-10.671875,4.40625,10.65625,10.796875,-15.25,4.953125,-2.21875,2.796875,-18.6875,-16.765625,8.15625,-27.625,1.921875,-12.59375,4.3125,2.765625,-2.21875,18.859375,5.0625,15.5,9.0625,-5.875,26.203125,8.0625,6.625,-13.8125,-1.609375,-11.265625,13.8125,5.78125,-11.078125,-7.40625,-15.578125,17.59375,-3.953125,19.59375,14.265625,-27.25,13.625,-9.546875,-8.390625,9.859375,6.109375,7.625,-12.3125,-1.59375,-5.015625,6.765625,-15.765625,15.703125,1.609375,-35.046875,-18.75,8.1875,-4.734375,-9.40625,7.96875,11.5625,3.203125,-6.25,3.09375,2.109375,-2.21875,3.734375,14.375,-33.15625,9.5,-11.25,34.703125,5.4375,30.4375,-2.71875,-22.046875,10.796875,24.125,-0.859375,7.65625,-9.65625,2.046875,-7.453125,8.921875,23.4375,4.53125,-4.71875,5.046875,9.59375,-11.390625,-5.09375,-2.703125,12.671875,-4.78125,-5.53125,-23.078125,-8.921875,0.21875,11.015625,-3,-18.40625,6.171875,-4.875,2.96875,-4.015625,15.578125,30.8125,-12.484375,3.71875,-1.734375,-1.28125,-10.234375,20.65625,0.515625,-35.0625,-2.578125,-20.28125,10.375,-1.25,2.078125,9.09375,-10.296875,-15.203125,7.90625,-16.078125,17.078125,4.15625,-8.484375,-23.59375,0,-14.25,-9.703125,8.75,0.765625,23.640625,-10.96875,7.453125,7.375,24.421875,4.703125,1.5625,-20.15625,8.296875,4.75,2.734375,8.078125,12.765625,-31.21875,24.46875,2.5,-15.828125,-25.1875,11.890625,8.234375,9.0625,14.46875,7.34375,14.6875,5.921875,24.859375,-1.015625,12.234375,11.171875,
-5.359375,-31.875,-4.25,1.859375,25.265625,-28.296875,-25.40625,-8.5,-9.53125,11.484375,3.015625,12.421875,-30.421875,5.40625,-19.3125,14.828125,9.140625,-1.15625,3.140625,-33.375,0.6875,-2.03125,10.4375,8.265625,10.578125,8.3125,-20.109375,12.734375,-2.703125,-6.234375,12.140625,11.296875,15.453125,0.1875,-21.171875,-5.421875,-4.53125,-7.359375,17.15625,14.90625,-20.296875,10.453125,-13.546875,-6.484375,2.40625,-8.890625,21.859375,-7.40625,-10.25,-6.328125,-1.609375,7.109375,-1.09375,-0.375,-0.765625,-14.21875,-9.875,12.96875,14.3125,5.390625,34.09375,6.59375,-0.890625,-8.921875,-14.578125,11.71875,19.796875,-1.8125,-26.6875,4.765625,-3.203125,5.03125,12.03125,-4.171875,17.625,-16.671875,14.484375,-14.5625,-21.171875,-10.046875,-2.25,-12.71875,-4.46875,11.28125,-9.390625,-13,-21.171875,-10.953125,2.5625,-8.578125,13.203125,15.03125,7.28125,-14.234375,1.609375,-8.78125,4.125,6.1875,-13.96875,8.296875,-3.09375,-1.96875,-13.546875,-11.328125,12.984375,-26.171875,-2.0625,-2.03125,1.25,-2.421875,20.8125,31.40625,-11.5625,2.90625,-20.953125,14.390625,6.375,9.71875,25.3125,-6.796875,18.625,-14.53125,-7.65625,16.234375,-4.734375,21.03125,-29.78125,-14.140625,-13.59375,5.078125,-23.015625,14.9375,12,-3.578125,17.1875,18.984375,-8.59375,1.84375,1.625,6.203125,-9.328125,1.8125,8.6875,2.65625,9.34375,4.78125,27.65625,-38.53125,1.171875,-9,-11.21875,-0.09375,4.375,12,-17.296875,-10.890625,-14.015625,10.078125,1.015625,31.40625,
37.625,-7.34375,-9.671875,-1.5,-1.234375,7.4375,8.484375,22.40625,-3.609375,12.546875,24.625,1.359375,10.96875,15.171875,19.625,-6.1875,-4.21875,-5.921875,42.03125,-3.203125,14.703125,8.09375,-18.265625,-1.8125,2,23.546875,1.296875,9.078125,-6.75,-6.25,13.921875,15.578125,5.4375,22,-11.390625,20.84375,-11.984375,-4.46875,-10.828125,19.375,-2.734375,1,9.390625,-13.75,21.03125,19.9375,4.09375,8.4375,-5.75,-0.390625,-10.234375,-1.609375,2.5,31.9375,2.21875,-4.9375,-18.25,1.78125,10.34375,4.328125,11.5625,21.25,-28.546875,25.453125,14,13.28125,23.40625,11.875,15.28125,-4.765625,2.171875,1.578125,24.515625,4.03125,10.859375,14.46875,5.40625,14.46875,-4.34375,17.203125,2.765625,8.65625,2.25,-3.609375,-2.234375,-27.859375,18.59375,6.828125,-3.46875,4.53125,6.953125,10.171875,21.28125,2.4375,-33.484375,12,-9.890625,8.296875,1.03125,-24.453125,23.046875,-0.65625,33.859375,-14.3125,9.40625,-8.75,24.3125,4.203125,-8.140625,1.8125,13.609375,3.21875,14.46875,-3.90625,12.234375,-4.203125,18.703125,7.9375,17.140625,7.515625,6.328125,-6.546875,11.875,2.8125,8.09375,-3.8125,26.96875,-3.6875,-11.515625,-13.234375,1.890625,22.984375,19.109375,20.375,-0.03125,4.34375,-4.890625,1.5625,0.125,30.234375,-10.875,-21.328125,4.5625,-10.78125,4.21875,4.5625,9.71875,19.84375,9.6875,-9.59375,0.84375,-14.109375,1.140625,-4.46875,18.078125,-6.6875,11.09375,2.609375,15.625,-7.5625,
-9.203125,2.859375,-19.734375,-13.484375,-14.390625,-18.15625,6.59375,-20.4375,-4.015625,-19.296875,8.078125,-7.5,-12.265625,-4.65625,17.390625,6.15625,-9.703125,6.9375,-3.4375,-1.203125,1.328125,-7.59375,28.875,-21.8125,11.28125,-5.578125,3.84375,-13.15625,4.625,-10.875,-4.734375,-1.125,-2.40625,-0.6875,-11.640625,14.875,-2.25,-8.796875,13.9375,-5.078125,-13.640625,-14.671875,14.1875,16.234375,-35.59375,-29.0625,24.21875,-10.53125,3.28125,21.09375,-9.75,-26.75,-5.546875,-4.59375,-9.625,-11.5,-7.15625,14.296875,-3.921875,21.296875,-6.03125,-16.640625,-1.171875,2.703125,-9.859375,-8.375,-18.90625,5.515625,-4.46875,-16.4375,21.859375,-21.609375,-14.078125,-13.8125,-17.53125,17.125,-20.671875,-4.421875,-8.15625,-18.0625,17.25,-11.25,-17.921875,-2.75,12.765625,-6.328125,-2.921875,-0.265625,-7.5625,-14.90625,-1.25,0.4375,1.75,-11.5625,29.453125,-4.3125,-22.78125,-10.703125,-15.84375,4.328125,9.90625,27.46875,-17.546875,-11.578125,-5.015625,1.1875,0.84375,15.3125,18.046875,11.75,-6.640625,-12.46875,11.109375,9.71875,-3.328125,10.515625,-11.984375,-1.8125,-0.046875,-19.578125,7.71875,0.484375,2.5,-21.84375,-2.015625,-19.84375,1.4375,10.84375,8.171875,18.65625,-26.78125,-15.015625,-12.671875,2.84375,-15.796875,-4.609375,7.546875,-3.515625,-18.3125,-2.328125,0.609375,-17.015625,1.28125,9.671875,-28.65625,-3.125,0.8125,-2.53125,15.46875,8.609375,-0.359375,-8.390625,-21.859375,0.71875,6.03125,-3.765625,-14.046875,-12.28125,-29.5625,-13.875,
-10.703125,3.484375,12.328125,-20.421875,6.234375,-20.390625,8.234375,18.484375,13.453125,16.46875,5.546875,-1.59375,-10.46875,8.421875,4.0625,2.75,1.75,-1.1875,14.390625,10.421875,0.609375,14.15625,25.0625,16.359375,16.890625,14.46875,-23.265625,22.421875,-6.671875,-4.46875,4.296875,-6.359375,29.421875,-3.765625,2.265625,-8.078125,6.875,13.203125,-12.515625,-8.25,3.59375,13.828125,-7.59375,-3.890625,11.609375,-16.90625,5.65625,11.46875,6.640625,-3.609375,5.28125,15.8125,6.953125,-2.6875,9.90625,5.625,8.671875,25.890625,11.515625,-35.875,1.953125,12.734375,-1.8125,-9.09375,3.78125,-8.71875,-8.703125,1.140625,-7.4375,2.375,-0.59375,-0.78125,24.53125,-32.953125,23.515625,7.0625,30.703125,-11.265625,7.796875,-0.78125,-6.71875,0.375,2.65625,18.734375,-7.484375,-5.015625,8.703125,22.625,-5.40625,23.390625,7.59375,6.046875,-11.796875,-21.609375,10.40625,-9.359375,-24.625,-6.4375,-4.609375,-3.9375,13.84375,-3,16.75,12.921875,9.375,-29.90625,13.9375,-3.484375,1.3125,5.234375,-24.9375,12.203125,-5.875,11.96875,-16.765625,34.65625,25.875,9.59375,10.34375,5.65625,5.71875,-5.609375,19.859375,2.875,3.28125,9.421875,-18.734375,-5.21875,-0.953125,-3.8125,18.359375,-18.5625,-5.5625,12.921875,13.328125,4.296875,16.34375,19.828125,-21.265625,25.359375,-8.453125,19.046875,9.8125,-1.90625,12.96875,3.375,-21.390625,5.84375,1.1875,18.78125,10.328125,10.578125,-25.9375,1.515625,-4.90625,4.5,16.328125,10.03125,22.296875,3.78125,
-24.375,-4.4375,10.546875,-1.796875,-4,20.890625,-30.125,3.78125,5.65625,-10.75,-9.453125,18.34375,21.265625,-21.09375,5.578125,0.0625,-10.859375,17.296875,-9.9375,28.453125,-14.78125,2.984375,-18.46875,-14.671875,-1.796875,-6.25,33.34375,-8.4375,-5.234375,-3.96875,-3.234375,3.953125,8.390625,1.953125,-21.796875,-2.265625,-5.046875,-11.109375,-1.59375,-5.875,10.296875,-27.234375,-21.046875,-7.078125,-15,-13.625,5.140625,-8.921875,-17.5625,-15.8125,-0.390625,-3.609375,21.53125,-12.03125,9.1875,6.59375,-16.640625,-1.640625,4.90625,11.4375,4.84375,-15.875,-36.71875,5.828125,6.4375,-8.25,-10.28125,-2.296875,17.375,1.53125,18.71875,1.40625,2.0625,6.546875,-0.53125,4.578125,-14.5625,23.21875,-10,-13,2.78125,-10.953125,-18.421875,1.546875,11.4375,-2,5.03125,-17.40625,-12.625,-2.859375,-3.5,1.4375,4.96875,-5.28125,2.84375,-0.09375,-18.953125,-8.046875,6.453125,-22.859375,-15.1875,-5.265625,-4.046875,-12.59375,-5.640625,22.09375,10.53125,0.578125,-10.421875,-14.46875,-5.046875,7.953125,0.15625,-6.71875,13.5,-29.796875,-3.875,4.234375,6.3125,33.8125,-26.796875,-3.125,-11.953125,-20.890625,-2.78125,-2.15625,9.78125,-33.3125,13.125,-22.1875,-2.375,6.171875,4.59375,4.625,-9.203125,7.90625,-18.46875,-6.890625,9.65625,-4.921875,9.1875,-18.765625,28.53125,-21.09375,-7.8125,14.65625,12.15625,3.578125,-12.5625,-6.28125,-17.9375,17.109375,-22.875,4.75,5.203125,3.96875,-11.625,-15.90625,-21.71875,-0.234375,
3.125,8.84375,-7.578125,-8.984375,-22.171875,-6.890625,6.90625,12.421875,-10.453125,3.890625,8.578125,14.65625,-4.5625,-6.03125,-6.234375,18.34375,-22.703125,-2.359375,-15.671875,-3.671875,-5.4375,-4.53125,-0.46875,-18.34375,16.421875,7.9375,3.46875,-15.03125,-14.21875,19.015625,-5.421875,-7.3125,-18.171875,-12.078125,7.796875,-9.125,-14.359375,-25.671875,-0.34375,-11.328125,-4.5,3.421875,0.03125,6.828125,1.3125,2.53125,-12.71875,4.25,2.734375,-19.609375,-1.875,-28.84375,16.390625,18.9375,-17.75,6.859375,-38.015625,-4.234375,-1.421875,-10.96875,-9.578125,-17.796875,-11.375,-12.375,0.546875,-27.984375,11.625,-16.921875,13.109375,-6.28125,-45.0625,-26.8125,-9.78125,5.65625,-3.5,8.84375,-23.78125,-2.765625,-1.171875,-36.625,33.984375,-4.59375,-3.328125,-26.953125,4.71875,-9.109375,7.015625,-6.796875,-17.828125,4.4375,-10.203125,-11.140625,2.90625,-21.09375,-11.546875,-17,-5,-13.28125,-6.5625,10.140625,-1.84375,-13.765625,0.890625,4.046875,2.953125,-8.28125,20.515625,0.0625,6.671875,-15.65625,-7.015625,-12.765625,0.203125,0.015625,-1.109375,-13.203125,17.359375,3.203125,-3.421875,15.953125,22.71875,-22.046875,26.921875,6.875,-3.296875,-8.90625,2.171875,3.921875,3.40625,-28.265625,-11.375,11.140625,-7.0625,10.828125,3.984375,-7.578125,7.203125,9.265625,-4.25,-11.34375,8.15625,1.609375,-3.765625,7.75,-15.359375,-1,-3.21875,2.671875,6.734375,-41.875,1.703125,-24.265625,21.40625,-10.96875,13.015625,4.078125,-10.265625,-10,-14.9375,0.890625,
-14.015625,-3.59375,-0.921875,-6.265625,-1.671875,-16.5625,-14.359375,-10.640625,-3.109375,-0.859375,-10.046875,-7.453125,-8.5625,-7.6875,-10.9375,-4.96875,-2,-23.578125,1.8125,6.890625,7.6875,-12.796875,-15.25,14.703125,-31.515625,-16.421875,-27.59375,-20.53125,9.90625,9.84375,-8.375,-24.046875,3.40625,-20.71875,5.140625,1.4375,-7.75,3.71875,-2.65625,-12.46875,-5.015625,-9.421875,-17.109375,4.515625,-7.96875,-19.28125,3.609375,-26.078125,-2.21875,4.25,15.9375,-2.1875,-2.96875,-20.25,-18.40625,-17.265625,18.46875,-1.59375,-4.34375,-0.9375,0.1875,7.765625,-5.6875,-1.09375,17.671875,9.671875,-6.3125,-13.890625,-10.53125,3.953125,-0.28125,-14.359375,1.21875,-20.453125,-4.71875,-8.390625,-22.4375,-7.640625,-1.046875,-7.953125,-11.421875,10.015625,-6.109375,-2.3125,-3.984375,-17,-5.375,3.21875,24.359375,-19.5,-34.5625,-15.21875,-8.453125,-16.140625,-11.40625,19.125,-15.296875,-9.046875,-10.40625,0.921875,-8.953125,-3.890625,33.5,-5.234375,13.4375,-26.953125,-16.21875,-12.734375,-1.765625,4.796875,-5.921875,-16.3125,-8.1875,-2.890625,2.140625,-4.6875,10.3125,-35.796875,-3.859375,-19.453125,-10.65625,-0.96875,9.875,10.640625,-13.828125,-4.25,1.140625,-10.171875,3.6875,-7.296875,8.5625,-25.203125,-25.859375,-3.328125,-18.59375,5.515625,1.6875,11.921875,-5.5625,-14.28125,-12.6875,-8.140625,-17.71875,-14,7.859375,-10.125,-15.21875,-10.4375,11.03125,-6.90625,9.078125,2.703125,-24.828125,-9.21875,-29.703125,19.390625,-15.828125,1.609375,-5.046875,-8.375,
-2.15625,-4.46875,-10.1875,-0.796875,3.3125,6.75,-4.234375,0.625,-9.515625,-2.96875,14.171875,-11.78125,9.53125,-18.265625,13.140625,-6.703125,-5.609375,5.46875,8.65625,-7.828125,-15.71875,-14.921875,-15.015625,-11.421875,-17.453125,-14.125,-20.5,-15.9375,-11.984375,6.84375,-4.46875,6.921875,-11.171875,-12.65625,-6.578125,-21.5625,-23.125,-22.796875,-25.96875,-35.03125,0.28125,-2.921875,-21.34375,3.03125,-0.796875,3.859375,-11.46875,-4.359375,-8.96875,-5.4375,-4.296875,7,22.78125,-25.765625,15.84375,-12.078125,-23.078125,8.25,5.84375,-8.21875,4.234375,-14.421875,0.59375,-3.71875,6.84375,4.75,3.390625,-27.390625,1.515625,-9.96875,-20.71875,-10.3125,0.453125,3.859375,-11.328125,6.359375,-29,9.03125,-27.359375,-26.84375,-6.3125,-15.640625,-20.546875,4.734375,9.96875,-17.578125,-3.453125,-11.15625,11.1875,-2.921875,-15.15625,10.8125,-1,-2.171875,-12.59375,4.765625,6.4375,26,-8.625,-14.34375,-11.875,-9.96875,-14.109375,-2.015625,-32.828125,8.453125,-8.03125,-32.5625,-1.390625,10.375,8.953125,-0.796875,-0.625,-4.71875,7.109375,-13.5625,8.046875,5.46875,-25.703125,-2.171875,-22.484375,3.328125,-8.5,-14.765625,-10.625,8,-17.40625,-19.75,-6.03125,-6.265625,-9.75,26.671875,-22.25,-5.984375,-14.90625,-7.390625,-18.0625,11.21875,-0.515625,-2.484375,-21.171875,-21.921875,-11.65625,-6.96875,7.03125,5.890625,-28.78125,7.75,-12.375,-4.96875,-16.6875,10.140625,3.578125,-19.265625,4.234375,-27.796875,8.25,-17,8.40625,6.1875,
-7.203125,2.984375,-21.078125,-9.8125,-8.625,2,8.578125,-6.984375,-4.03125,4.75,11.21875,-6.8125,-4.453125,15.140625,-16.828125,15.84375,-2.765625,-10.765625,-15.5625,-11.46875,24.375,-1.359375,3.640625,4.6875,3.578125,-8.28125,-4.671875,12.9375,-25.203125,16.140625,-15.34375,-6.0625,-3.09375,3.25,20.921875,-17.53125,-12.09375,-17.71875,4.765625,-1.359375,-7.359375,-17.625,-18.75,10.6875,-27.5,-1.96875,-5.65625,14.0625,32.6875,-11.4375,-25.453125,-2.265625,-27.640625,2.921875,3.4375,2.421875,-13.171875,-11.640625,-8.28125,-19.21875,-13.921875,-4.21875,7.65625,-14.328125,-11.265625,3.4375,4.015625,-7.6875,-0.421875,-8.078125,2.71875,15.875,6.234375,26.546875,2.4375,-11.296875,-20.015625,-0.25,9.21875,6.984375,-10.484375,-17.6875,-1.9375,-20.21875,5.046875,12.71875,-12.65625,-13.109375,-24.53125,-5,5.625,-1.734375,12.953125,-5.046875,-19.0625,-23.046875,-28.515625,-16.359375,9.5,-3.21875,-18.734375,-18.796875,-12.109375,-21.125,-12.140625,14.640625,21.328125,-15.328125,-17.1875,-18.890625,-5.453125,-6.625,12.765625,31.6875,-28.03125,-3.5,1.953125,-4.375,2.40625,13.953125,-14.3125,-12.234375,-20.65625,9.828125,-5.625,-7.828125,4.9375,8.4375,-2.578125,-15.5625,-22,-4.53125,17.40625,-4.078125,11.1875,-13.875,-4.9375,10.1875,-18.015625,-7.859375,1.234375,18.578125,-15.09375,-0.390625,-6.484375,-5.28125,11.328125,-3.640625,-9.3125,-29.84375,-14.453125,-12.5625,-22.84375,10.328125,-12.65625,-16.5625,-3.78125,0.875,-7.375,1.984375,
