169.945	137.720	0.000	918.124	-505.093	79.036	511.239	-8.893
171.662	137.730	0.000	918.191	-474.812	47.803	477.212	-5.749
173.366	137.740	0.000	918.257	-442.984	28.968	443.930	-3.741
175.084	137.750	0.000	918.324	-391.843	7.153	391.908	-1.046
176.802	137.760	0.000	918.391	-293.257	4.888	293.298	-0.955
178.505	137.770	0.000	918.457	-144.125	13.947	144.798	-5.528
180.222	137.780	0.000	918.524	81.778	15.616	83.256	10.811
181.926	137.790	0.000	918.591	330.808	27.418	331.942	4.738
183.644	137.800	0.000	918.657	606.302	23.484	606.757	2.218
185.349	137.810	0.000	918.724	843.171	-0.715	843.171	-0.049
187.038	137.820	0.000	918.791	1070.390	-39.220	1071.108	-2.098
188.727	137.830	0.000	918.857	1275.670	-106.216	1280.084	-4.760
190.417	137.840	0.000	918.924	1459.130	-195.862	1472.217	-7.645
192.106	137.850	0.000	918.991	1611.840	-289.442	1637.622	-10.180
193.797	137.860	0.000	919.057	1753.700	-375.034	1793.353	-12.071
195.487	137.870	0.000	919.124	1858.840	-422.599	1906.273	-12.808
197.176	137.880	0.000	919.191	1949.320	-445.964	1999.683	-12.886
198.867	137.890	0.000	919.257	2005.950	-455.858	2057.096	-12.803
200.545	137.900	0.000	919.324	2046.480	-432.851	2091.755	-11.943
202.234	137.910	0.000	919.391	2036.230	-409.843	2077.066	-11.380
203.922	137.920	0.000	919.457	1947.290	-351.550	1978.769	-10.234
205.615	137.930	0.000	919.524	1710.060	-282.170	1733.184	-9.370
207.302	137.940	0.000	919.591	1200.680	-167.490	1212.306	-7.941
209.021	137.950	0.000	919.657	399.472	-6.080	399.518	-0.872
210.726	137.960	0.000	919.724	-477.197	156.642	502.249	-18.173
212.416	137.970	0.000	919.791	-1213.680	300.648	1250.363	-13.913
214.120	137.980	0.000	919.857	-1684.550	401.260	1731.681	-13.398
215.819	137.990	0.000	919.924	-1908.670	473.382	1966.497	-13.929
217.537	138.000	0.000	919.991	-1996.530	519.637	2063.045	-14.589
219.255	138.010	0.000	920.057	-2001.420	558.976	2078.013	-15.605
220.958	138.020	0.000	920.124	-1946.700	565.056	2027.049	-16.186
222.649	138.030	0.000	920.191	-1863.610	553.850	1944.169	-16.552
224.367	138.040	0.000	920.257	-1761.680	494.961	1829.891	-15.693
226.070	138.050	0.000	920.324	-1641.520	396.850	1688.810	-13.591
227.785	138.060	0.000	920.391	-1494.180	274.302	1519.150	-10.403
229.488	138.070	0.000	920.457	-1297.960	136.615	1305.130	-6.008
231.204	138.080	0.000	920.524	-1037.960	4.530	1037.970	-0.250
232.921	138.090	0.000	920.591	-760.440	-112.653	768.739	8.427
234.637	138.100	0.000	920.657	-468.137	-207.544	512.081	23.910
236.357	138.110	0.000	920.724	-224.949	-252.368	338.070	48.288
238.073	138.120	0.000	920.791	-29.445	-270.011	271.612	83.776
239.789	138.130	0.000	920.857	65.446	-256.659	264.872	-75.695
241.508	138.140	0.000	920.924	77.844	-224.830	237.925	-70.902
243.226	138.150	0.000	920.991	32.306	-187.636	190.397	-80.231
244.928	138.160	0.000	921.057	-48.757	-147.344	155.201	71.690
246.634	138.170	0.000	921.124	-136.138	-114.561	177.926	40.081
248.339	138.180	0.000	921.191	-196.696	-83.805	213.805	23.077
250.057	138.190	0.000	921.257	-220.896	-61.632	229.333	15.590
251.761	138.200	0.000	921.324	-178.696	-38.266	182.747	12.087
253.464	138.210	0.000	921.391	-103.236	-29.802	107.452	16.102
255.178	138.220	0.000	921.457	5.245	-17.882	18.635	-73.652
256.896	138.230	0.000	921.524	107.289	-17.166	108.654	-9.090
258.615	138.240	0.000	921.591	200.511	-17.762	201.296	-5.062
260.332	138.250	0.000	921.657	257.852	-10.967	258.085	-2.436
262.048	138.260	0.000	921.724	275.614	-16.689	276.119	-3.465
263.767	138.270	0.000	921.791	261.905	-3.338	261.926	-0.730
265.486	138.280	0.000	921.857	238.658	2.503	238.671	0.601
267.204	138.290	0.000	921.924	226.856	7.153	226.969	1.806
268.919	138.300	0.000	921.991	224.949	-5.007	225.005	-1.275
270.637	138.310	0.000	922.057	239.731	-10.610	239.966	-2.534
272.355	138.320	0.000	922.124	243.188	-12.159	243.492	-2.862
274.072	138.330	0.000	922.191	249.388	-14.782	249.826	-3.392
275.788	138.340	0.000	922.257	237.466	-15.497	237.971	-3.734
277.492	138.350	0.000	922.324	212.790	-12.517	213.158	-3.366
279.196	138.360	0.000	922.391	193.835	-10.252	194.106	-3.028
280.915	138.370	0.000	922.457	178.338	4.053	178.384	1.302
282.634	138.380	0.000	922.524	149.251	22.650	150.960	8.629
284.351	138.390	0.000	922.591	119.567	29.326	123.111	13.781
286.064	138.400	0.000	922.657	81.063	30.875	86.744	20.851
287.781	138.410	0.000	922.724	28.491	40.531	49.543	54.895
289.497	138.420	0.000	922.791	-25.630	30.399	39.761	-49.865
291.214	138.430	0.000	922.857	-77.963	17.405	79.882	-12.584
292.914	138.440	0.000	922.924	-105.381	9.418	105.801	-5.107
294.634	138.450	0.000	922.991	-122.071	7.510	122.302	-3.521
296.355	138.460	0.000	923.057	-102.640	8.345	102.979	-4.648
298.074	138.470	0.000	923.124	-61.632	11.206	62.642	-10.305
299.790	138.480	0.000	923.191	1.550	15.378	15.456	84.245
301.506	138.490	0.000	923.257	60.559	20.862	64.051	19.008
303.223	138.500	0.000	923.324	122.667	15.140	123.598	7.036
304.926	138.510	0.000	923.391	145.079	11.325	145.520	4.463
306.629	138.520	0.000	923.457	132.681	2.861	132.712	1.235
308.319	138.530	0.000	923.524	105.620	-13.947	106.537	-7.523
310.033	138.540	0.000	923.591	62.466	-27.657	68.315	-23.881
311.748	138.550	0.000	923.657	28.968	-33.856	44.557	-49.449
313.463	138.560	0.000	923.724	12.994	-38.266	40.412	-71.244
315.181	138.570	0.000	923.791	29.445	-41.247	50.678	-54.478
316.897	138.580	0.000	923.857	52.452	-36.836	64.095	-35.079
318.601	138.590	0.000	923.924	90.480	-29.445	95.151	-18.026
320.323	138.600	0.000	923.991	133.992	-18.239	135.228	-7.752
322.035	138.610	0.000	924.057	142.456	-11.444	142.915	-4.593
323.736	138.620	0.000	924.124	126.482	0.596	126.483	0.270
325.439	138.630	0.000	924.191	71.168	9.060	71.743	7.255
327.115	138.640	0.000	924.257	0.834	11.444	11.475	85.830
328.832	138.650	0.000	924.324	-82.136	10.252	82.773	-7.115
330.552	138.660	0.000	924.391	-134.231	23.127	136.209	-9.776
332.267	138.670	0.000	924.457	-172.735	33.617	175.976	-11.013
333.986	138.680	0.000	924.524	-172.974	29.326	175.442	-9.622
335.704	138.690	0.000	924.591	-149.251	36.121	153.560	-13.605
337.408	138.700	0.000	924.657	-122.667	36.717	128.044	-16.663
339.124	138.710	0.000	924.724	-85.116	30.875	90.543	-19.938
340.840	138.720	0.000	924.791	-54.240	28.491	61.268	-27.712
342.555	138.730	0.000	924.857	-40.889	23.365	47.094	-29.745
344.270	138.740	0.000	924.924	-27.895	13.828	31.135	-26.369
345.986	138.750	0.000	924.991	-11.563	-0.834	11.593	4.128
347.703	138.760	0.000	925.057	19.074	-27.537	33.498	-55.292
349.419	138.770	0.000	925.124	60.559	-40.651	72.937	-33.872
351.137	138.780	0.000	925.191	107.527	-52.810	119.795	-26.157
352.856	138.790	0.000	925.257	143.529	-62.585	156.581	-23.559
354.570	138.800	0.000	925.324	160.218	-59.247	170.822	-20.294
356.289	138.810	0.000	925.391	167.252	-57.221	176.769	-18.887
358.007	138.820	0.000	925.457	151.516	-43.631	157.673	-16.064
359.728	138.830	0.000	925.524	125.648	-30.875	129.386	-13.806
361.431	138.840	0.000	925.591	95.845	-23.365	98.652	-13.700
363.149	138.850	0.000	925.657	53.406	-12.517	54.853	-13.191
364.866	138.860	0.000	925.724	20.504	-7.629	21.878	-20.410
366.569	138.870	0.000	925.791	-22.054	1.192	22.086	-3.094
368.272	138.880	0.000	925.857	-60.439	8.345	61.013	-7.861
369.989	138.890	0.000	925.924	-80.944	11.206	81.716	-7.882
371.703	138.900	0.000	925.991	-89.407	15.378	90.720	-9.759
373.421	138.910	0.000	926.057	-82.732	24.915	86.402	-16.760
375.137	138.920	0.000	926.124	-66.877	25.511	71.577	-20.880
376.857	138.930	0.000	926.191	-61.274	26.465	66.745	-23.360
378.573	138.940	0.000	926.257	-59.605	19.550	62.729	-18.159
380.291	138.950	0.000	926.324	-69.857	29.802	75.949	-23.104
382.004	138.960	0.000	926.391	-85.712	23.127	88.777	-15.100
383.719	138.970	0.000	926.457	-99.898	21.219	102.127	-11.992
385.420	138.980	0.000	926.524	-101.090	17.643	102.618	-9.900
387.138	138.990	0.000	926.591	-92.149	10.133	92.705	-6.275
388.856	139.000	0.000	926.657	-53.525	1.907	53.559	-2.041
390.575	139.010	0.000	926.724	-12.279	0.238	12.281	-1.112
392.291	139.020	0.000	926.791	25.988	-12.517	28.845	-25.718
393.995	139.030	0.000	926.857	62.585	-12.159	63.756	-10.995
395.710	139.040	0.000	926.924	79.155	-15.378	80.635	-10.994
397.399	139.050	0.000	926.991	88.931	-18.954	90.928	-12.032
399.114	139.060	0.000	927.057	87.381	-27.895	91.725	-17.705
400.831	139.070	0.000	927.124	80.586	-29.922	85.962	-20.370
402.545	139.080	0.000	927.191	72.599	-26.465	77.272	-20.028
404.261	139.090	0.000	927.257	62.466	-26.107	67.702	-22.682
405.974	139.100	0.000	927.324	36.717	-15.140	39.716	-22.408
407.691	139.110	0.000	927.391	24.557	-17.643	30.238	-35.695
409.407	139.120	0.000	927.457	8.345	1.907	8.560	12.875
411.126	139.130	0.000	927.524	1.311	7.391	7.506	79.939
412.845	139.140	0.000	927.591	-3.099	7.629	8.235	-67.891
414.566	139.150	0.000	927.657	-15.378	9.775	18.222	-32.442
416.282	139.160	0.000	927.724	-30.518	9.656	32.009	-17.558
417.998	139.170	0.000	927.791	-48.042	5.484	48.354	-6.512
419.716	139.180	0.000	927.857	-78.917	4.172	79.027	-3.026
421.436	139.190	0.000	927.924	-87.619	8.106	87.993	-5.286
423.152	139.200	0.000	927.991	-84.758	10.252	85.376	-6.897
424.871	139.210	0.000	928.057	-79.871	4.768	80.013	-3.417
426.588	139.220	0.000	928.124	-71.764	12.279	72.807	-9.709
428.305	139.230	0.000	928.191	-67.950	24.080	72.091	-19.514
430.021	139.240	0.000	928.257	-77.367	35.644	85.183	-24.736
431.736	139.250	0.000	928.324	-87.023	36.121	94.222	-22.542
433.452	139.260	0.000	928.391	-110.865	43.631	119.141	-21.482
435.171	139.270	0.000	928.457	-122.310	44.823	130.264	-20.126
436.887	139.280	0.000	928.524	-129.224	39.220	135.045	-16.883
438.606	139.290	0.000	928.591	-114.799	28.849	118.368	-14.106
440.322	139.300	0.000	928.657	-91.911	14.782	93.092	-9.137
442.037	139.310	0.000	928.724	-48.161	5.841	48.514	-6.915
443.753	139.320	0.000	928.791	15.378	-13.113	20.210	-40.455
445.454	139.330	0.000	928.857	83.566	-19.908	85.905	-13.400
447.155	139.340	0.000	928.924	152.112	-27.895	154.649	-10.392
448.872	139.350	0.000	928.991	194.312	-37.313	197.862	-10.870
450.562	139.360	0.000	929.057	224.710	-44.584	229.090	-11.222
452.265	139.370	0.000	929.124	230.552	-53.048	236.576	-12.958
453.941	139.380	0.000	929.191	218.750	-57.578	226.201	-14.747
455.658	139.390	0.000	929.257	194.908	-64.850	205.413	-18.403
457.377	139.400	0.000	929.324	166.894	-67.354	179.973	-21.978
459.079	139.410	0.000	929.391	143.052	-70.692	159.566	-26.297
460.770	139.420	0.000	929.457	137.330	-64.969	151.923	-25.318
462.488	139.430	0.000	929.524	133.038	-58.294	145.249	-23.662
464.189	139.440	0.000	929.591	131.370	-48.757	140.126	-20.362
465.907	139.450	0.000	929.657	136.853	-36.001	141.509	-14.739
467.621	139.460	0.000	929.724	115.395	-21.458	117.373	-10.534
469.336	139.470	0.000	929.791	99.063	-9.775	99.545	-5.635
471.055	139.480	0.000	929.857	50.783	6.318	51.175	7.092
472.772	139.490	0.000	929.924	7.033	23.484	24.515	73.327
474.487	139.500	0.000	929.991	-34.690	44.346	56.303	-51.965
476.203	139.510	0.000	930.057	-82.970	53.287	98.608	-32.710
477.919	139.520	0.000	930.124	-122.906	61.632	137.493	-26.632
479.636	139.530	0.000	930.191	-147.344	72.122	164.048	-26.081
481.313	139.540	0.000	930.257	-151.635	70.215	167.103	-24.847
483.030	139.550	0.000	930.324	-146.628	69.738	162.367	-25.436
484.746	139.560	0.000	930.391	-138.761	69.619	155.246	-26.644
486.463	139.570	0.000	930.457	-107.885	50.783	119.240	-25.207
488.177	139.580	0.000	930.524	-82.851	41.247	92.550	-26.466
489.892	139.590	0.000	930.591	-63.420	20.981	66.800	-18.306
491.609	139.600	0.000	930.657	-44.942	-1.311	44.961	1.671
493.327	139.610	0.000	930.724	-31.948	-18.597	36.967	30.203
495.043	139.620	0.000	930.791	-17.762	-34.929	39.186	63.045
496.760	139.630	0.000	930.857	1.907	-41.366	41.410	-87.360
498.476	139.640	0.000	930.924	14.424	-47.445	49.590	-73.090
500.190	139.650	0.000	930.991	26.345	-41.843	49.446	-57.804
501.906	139.660	0.000	931.057	32.783	-28.610	43.512	-41.112
503.624	139.670	0.000	931.124	9.179	-14.186	16.897	-57.095
505.342	139.680	0.000	931.191	-25.511	-2.623	25.645	5.870
507.060	139.690	0.000	931.257	-76.533	5.245	76.712	-3.921
508.778	139.700	0.000	931.324	-120.044	17.166	121.265	-8.138
510.496	139.710	0.000	931.391	-173.808	20.385	174.999	-6.689
512.214	139.720	0.000	931.457	-197.888	23.127	199.235	-6.666
513.933	139.730	0.000	931.524	-191.689	24.438	193.240	-7.265
515.650	139.740	0.000	931.591	-157.476	16.093	158.296	-5.835
517.370	139.750	0.000	931.657	-108.958	14.186	109.878	-7.418
519.087	139.760	0.000	931.724	-59.486	18.239	62.219	-17.046
520.804	139.770	0.000	931.791	-8.464	24.438	25.862	-70.897
522.519	139.780	0.000	931.857	18.120	17.285	25.042	43.650
524.234	139.790	0.000	931.924	18.597	16.570	24.908	41.702
525.948	139.800	0.000	931.991	17.762	10.610	20.690	30.851
527.654	139.810	0.000	932.057	-2.623	8.226	8.633	-72.316
529.370	139.820	0.000	932.124	-18.954	-0.358	18.958	1.081
531.086	139.830	0.000	932.191	-21.577	-9.537	23.591	23.845
532.805	139.840	0.000	932.257	-7.749	-10.371	12.946	53.236
534.521	139.850	0.000	932.324	15.378	-26.345	30.505	-59.727
536.237	139.860	0.000	932.391	43.631	-25.511	50.542	-30.315
537.941	139.870	0.000	932.457	88.096	-24.080	91.328	-15.288
539.657	139.880	0.000	932.524	114.561	-26.107	117.498	-12.838
541.374	139.890	0.000	932.591	133.515	-31.352	137.147	-13.215
543.076	139.900	0.000	932.657	144.840	-24.080	146.828	-9.439
544.764	139.910	0.000	932.724	137.449	-19.312	138.799	-7.998
546.483	139.920	0.000	932.791	115.753	-11.444	116.317	-5.646
548.200	139.930	0.000	932.857	87.500	-11.683	88.277	-7.605
549.917	139.940	0.000	932.924	61.036	-8.941	61.687	-8.334
551.631	139.950	0.000	932.991	15.497	-1.431	15.563	-5.274
553.352	139.960	0.000	933.057	-8.464	5.841	10.284	-34.611
555.068	139.970	0.000	933.124	-27.180	6.080	27.851	-12.609
556.785	139.980	0.000	933.191	-25.988	3.934	26.284	-8.608
558.504	139.990	0.000	933.257	-15.974	5.484	16.889	-18.946
560.222	140.000	0.000	933.324	0.715	4.053	4.116	79.992
561.925	140.010	0.000	933.391	-12.875	0.119	12.875	-0.531
563.642	140.020	0.000	933.457	-24.080	7.510	25.224	-17.322
565.355	140.030	0.000	933.524	-35.048	21.458	41.095	-31.477
567.071	140.040	0.000	933.591	-52.572	21.219	56.692	-21.980
568.790	140.050	0.000	933.657	-57.936	28.014	64.353	-25.806
570.491	140.060	0.000	933.724	-61.751	27.061	67.420	-23.664
572.208	140.070	0.000	933.791	-64.969	24.557	69.456	-20.706
573.909	140.080	0.000	933.857	-60.678	20.742	64.125	-18.873
575.624	140.090	0.000	933.924	-66.996	21.219	70.276	-17.574
577.327	140.100	0.000	933.991	-58.770	17.285	61.260	-16.390
579.044	140.110	0.000	934.057	-43.035	4.053	43.225	-5.380
580.760	140.120	0.000	934.124	-11.206	-7.749	13.624	34.664
582.473	140.130	0.000	934.191	41.485	-23.365	47.612	-29.389
584.190	140.140	0.000	934.257	75.579	-34.690	83.160	-24.655
585.907	140.150	0.000	934.324	114.084	-41.008	121.230	-19.771
587.621	140.160	0.000	934.391	141.622	-42.677	147.913	-16.770
589.325	140.170	0.000	934.457	155.450	-40.412	160.617	-14.573
591.030	140.180	0.000	934.524	154.496	-32.783	157.936	-11.980
592.735	140.190	0.000	934.591	131.370	-21.577	133.130	-9.327
594.424	140.200	0.000	934.657	99.302	-9.418	99.747	-5.418
596.141	140.210	0.000	934.724	40.293	-4.292	40.521	-6.080
597.846	140.220	0.000	934.791	-1.550	4.888	5.127	-72.408
599.550	140.230	0.000	934.857	-39.339	6.437	39.863	-9.293
601.266	140.240	0.000	934.924	-72.241	1.431	72.255	-1.134
602.983	140.250	0.000	934.991	-100.375	-1.431	100.385	0.817
604.686	140.260	0.000	935.057	-108.481	-3.696	108.544	1.951
606.403	140.270	0.000	935.124	-100.494	7.033	100.740	-4.003
608.120	140.280	0.000	935.191	-89.050	23.604	92.125	-14.845
609.822	140.290	0.000	935.257	-66.877	32.187	74.219	-25.701
611.539	140.300	0.000	935.324	-50.068	39.220	63.601	-38.073
613.243	140.310	0.000	935.391	-30.875	44.823	54.428	-55.440
614.957	140.320	0.000	935.457	-34.571	32.187	47.235	-42.955
616.673	140.330	0.000	935.524	-47.803	23.484	53.260	-26.164
618.387	140.340	0.000	935.591	-68.069	18.597	70.564	-15.281
620.103	140.350	0.000	935.657	-87.619	12.159	88.459	-7.901
621.825	140.360	0.000	935.724	-82.017	-3.576	82.094	2.497
623.542	140.370	0.000	935.791	-57.340	-7.749	57.861	7.696
625.260	140.380	0.000	935.857	-2.742	-18.478	18.680	81.560
626.978	140.390	0.000	935.924	64.254	-20.623	67.483	-17.795
628.681	140.400	0.000	935.991	127.555	-30.637	131.183	-13.506
630.386	140.410	0.000	936.057	175.835	-34.571	179.201	-11.123
632.103	140.420	0.000	936.124	190.974	-32.306	193.687	-9.602
633.793	140.430	0.000	936.191	172.974	-26.107	174.933	-8.583
635.508	140.440	0.000	936.257	123.383	-23.008	125.510	-10.563
637.226	140.450	0.000	936.324	75.102	-10.491	75.831	-7.952
638.944	140.460	0.000	936.391	32.902	-8.822	34.064	-15.009
640.662	140.470	0.000	936.457	-10.729	-5.245	11.942	26.053
642.380	140.480	0.000	936.524	-42.558	4.053	42.750	-5.440
644.098	140.490	0.000	936.591	-66.162	6.557	66.486	-5.659
645.815	140.500	0.000	936.657	-74.506	13.113	75.651	-9.982
647.534	140.510	0.000	936.724	-78.202	16.451	79.913	-11.880
649.251	140.520	0.000	936.791	-64.373	18.716	67.039	-16.211
650.951	140.530	0.000	936.857	-49.591	23.842	55.025	-25.677
652.653	140.540	0.000	936.924	-26.465	26.107	37.175	-44.610
654.366	140.550	0.000	936.991	-15.378	7.391	17.062	-25.670
656.080	140.560	0.000	937.057	-13.828	12.517	18.652	-42.151
657.781	140.570	0.000	937.124	-10.491	12.279	16.150	-49.490
659.499	140.580	0.000	937.191	-19.431	8.822	21.340	-24.418
661.216	140.590	0.000	937.257	-31.829	3.934	32.071	-7.046
662.929	140.600	0.000	937.324	-37.670	-0.238	37.671	0.363
664.649	140.610	0.000	937.391	-29.564	1.192	29.588	-2.309
666.364	140.620	0.000	937.457	-29.802	-0.954	29.818	1.833
668.080	140.630	0.000	937.524	-30.160	-2.027	30.228	3.844
669.799	140.640	0.000	937.591	-17.166	-6.795	18.462	21.595
671.515	140.650	0.000	937.657	-3.696	-15.259	15.700	76.386
673.231	140.660	0.000	937.724	4.172	-16.570	17.087	-75.867
674.947	140.670	0.000	937.791	11.802	-9.179	14.951	-37.875
676.664	140.680	0.000	937.857	29.564	-12.755	32.198	-23.338
678.381	140.690	0.000	937.924	44.823	-7.033	45.371	-8.918
680.095	140.700	0.000	937.991	53.883	-9.179	54.659	-9.668
681.813	140.710	0.000	938.057	57.578	-8.822	58.250	-8.711
683.527	140.720	0.000	938.124	48.995	-0.834	49.002	-0.976
685.244	140.730	0.000	938.191	44.465	-8.106	45.198	-10.332
686.960	140.740	0.000	938.257	16.689	-7.272	18.205	-23.543
688.666	140.750	0.000	938.324	-7.629	-4.053	8.639	27.979
690.383	140.760	0.000	938.391	-24.080	-5.722	24.751	13.367
692.098	140.770	0.000	938.457	-29.922	-4.172	30.211	7.938
693.813	140.780	0.000	938.524	-30.995	1.907	31.053	-3.521
695.530	140.790	0.000	938.591	-21.935	4.053	22.306	-10.469
697.230	140.800	0.000	938.657	-22.769	6.795	23.761	-16.617
698.937	140.810	0.000	938.724	-22.888	7.272	24.016	-17.625
700.654	140.820	0.000	938.791	-32.783	17.643	37.229	-28.288
702.369	140.830	0.000	938.857	-51.022	17.882	54.065	-19.314
704.070	140.840	0.000	938.924	-61.632	25.272	66.612	-22.296
705.785	140.850	0.000	938.991	-70.930	27.776	76.175	-21.385
707.498	140.860	0.000	939.057	-77.844	27.180	82.453	-19.247
709.217	140.870	0.000	939.124	-83.805	17.166	85.545	-11.576
710.935	140.880	0.000	939.191	-81.301	20.266	83.789	-13.997
712.635	140.890	0.000	939.257	-73.076	6.437	73.359	-5.034
714.352	140.900	0.000	939.324	-60.320	6.557	60.675	-6.203
716.055	140.910	0.000	939.391	-38.982	-0.954	38.993	1.401
717.770	140.920	0.000	939.457	-7.272	-7.749	10.626	46.818
719.485	140.930	0.000	939.524	39.697	-12.755	41.696	-17.813
721.201	140.940	0.000	939.591	71.884	-7.272	72.251	-5.776
722.919	140.950	0.000	939.657	90.719	-9.179	91.182	-5.778
724.639	140.960	0.000	939.724	101.567	-29.445	105.749	-16.167
726.356	140.970	0.000	939.791	109.435	-25.749	112.424	-13.240
728.058	140.980	0.000	939.857	92.984	-25.511	96.420	-15.342
729.775	140.990	0.000	939.924	68.665	-32.783	76.089	-25.521
731.493	141.000	0.000	939.991	51.856	-23.365	56.877	-24.255
