X 	 Y 	 R 	 theta 

-0.000180722	-2.3842e-06	0.000200511	179.826
-0.000154496	8.2255e-06	0.000153185	165.312
-0.000178219	-4.35116e-05	0.000185014	-164.112
-0.000145079	3.21867e-05	0.000170589	166.542
-0.000164271	1.56165e-05	0.000142456	-174.984
-0.000163675	-1.53781e-05	0.000151754	-162.438
-0.000152827	-1.31131e-05	0.000189067	-176.892
-0.000191332	2.55109e-05	0.000188232	-174.912
-0.000230313	-1.12057e-05	0.000200988	-170.232
-0.000133396	1.4186e-05	0.000121832	-174.354
-0.00018859	1.6451e-05	0.000184537	-174.66
-0.000147463	-5.99625e-05	0.000170828	-167.43
-0.0001117	3.67167e-05	0.000142814	157.56
-0.000185729	-1.03713e-05	0.000200153	-173.352
-0.000163794	1.46628e-05	0.000185371	-171.576
-0.000154019	2.55109e-05	0.000183226	-178.602
-0.000190021	-5.36445e-06	0.000190378	174.678
-0.000135423	0.0	0.000125648	166.86
-0.000185014	-1.52589e-05	0.000148416	-179.718
-0.000147463	-7.67712e-05	0.000152112	-165.204
-0.000188113	-3.45709e-05	0.000151158	-175.752
-0.000167967	3.01601e-05	0.000167013	-164.874
-0.00020373	-5.67439e-05	0.000219465	-173.316
-0.000165821	4.04122e-05	0.000199438	172.254
0.000155569	-0.0003922	0.000300767	-85.002
-7.08108e-05	7.093e-05	0.000347259	81.144
-0.000148893	-3.27828e-05	0.000167252	-155.76
-0.000213624	2.05041e-05	0.000202061	176.466
-0.000206829	3.02793e-05	0.000162722	170.328
-0.000198723	2.30075e-05	0.000185729	178.758
-0.000168444	-1.54973e-05	0.000196219	164.178
-0.000182034	2.43188e-05	0.000188232	169.134
-0.000204206	-5.20947e-05	0.000160099	-167.334
-0.000173689	1.21594e-05	0.000169755	-179.544
-0.000173093	1.50204e-05	0.000187756	167.118
-0.000179888	1.23978e-05	0.000162006	176.574
-0.000195862	-4.76841e-07	0.000151874	-169.968
-0.000178815	-1.31131e-05	0.000185848	172.782
-0.000177027	3.61206e-05	0.000197292	-177.726
-0.00014639	-4.70879e-05	0.000201703	-173.328
-0.0001781	-5.03066e-05	0.000176311	-177.804
-0.000180365	-2.01465e-05	0.000174166	175.89
-0.000132323	-2.78951e-05	0.000140191	160.632
-0.000137092	2.80143e-05	0.000146152	168.792
-0.000171185	-1.90736e-05	0.000152827	-157.602
-0.000182391	-3.03985e-05	0.000216723	-164.112
-8.3447e-05	-4.52998e-06	0.00013888	175.758
-0.000179769	-2.90872e-05	0.000214935	-177.834
-0.000181318	7.51021e-06	0.000152112	157.728
-0.000125767	2.7299e-05	0.000157953	-177.06
-0.0001961	2.14578e-05	0.000180007	173.082
-0.00015688	3.15907e-05	0.000200153	178.14
-0.00016749	4.375e-05	0.000164987	173.592
-0.000181437	3.58822e-05	0.000174404	-178.728
-0.000133873	7.2718e-06	0.000134946	179.214
-0.000172258	-4.81608e-05	0.000154973	-178.29
-0.000185371	7.49831e-05	0.000215054	149.178
-0.000180007	4.38693e-05	0.000171424	168.276
-0.000163198	1.04905e-05	0.000173689	173.406
-0.000194074	2.98025e-06	0.000175	-177.684
-0.000210405	-3.01601e-05	0.000213147	-164.622
-0.000193954	3.49286e-05	0.0002203	-179.55
-0.000157834	3.2306e-05	0.000175358	-168.684
-0.000153781	4.29156e-06	0.000118614	174.306
-0.000161291	1.15634e-05	0.000218273	170.73
-0.000159741	-4.27964e-05	0.000167609	-164.46
-0.000180007	7.93939e-05	0.000228287	159.732
-0.000209213	2.51533e-05	0.000233651	162.294
-0.000224234	-5.38828e-05	0.000242473	-170.286
-0.000215531	-1.56165e-05	0.000199319	-168.942
-0.000123025	-5.28099e-05	0.000161887	-172.65
-0.000228287	3.44517e-05	0.000238539	175.296
-0.000182749	-6.31812e-06	0.000199676	179.748
-0.000234605	-4.17235e-05	0.000180365	177.594
-0.000132919	4.52998e-05	0.000161053	169.86
-0.000186563	-5.81744e-05	0.000195743	-176.274
-0.000143171	1.00136e-05	0.000122071	-175.62
-0.00018704	1.90736e-05	0.000170589	-173.466
-0.000222088	1.99081e-05	0.00026262	172.452
-0.000190259	5.68631e-05	0.000176311	170.49
-0.000216604	3.91009e-05	0.000151754	-178.416
-0.000162245	-2.86104e-06	0.000170709	175.95
