Time (s) 	 Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#Transmssion measurment 1(without medium),Without Preamplifier, ZnTe detector angle dependance 40deg, Chopper 230Hz, time constant=0.3s 18dB, waiting time= 2.6999999999999997s, sensitivity=20mV
3.5034	6.0	4.00278e-11	-3.81473e-06	-2.19346e-05	2.0981e-05	-100.62
6.8131	6.01	4.0094512999999995e-11	-3.33788e-05	-3.81472e-05	4.86376e-05	-129.51
10.1075	6.02	4.0161226e-11	-3.71935e-05	-1.43052e-05	3.71935e-05	-156.54
13.3857	6.03	4.0227939e-11	-1.33515e-05	-9.53682e-07	1.04905e-05	-176.634
16.6818	6.04	4.0294652e-11	-2.57493e-05	-9.5368e-06	2.57493e-05	-160.254
19.9764	6.05	4.0361364999999996e-11	-2.6703e-05	7.62945e-06	2.86103e-05	166.908
23.2548	6.06	4.0428078e-11	-4.38693e-05	-1.14442e-05	4.48229e-05	-164.748
26.5472	6.07	4.0494791e-11	-3.33788e-05	1.52589e-05	3.33788e-05	152.928
29.8257	6.08	4.0561503999999996e-11	4.7684e-06	-1.62126e-05	1.71663e-05	-70.2
33.1053	6.09	4.0628217e-11	-1.43052e-05	-4.67303e-05	4.76839e-05	-110.748
36.4004	6.1	4.0694929999999993e-11	-9.5368e-06	-3.52862e-05	3.52862e-05	-104.034
39.6773	6.11	4.0761643e-11	-1.52589e-05	-3.62399e-05	3.81472e-05	-115.254
42.9574	6.12	4.0828356e-11	-3.62399e-05	-1.43052e-05	3.81472e-05	-160.02
46.252	6.13	4.0895069e-11	-2.0981e-05	-1.81199e-05	2.57493e-05	-138.012
49.529	6.14	4.0961781999999995e-11	-2.6703e-05	-2.47956e-05	3.52862e-05	-137.232
52.825	6.15	4.1028495e-11	-4.19619e-05	-1.43052e-05	4.19619e-05	-162.426
56.1187	6.16	4.1095208e-11	-2.19346e-05	-3.05178e-05	3.52862e-05	-124.284
59.4133	6.17	4.1161921e-11	-3.33788e-05	-1.14442e-05	3.43325e-05	-160.866
62.7074	6.18	4.1228633999999996e-11	-4.29156e-05	-1.33515e-05	4.29156e-05	-164.664
66.0024	6.19	4.1295347e-11	-9.53682e-07	-2.6703e-05	2.47956e-05	-93.012
69.3124	6.2	4.136206e-11	-6.67575e-06	-1.90736e-06	5.72208e-06	-173.658
72.6062	6.21	4.1428772999999995e-11	-2.86104e-06	-4.7684e-06	5.72208e-06	-129.804
75.8858	6.22	4.1495486e-11	-4.19619e-05	-9.5368e-06	4.00546e-05	-167.574
79.163	6.23	4.1562199e-11	-2.3842e-05	-1.81199e-05	2.9564e-05	-139.536
82.4423	6.24	4.1628912e-11	-3.33788e-05	-9.53682e-07	3.05178e-05	-178.752
85.7358	6.25	4.1695625e-11	-9.5368e-06	-3.81472e-05	3.71935e-05	-103.296
89.031	6.26	4.1762338e-11	-1.81199e-05	-4.10082e-05	4.38693e-05	-115.794
92.3081	6.27	4.1829050999999994e-11	-2.00273e-05	-1.23978e-05	2.28883e-05	-151.26
95.5874	6.28	4.1895764e-11	-9.5368e-06	-2.19346e-05	2.19346e-05	-112.752
98.8829	6.29	4.1962477e-11	2.86104e-06	-4.00546e-05	3.81472e-05	-83.988
102.1613	6.3	4.2029189999999994e-11	-1.04905e-05	-1.62126e-05	1.90736e-05	-126.468
105.4387	6.31	4.2095902999999996e-11	-1.81199e-05	-1.81199e-05	2.3842e-05	-129.402
108.7335	6.32	4.2162616e-11	-4.38693e-05	-3.81472e-05	5.6267e-05	-140.28
