Time (s) 	 Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#Without Preamplifier, ZnTe detector angle dependance 40deg, Chopper 230Hz, time constant=0.3s 6dB, waiting time= 1.5s, sensitivity=20mV
2.4705	6.0	4.00278e-11	-0.000133515	7.82018e-05	0.000140191	-47.448
4.8855	6.1	4.0694929999999993e-11	6.67575e-06	0.000144006	0.000150681	3.234
6.9653	6.2	4.136206e-11	0.00015545	0.0	0.000175477	-96.276
9.2993	6.3	4.2029189999999994e-11	-8.20165e-05	2.3842e-05	0.000151635	150.138
11.3782	6.4	4.269632e-11	2.3842e-05	0.000128747	0.000150681	36.444
13.457	6.5	4.336345e-11	-9.53679e-05	3.24252e-05	0.000138284	133.302
15.5203	6.6	4.4030579999999994e-11	0.000148774	9.63216e-05	0.000142098	-98.256
17.6162	6.7	4.469771e-11	-3.24252e-05	-3.14715e-05	0.000164033	130.434
19.7113	6.8	4.5364839999999995e-11	-4.48229e-05	-6.8665e-05	0.000211717	112.77
22.0623	6.9	4.603197e-11	-0.000153542	-0.000118256	0.000148774	-3.348
24.157	7.0	4.6699099999999995e-11	-0.000102044	-0.000157357	0.000141145	-115.476
26.5078	7.1	4.7366229999999995e-11	-0.000144006	0.000109673	0.000161172	49.872
28.587	7.2	4.8033359999999996e-11	-0.000160218	-7.62945e-06	0.000164987	-67.164
30.937	7.3	4.8700489999999996e-11	0.000154496	8.48775e-05	0.000140191	-39.324
33.017	7.4	4.936762e-11	1.52589e-05	0.000176431	0.000185967	-149.352
35.0961	7.5	5.0034749999999996e-11	-0.000115395	-2.76567e-05	0.000159265	-38.868
37.1896	7.6	5.0701879999999996e-11	0.000130654	-0.000145913	0.000140191	160.998
39.2532	7.7	5.1369009999999997e-11	-0.00012684	-1.52589e-05	0.000139237	71.406
41.3482	7.8	5.203614e-11	-0.000146867	0.000128747	0.000154496	-35.472
43.7321	7.9	5.270327e-11	0.000143052	0.000140191	0.000156404	95.172
45.8113	8.0	5.33704e-11	2.47956e-05	0.000183106	0.000125886	1.656
48.1622	8.1	5.403753e-11	-4.76839e-05	0.000132562	0.00014782	-4.434
50.2412	8.2	5.470465999999999e-11	-9.72752e-05	-5.72207e-05	0.000156404	-98.508
52.3202	8.3	5.5371790000000004e-11	-0.000135423	-0.000114441	0.000164987	160.878
54.3982	8.4	5.603892e-11	0.000143052	8.39238e-05	0.000160218	56.472
56.7501	8.5	5.670605e-11	0.000176431	7.05724e-05	0.000172616	55.698
58.8278	8.6	5.737317999999999e-11	-0.000135423	0.000104905	0.000144006	-31.656
60.907	8.7	5.804030999999999e-11	-0.000118256	-0.000106812	0.000161172	-129.03
62.9702	8.8	5.870744e-11	0.000121117	0.000154496	0.00011921	135.0
65.0501	8.9	5.937457e-11	2.19346e-05	-5.14986e-05	0.000125886	-112.17
67.1452	9.0	6.004169999999999e-11	3.05178e-05	4.38693e-05	0.00016594	-74.628
69.496	9.1	6.070883e-11	-0.000141145	5.72208e-06	0.000130654	-50.514
71.5744	9.2	6.137595999999999e-11	-0.000148774	-0.000177384	0.000123979	-145.086
73.6692	9.3	6.204309e-11	0.000185967	4.67303e-05	0.000143052	62.484
75.7485	9.4	6.271022e-11	-0.000128747	-0.000104905	0.000172616	-24.852
78.0842	9.5	6.337735e-11	0.00010109	0.000158311	0.000162126	9.246
80.1781	9.6	6.404448e-11	0.000130654	-8.20165e-05	0.000161172	-115.992
82.257	9.7	6.471160999999999e-11	-0.000144959	-0.000105858	0.000156404	144.042
84.337	9.8	6.537874000000001e-11	8.58313e-06	-0.000140191	0.000142098	45.156
86.4163	9.9	6.604587e-11	0.000105858	-2.3842e-05	0.000129701	-46.098
88.5113	10.0	6.6713e-11	0.000121117	-0.000156404	0.000164033	-14.088
90.8623	10.1	6.738012999999999e-11	-0.000154496	0.000174523	0.000153542	10.728
92.9412	10.2	6.804726e-11	-0.000145913	-4.29156e-05	0.00014782	101.466
95.0362	10.3	6.871439e-11	8.20165e-05	-0.000122071	0.000129701	140.31
97.114	10.4	6.938152e-11	0.000110627	0.000191689	0.00020218	-159.678
99.4821	10.5	7.004865e-11	1.90736e-06	0.000132562	8.58312e-05	-154.176
101.5611	10.6	7.071578e-11	-4.7684e-06	5.72208e-06	0.000228883	73.284
103.64	10.7	7.138290999999999e-11	-6.48503e-05	-3.24252e-05	0.00028515	10.5
105.7186	10.8	7.205004e-11	2.6703e-05	0.000253679	0.000205041	-2.25
107.797	10.9	7.271717e-11	0.000345232	0.000243188	0.000402452	74.784
109.8614	11.0	7.33843e-11	-0.00202276	-0.00114537	0.00215723	-144.516
112.1962	11.1	7.405142999999999e-11	0.000559811	0.000329973	0.000403406	14.676
114.2753	11.2	7.471856e-11	0.000181199	-0.000153542	0.000185967	-150.45
116.3544	11.3	7.538569e-11	5.72208e-06	9.53679e-05	0.000291826	62.16
