Time (s) 	 Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#Without Preamplifier, ZnTe detector angle dependance 40deg, Chopper 230Hz, time constant=0.3s 12dB, waiting time= 2.1s, sensitivity=20mV
3.0918	6.0	4.00278e-11	-3.05178e-05	-1.52589e-05	3.24252e-05	-151.296
6.0653	6.1	4.0694929999999993e-11	-9.53682e-07	8.58313e-06	7.62945e-06	94.764
8.7372	6.2	4.136206e-11	-1.52589e-05	-4.10082e-05	4.48229e-05	-114.378
11.679	6.3	4.2029189999999994e-11	-3.14715e-05	-3.81473e-06	3.05178e-05	-178.782
14.3651	6.4	4.269632e-11	0.0	-4.67303e-05	4.57766e-05	-90.0
17.0528	6.5	4.336345e-11	-2.6703e-05	-5.81744e-05	6.38966e-05	-116.04
19.724	6.6	4.4030579999999994e-11	3.33788e-05	-2.0981e-05	3.81472e-05	-31.296
22.4111	6.7	4.469771e-11	0.00015545	0.000125886	0.000197412	39.828
25.0977	6.8	4.5364839999999995e-11	-0.000188828	-0.000171662	0.000251772	-137.262
28.0564	6.9	4.603197e-11	-2.86103e-05	6.67575e-06	2.47956e-05	160.644
30.7417	7.0	4.6699099999999995e-11	-1.14442e-05	-2.0981e-05	2.19346e-05	-108.972
33.7017	7.1	4.7366229999999995e-11	1.04905e-05	-4.57766e-05	4.48229e-05	-79.176
36.3876	7.2	4.8033359999999996e-11	-2.3842e-05	1.33515e-05	2.76567e-05	148.812
39.347	7.3	4.8700489999999996e-11	-4.00546e-05	-2.47956e-05	4.19619e-05	-146.85
42.049	7.4	4.936762e-11	1.90736e-05	-1.14442e-05	2.28883e-05	-39.174
44.7204	7.5	5.0034749999999996e-11	-4.86376e-05	-3.33788e-05	6.00817e-05	-143.748
47.3904	7.6	5.0701879999999996e-11	2.9564e-05	-2.28883e-05	3.71935e-05	-35.88
50.0779	7.7	5.1369009999999997e-11	-1.04905e-05	-3.81473e-06	1.14442e-05	-154.98
52.7486	7.8	5.203614e-11	-2.0981e-05	-1.33515e-05	2.76567e-05	-150.252
55.4342	7.9	5.270327e-11	2.57493e-05	-1.14442e-05	2.86103e-05	-17.592
58.1207	8.0	5.33704e-11	-2.47956e-05	-6.19893e-05	6.38966e-05	-111.69
60.8087	8.1	5.403753e-11	9.53682e-07	3.81473e-06	3.81473e-06	165.966
63.4955	8.2	5.470465999999999e-11	-1.43052e-05	-6.67575e-06	1.43052e-05	-162.348
66.1662	8.3	5.5371790000000004e-11	-9.5368e-06	0.0	8.58313e-06	-163.608
68.8528	8.4	5.603892e-11	-1.14442e-05	1.14442e-05	1.62126e-05	128.292
71.5228	8.5	5.670605e-11	-1.33515e-05	-4.67303e-05	4.67303e-05	-105.834
74.2105	8.6	5.737317999999999e-11	-4.7684e-06	-2.3842e-05	2.19346e-05	-106.188
76.8964	8.7	5.804030999999999e-11	1.04905e-05	2.3842e-05	2.86103e-05	59.742
79.5669	8.8	5.870744e-11	-3.14715e-05	-1.81199e-05	3.91009e-05	-153.018
82.2529	8.9	5.937457e-11	-2.47956e-05	3.81473e-06	2.0981e-05	172.146
84.9404	9.0	6.004169999999999e-11	2.86104e-06	-4.86376e-05	4.57766e-05	-87.396
87.9002	9.1	6.070883e-11	-1.43052e-05	-4.67303e-05	4.86376e-05	-106.77
90.5712	9.2	6.137595999999999e-11	0.0	-2.0981e-05	2.0981e-05	-95.196
93.2729	9.3	6.204309e-11	6.67575e-06	-2.00273e-05	2.19346e-05	-71.568
95.9606	9.4	6.271022e-11	-6.67575e-06	0.0	3.81473e-06	171.87
98.9185	9.5	6.337735e-11	2.47956e-05	-3.33788e-05	4.10082e-05	-37.056
101.6058	9.6	6.404448e-11	-1.90736e-05	-4.95913e-05	5.24523e-05	-113.298
104.2926	9.7	6.471160999999999e-11	2.19346e-05	3.05178e-05	3.62399e-05	50.712
106.9623	9.8	6.537874000000001e-11	2.19346e-05	-2.3842e-05	3.05178e-05	-48.69
109.6483	9.9	6.604587e-11	1.23978e-05	1.33515e-05	2.19346e-05	41.346
112.3365	10.0	6.6713e-11	-5.43597e-05	-2.47956e-05	5.81744e-05	-153.438
115.2942	10.1	6.738012999999999e-11	-1.62126e-05	-4.67303e-05	4.57766e-05	-99.606
117.982	10.2	6.804726e-11	-9.5368e-06	-2.86103e-05	2.9564e-05	-106.818
120.6689	10.3	6.871439e-11	-0.000104905	-7.53407e-05	0.000128747	-143.01
123.3715	10.4	6.938152e-11	-0.000162126	-8.86922e-05	0.000186921	-152.442
126.3293	10.5	7.004865e-11	-0.000259401	-0.000151635	0.000301363	-150.18
129.032	10.6	7.071578e-11	-0.000334742	-0.000250818	0.000420572	-143.652
131.7027	10.7	7.138290999999999e-11	-0.000526432	-0.00041485	0.000670437	-141.822
134.3728	10.8	7.205004e-11	-0.00085545	-0.000686649	0.00109578	-141.102
137.0604	10.9	7.271717e-11	-0.000915531	-0.00098706	0.00134564	-132.792
139.7479	11.0	7.33843e-11	0.00681689	0.0052605	0.00860983	37.662
142.6907	11.1	7.405142999999999e-11	-0.00192166	-0.00138951	0.0023718	-144.132
145.3766	11.2	7.471856e-11	-3.52862e-05	1.23978e-05	3.62399e-05	158.586
148.0789	11.3	7.538569e-11	-0.000764851	-0.000566486	0.000947956	-143.946
150.7668	11.4	7.605282e-11	-0.000646595	-0.000458719	0.000786785	-144.504
153.4378	11.5	7.671994999999999e-11	-8.48775e-05	-2.86104e-06	8.39238e-05	-177.276
156.124	11.6	7.738708e-11	5.24523e-05	7.91554e-05	9.44142e-05	53.292
158.8102	11.7	7.805420999999999e-11	0.000201226	0.000162126	0.000260355	38.274
161.5128	11.8	7.872134e-11	-0.000231744	-0.000181199	0.00029278	-141.648
164.1838	11.9	7.938846999999999e-11	0.000127793	3.24252e-05	0.000132562	14.658
166.8555	12.0	8.00556e-11	-0.000150681	-0.00011158	0.000185967	-143.046
169.5422	12.1	8.072272999999999e-11	-0.00011158	-8.86922e-05	0.000143052	-140.634
172.2117	12.2	8.138985999999999e-11	-0.000102044	-0.000118256	0.000154496	-129.618
174.8996	12.3	8.205699e-11	-8.67848e-05	-5.3406e-05	0.00010109	-146.82
177.5702	12.4	8.272412e-11	-9.34605e-05	-0.000127793	0.00015545	-126.33
180.2562	12.5	8.339125e-11	7.82018e-05	3.52862e-05	8.58312e-05	24.588
182.9429	12.6	8.405837999999999e-11	0.000294687	0.000242234	0.000377657	39.834
185.614	12.7	8.472551e-11	-0.000540737	-0.000448229	0.000700954	-140.364
188.3011	12.8	8.539264e-11	0.000235558	9.25069e-05	0.000252726	21.408
190.9718	12.9	8.605977e-11	7.05724e-05	5.72207e-05	9.34605e-05	39.036
193.6585	13.0	8.67269e-11	0.000203134	0.000128747	0.000241281	32.154
196.3445	13.1	8.739403e-11	-7.1526e-05	-6.67577e-05	9.72752e-05	-138.3
199.0322	13.2	8.806115999999999e-11	-0.00035763	-0.000331881	0.000487329	-137.382
201.7028	13.3	8.872829e-11	-4.38693e-05	1.90736e-06	4.48229e-05	175.974
204.3895	13.4	8.939542e-11	0.000178338	0.000163079	0.00023842	42.852
207.0753	13.5	9.006255e-11	0.00013733	0.000110627	0.000174523	40.506
210.0192	13.6	9.072967999999999e-11	-0.00019455	-0.000168801	0.000252726	-139.266
212.7054	13.7	9.139681e-11	-0.000118256	-7.82018e-05	0.000140191	-146.46
215.3926	13.8	9.206394e-11	1.81199e-05	2.57493e-05	3.05178e-05	55.302
218.0794	13.9	9.273107e-11	-0.00025654	-0.000206948	0.000327112	-140.88
220.7661	14.0	9.339819999999999e-11	0.000229836	0.000163079	0.00028515	35.226
223.4528	14.1	9.406533e-11	0.000454905	0.000307085	0.000548366	34.38
226.1228	14.2	9.473245999999999e-11	0.000316622	0.000179292	0.000365259	28.752
228.8102	14.3	9.539959e-11	-4.48229e-05	-5.24523e-05	6.38966e-05	-125.19
231.4953	14.4	9.606671999999999e-11	6.48503e-05	6.67575e-06	6.5804e-05	8.79
234.1674	14.5	9.673385e-11	-3.71935e-05	-7.62945e-06	4.10082e-05	-170.838
236.854	14.6	9.740097999999999e-11	-0.000113488	-8.29701e-05	0.000139237	-142.746
239.5237	14.7	9.806810999999999e-11	-6.48503e-05	0.0	6.38966e-05	178.23
242.1948	14.8	9.873524e-11	-2.57493e-05	-4.00546e-05	4.86376e-05	-126.87
244.8828	14.9	9.940237e-11	0.000128747	0.000129701	0.000185967	44.712
247.5695	15.0	1.0006949999999999e-10	-0.000121117	-0.000143052	0.000181199	-128.994
