Time (s) 	 Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#Without Preamplifier,Fluence 1 filter = NE15A-B, ZnTe detector angle dependance 40deg, Chopper 230Hz, time constant=0.3s 18dB, waiting time= 2.7s, sensitivity=20mV
3.262	11.0	7.33843e-11	-6.67575e-06	3.81473e-06	6.67575e-06	146.31
6.5896	11.0	7.33843e-11	0.0128403	0.0125418	0.0179673	44.286
9.8686	11.0	7.33843e-11	0.0129376	0.0125733	0.0180398	44.184
13.421	11.0005	7.338763565e-11	0.012929	0.0125619	0.0180274	44.184
16.7153	11.0005	7.338763565e-11	0.0129185	0.0125609	0.0180188	44.208
19.9948	11.0005	7.338763565e-11	0.0129014	0.0125952	0.0180293	44.304
23.2906	11.0005	7.338763565e-11	0.0129119	0.0125189	0.0179845	44.112
26.5685	11.0005	7.338763565e-11	0.0128585	0.0125018	0.0179349	44.196
29.8485	11.001	7.339097129999999e-11	0.0129824	0.0126248	0.0181085	44.214
33.1282	11.001	7.339097129999999e-11	0.0129252	0.01258	0.0180341	44.22
36.4233	11.001	7.339097129999999e-11	0.0129376	0.0126515	0.018099	44.364
39.7025	11.001	7.339097129999999e-11	0.0129567	0.0125838	0.0180608	44.166
42.9805	11.001	7.339097129999999e-11	0.0129147	0.0125924	0.018037	44.274
46.5331	11.0015	7.339430695e-11	0.0129929	0.0127192	0.0181819	44.394
49.8282	11.0015	7.339430695e-11	0.0129939	0.0126706	0.0181495	44.286
53.3783	11.0015	7.339430695e-11	0.0129624	0.0126572	0.018118	44.31
56.6736	11.0015	7.339430695e-11	0.0129223	0.0126057	0.018056	44.274
59.9529	11.0015	7.339430695e-11	0.0129519	0.0126629	0.0181152	44.358
63.2162	11.002	7.33976426e-11	0.0129672	0.0126401	0.0181075	44.262
66.4948	11.002	7.33976426e-11	0.0130091	0.0126897	0.0181733	44.286
69.7911	11.002	7.33976426e-11	0.0129433	0.0126372	0.0180866	44.31
73.0853	11.002	7.33976426e-11	0.013011	0.0126687	0.0181581	44.238
76.3637	11.002	7.33976426e-11	0.0129691	0.0126238	0.0180999	44.232
79.6606	11.0025	7.340097825e-11	0.0129052	0.0126086	0.0180475	44.328
82.9548	11.0025	7.340097825e-11	0.0129996	0.012703	0.0181762	44.34
