X 	 Y 	 R 	 theta 
#With Preamplifier,Finding A-B ,ZnTe detector angle dependance 40deg, Chopper 230Hz, time constant=0.3s 18dB, waiting time= 1s, sensitivity=20mV, position 2.0085mm
-3.81473e-06	-4.00546e-05	3.81472e-05	-92.388
3.81473e-06	-5.3406e-05	5.3406e-05	-88.266
-2.28883e-05	-3.05178e-05	3.43325e-05	-127.404
-2.6703e-05	-3.81473e-06	2.47956e-05	-169.38
-1.14442e-05	5.72208e-06	1.14442e-05	146.31
-4.76839e-05	-3.43325e-05	5.72207e-05	-146.31
-5.72208e-06	-1.52589e-05	1.52589e-05	-123.69
-4.00546e-05	-1.33515e-05	4.00546e-05	-163.74
-3.81473e-06	-3.43325e-05	3.24252e-05	-92.862
-5.14986e-05	-5.72208e-06	4.95913e-05	-174.096
-4.00546e-05	7.62945e-06	3.81472e-05	165.378
-1.71663e-05	-3.81473e-06	1.52589e-05	-167.472
-2.47956e-05	3.81472e-05	4.57766e-05	120.258
-1.90736e-06	-1.71663e-05	1.52589e-05	-83.658
-3.43325e-05	-8.01091e-05	8.39238e-05	-114.078
-1.33515e-05	-5.9128e-05	5.9128e-05	-99.726
-2.6703e-05	-5.14986e-05	5.53133e-05	-118.074
-9.5368e-06	-7.62945e-06	1.14442e-05	-146.31
1.90736e-06	-1.71663e-05	1.52589e-05	-77.472
-1.71663e-05	-3.05178e-05	3.43325e-05	-119.052
0.0	-2.47956e-05	2.28883e-05	-94.086
-3.43325e-05	0.0	3.24252e-05	174.288
-2.47956e-05	-3.81472e-05	4.19619e-05	-125.538
-4.00546e-05	-3.43325e-05	4.95913e-05	-140.442
-6.8665e-05	-2.0981e-05	6.8665e-05	-160.71
-4.95913e-05	-3.05178e-05	5.53133e-05	-148.17
-2.86103e-05	-4.00546e-05	4.76839e-05	-123.69
-5.72208e-06	-1.71663e-05	1.52589e-05	-101.31
-1.52589e-05	-1.71663e-05	2.28883e-05	-126.024
-1.33515e-05	-4.57766e-05	4.76839e-05	-105.948
-9.5368e-06	-3.81473e-06	7.62945e-06	-158.196
1.52589e-05	-2.47956e-05	2.86103e-05	-57.996
0.0	-9.5368e-06	7.62945e-06	-78.69
-7.62945e-06	-3.81473e-06	3.81473e-06	-108.432
1.90736e-06	-3.24252e-05	3.05178e-05	-83.988
-2.86103e-05	-7.62945e-06	2.86103e-05	-160.56
-5.72208e-06	-3.05178e-05	2.86103e-05	-96.342
9.5368e-06	-5.3406e-05	5.14986e-05	-80.538
-7.62945e-06	-3.05178e-05	2.86103e-05	-96.012
1.71663e-05	-8.01091e-05	7.82018e-05	-77.736
9.5368e-06	-5.3406e-05	5.53133e-05	-78.024
-2.47956e-05	-1.71663e-05	2.86103e-05	-147.996
-2.6703e-05	-2.28883e-05	3.43325e-05	-140.904
-9.5368e-06	-3.05178e-05	3.05178e-05	-108.432
-6.67577e-05	9.5368e-06	6.48503e-05	171.03
-5.72208e-06	0.0	5.72208e-06	168.69
-4.00546e-05	-8.39238e-05	9.15532e-05	-116.112
-3.43325e-05	-2.6703e-05	3.81472e-05	-142.122
-3.81473e-06	-7.62945e-06	5.72208e-06	-116.562
-1.33515e-05	-9.5368e-06	1.52589e-05	-156.036
0.0	-9.5368e-06	7.62945e-06	-101.31
1.14442e-05	-2.47956e-05	2.47956e-05	-59.034
-5.72208e-06	-2.28883e-05	1.90736e-05	-104.034
-3.05178e-05	-1.52589e-05	3.05178e-05	-152.1
1.14442e-05	5.72208e-06	1.52589e-05	29.052
-2.6703e-05	-2.28883e-05	3.62399e-05	-144.162
-4.00546e-05	-4.00546e-05	5.72207e-05	-136.17
-1.52589e-05	-1.90736e-05	2.28883e-05	-129.288
-5.14986e-05	-2.28883e-05	5.53133e-05	-156.372
-4.00546e-05	1.90736e-06	4.00546e-05	170.91
-2.0981e-05	-5.72208e-06	1.90736e-05	-160.02
0.0	-2.0981e-05	1.90736e-05	-94.764
-2.6703e-05	-1.33515e-05	2.6703e-05	-156.372
-2.6703e-05	-3.43325e-05	4.00546e-05	-123.69
-4.19619e-05	-2.28883e-05	4.76839e-05	-153.438
-3.05178e-05	-2.0981e-05	3.43325e-05	-150.948
-1.71663e-05	-2.47956e-05	2.6703e-05	-123.69
-3.24252e-05	-4.00546e-05	5.14986e-05	-128.37
-1.52589e-05	-4.95913e-05	4.76839e-05	-106.506
-3.43325e-05	-5.9128e-05	6.8665e-05	-120.258
-2.6703e-05	-3.81473e-06	2.6703e-05	-173.292
-1.90736e-05	1.33515e-05	2.28883e-05	138.012
-7.62945e-06	1.14442e-05	1.33515e-05	125.538
-1.33515e-05	0.0	1.14442e-05	170.538
-3.05178e-05	3.05178e-05	4.19619e-05	135.0
-2.86103e-05	-9.5368e-06	2.86103e-05	-161.568
-2.28883e-05	-1.90736e-05	2.47956e-05	-135.0
1.90736e-05	-1.90736e-06	1.71663e-05	-10.308
2.47956e-05	-4.19619e-05	4.76839e-05	-60.75
7.62945e-06	-3.24252e-05	3.43325e-05	-75.966
-2.6703e-05	-1.33515e-05	2.6703e-05	-154.98
-3.81473e-06	-2.6703e-05	2.47956e-05	-96.708
-1.90736e-05	-3.62399e-05	3.81472e-05	-112.248
-1.71663e-05	-2.86103e-05	3.05178e-05	-119.358
-1.90736e-06	-1.52589e-05	1.33515e-05	-90.0
-3.81472e-05	-3.43325e-05	5.14986e-05	-138.816
-1.71663e-05	-6.48503e-05	6.48503e-05	-100.44
-7.62945e-06	-5.9128e-05	5.72207e-05	-96.522
-2.28883e-05	-2.47956e-05	2.86103e-05	-135.0
-1.33515e-05	-2.6703e-05	2.6703e-05	-120.966
-1.90736e-05	-9.5368e-06	1.90736e-05	-155.556
-3.62399e-05	-3.81473e-06	3.43325e-05	-171.87
-5.72208e-06	-3.81473e-06	5.72208e-06	-135.0
-3.05178e-05	-2.47956e-05	3.81472e-05	-142.122
-6.2943e-05	-2.47956e-05	6.48503e-05	-158.748
-3.43325e-05	-2.28883e-05	3.81472e-05	-143.616
-2.28883e-05	3.81473e-06	2.0981e-05	162.9
-1.52589e-05	-1.71663e-05	2.0981e-05	-129.288
-1.90736e-06	1.90736e-05	1.90736e-05	90.0
-4.95913e-05	2.47956e-05	5.53133e-05	151.26
