X 	 Y 	 R 	 theta 
#Without Preamplifier,Finding peak value ,ZnTe detector angle dependance 40deg, Chopper 230Hz, time constant=0.3s 18dB, waiting time= 1s, sensitivity=20mV, position 11.0085mm
-0.00471786	-0.00269605	0.00547126	-150.372
-0.00515845	-0.00293542	0.00593475	-150.378
-0.00516418	-0.00294878	0.00594619	-150.252
-0.00518516	-0.00296117	0.00597289	-150.252
-0.00514796	-0.00295927	0.00593475	-150.096
-0.00512794	-0.00293066	0.00590327	-150.27
-0.00514701	-0.00293829	0.00592425	-150.276
-0.00513938	-0.00290205	0.00589946	-150.582
-0.00515559	-0.00290205	0.00591376	-150.594
-0.00511268	-0.00291349	0.0058842	-150.318
-0.00514796	-0.00291635	0.00591663	-150.468
-0.00516132	-0.00293542	0.00593665	-150.372
-0.00517181	-0.00293447	0.00594524	-150.432
-0.00515464	-0.00289251	0.00590995	-150.702
-0.00515082	-0.00291444	0.00591663	-150.498
-0.00515178	-0.00293161	0.00592616	-150.336
-0.00512508	-0.00291921	0.00589564	-150.336
-0.00512508	-0.00286199	0.00586894	-150.822
-0.00511363	-0.00285722	0.00585654	-150.792
-0.0051699	-0.00290491	0.00592998	-150.684
-0.00517181	-0.00291254	0.00593284	-150.594
-0.00512889	-0.00290205	0.00589088	-150.51
-0.0051432	-0.00293924	0.00592139	-150.246
-0.00513652	-0.00291349	0.00590423	-150.432
-0.00514129	-0.00291063	0.00590613	-150.486
-0.00512508	-0.0029154	0.00589183	-150.366
-0.00510982	-0.00286295	0.00585654	-150.744
-0.00512126	-0.00292398	0.00589564	-150.258
-0.00512794	-0.00290681	0.00589469	-150.438
-0.00515082	-0.00294401	0.00593093	-150.264
-0.00513175	-0.00290109	0.00589374	-150.522
-0.00512126	-0.00290491	0.00588611	-150.42
-0.00510791	-0.00290872	0.00587657	-150.33
-0.00512508	-0.00291921	0.00589564	-150.342
-0.00510505	-0.00288965	0.00586513	-150.474
-0.00510505	-0.00289346	0.00586894	-150.45
-0.00510314	-0.00292207	0.00587943	-150.204
-0.00512603	-0.00290109	0.00588992	-150.51
-0.00512889	-0.00288202	0.00588229	-150.66
-0.0051699	-0.00286962	0.0059109	-150.954
-0.00512221	-0.00290109	0.00588706	-150.462
-0.00512794	-0.00291349	0.0058966	-150.414
-0.0051451	-0.00293256	0.00592139	-150.312
-0.00513175	-0.00294782	0.00591567	-150.132
-0.00515178	-0.00294878	0.00593475	-150.234
-0.00513652	-0.00290681	0.00590137	-150.498
-0.00515655	-0.00293161	0.00593284	-150.378
-0.00516894	-0.00295164	0.00594905	-150.264
-0.0051699	-0.0029278	0.00594142	-150.48
-0.00521186	-0.00294401	0.00598338	-150.558
-0.00517467	-0.00294973	0.00595668	-150.312
-0.0051699	-0.00295736	0.00595286	-150.24
-0.00517848	-0.00296594	0.00596812	-150.192
-0.00518134	-0.00296213	0.00596812	-150.264
-0.00520042	-0.00295068	0.00597957	-150.444
-0.00521377	-0.00297739	0.00600341	-150.288
-0.00520423	-0.00296403	0.00598815	-150.348
-0.00519755	-0.00297166	0.00598434	-150.234
-0.00516704	-0.00293542	0.00594142	-150.378
-0.00514415	-0.00295736	0.00592998	-150.108
-0.00516322	-0.00292303	0.00593188	-150.486
-0.0051432	-0.0029278	0.00591758	-150.342
-0.00517657	-0.00294878	0.00595668	-150.354
-0.0051432	-0.00292303	0.00591281	-150.372
-0.00512317	-0.00289632	0.00588515	-150.546
-0.00512221	-0.00292875	0.00590041	-150.24
-0.00515655	-0.00295068	0.00593951	-150.21
-0.00516036	-0.00295068	0.00594047	-150.222
-0.00511172	-0.00292398	0.00588897	-150.252
-0.00510505	-0.00289728	0.00587085	-150.432
-0.00513652	-0.00290395	0.00589755	-150.504
-0.00511935	-0.00293256	0.00589946	-150.198
-0.0051184	-0.0029173	0.00589088	-150.33
-0.00514129	-0.00290109	0.00590137	-150.564
-0.00512794	-0.00293447	0.00590613	-150.234
-0.00516418	-0.00292112	0.00593284	-150.516
-0.00515464	-0.00290205	0.00591186	-150.612
-0.00514033	-0.00290872	0.00590423	-150.498
-0.00515655	-0.00297071	0.00595096	-150.066
-0.00516036	-0.00294401	0.00593951	-150.312
-0.00515369	-0.00293256	0.00592616	-150.366
-0.00518039	-0.00295164	0.00596145	-150.33
-0.00510409	-0.00291921	0.00587943	-150.234
-0.0051432	-0.00292875	0.00591758	-150.336
-0.00516418	-0.00294496	0.00594428	-150.312
-0.0051184	-0.00294401	0.00590041	-150.09
-0.00508216	-0.00289251	0.00584605	-150.36
-0.00516608	-0.00293352	0.00594142	-150.408
-0.00516513	-0.00292493	0.00593379	-150.468
-0.00515464	-0.0029545	0.00593951	-150.168
-0.0051432	-0.0029278	0.00591949	-150.366
-0.00517085	-0.00291826	0.00593475	-150.582
-0.00510886	-0.00289918	0.0058718	-150.42
-0.00510314	-0.00292112	0.00587752	-150.21
-0.00511077	-0.00289442	0.00587276	-150.474
-0.00510123	-0.00289442	0.00586417	-150.432
-0.00512126	-0.00293161	0.00590232	-150.21
-0.00512603	-0.00292589	0.00589946	-150.288
-0.00512317	-0.00292207	0.00589755	-150.294
-0.00512126	-0.00289251	0.00588134	-150.558
