X 	 Y 	 R 	 theta 
#With Preamplifier,Finding A value,ZnTe detector angle dependance 40deg, Chopper 230Hz, time constant=0.3s 18dB, waiting time= 1s, sensitivity=20mV, position 11.0085mm
-0.00511935	-0.00286867	0.00586608	-150.732
-0.00510886	-0.00289251	0.00586894	-150.468
-0.00510123	-0.00289251	0.00586227	-150.45
-0.00508407	-0.00287344	0.00583747	-150.522
-0.00512508	-0.00287916	0.00588039	-150.69
-0.00515655	-0.00292017	0.00592521	-150.462
-0.00513461	-0.00292398	0.00590709	-150.342
-0.00508597	-0.00290014	0.00585559	-150.33
-0.00513175	-0.00292589	0.00590613	-150.312
-0.00514606	-0.00292398	0.00591853	-150.396
-0.00512603	-0.0029278	0.00590137	-150.252
-0.00509837	-0.00289442	0.0058594	-150.432
-0.00508979	-0.00289537	0.0058575	-150.372
-0.00511459	-0.00290205	0.00587943	-150.444
-0.00512889	-0.00292684	0.00590232	-150.288
-0.00508121	-0.00286008	0.00582698	-150.648
-0.00510982	-0.00288965	0.00587276	-150.486
-0.00512984	-0.00296499	0.0059233	-149.964
-0.00515178	-0.00294496	0.00593188	-150.258
-0.0051327	-0.00292207	0.00590423	-150.336
-0.00516704	-0.00296213	0.00595477	-150.186
-0.00513652	-0.00293924	0.00591758	-150.222
-0.00510219	-0.0029173	0.00587562	-150.246
-0.00513461	-0.00288869	0.00589183	-150.654
-0.00512984	-0.00290872	0.00589564	-150.456
-0.0051432	-0.00291635	0.00591281	-150.462
-0.00516036	-0.00289918	0.00591758	-150.654
-0.00509933	-0.00291826	0.00587276	-150.228
-0.00507262	-0.00286676	0.00582603	-150.498
-0.00511935	-0.00290586	0.00588611	-150.414
-0.00512794	-0.00293256	0.00590709	-150.228
-0.00511554	-0.00288202	0.0058699	-150.63
-0.00506976	-0.00286581	0.00582412	-150.54
-0.005106	-0.00291063	0.00587562	-150.3
-0.00512603	-0.00288393	0.00588229	-150.678
-0.00513175	-0.00284578	0.00586608	-150.978
-0.00510791	-0.00288297	0.00586227	-150.54
-0.00509647	-0.00286676	0.00584891	-150.654
-0.00509647	-0.00287344	0.00584891	-150.57
-0.00509456	-0.00289537	0.0058594	-150.396
-0.00511459	-0.00286962	0.00586417	-150.696
-0.00511935	-0.00285913	0.00586227	-150.828
-0.00513652	-0.00287057	0.0058842	-150.774
-0.00513652	-0.00290586	0.00590137	-150.516
-0.00517657	-0.00290395	0.0059357	-150.714
-0.00512221	-0.00291063	0.00589088	-150.396
-0.00512508	-0.00289728	0.00588515	-150.534
-0.00515655	-0.0028906	0.00590804	-150.72
-0.00515273	-0.0029154	0.00591949	-150.498
-0.00523379	-0.00301076	0.0060406	-150.09
-0.00524619	-0.00302316	0.00605491	-150.072
-0.0052605	-0.00303175	0.00607207	-150.036
-0.00522998	-0.00300027	0.00602916	-150.168
-0.005209	-0.0029688	0.00599387	-150.324
-0.00521091	-0.00297834	0.00600246	-150.252
-0.00520042	-0.00297453	0.0059891	-150.24
-0.00521663	-0.00296785	0.0060015	-150.378
-0.0052357	-0.00296403	0.00601295	-150.462
-0.00518516	-0.00294687	0.00596145	-150.366
-0.00514701	-0.00294687	0.00593093	-150.216
-0.00519279	-0.00295831	0.00597289	-150.324
-0.00514987	-0.00294496	0.00593093	-150.228
-0.00520137	-0.00296117	0.00598529	-150.36
-0.00521377	-0.0029812	0.00600341	-150.234
-0.00517562	-0.0029688	0.00596526	-150.156
-0.00520518	-0.00296117	0.00598815	-150.366
-0.00518134	-0.00295068	0.00595954	-150.33
-0.00518516	-0.00297453	0.00597957	-150.15
-0.0051842	-0.00296499	0.00597003	-150.228
-0.00517657	-0.00297453	0.00597003	-150.126
-0.00517467	-0.00296213	0.0059624	-150.222
-0.0051699	-0.00295068	0.00595096	-150.282
-0.00518993	-0.00297643	0.00598243	-150.162
-0.00524428	-0.00301267	0.00604823	-150.12
-0.00522521	-0.00301935	0.00603202	-149.994
-0.00524047	-0.00303079	0.006053	-149.958
-0.0052605	-0.00301458	0.00606158	-150.18
-0.00522617	-0.00301267	0.00603202	-150.048
-0.00522903	-0.0030079	0.00603011	-150.084
-0.00522235	-0.00299741	0.00602058	-150.132
-0.00523284	-0.00298692	0.00602534	-150.306
-0.00522235	-0.00296213	0.00600341	-150.432
-0.0052357	-0.00299741	0.00603202	-150.192
-0.00521186	-0.00299264	0.00600818	-150.132
-0.00524142	-0.00295927	0.00601771	-150.576
-0.00524715	-0.00293066	0.00601009	-150.816
-0.00522235	-0.00296117	0.00600246	-150.438
-0.00523379	-0.00299551	0.00603011	-150.228
-0.005209	-0.00297071	0.00599292	-150.306
-0.00519946	-0.00301076	0.00600722	-149.928
-0.00518897	-0.00296785	0.00597766	-150.222
-0.00520423	-0.00294973	0.00597957	-150.456
-0.00516322	-0.0029421	0.00593951	-150.312
-0.00518134	-0.00298025	0.00597957	-150.102
-0.00522426	-0.00299646	0.00602153	-150.18
-0.00522044	-0.00298406	0.00601199	-150.252
-0.00520614	-0.00299837	0.00600627	-150.06
-0.00519374	-0.00300027	0.00599673	-149.988
-0.00519183	-0.00298406	0.00598815	-150.126
-0.00517371	-0.00294782	0.00595286	-150.324
