X 	 Y 	 R 	 theta 
#With Preamplifier,Finding A-B ,ZnTe detector angle dependance 40deg, Chopper 230Hz, time constant=0.3s 18dB, waiting time= 1s, sensitivity=20mV, position 2.0085mm
-2.6703e-05	0.0	2.47956e-05	180.0
-7.62945e-06	-3.43325e-05	3.24252e-05	-104.034
-3.05178e-05	-1.90736e-05	3.43325e-05	-144.78
0.0	-9.5368e-06	7.62945e-06	-80.538
-2.47956e-05	0.0	2.47956e-05	180.0
-4.38693e-05	-2.6703e-05	5.14986e-05	-148.734
-1.71663e-05	-2.28883e-05	2.47956e-05	-127.566
-7.62945e-06	1.71663e-05	1.90736e-05	109.98
-1.71663e-05	1.14442e-05	1.71663e-05	142.122
0.0	-2.28883e-05	2.0981e-05	-94.086
-2.47956e-05	-7.62945e-06	2.47956e-05	-169.38
-2.28883e-05	3.81473e-06	1.90736e-05	164.748
-1.33515e-05	5.72208e-06	1.14442e-05	156.798
-2.47956e-05	-5.72208e-06	2.0981e-05	-167.004
-3.81473e-06	-2.47956e-05	2.28883e-05	-97.596
1.14442e-05	-2.47956e-05	2.6703e-05	-57.264
-2.6703e-05	-2.0981e-05	3.43325e-05	-142.596
-1.33515e-05	0.0	1.14442e-05	171.87
0.0	-9.5368e-06	9.5368e-06	-99.462
-1.52589e-05	-1.33515e-05	1.90736e-05	-145.008
-3.43325e-05	-5.72208e-06	3.43325e-05	-171.87
-2.6703e-05	-4.38693e-05	4.95913e-05	-116.562
-4.76839e-05	-1.33515e-05	4.95913e-05	-166.428
-4.76839e-05	-1.90736e-06	4.19619e-05	180.0
-5.3406e-05	-1.14442e-05	5.3406e-05	-167.664
-2.28883e-05	-4.00546e-05	4.19619e-05	-119.478
7.62945e-06	-1.52589e-05	1.71663e-05	-56.31
1.90736e-05	-3.43325e-05	3.62399e-05	-57.726
-1.71663e-05	-3.24252e-05	3.43325e-05	-119.052
-2.47956e-05	-3.81473e-06	2.28883e-05	-171.87
1.14442e-05	-4.76839e-05	4.76839e-05	-78.312
-2.47956e-05	-1.71663e-05	2.6703e-05	-144.462
-4.76839e-05	-2.6703e-05	4.95913e-05	-150.018
-2.47956e-05	-2.28883e-05	3.05178e-05	-137.118
-2.28883e-05	-9.5368e-06	2.28883e-05	-158.964
-4.00546e-05	-3.05178e-05	4.95913e-05	-143.13
-1.90736e-05	-1.90736e-05	2.47956e-05	-132.276
-1.90736e-05	-4.76839e-05	4.95913e-05	-112.482
-5.53133e-05	-2.0981e-05	5.72207e-05	-160.02
-3.62399e-05	-3.81473e-06	3.24252e-05	-174.288
-2.28883e-05	0.0	2.0981e-05	171.252
-3.81473e-06	-1.33515e-05	1.14442e-05	-104.034
-1.90736e-05	0.0	1.90736e-05	175.236
-4.38693e-05	-2.6703e-05	5.14986e-05	-148.734
-3.81473e-06	-3.05178e-05	2.86103e-05	-93.18
-1.33515e-05	-2.47956e-05	2.6703e-05	-122.736
-2.28883e-05	-1.33515e-05	2.47956e-05	-150.252
1.90736e-06	-2.28883e-05	1.90736e-05	-79.692
-3.05178e-05	-2.86103e-05	4.00546e-05	-138.18
-3.24252e-05	0.0	2.6703e-05	176.634
1.90736e-06	-3.81473e-06	1.90736e-06	-90.0
-3.62399e-05	-4.76839e-05	5.53133e-05	-124.59
-2.47956e-05	-2.86103e-05	3.81472e-05	-131.424
-1.90736e-05	2.6703e-05	3.24252e-05	122.904
-2.86103e-05	0.0	2.47956e-05	180.0
9.5368e-06	-7.62945e-06	9.5368e-06	-45.0
-4.38693e-05	-3.05178e-05	5.14986e-05	-147.804
-3.05178e-05	-9.5368e-06	2.6703e-05	-162.648
-3.81473e-06	-2.6703e-05	2.6703e-05	-96.708
-1.52589e-05	-1.14442e-05	1.52589e-05	-143.13
-1.90736e-06	-2.6703e-05	2.47956e-05	-90.0
-7.62945e-06	0.0	5.72208e-06	180.0
-1.52589e-05	0.0	1.52589e-05	180.0
-2.6703e-05	-1.71663e-05	2.6703e-05	-142.434
-3.43325e-05	-7.62945e-06	3.43325e-05	-171.87
-2.0981e-05	-1.90736e-05	2.47956e-05	-130.236
0.0	-2.47956e-05	2.0981e-05	-90.0
2.28883e-05	-3.81473e-06	2.47956e-05	-7.596
-5.72208e-06	-3.81472e-05	3.62399e-05	-102.264
-2.6703e-05	-4.00546e-05	4.38693e-05	-122.004
-2.0981e-05	-3.81472e-05	4.00546e-05	-118.608
-1.90736e-05	-1.52589e-05	2.47956e-05	-140.196
-1.52589e-05	-2.28883e-05	2.47956e-05	-124.698
-2.86103e-05	-3.81472e-05	4.57766e-05	-130.812
-3.62399e-05	-3.24252e-05	4.57766e-05	-137.862
-1.14442e-05	1.90736e-06	9.5368e-06	153.438
