Time (s) 	 Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#Without Preamplifier,Fluence 1 filter = NE15A-B, ZnTe detector angle dependance 40deg, Chopper 230Hz, time constant=0.3s 18dB, waiting time= 2.7s, sensitivity=20mV
3.2774	11.0	7.33843e-11	0.0127574	0.0124999	0.0178596	44.424
6.6031	11.001	7.339097129999999e-11	0.0128813	0.0125905	0.0180122	44.346
9.8987	11.002	7.33976426e-11	0.0129157	0.0126238	0.0180627	44.346
13.4499	11.003	7.34043139e-11	0.0130101	0.0127192	0.0181981	44.358
16.7287	11.004	7.34109852e-11	0.0130931	0.0127936	0.0183069	44.322
20.0249	11.0055	7.342099215e-11	0.013157	0.0127965	0.0183536	44.214
23.3199	11.0065	7.342766345e-11	0.0131503	0.0128422	0.0183812	44.322
26.6139	11.0075	7.343433475e-11	0.0131827	0.012807	0.0183784	44.178
29.8944	11.0085	7.344100605e-11	0.0131951	0.0128232	0.0183994	44.184
33.4287	11.0095	7.344767735e-11	0.0131865	0.0128003	0.0183784	44.148
36.7248	11.0105	7.345434865e-11	0.0131646	0.012807	0.018366	44.214
40.0035	11.0115	7.346101995e-11	0.0131178	0.0126925	0.0182534	44.058
43.5549	11.0125	7.346769125e-11	0.0130787	0.0126477	0.0181934	44.034
47.1061	11.0135	7.347436255e-11	0.0129805	0.0125161	0.0180293	43.962
50.656	11.0145	7.348103385e-11	0.0129567	0.0124999	0.0180045	43.974
53.9522	11.016	7.34910408e-11	0.0127707	0.0123692	0.0177766	44.088
57.2296	11.017	7.34977121e-11	0.012641	0.0122243	0.0175849	44.034
60.5266	11.018	7.35043834e-11	0.0124522	0.0120183	0.0173036	43.992
63.8217	11.019	7.351105469999999e-11	0.0122157	0.011736	0.0169421	43.848
67.3886	11.02	7.351772599999999e-11	0.0121136	0.0116568	0.0168096	43.896
