X 	 Y 	 R 	 theta 
#Without Preamplifier,Finding peak value ,ZnTe detector angle dependance 40deg, Chopper 230Hz, time constant=0.3s 18dB, waiting time= 1s, sensitivity=20mV, position 11.0085mm
-3.16764e-05	-5.46111e-05	5.46093e-05	-115.404
-1.87197e-05	-5.46111e-05	5.46093e-05	-102.372
-2.17502e-05	-5.46111e-05	5.46093e-05	-104.382
-1.94927e-05	-5.46111e-05	5.46093e-05	-105.18
-2.89344e-05	-5.46111e-05	5.46093e-05	-107.01
-2.41288e-05	-5.46111e-05	5.46093e-05	-107.154
-1.18036e-05	-5.46111e-05	5.46093e-05	-97.752
-2.79472e-05	-5.46111e-05	5.46093e-05	-111.438
-1.3467e-05	-5.46111e-05	5.46093e-05	-100.5
-4.10213e-05	-5.46111e-05	5.46093e-05	-114.726
-1.74196e-05	-5.46111e-05	5.46093e-05	-102.618
-2.76958e-05	-5.46111e-05	5.46093e-05	-107.79
-2.28697e-05	-5.46111e-05	5.46093e-05	-106.356
-1.45883e-05	-5.46111e-05	5.46093e-05	-98.946
-2.89102e-05	-5.46111e-05	5.46093e-05	-112.758
-3.25462e-05	-5.46111e-05	5.46093e-05	-116.1
-1.92636e-05	-5.46111e-05	5.46093e-05	-106.068
-2.70141e-05	-5.46111e-05	5.46093e-05	-111.846
-2.79957e-05	-5.46111e-05	5.46093e-05	-112.446
-1.64193e-05	-5.46111e-05	5.46093e-05	-105.516
-1.01831e-05	-5.46111e-05	5.46093e-05	-97.092
-8.82155e-06	-5.46111e-05	5.46093e-05	-96.03
-2.00031e-05	-5.46111e-05	5.46093e-05	-105.27
-6.76888e-06	-5.46111e-05	5.46093e-05	-95.544
-1.65572e-05	-5.46111e-05	5.46093e-05	-101.226
-1.49105e-05	-5.46111e-05	5.46093e-05	-100.884
-2.18434e-05	-5.46111e-05	5.46093e-05	-110.544
-3.63442e-05	-5.46111e-05	5.46093e-05	-118.446
-2.10555e-05	-5.46111e-05	5.46093e-05	-103.308
-1.80845e-05	-5.46111e-05	5.46093e-05	-101.742
-2.48422e-05	-5.46111e-05	5.46093e-05	-107.052
-4.55047e-06	-5.46111e-05	5.46093e-05	-92.586
-1.28747e-05	-5.46111e-05	5.46093e-05	-100.614
-1.58587e-05	-5.46111e-05	5.46093e-05	-103.716
-1.1446e-05	-5.46111e-05	5.46093e-05	-99.696
-2.21544e-05	-5.46111e-05	5.46093e-05	-106.278
-2.64273e-05	-5.46111e-05	5.46093e-05	-109.38
-2.89456e-05	-5.46111e-05	5.46093e-05	-106.416
-2.59505e-05	-5.46111e-05	5.46093e-05	-112.668
-2.50657e-05	-5.46111e-05	5.46093e-05	-111.588
-1.53464e-05	-5.46111e-05	5.46093e-05	-100.794
-1.59146e-05	-5.46111e-05	5.46093e-05	-101.406
-1.14497e-05	-5.46111e-05	5.46093e-05	-97.8
-2.2771e-05	-5.46111e-05	5.46093e-05	-106.704
-2.51347e-05	-5.46111e-05	5.46093e-05	-108.456
-1.11163e-05	-5.46111e-05	5.46093e-05	-97.866
-1.10232e-05	-5.46111e-05	5.46093e-05	-98.628
-1.30348e-05	-5.46111e-05	5.46093e-05	-99.858
-2.14541e-05	-5.46111e-05	5.46093e-05	-105.678
-3.73612e-05	-5.46111e-05	5.46093e-05	-120.504
-2.45386e-05	-5.46111e-05	5.46093e-05	-107.682
-2.22122e-05	-5.46111e-05	5.46093e-05	-106.71
-3.19986e-05	-5.46111e-05	5.46093e-05	-114.072
-3.11884e-05	-5.46111e-05	5.46093e-05	-110.226
-1.8716e-05	-5.46111e-05	5.46093e-05	-101.244
-2.63174e-05	-5.46111e-05	5.46093e-05	-108.192
-3.20824e-05	-5.46111e-05	5.46093e-05	-112.896
-1.87365e-05	-5.46111e-05	5.46093e-05	-103.95
-5.43896e-07	-5.46111e-05	5.46093e-05	-90.096
-1.55402e-05	-5.46111e-05	5.46093e-05	-101.274
-1.81497e-05	-5.46111e-05	5.46093e-05	-106.674
-2.45386e-05	-5.46111e-05	5.46093e-05	-105.576
-1.80994e-05	-5.46111e-05	5.46093e-05	-101.172
-2.91803e-05	-5.46111e-05	5.46093e-05	-107.49
-3.1721e-06	-5.46111e-05	5.46093e-05	-93.342
9.20339e-06	-5.46111e-05	5.46093e-05	-81.744
-4.84291e-06	-5.46111e-05	5.46093e-05	-92.526
5.58051e-06	-5.46111e-05	5.46093e-05	-86.178
-1.9271e-05	-5.46111e-05	5.46093e-05	-103.944
-2.34341e-05	-5.46111e-05	5.46093e-05	-105.33
-5.86922e-06	-5.46111e-05	5.46093e-05	-94.452
-1.11852e-05	-5.46111e-05	5.46093e-05	-99.546
-2.80869e-05	-5.46111e-05	5.46093e-05	-111.726
-2.21321e-05	-5.46111e-05	5.46093e-05	-107.28
-2.037e-05	-5.46111e-05	5.46093e-05	-104.094
-1.84794e-05	-5.46111e-05	5.46093e-05	-103.02
-2.7625e-05	-5.46111e-05	5.46093e-05	-110.25
-2.60399e-05	-5.46111e-05	5.46093e-05	-106.77
-3.14622e-05	-5.46111e-05	5.46093e-05	-111.354
-1.85577e-05	-5.46111e-05	5.46093e-05	-103.026
-2.31081e-05	-5.46111e-05	5.46093e-05	-103.452
-2.99142e-05	-5.46111e-05	5.46093e-05	-107.7
-1.44896e-05	-5.46111e-05	5.46093e-05	-99.186
-1.55756e-05	-5.46111e-05	5.46093e-05	-100.2
-1.85185e-05	-5.46111e-05	5.46093e-05	-102.042
-2.43039e-05	-5.46111e-05	5.46093e-05	-109.332
-2.4641e-05	-5.46111e-05	5.46093e-05	-105.444
-2.27467e-05	-5.46111e-05	5.46093e-05	-108.69
-2.38904e-05	-5.46111e-05	5.46093e-05	-108.276
-5.74256e-06	-5.46111e-05	5.46093e-05	-94.452
-1.59257e-05	-5.46111e-05	5.46093e-05	-100.734
-1.22414e-05	-5.46111e-05	5.46093e-05	-97.716
-4.66409e-06	-5.46111e-05	5.46093e-05	-93.816
-9.19407e-06	-5.46111e-05	5.46093e-05	-96.918
-1.89618e-05	-5.46111e-05	5.46093e-05	-102.834
-2.45591e-05	-5.46111e-05	5.46093e-05	-108.576
-1.15485e-06	-5.46111e-05	5.46093e-05	-90.114
-1.44262e-05	-5.46111e-05	5.46093e-05	-102.936
-1.40872e-05	-5.46111e-05	5.46093e-05	-100.704
-1.38619e-05	-5.46111e-05	5.46093e-05	-101.958
