X 	 Y 	 R 	 theta 
#Without Preamplifier,Finding peak value ,ZnTe detector angle dependance 40deg, Chopper 230Hz, time constant=0.3s 18dB, waiting time= 1s, sensitivity=20mV, position 11.0085mm
-2.64944e-05	-6.27046e-05	6.8434e-05	-113.64
-3.55097e-05	-7.73673e-05	8.50488e-05	-114.252
-1.75388e-05	-6.27493e-05	6.45746e-05	-105.738
-2.86849e-06	-8.44453e-05	8.50414e-05	-92.544
-2.32012e-05	-7.3724e-05	7.76504e-05	-108.012
-3.13821e-05	-8.00048e-05	8.56151e-05	-110.52
-1.51992e-05	-7.86041e-05	8.04295e-05	-101.088
-2.15397e-05	-8.24411e-05	8.52426e-05	-104.85
-2.13013e-05	-5.34656e-05	5.74144e-05	-112.674
-7.71141e-06	-6.85905e-05	6.92015e-05	-95.742
-2.59877e-05	-7.89617e-05	8.34768e-05	-108.348
-3.91083e-05	-7.59517e-05	8.54363e-05	-117.108
-2.03402e-05	-7.81347e-05	8.03699e-05	-103.74
-2.32161e-05	-7.12653e-05	7.48788e-05	-107.598
-7.80082e-06	-9.60161e-05	9.63588e-05	-94.2
-1.41264e-05	-9.28571e-05	9.39299e-05	-98.616
-2.00347e-05	-7.71438e-05	7.90735e-05	-105.114
-1.508e-05	-6.2481e-05	6.42021e-05	-102.678
-5.50601e-06	-7.79931e-05	7.83135e-05	-93.078
-4.50018e-06	-8.58535e-05	8.58163e-05	-92.76
1.89991e-06	-8.54586e-05	8.56896e-05	-88.17
-1.49534e-05	-8.89604e-05	9.01599e-05	-100.866
-1.94461e-05	-5.96794e-05	6.32857e-05	-108.27
-1.51098e-05	-7.14962e-05	7.24574e-05	-100.986
-2.77163e-06	-7.89468e-05	7.8768e-05	-92.61
-2.02284e-05	-8.23368e-05	8.46763e-05	-104.124
-2.06308e-05	-7.72332e-05	7.9893e-05	-104.544
-1.0267e-05	-7.87158e-05	7.94684e-05	-97.386
-1.86713e-05	-7.43573e-05	7.65701e-05	-103.554
-1.85595e-05	-8.12416e-05	8.29254e-05	-101.976
-2.00943e-05	-5.56635e-05	5.93814e-05	-109.884
-1.88799e-05	-6.85384e-05	7.09821e-05	-106.248
-2.4289e-05	-7.38283e-05	7.75387e-05	-107.058
-1.62498e-05	-7.31801e-05	7.54376e-05	-103.356
-2.61591e-05	-7.74642e-05	8.14577e-05	-108.006
-7.55492e-06	-7.62274e-05	7.66967e-05	-95.652
-1.90587e-05	-8.24709e-05	8.45646e-05	-103.26
-1.87458e-05	-8.0124e-05	8.24411e-05	-102.576
-8.35216e-06	-6.86054e-05	6.87842e-05	-97.59
-2.49894e-05	-6.39041e-05	6.86352e-05	-110.604
-1.15559e-05	-8.05934e-05	8.15769e-05	-99.054
-1.44467e-05	-7.05798e-05	7.15484e-05	-102.828
-3.60163e-05	-7.26287e-05	8.13161e-05	-115.968
-1.41785e-05	-8.26572e-05	8.41697e-05	-99.222
-2.84614e-06	-9.63663e-05	9.61428e-05	-92.538
-9.43249e-06	-6.90822e-05	7.00434e-05	-98.118
-1.53111e-05	-8.04444e-05	8.2009e-05	-101.43
-1.63094e-05	-6.65789e-05	6.87023e-05	-104.124
-2.01688e-05	-7.73598e-05	7.99228e-05	-104.994
-3.25518e-05	-8.71499e-05	9.30582e-05	-110.766
-2.12641e-05	-7.06618e-05	7.36942e-05	-105.678
-3.50925e-05	-7.84253e-05	8.59429e-05	-114.558
-2.96162e-05	-6.07597e-05	6.66087e-05	-115.332
-2.76269e-05	-7.06394e-05	7.65477e-05	-112.206
-1.39773e-05	-7.97887e-05	8.09585e-05	-99.306
-1.91556e-05	-9.35798e-05	9.5435e-05	-101.628
-3.2902e-05	-8.38568e-05	8.96384e-05	-111.648
-2.40431e-05	-7.16676e-05	7.57803e-05	-108.948
