X 	 Y 	 R 	 theta 
#With Preamplifier,Finding A-B ,ZnTe detector angle dependance 40deg, Chopper 230Hz, time constant=0.3s 18dB, waiting time= 1s, sensitivity=20mV, position 5.0085mm
-5.72208e-06	1.14442e-05	1.33515e-05	116.562
-1.33515e-05	3.81473e-06	1.14442e-05	165.966
3.81473e-06	-2.28883e-05	1.90736e-05	-79.692
-3.81472e-05	1.14442e-05	3.62399e-05	159.144
1.14442e-05	-1.14442e-05	1.33515e-05	-40.602
1.33515e-05	1.33515e-05	2.0981e-05	45.0
2.0981e-05	-1.90736e-05	2.47956e-05	-39.804
-3.81473e-06	7.62945e-06	7.62945e-06	111.804
1.14442e-05	-3.81473e-06	1.14442e-05	-8.13
-2.6703e-05	-1.33515e-05	2.6703e-05	-151.926
1.14442e-05	-2.6703e-05	2.6703e-05	-64.98
-1.14442e-05	1.14442e-05	1.33515e-05	130.602
1.14442e-05	9.5368e-06	1.52589e-05	48.816
5.72208e-06	9.5368e-06	1.14442e-05	39.804
-1.33515e-05	-3.81473e-06	1.14442e-05	-165.966
3.81473e-06	-9.5368e-06	9.5368e-06	-59.034
-1.14442e-05	0.0	9.5368e-06	180.0
-1.14442e-05	1.52589e-05	1.71663e-05	119.052
0.0	1.52589e-05	1.52589e-05	90.0
-5.72208e-06	-3.81473e-06	5.72208e-06	-153.438
9.5368e-06	1.33515e-05	1.90736e-05	55.008
9.5368e-06	1.33515e-05	1.52589e-05	57.996
3.81473e-06	1.52589e-05	1.52589e-05	73.302
1.90736e-05	-5.72208e-06	1.90736e-05	-14.034
-1.90736e-06	1.90736e-05	1.90736e-05	94.764
-1.71663e-05	-3.81473e-06	1.52589e-05	-168.69
1.90736e-06	-1.33515e-05	1.14442e-05	-81.87
5.72208e-06	1.90736e-06	3.81473e-06	18.432
1.90736e-06	2.0981e-05	2.0981e-05	85.602
-1.90736e-05	2.6703e-05	3.24252e-05	122.904
-1.33515e-05	7.62945e-06	1.33515e-05	144.462
-3.81473e-06	1.33515e-05	1.33515e-05	97.122
9.5368e-06	1.52589e-05	1.90736e-05	56.31
7.62945e-06	1.90736e-06	5.72208e-06	14.034
1.33515e-05	-3.81473e-06	1.33515e-05	-6.342
0.0	-1.33515e-05	1.14442e-05	-90.0
1.71663e-05	5.72208e-06	1.90736e-05	19.98
-7.62945e-06	5.72208e-06	9.5368e-06	135.0
1.90736e-06	1.14442e-05	1.14442e-05	74.052
0.0	2.6703e-05	2.6703e-05	79.38
1.52589e-05	-1.33515e-05	2.0981e-05	-38.658
1.90736e-05	-5.72208e-06	1.90736e-05	-10.308
1.14442e-05	-3.81473e-06	1.14442e-05	-14.034
7.62945e-06	1.14442e-05	1.52589e-05	60.948
1.14442e-05	1.90736e-05	2.28883e-05	56.31
9.5368e-06	-7.62945e-06	1.14442e-05	-29.748
-3.81473e-06	3.81473e-06	3.81473e-06	90.0
-5.72208e-06	-9.5368e-06	7.62945e-06	-126.87
0.0	0.0	0.0	45.0
-3.81473e-06	0.0	3.81473e-06	-165.966
-3.81472e-05	-1.52589e-05	3.81472e-05	-155.556
0.0	-1.71663e-05	1.52589e-05	-84.288
-3.43325e-05	-1.71663e-05	3.81472e-05	-156.798
-1.90736e-05	-1.90736e-06	1.71663e-05	-169.692
-2.0981e-05	-1.71663e-05	2.47956e-05	-135.0
1.14442e-05	-1.90736e-06	1.33515e-05	-12.528
-5.72208e-06	-3.24252e-05	3.05178e-05	-101.886
-2.86103e-05	-1.33515e-05	3.05178e-05	-154.8
-2.6703e-05	-7.62945e-06	2.47956e-05	-165.066
-4.00546e-05	-1.33515e-05	4.00546e-05	-162.252
-4.57766e-05	-2.0981e-05	4.76839e-05	-154.356
-2.0981e-05	-1.33515e-05	2.28883e-05	-145.008
1.90736e-06	4.95913e-05	4.95913e-05	90.0
-2.86103e-05	0.0	2.6703e-05	180.0
-3.43325e-05	-1.71663e-05	3.43325e-05	-153.438
-2.6703e-05	0.0	2.47956e-05	172.878
-4.38693e-05	-3.43325e-05	5.14986e-05	-141.342
-2.0981e-05	-3.24252e-05	3.81472e-05	-126.384
-5.72208e-06	-4.19619e-05	4.00546e-05	-94.572
-1.33515e-05	-2.0981e-05	2.47956e-05	-121.608
-3.81473e-06	-1.71663e-05	1.52589e-05	-101.31
-4.00546e-05	-3.81473e-06	3.81472e-05	-175.428
-1.52589e-05	-5.72208e-06	1.33515e-05	-159.444
-1.52589e-05	-9.5368e-06	1.52589e-05	-156.036
-1.71663e-05	-1.90736e-06	1.52589e-05	180.0
-3.81473e-06	-3.43325e-05	3.43325e-05	-92.724
