X 	 Y 	 R 	 theta 
#Without Preamplifier,Finding peak value ,ZnTe detector angle dependance 40deg, Chopper 230Hz, time constant=0.3s 18dB, waiting time= 1s, sensitivity=20mV, position 11.0085mm
0.00634959	0.00640491	0.00901848	45.24
0.00637773	0.00635245	0.00899988	44.898
0.00639537	0.0063372	0.00900322	44.748
0.00632718	0.0063577	0.00896841	45.144
0.00631955	0.00635293	0.00896078	45.156
0.00636056	0.0063515	0.00898892	44.982
0.00635722	0.00633672	0.00897604	44.91
0.00636724	0.00635961	0.00899941	44.982
0.00636294	0.00639346	0.00902086	45.126
0.00637487	0.00639251	0.00902706	45.084
0.00638202	0.00638583	0.0090304	44.994
0.00642923	0.00644019	0.00909859	45.066
0.00642207	0.00643781	0.00909239	45.066
0.0064092	0.00642493	0.00907475	45.078
0.0063639	0.00642589	0.0090428	45.294
0.00637773	0.00640586	0.00903898	45.126
0.006372	0.00637725	0.00901514	45.024
0.00637153	0.00641397	0.00904375	45.192
0.00637582	0.00644067	0.00906235	45.276
0.00635961	0.00640538	0.00902706	45.198
0.00637916	0.00640348	0.00904137	45.102
0.00639823	0.00643161	0.00907236	45.132
0.00640157	0.00638631	0.00904232	44.928
0.00639775	0.00641063	0.00905758	45.06
0.00640014	0.00643352	0.00907475	45.144
0.00640491	0.00642684	0.00907236	45.096
0.00638345	0.00643256	0.00906044	45.228
0.00641349	0.00645259	0.00909907	45.18
0.00638917	0.00642684	0.00906187	45.162
0.00638869	0.00641873	0.00905615	45.138
0.00638917	0.00640538	0.00904757	45.06
0.00639203	0.00639823	0.00904375	45.048
0.00641111	0.0064359	0.00908333	45.12
0.0063782	0.0064235	0.00905234	45.21
0.0063825	0.0064421	0.00907141	45.234
0.00642207	0.0064359	0.00909191	45.066
0.00640252	0.00640824	0.00905758	45.024
0.00640634	0.00640681	0.00905854	45.018
0.00637153	0.00633672	0.00898749	44.85
0.00636438	0.00638917	0.00901848	45.108
0.00640157	0.0064359	0.00907809	45.15
0.00638774	0.00639489	0.00903898	45.036
0.00635675	0.00638297	0.00900942	45.12
0.00640061	0.00641111	0.00905854	45.054
0.00637773	0.00641301	0.00904328	45.162
0.00637725	0.00639728	0.00903088	45.084
0.00639203	0.00640252	0.00904757	45.06
0.00639489	0.00641063	0.00905424	45.084
0.00641349	0.00642875	0.00907999	45.078
0.00639918	0.00641683	0.00906283	45.06
0.00641921	0.0063825	0.00905138	44.838
0.0063825	0.00635388	0.00900704	44.862
0.00634292	0.00637248	0.00899082	45.138
0.00639442	0.0063825	0.00903469	44.934
0.00638059	0.0063825	0.00902706	45.0
0.00638488	0.00642732	0.00905901	45.198
0.00637248	0.00638822	0.00902373	45.072
0.00636104	0.00638917	0.00901514	45.132
0.00635818	0.00638488	0.00901181	45.126
0.00639251	0.00644782	0.00908142	45.234
0.00640443	0.00641873	0.0090676	45.048
0.00641873	0.00643638	0.00909096	45.066
0.00641587	0.00645593	0.00910097	45.192
0.00639966	0.00643161	0.00907379	45.132
0.00638583	0.00639728	0.00903708	45.048
0.0064092	0.00642732	0.0090757	45.084
0.00638822	0.00640538	0.00904614	45.078
0.00635007	0.0063825	0.00900179	45.162
0.00637582	0.00641015	0.00904232	45.156
0.00638488	0.00641873	0.00905186	45.168
0.006372	0.00647071	0.0090819	45.432
0.00640586	0.00644782	0.00908858	45.186
0.00639823	0.0064216	0.00906569	45.108
0.0063639	0.0064092	0.00903231	45.174
0.00641063	0.00638631	0.009049	44.892
0.00640872	0.00639918	0.00905615	44.964
0.00636485	0.00636485	0.00900036	45.024
0.00638583	0.00640014	0.0090428	45.06
0.00639871	0.00637725	0.00903469	44.91
0.00640443	0.00640157	0.0090552	44.988
0.00634769	0.00633481	0.00896794	44.94
0.00635675	0.00636628	0.00899798	45.048
0.00632289	0.00638774	0.00898558	45.294
0.0063453	0.00634149	0.00897175	44.988
0.00633577	0.0063844	0.00899512	45.222
0.0063577	0.00636867	0.00899845	45.054
0.00638297	0.00633433	0.00899369	44.772
0.00635293	0.00631955	0.00896031	44.856
0.00631669	0.00636056	0.0089646	45.216
0.00634387	0.00634912	0.00897461	45.018
0.00636724	0.0063372	0.00898606	44.844
0.00637487	0.00637057	0.00901276	44.988
0.0063515	0.00638869	0.00900751	45.186
0.00634149	0.00636247	0.00898367	45.084
0.00635198	0.00635484	0.00898463	45.024
0.00636676	0.00636867	0.00900704	45.012
0.00636724	0.00638917	0.00901991	45.102
0.00637248	0.00633577	0.00898749	44.832
0.00637439	0.00632384	0.00898129	44.766
0.00637582	0.0063782	0.00901753	45.012
