X 	 Y 	 R 	 theta 
#With Preamplifier,Finding A-B ,ZnTe detector angle dependance 40deg, Chopper 230Hz, time constant=0.3s 18dB, waiting time= 1s, sensitivity=20mV, position 11.0085mm
-0.0108376	-0.00682834	0.012807	-147.786
-0.0108204	-0.0068436	0.0128022	-147.69
-0.0107899	-0.0068188	0.0127621	-147.714
-0.0108338	-0.00684169	0.0128136	-147.732
-0.0108271	-0.00680354	0.0127841	-147.852
-0.0107966	-0.0067797	0.0127459	-147.876
-0.0107651	-0.00678256	0.0127221	-147.774
-0.0108405	-0.00685695	0.012827	-147.684
-0.0108767	-0.00687316	0.0128651	-147.714
-0.0108481	-0.00685504	0.0128298	-147.708
-0.01083	-0.00684646	0.0128146	-147.696
-0.0108395	-0.00686839	0.0128317	-147.642
-0.010851	-0.00687125	0.0128432	-147.654
-0.0108433	-0.00685695	0.0128289	-147.696
-0.0108443	-0.00684932	0.0128251	-147.726
-0.0108147	-0.00681308	0.0127793	-147.792
-0.0108576	-0.00687507	0.0128546	-147.666
-0.0108653	-0.006897	0.0128689	-147.594
-0.0108529	-0.00687984	0.012847	-147.624
-0.0108319	-0.00683597	0.012807	-147.75
-0.0108176	-0.00682643	0.0127898	-147.75
-0.0108319	-0.00687221	0.012827	-147.606
-0.0108023	-0.00682643	0.0127764	-147.702
-0.0108443	-0.0068951	0.0128527	-147.558
-0.0108719	-0.00687984	0.0128642	-147.678
-0.0108376	-0.0068436	0.0128155	-147.738
-0.0108271	-0.00684455	0.0128079	-147.702
-0.0108214	-0.0068827	0.0128251	-147.546
-0.0108548	-0.00690368	0.0128661	-147.546
-0.0108367	-0.0068703	0.012827	-147.636
-0.0108424	-0.00684169	0.0128193	-147.744
-0.0108176	-0.0068064	0.0127812	-147.828
-0.0108567	-0.006897	0.0128623	-147.564
-0.0108834	-0.00689033	0.0128804	-147.666
-0.0108443	-0.00688651	0.0128422	-147.582
-0.0108204	-0.00688556	0.0128241	-147.534
-0.0108567	-0.00688937	0.0128585	-147.606
-0.0108328	-0.00689033	0.0128365	-147.54
-0.0108348	-0.00689605	0.0128441	-147.534
-0.0108519	-0.00686935	0.0128413	-147.666
-0.010851	-0.00688079	0.012847	-147.618
-0.0108576	-0.00688079	0.0128537	-147.636
-0.0108071	-0.00683787	0.0127888	-147.678
-0.0108176	-0.00688174	0.0128193	-147.534
-0.0108195	-0.00688747	0.0128251	-147.522
-0.0108548	-0.00686362	0.0128422	-147.708
-0.0108042	-0.00683787	0.0127831	-147.66
-0.0108042	-0.00681975	0.0127764	-147.738
-0.010788	-0.00681308	0.0127583	-147.726
-0.0107794	-0.00684646	0.0127698	-147.582
-0.0108243	-0.00682738	0.0127984	-147.762
-0.0108309	-0.00688556	0.0128337	-147.546
-0.01085	-0.00688651	0.0128499	-147.594
-0.0108567	-0.00692371	0.0128766	-147.474
-0.0108595	-0.00691321	0.0128718	-147.522
-0.0108548	-0.00687793	0.0128489	-147.636
-0.0108595	-0.00690749	0.012868	-147.54
-0.0108491	-0.00690368	0.0128604	-147.528
-0.0108586	-0.0069218	0.0128756	-147.492
-0.0108414	-0.00689223	0.0128461	-147.552
-0.01087	-0.00691989	0.0128842	-147.516
-0.0108367	-0.00687984	0.0128337	-147.588
-0.0108681	-0.00690845	0.0128756	-147.558
-0.0108328	-0.00690272	0.0128441	-147.492
-0.0108662	-0.00692752	0.0128852	-147.492
-0.0108595	-0.00691989	0.0128766	-147.498
-0.0108462	-0.00686648	0.0128337	-147.66
-0.0107976	-0.00684837	0.0127841	-147.618
-0.0108128	-0.00684169	0.0127965	-147.672
-0.0108109	-0.0068703	0.012807	-147.558
-0.0108081	-0.00685504	0.0127984	-147.63
-0.0107709	-0.0067921	0.0127345	-147.768
-0.0107871	-0.00683311	0.0127688	-147.648
-0.0108748	-0.00690845	0.0128823	-147.57
-0.0108109	-0.00686172	0.0128031	-147.594
-0.0108252	-0.00688365	0.0128289	-147.558
-0.0108233	-0.0068703	0.0128184	-147.594
-0.0108481	-0.00688842	0.0128489	-147.582
-0.0108767	-0.00693038	0.0128976	-147.492
-0.0108767	-0.00693896	0.0129042	-147.462
-0.0108519	-0.00691798	0.0128661	-147.48
-0.0108538	-0.00691226	0.0128661	-147.516
-0.0108033	-0.00681785	0.0127736	-147.75
-0.0108472	-0.0068827	0.0128489	-147.606
-0.010767	-0.00682166	0.012745	-147.642
-0.0107518	-0.00682643	0.0127345	-147.588
-0.0107327	-0.00680831	0.0127078	-147.612
-0.0107699	-0.00682643	0.0127526	-147.624
-0.0107756	-0.00682166	0.0127535	-147.666
-0.01081	-0.00685313	0.0127984	-147.63
-0.0107976	-0.00685695	0.0127879	-147.57
-0.010767	-0.00682643	0.0127478	-147.636
-0.0107823	-0.00683978	0.0127679	-147.606
-0.0107899	-0.00685313	0.0127793	-147.57
-0.0107976	-0.00684837	0.012785	-147.618
-0.0108462	-0.00688937	0.012848	-147.57
-0.01083	-0.00687984	0.012827	-147.57
-0.0108061	-0.00685504	0.0127955	-147.606
-0.0107995	-0.0068188	0.0127698	-147.732
-0.0107947	-0.00686648	0.0127955	-147.528
