Time (s) 	 Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#Without Preamplifier,Fluence with Filter (NE07A-B), ZnTe detector angle 40deg, Chopper 230Hz, time constant=0.1s 18dB, waiting time= 0.9s, sensitivity=20mV
1.4951	7.85	5.2369704999999994e-11	2.28883e-05	-1.52589e-05	1.62126e-05	-43.152
3.0781	7.854	5.23963902e-11	8.58313e-06	9.53682e-07	1.23978e-05	2.724
4.8222	7.858	5.2423075399999997e-11	-2.86104e-06	1.90736e-05	1.71663e-05	98.13
6.2931	7.862	5.2449760599999995e-11	-7.62945e-06	1.71663e-05	1.23978e-05	112.62
7.7806	7.866	5.247644579999999e-11	1.71663e-05	-2.28883e-05	3.05178e-05	-50.04
9.2673	7.87	5.2503131e-11	2.00273e-05	1.14442e-05	1.90736e-05	68.196
10.7561	7.874	5.2529816199999996e-11	-6.67575e-06	-1.52589e-05	1.81199e-05	-136.332
12.2424	7.878	5.25565014e-11	-1.14442e-05	-8.58313e-06	1.62126e-05	-137.862
13.7309	7.882	5.258318659999999e-11	1.33515e-05	2.3842e-05	2.47956e-05	64.884
15.2333	7.886	5.26098718e-11	8.58313e-06	-4.7684e-06	1.52589e-05	-6.342
17.0085	7.89	5.2636556999999995e-11	8.58313e-06	1.90736e-05	1.71663e-05	64.98
18.4801	7.894	5.26632422e-11	-2.86104e-06	1.90736e-05	1.71663e-05	83.16
20.2561	7.898	5.26899274e-11	1.04905e-05	2.86104e-06	7.62945e-06	-67.38
21.7585	7.902	5.2716612599999996e-11	1.62126e-05	-9.53682e-07	9.5368e-06	12.996
23.2295	7.906	5.2743297799999994e-11	1.23978e-05	2.19346e-05	2.00273e-05	64.44
24.7173	7.91	5.2769983e-11	-2.47956e-05	-4.48229e-05	5.6267e-05	-132.228
26.2055	7.914	5.27966682e-11	-2.47956e-05	1.62126e-05	2.76567e-05	135.0
27.7084	7.918	5.2823353399999995e-11	3.81473e-06	-3.24252e-05	3.24252e-05	-78.462
29.1954	7.922	5.2850038599999994e-11	5.72207e-05	-2.9564e-05	6.8665e-05	-25.344
30.6828	7.926	5.28767238e-11	-2.57493e-05	0.0	2.76567e-05	-170.754
32.4256	7.93	5.2903408999999996e-11	-1.71663e-05	-4.7684e-06	2.0981e-05	-169.692
33.9129	7.934	5.29300942e-11	-2.19346e-05	-9.5368e-06	1.43052e-05	-109.29
35.656	7.938	5.295677939999999e-11	-4.7684e-06	-1.71663e-05	1.62126e-05	-102.264
37.1432	7.942	5.29834646e-11	1.62126e-05	6.8665e-05	7.1526e-05	66.588
38.6473	7.946	5.3010149799999996e-11	3.14715e-05	-3.33788e-05	4.19619e-05	-56.058
40.135	7.95	5.3036835e-11	2.19346e-05	2.0981e-05	2.76567e-05	47.202
41.6385	7.954	5.30635202e-11	8.58313e-06	8.58313e-06	1.04905e-05	12.996
43.1412	7.958	5.3090205399999997e-11	9.5368e-06	-1.04905e-05	1.04905e-05	-40.602
44.63	7.962	5.3116890599999995e-11	-6.67575e-06	-6.5804e-05	6.67577e-05	-85.146
46.1166	7.966	5.31435758e-11	2.86104e-06	-1.33515e-05	1.52589e-05	-80.538
47.8766	7.97	5.3170261e-11	-2.76567e-05	-2.00273e-05	3.52862e-05	-138.714
49.3641	7.974	5.3196946199999996e-11	1.71663e-05	4.95913e-05	5.0545e-05	65.226
51.1222	7.978	5.3223631399999994e-11	1.33515e-05	-9.53682e-07	2.19346e-05	-14.382
52.5947	7.982	5.32503166e-11	0.0	4.76839e-05	4.76839e-05	90.816
54.0803	7.986	5.32770018e-11	0.0	-1.71663e-05	1.23978e-05	-82.404
55.5685	7.99	5.3303687e-11	1.71663e-05	-3.81473e-06	2.3842e-05	-13.668
57.0567	7.994	5.3330372199999993e-11	-9.53682e-07	1.23978e-05	1.52589e-05	77.472
58.5593	7.998	5.33570574e-11	-1.14442e-05	3.05178e-05	3.14715e-05	100.842
60.0473	8.002	5.33837426e-11	8.58313e-06	-9.53682e-07	9.5368e-06	21.804
61.5341	8.006	5.34104278e-11	-2.28883e-05	8.58313e-06	2.19346e-05	168.312
63.3095	8.01	5.343711299999999e-11	1.62126e-05	9.5368e-06	2.0981e-05	20.136
64.8123	8.014	5.346379819999999e-11	4.67303e-05	-1.04905e-05	4.00546e-05	-23.862
66.2999	8.018	5.34904834e-11	-2.00273e-05	-4.57766e-05	4.67303e-05	-125.34
67.7874	8.022	5.35171686e-11	-3.81472e-05	-9.5368e-06	4.38693e-05	-162.6
69.2915	8.026	5.35438538e-11	-2.19346e-05	-1.23978e-05	1.52589e-05	-165.066
70.7935	8.03	5.357053899999999e-11	1.90736e-06	-3.81473e-06	5.72208e-06	-32.472
72.2965	8.034	5.35972242e-11	6.67575e-06	1.52589e-05	1.81199e-05	66.036
74.0574	8.038	5.36239094e-11	-3.62399e-05	-1.23978e-05	3.24252e-05	-164.406
75.545	8.042	5.36505946e-11	-3.05178e-05	9.5368e-06	3.52862e-05	163.494
77.0319	8.046	5.3677279799999996e-11	-2.00273e-05	-3.43325e-05	4.38693e-05	-145.206
78.5347	8.05	5.3703965e-11	3.81473e-06	-2.00273e-05	2.28883e-05	-72.03
80.0222	8.054	5.37306502e-11	-3.14715e-05	-2.0981e-05	3.05178e-05	-135.936
81.8134	8.058	5.37573354e-11	1.04905e-05	-2.86103e-05	2.76567e-05	-72.072
83.3172	8.062	5.3784020599999995e-11	-1.81199e-05	2.19346e-05	2.47956e-05	107.928
84.8043	8.066	5.38107058e-11	1.71663e-05	-1.90736e-06	1.23978e-05	-16.392
86.3081	8.07	5.3837391e-11	1.90736e-05	1.52589e-05	2.86103e-05	41.532
87.7959	8.074	5.3864076199999996e-11	-2.86104e-06	9.53682e-07	3.81473e-06	159.444
89.5545	8.078	5.3890761399999994e-11	-1.04905e-05	1.71663e-05	1.71663e-05	82.146
91.0265	8.082	5.39174466e-11	-5.72207e-05	-3.81473e-06	4.67303e-05	180.0
92.5124	8.086	5.39441318e-11	-2.47956e-05	-7.24797e-05	7.82018e-05	-112.248
94.2881	8.09	5.3970816999999995e-11	2.86104e-06	-1.43052e-05	1.14442e-05	-60.948
95.7765	8.094	5.3997502199999994e-11	-4.7684e-06	-1.62126e-05	1.52589e-05	-114.228
97.2793	8.098	5.4024187400000005e-11	-1.81199e-05	-3.14715e-05	3.91009e-05	-116.994
98.7985	8.102	5.4050872599999997e-11	-1.62126e-05	-3.81473e-06	9.5368e-06	-138.816
100.2856	8.106	5.4077557799999995e-11	-2.86103e-05	2.19346e-05	3.62399e-05	142.308
102.046	8.11	5.410424299999999e-11	-3.81473e-06	-2.6703e-05	2.57493e-05	-80.31
103.5322	8.114	5.4130928200000004e-11	2.28883e-05	-1.33515e-05	1.90736e-05	-33.024
105.0366	8.118	5.41576134e-11	1.33515e-05	-1.71663e-05	2.19346e-05	-54.864
106.5399	8.122	5.4184298599999994e-11	-1.14442e-05	-6.67575e-06	8.58313e-06	-98.748
108.0273	8.126	5.421098379999999e-11	3.71935e-05	0.0	3.62399e-05	-4.236
109.5308	8.13	5.4237669000000003e-11	-1.81199e-05	-5.72208e-06	1.81199e-05	-164.58
111.034	8.134	5.42643542e-11	2.86103e-05	9.53682e-07	1.90736e-05	0.0
112.7915	8.138	5.42910394e-11	9.53682e-07	-2.3842e-05	2.28883e-05	-88.362
114.2792	8.142	5.431772459999999e-11	-2.28883e-05	-6.67575e-06	2.57493e-05	-164.25
115.7992	8.146	5.43444098e-11	-2.00273e-05	6.67575e-06	1.81199e-05	-171.252
117.3022	8.15	5.4371095e-11	9.5368e-06	-1.14442e-05	1.23978e-05	-95.712
118.7908	8.154	5.43977802e-11	-2.86104e-06	7.62945e-06	1.04905e-05	111.804
120.5485	8.158	5.442446539999999e-11	0.0	-2.86104e-06	1.23978e-05	-70.2
122.0522	8.162	5.44511506e-11	-1.71663e-05	4.48229e-05	4.67303e-05	100.524
123.5408	8.166	5.44778358e-11	1.23978e-05	2.86104e-06	1.04905e-05	37.878
125.3	8.17	5.4504521e-11	0.0	-2.0981e-05	1.90736e-05	-110.772
126.8021	8.174	5.4531206199999996e-11	1.23978e-05	0.0	9.5368e-06	64.98
128.2908	8.178	5.45578914e-11	8.58313e-06	-4.7684e-06	8.58313e-06	-139.086
129.7773	8.182	5.45845766e-11	-7.62945e-06	1.33515e-05	1.71663e-05	126.87
131.2815	8.186	5.46112618e-11	1.23978e-05	1.52589e-05	2.19346e-05	54.864
132.7999	8.19	5.4637946999999996e-11	1.90736e-06	3.24252e-05	3.24252e-05	78.462
134.3201	8.194	5.46646322e-11	-2.86104e-06	3.81472e-05	3.43325e-05	107.652
135.8235	8.198	5.46913174e-11	7.62945e-06	-1.04905e-05	8.58313e-06	-29.052
137.2949	8.202	5.4718002599999997e-11	1.43052e-05	9.5368e-06	1.90736e-05	43.83
138.7812	8.206	5.4744687799999995e-11	-1.81199e-05	1.23978e-05	1.62126e-05	127.878
140.2536	8.21	5.4771373000000006e-11	-3.33788e-05	-1.62126e-05	3.71935e-05	-150.378
141.7402	8.214	5.47980582e-11	2.19346e-05	-3.14715e-05	3.33788e-05	-69.72
143.4842	8.218	5.4824743399999996e-11	1.52589e-05	-3.33788e-05	3.14715e-05	-69.906
144.9873	8.222	5.4851428599999994e-11	-1.43052e-05	-1.23978e-05	2.47956e-05	-145.494
146.4906	8.226	5.4878113800000005e-11	0.0	2.00273e-05	1.90736e-05	111.45
147.9937	8.23	5.4904799e-11	1.90736e-06	5.72208e-06	8.58313e-06	137.49
149.4813	8.234	5.4931484199999995e-11	-2.00273e-05	7.62945e-06	2.28883e-05	160.02
150.9849	8.238	5.4958169399999993e-11	7.62945e-06	3.24252e-05	3.62399e-05	75.006
152.4716	8.242	5.4984854600000005e-11	-4.7684e-06	2.00273e-05	2.19346e-05	135.0
153.9596	8.246	5.50115398e-11	-4.7684e-06	4.38693e-05	4.76839e-05	99.21
155.7189	8.25	5.5038224999999995e-11	-2.28883e-05	1.33515e-05	2.76567e-05	156.972
157.2222	8.254	5.506491019999999e-11	-4.00546e-05	1.33515e-05	3.62399e-05	156.948
158.7085	8.258	5.509159539999999e-11	3.24252e-05	-1.14442e-05	3.05178e-05	-36.12
160.197	8.262	5.51182806e-11	2.6703e-05	3.52862e-05	4.38693e-05	52.596
161.7003	8.266	5.51449658e-11	3.05178e-05	1.90736e-06	2.76567e-05	15.378
163.474	8.27	5.517165099999999e-11	-3.81472e-05	1.04905e-05	3.52862e-05	151.476
164.9455	8.274	5.519833619999999e-11	1.52589e-05	-2.76567e-05	2.9564e-05	-60.42
166.4504	8.278	5.52250214e-11	-3.24252e-05	-1.62126e-05	3.05178e-05	-149.742
