Time (s) 	 Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#Without Preamplifier,Fluence with Filter (NE07A-B), ZnTe detector angle 40deg, Chopper 230Hz, time constant=0.1s 18dB, waiting time= 0.9s, sensitivity=20mV
1.4599	7.37	4.9167480999999997e-11	1.90736e-06	1.14442e-05	1.23978e-05	59.532
2.9952	7.374	4.9194166199999995e-11	-1.04905e-05	1.33515e-05	2.0981e-05	147.654
4.4668	7.378	4.92208514e-11	-3.05178e-05	-1.71663e-05	3.71935e-05	-145.752
5.9547	7.382	4.92475366e-11	8.58313e-06	2.57493e-05	2.86103e-05	59.268
7.4418	7.386	4.9274221799999996e-11	-3.05178e-05	-1.14442e-05	3.71935e-05	-165.498
8.929	7.39	4.9300906999999994e-11	-1.23978e-05	-8.58313e-06	1.23978e-05	176.82
10.4332	7.394	4.93275922e-11	-3.24252e-05	1.23978e-05	2.57493e-05	137.202
11.8875	7.398	4.93542774e-11	4.67303e-05	3.14715e-05	5.14986e-05	37.662
13.3745	7.402	4.93809626e-11	1.43052e-05	-1.81199e-05	1.52589e-05	-66.372
14.8624	7.406	4.9407647799999993e-11	-2.86104e-06	3.62399e-05	3.33788e-05	94.968
16.3661	7.41	4.9434333e-11	5.9128e-05	-1.90736e-06	5.0545e-05	2.352
17.8371	7.414	4.9461018199999996e-11	3.24252e-05	-6.67575e-06	3.81472e-05	-23.202
19.3253	7.418	4.94877034e-11	2.86104e-06	3.81473e-06	4.7684e-06	60.948
20.8281	7.422	4.951438859999999e-11	1.90736e-06	1.04905e-05	1.62126e-05	63.438
22.3318	7.426	4.95410738e-11	-1.14442e-05	1.04905e-05	1.52589e-05	121.428
23.8027	7.43	4.9567758999999995e-11	-5.24523e-05	3.05178e-05	6.2943e-05	151.824
25.2752	7.434	4.95944442e-11	1.71663e-05	-2.0981e-05	2.86103e-05	-35.094
26.7616	7.438	4.96211294e-11	6.67575e-06	-1.33515e-05	1.52589e-05	-94.236
28.2648	7.442	4.9647814599999996e-11	-6.67575e-06	2.86104e-06	1.04905e-05	-164.478
29.7533	7.446	4.9674499799999995e-11	-9.53682e-07	4.76839e-05	4.67303e-05	85.794
31.2566	7.45	4.9701185e-11	-2.86104e-06	8.58313e-06	1.04905e-05	101.31
32.7431	7.454	4.97278702e-11	-3.43325e-05	-3.81472e-05	4.86376e-05	-125.058
34.2469	7.458	4.9754555399999996e-11	-1.81199e-05	5.72208e-06	1.62126e-05	152.358
35.7498	7.462	4.9781240599999994e-11	-1.33515e-05	3.71935e-05	4.67303e-05	126.87
37.2364	7.466	4.98079258e-11	2.86103e-05	-4.29156e-05	4.76839e-05	-58.452
38.9968	7.47	4.9834611e-11	1.62126e-05	-2.6703e-05	2.57493e-05	-45.0
40.4689	7.474	4.98612962e-11	2.28883e-05	-7.62945e-06	2.28883e-05	-17.352
42.2108	7.478	4.988798139999999e-11	-6.67575e-06	3.52862e-05	3.62399e-05	104.298
43.6833	7.482	4.99146666e-11	-7.62945e-06	-2.9564e-05	2.86103e-05	-81.162
45.1867	7.486	4.9941351799999996e-11	-6.67575e-06	-1.14442e-05	7.62945e-06	-153.438
46.6744	7.49	4.9968037e-11	6.67575e-06	0.0	1.43052e-05	23.748
48.1606	7.494	4.99947222e-11	-4.48229e-05	1.90736e-06	4.76839e-05	172.092
49.6641	7.498	5.00214074e-11	0.0	2.19346e-05	2.19346e-05	103.572
51.1519	7.502	5.0048092599999995e-11	-1.43052e-05	-1.62126e-05	2.19346e-05	-143.472
52.6559	7.506	5.00747778e-11	1.14442e-05	-9.5368e-06	1.71663e-05	-30.582
54.4143	7.51	5.0101463e-11	1.23978e-05	2.6703e-05	2.47956e-05	64.29
55.9014	7.514	5.0128148199999996e-11	-2.86103e-05	-4.7684e-06	2.57493e-05	-153.438
57.6603	7.518	5.0154833399999995e-11	3.24252e-05	-4.48229e-05	4.86376e-05	-52.956
59.1652	7.522	5.01815186e-11	3.81473e-06	7.62945e-06	8.58313e-06	71.568
60.6519	7.526	5.02082038e-11	1.23978e-05	2.19346e-05	2.28883e-05	49.968
62.1399	7.53	5.0234889e-11	-3.71935e-05	2.19346e-05	4.10082e-05	139.086
63.6434	7.534	5.0261574199999994e-11	-4.57766e-05	-2.0981e-05	4.95913e-05	-165.966
65.1305	7.538	5.02882594e-11	-2.0981e-05	-9.5368e-06	1.52589e-05	-169.218
66.6014	7.542	5.0314944599999997e-11	-9.5368e-06	0.0	1.14442e-05	176.988
68.1048	7.546	5.03416298e-11	-2.86104e-06	2.19346e-05	2.28883e-05	78.408
69.8631	7.55	5.036831499999999e-11	8.58313e-06	-6.67575e-06	1.52589e-05	-19.8
