Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
4.995	3.3323143499999996e-11	-0.000101567	1.28747e-05	0.000109673	171.87
5.0	3.33565e-11	-4.00546e-05	4.19619e-05	7.53407e-05	143.952
5.005	3.33898565e-11	-9.53679e-05	4.00546e-05	9.25069e-05	137.082
5.01	3.3423213e-11	-9.53679e-05	1.76431e-05	8.53543e-05	168.846
5.015	3.3456569499999994e-11	-0.00010109	2.86103e-05	0.00010252	158.616
5.02	3.3489925999999995e-11	-8.05859e-05	3.81473e-06	7.96323e-05	-177.342
5.025	3.35232825e-11	-7.00955e-05	-3.33787e-06	4.95913e-05	-161.31
5.03	3.3556639e-11	-4.43461e-05	5.10218e-05	5.76975e-05	141.864
5.035	3.35899955e-11	-0.000134946	-7.62945e-06	0.000122548	-178.116
5.04	3.3623352e-11	-4.14851e-05	-2.3842e-05	5.19755e-05	175.914
5.045	3.36567085e-11	-1.38283e-05	6.67575e-06	2.90872e-05	162.252
5.05	3.3690064999999994e-11	-7.05724e-05	-6.00817e-05	9.53679e-05	-165.054
5.055	3.3723421499999995e-11	-9.44142e-05	4.72071e-05	7.00955e-05	-166.44
5.06	3.3756777999999996e-11	-4.29156e-05	7.62945e-06	3.71935e-05	-169.446
5.065	3.3790134500000004e-11	-7.91554e-05	3.19483e-05	6.34198e-05	170.274
5.07	3.3823491e-11	-0.000115395	-1.43052e-05	8.72617e-05	173.274
5.075	3.38568475e-11	-8.86922e-05	4.52998e-05	9.72752e-05	143.31
5.08	3.3890204e-11	-0.000108719	3.38557e-05	0.000115872	164.106
5.085	3.39235605e-11	-8.44006e-05	3.43325e-05	8.29701e-05	177.048
5.09	3.3956916999999996e-11	-9.58447e-05	-2.6703e-05	0.000105858	176.502
5.095	3.3990273499999997e-11	-0.000117779	2.3842e-06	0.000125409	-176.718
5.1	3.402363e-11	-4.95913e-05	2.00273e-05	7.00955e-05	139.926
5.105	3.40569865e-11	-5.10218e-05	1.00136e-05	8.58312e-05	176.028
5.11	3.4090343e-11	-0.000122548	2.0981e-05	9.34605e-05	162.732
5.115	3.41236995e-11	-5.24523e-05	2.86103e-05	8.10628e-05	151.602
5.12	3.4157056e-11	-6.5804e-05	1.00136e-05	3.62399e-05	177.048
5.125	3.4190412499999996e-11	-9.48911e-05	-1.04905e-05	8.96459e-05	-163.026
5.13	3.4223769e-11	-0.000107766	2.43188e-05	0.000100613	166.152
5.135	3.42571255e-11	-6.91419e-05	2.52725e-05	9.53679e-05	173.208
5.14	3.4290482e-11	-7.72481e-05	2.86104e-06	8.9169e-05	174.114
5.145	3.4323838499999994e-11	-8.20165e-05	1.62126e-05	7.96323e-05	156.546
5.15	3.4357195e-11	-0.000109673	4.76841e-07	0.000105381	175.914
5.155	3.43905515e-11	-6.00817e-05	2.43188e-05	0.000102997	159.654
5.16	3.4423907999999997e-11	-7.77249e-05	5.24523e-05	8.3447e-05	171.99
5.165	3.44572645e-11	-7.62944e-05	-5.3406e-05	0.000101567	-176.322
5.17	3.4490621e-11	-9.203e-05	5.53133e-05	9.58447e-05	169.494
5.175	3.45239775e-11	-8.44006e-05	2.19346e-05	7.05724e-05	146.928
5.18	3.4557333999999994e-11	-8.53543e-05	-1.33515e-05	6.81882e-05	-164.376
5.185	3.4590690499999995e-11	-8.20165e-05	-1.57357e-05	8.10628e-05	-171.306
5.19	3.4624047e-11	-0.000102044	1.00136e-05	0.000112534	175.998
5.195	3.46574035e-11	-8.39238e-05	3.91009e-05	0.000109673	-177.786
5.2	3.469076e-11	-8.77385e-05	5.0545e-05	8.20165e-05	132.192
5.205	3.47241165e-11	-5.76975e-05	4.29156e-06	4.10082e-05	-175.074
5.21	3.4757473e-11	-5.9128e-05	1.66894e-05	4.05314e-05	124.926
5.215	3.4790829499999994e-11	-6.67577e-05	-4.86376e-05	5.38828e-05	-156.078
5.22	3.4824185999999995e-11	-9.91826e-05	6.19891e-06	0.000100613	173.28
5.225	3.4857542499999996e-11	-0.000102997	-1.90736e-05	9.05995e-05	-172.656
5.23	3.4890899000000004e-11	-9.10764e-05	1.4782e-05	8.58312e-05	164.136
5.235	3.49242555e-11	-0.000114441	2.3842e-06	8.86922e-05	-163.05
5.24	3.4957612e-11	-7.77249e-05	-1.57357e-05	6.81882e-05	158.196
5.245	3.49909685e-11	-0.000105858	4.62534e-05	9.39374e-05	155.52
5.25	3.5024325e-11	-8.20165e-05	-4.7684e-06	8.24933e-05	-165.846
5.255	3.5057681499999996e-11	-7.86786e-05	4.29156e-05	8.82153e-05	140.604
5.26	3.5091037999999997e-11	-6.24661e-05	-3.33787e-06	7.34334e-05	166.086
5.265	3.51243945e-11	-4.62534e-05	7.58176e-05	0.000108243	141.084
5.27	3.515775099999999e-11	-9.53679e-05	4.24387e-05	9.15532e-05	150.594
5.275	3.51911075e-11	-8.77385e-05	-1.57357e-05	6.91419e-05	-150.018
5.28	3.5224464e-11	-7.1526e-05	4.86376e-05	7.67712e-05	157.65
5.285	3.52578205e-11	-0.000115872	3.2902e-05	8.96459e-05	177.834
5.29	3.5291176999999996e-11	-4.10082e-05	0.0	6.38966e-05	163.644
5.295	3.53245335e-11	-6.10356e-05	-1.43052e-06	8.6308e-05	-170.706
5.3	3.535789e-11	-9.87058e-05	4.29156e-05	0.000108719	172.674
5.305	3.53912465e-11	-8.67848e-05	-6.19891e-06	9.48911e-05	-178.194
5.31	3.5424602999999994e-11	-9.10764e-05	4.62534e-05	9.63216e-05	162.768
5.315	3.54579595e-11	-9.44142e-05	1.43052e-05	8.82153e-05	167.118
5.32	3.5491316e-11	-9.10764e-05	3.71935e-05	0.000108243	169.776
5.325	3.5524672499999997e-11	-0.000139237	-1.85968e-05	0.000117779	-165.096
5.33	3.5558029e-11	-2.19346e-05	2.6703e-05	3.62399e-05	142.782
5.335	3.55913855e-11	-7.43871e-05	1.09673e-05	8.72617e-05	141.762
5.34	3.5624742e-11	-5.24523e-05	2.86103e-05	3.76704e-05	156.036
5.345	3.5658098499999994e-11	-9.53679e-05	-1.1921e-05	9.87058e-05	-168.024
5.35	3.5691454999999995e-11	-0.000100136	2.43188e-05	9.15532e-05	171.252
5.355	3.57248115e-11	-8.6308e-05	-1.43052e-06	9.15532e-05	-175.974
5.36	3.5758168000000003e-11	-6.91419e-05	2.81335e-05	9.72752e-05	144.486
5.365	3.57915245e-11	-8.6308e-05	2.9564e-05	8.20165e-05	156.42
5.37	3.5824881e-11	-7.39102e-05	5.24524e-06	9.25069e-05	170.346
5.375	3.58582375e-11	-8.58312e-05	-4.7684e-06	8.05859e-05	158.964
5.38	3.5891593999999994e-11	-9.01227e-05	2.43188e-05	9.67984e-05	176.556
5.385	3.5924950499999995e-11	-9.82289e-05	2.47956e-05	9.48911e-05	167.496
5.39	3.5958306999999996e-11	-8.29701e-05	3.19483e-05	7.53407e-05	137.94
5.395	3.59916635e-11	-0.000142575	2.3842e-05	0.0001359	174.636
5.4	3.602502e-11	-7.58176e-05	-1.81199e-05	9.87058e-05	-168.954
5.405	3.60583765e-11	-0.000121117	4.86376e-05	0.000101567	151.29
5.41	3.6091733e-11	-9.67984e-05	1.43052e-05	7.72481e-05	162.498
5.415	3.61250895e-11	-5.3406e-05	1.00136e-05	5.48365e-05	170.766
5.42	3.6158445999999996e-11	-3.5763e-05	1.09673e-05	4.19619e-05	171.372
5.425	3.6191802499999997e-11	-8.20165e-05	2.14578e-05	0.000121594	157.572
5.43	3.6225159e-11	-8.15396e-05	-7.62945e-06	5.86512e-05	143.28
5.435	3.62585155e-11	-7.62944e-05	-6.24661e-05	9.91826e-05	-149.436
5.44	3.6291872e-11	-0.000106812	4.52998e-05	0.000154496	158.514
5.445	3.63252285e-11	-0.000135423	1.28747e-05	0.000120163	-177.006
5.45	3.6358585e-11	-4.52998e-05	1.52589e-05	3.95777e-05	171.51
5.455	3.6391941499999996e-11	-6.10356e-05	-2.57493e-05	5.00681e-05	175.602
5.46	3.6425298e-11	-7.58176e-05	0.0	9.48911e-05	175.488
5.465	3.64586545e-11	-9.01227e-05	-3.14715e-05	0.000104905	-164.478
5.47	3.6492011e-11	-0.000108719	7.62945e-06	0.000104905	178.602
5.475	3.6525367499999994e-11	-8.3447e-05	1.28747e-05	5.6267e-05	137.088
5.48	3.6558724e-11	-5.00681e-05	1.90736e-06	5.53133e-05	-168.894
5.485	3.65920805e-11	-8.86922e-05	2.3842e-05	5.72207e-05	148.134
5.49	3.6625436999999997e-11	-8.3447e-05	3.76704e-05	9.82289e-05	147.0
5.495	3.66587935e-11	-5.86512e-05	3.19483e-05	0.000102044	163.638
5.5	3.669215e-11	-8.01091e-05	-1.14442e-05	8.48775e-05	-168.93
5.505	3.67255065e-11	-4.29156e-05	3.33788e-05	3.43325e-05	156.288
5.51	3.6758862999999994e-11	-0.000109673	2.86104e-06	8.48775e-05	-153.024
5.515	3.6792219499999995e-11	-3.71935e-05	1.43052e-06	2.3842e-05	152.358
5.52	3.6825575999999996e-11	-7.20029e-05	2.52725e-05	0.000100136	173.73
5.525	3.6858932500000003e-11	-4.91145e-05	1.52589e-05	5.9128e-05	162.612
5.53	3.6892289e-11	-8.01091e-05	4.91145e-05	7.24797e-05	138.318
5.535	3.69256455e-11	-9.01227e-05	-2.62262e-05	8.15396e-05	-154.692
5.54	3.6959002e-11	-6.8665e-05	-4.72071e-05	0.00010252	176.232
5.545	3.6992358499999994e-11	-7.82018e-05	-4.29156e-06	6.2943e-05	-175.632
5.55	3.7025714999999995e-11	-7.1526e-05	2.86104e-06	6.2943e-05	177.582
5.555	3.7059071499999996e-11	-8.67848e-05	-2.00273e-05	9.44142e-05	-170.736
5.56	3.7092428e-11	-8.3447e-05	2.43188e-05	9.39374e-05	164.244
5.565	3.71257845e-11	-8.3447e-05	2.33651e-05	8.05859e-05	180.0
5.57	3.7159141e-11	-7.00955e-05	1.81199e-05	7.34334e-05	154.446
5.575	3.71924975e-11	-7.00955e-05	2.19346e-05	6.81882e-05	161.568
5.58	3.7225854e-11	-8.01091e-05	9.53682e-07	6.96187e-05	166.8
5.585	3.7259210499999996e-11	-9.01227e-05	3.2902e-05	9.91826e-05	164.268
5.59	3.7292566999999997e-11	-9.77521e-05	1.62126e-05	0.000129224	165.66
5.595	3.73259235e-11	-8.72617e-05	1.90736e-06	9.39374e-05	175.734
5.6	3.735928e-11	-0.000102997	2.19346e-05	0.000106812	177.774
5.605	3.73926365e-11	-3.05178e-05	1.66894e-05	4.95913e-05	-171.618
5.61	3.7425993e-11	-7.43871e-05	4.76839e-05	9.82289e-05	162.594
5.615	3.74593495e-11	-9.44142e-05	1.1921e-05	8.3447e-05	162.414
