Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
4.435	2.9587215499999997e-11	-7.00955e-05	1.90736e-06	6.48503e-05	167.97
4.44	2.9620572000000004e-11	-2.57493e-05	1.4782e-05	4.7684e-06	94.764
4.445	2.96539285e-11	-2.0981e-05	3.71935e-05	3.38557e-05	159.444
4.45	2.9687285e-11	-6.53272e-05	-1.71663e-05	7.20029e-05	-156.798
4.455	2.97206415e-11	-3.24252e-05	2.81335e-05	6.2943e-05	169.38
4.46	2.9753997999999995e-11	-4.76841e-07	-1.85968e-05	3.09946e-05	-40.398
4.465	2.9787354499999996e-11	-9.05996e-06	2.43188e-05	2.6703e-05	92.574
4.47	2.9820711e-11	-4.10082e-05	2.3842e-05	6.00817e-05	151.674
4.475	2.98540675e-11	-2.76567e-05	-1.23978e-05	2.24115e-05	-119.448
4.48	2.9887424e-11	-1.52589e-05	3.33788e-05	4.00546e-05	136.146
4.485	2.99207805e-11	-5.53133e-05	1.52589e-05	4.38693e-05	-174.054
4.49	2.9954137e-11	-4.14851e-05	2.62262e-05	3.67167e-05	180.0
4.495	2.99874935e-11	-5.14986e-05	4.52998e-05	6.53272e-05	106.248
4.5	3.0020849999999996e-11	-3.52862e-05	1.81199e-05	4.91145e-05	155.802
4.505	3.00542065e-11	-1.04905e-05	3.62399e-05	3.33788e-05	118.512
4.51	3.0087563e-11	-5.72207e-05	4.48229e-05	5.29292e-05	137.988
4.515	3.01209195e-11	2.86103e-05	7.82018e-05	5.14986e-05	120.258
4.52	3.0154275999999994e-11	-2.33651e-05	4.38693e-05	2.19346e-05	-147.144
4.525	3.01876325e-11	-4.48229e-05	0.0	2.90872e-05	153.888
4.53	3.0220989e-11	-5.00681e-05	4.05314e-05	5.0545e-05	129.51
4.535	3.02543455e-11	2.00273e-05	2.24115e-05	3.91009e-05	62.526
4.54	3.0287702e-11	-4.48229e-05	-2.90872e-05	6.38966e-05	-149.34
4.545	3.03210585e-11	-3.24252e-05	-1.04905e-05	2.28883e-05	-70.2
4.55	3.0354415e-11	6.19891e-06	1.43052e-05	1.09673e-05	171.87
4.555	3.0387771499999994e-11	2.86104e-06	-6.67575e-06	2.81335e-05	155.256
4.56	3.0421127999999995e-11	-6.19891e-06	-1.09673e-05	1.62126e-05	-133.896
4.565	3.04544845e-11	-2.90872e-05	2.52725e-05	4.19619e-05	114.03
4.57	3.0487841e-11	-3.2902e-05	-1.23978e-05	5.86512e-05	-171.066
4.575	3.05211975e-11	-2.86103e-05	-2.14578e-05	5.57902e-05	-166.386
4.58	3.0554554e-11	-3.43325e-05	-1.23978e-05	5.29292e-05	169.158
4.585	3.05879105e-11	-9.39374e-05	2.3842e-05	8.05859e-05	165.708
4.59	3.0621266999999995e-11	9.53682e-07	5.24524e-06	2.86104e-06	-113.964
4.595	3.0654623499999996e-11	2.43188e-05	-9.05996e-06	2.62262e-05	-121.086
4.6	3.0687979999999997e-11	-2.62262e-05	-2.3842e-06	6.00817e-05	171.468
4.605	3.0721336500000004e-11	-6.67575e-06	1.09673e-05	3.48093e-05	128.466
4.61	3.0754693e-11	-3.14715e-05	2.90872e-05	4.29156e-05	-172.65
4.615	3.07880495e-11	-3.62399e-05	-4.62534e-05	4.48229e-05	-150.996
4.62	3.0821406e-11	-1.09673e-05	-3.05178e-05	3.52862e-05	-103.368
4.625	3.08547625e-11	2.86104e-06	-9.05996e-06	1.52589e-05	-166.158
4.63	3.0888118999999996e-11	-1.38283e-05	9.53682e-07	1.09673e-05	139.926
4.635	3.09214755e-11	-1.00136e-05	1.66894e-05	4.14851e-05	145.56
4.64	3.0954832e-11	8.58313e-06	2.28883e-05	3.09946e-05	125.718
4.645	3.098818849999999e-11	-6.00817e-05	4.19619e-05	8.01091e-05	148.626
4.65	3.1021545e-11	-7.43871e-05	1.28747e-05	5.29292e-05	-140.886
4.655	3.10549015e-11	2.33651e-05	1.04905e-05	2.3842e-05	58.464
4.66	3.1088258e-11	-2.9564e-05	4.29156e-06	4.52998e-05	-163.896
4.665	3.1121614499999996e-11	-1.57357e-05	-1.43052e-06	1.43052e-05	-56.706
4.67	3.1154971e-11	-3.14715e-05	1.95504e-05	2.19346e-05	122.97
4.675	3.11883275e-11	-1.09673e-05	4.81608e-05	5.43597e-05	101.916
4.68	3.1221684e-11	-1.23978e-05	-2.00273e-05	1.81199e-05	-173.832
4.685	3.1255040499999994e-11	-3.00409e-05	1.90736e-05	3.76704e-05	162.534
4.69	3.1288397e-11	-2.00273e-05	1.85968e-05	2.62262e-05	118.572
4.695	3.13217535e-11	-7.62945e-06	-3.2902e-05	3.2902e-05	-94.398
4.7	3.135511e-11	-1.71663e-05	-2.33651e-05	1.52589e-05	160.086
4.705	3.13884665e-11	-4.91145e-05	2.90872e-05	4.29156e-05	158.91
4.71	3.1421823e-11	-2.28883e-05	-1.90736e-06	1.52589e-05	130.944
4.715	3.14551795e-11	-1.04905e-05	8.58313e-06	3.09946e-05	65.28
4.72	3.1488535999999994e-11	-4.19619e-05	2.9564e-05	7.72481e-05	155.958
4.725	3.1521892499999995e-11	-5.00681e-05	3.00409e-05	5.86512e-05	168.768
4.73	3.1555249e-11	-4.24387e-05	8.10629e-06	4.86376e-05	145.008
4.735	3.1588605500000004e-11	-2.05041e-05	4.86376e-05	3.24252e-05	160.95
4.74	3.1621962e-11	-3.14715e-05	3.91009e-05	4.19619e-05	73.974
4.745	3.16553185e-11	-3.71935e-05	-1.57357e-05	4.76839e-05	-155.148
4.75	3.1688675e-11	-1.1921e-05	-3.19483e-05	2.9564e-05	-34.548
4.755	3.1722031499999995e-11	-1.38283e-05	6.00817e-05	5.38828e-05	109.506
4.76	3.1755387999999996e-11	-2.52725e-05	4.52998e-05	4.05314e-05	126.384
4.765	3.1788744499999997e-11	-2.00273e-05	2.62262e-05	4.38693e-05	138.888
4.77	3.1822101e-11	1.85968e-05	2.00273e-05	5.0545e-05	60.906
4.775	3.18554575e-11	-1.23978e-05	9.53682e-07	3.00409e-05	173.886
4.78	3.1888814e-11	-2.57493e-05	-4.29156e-06	1.90736e-05	-159.024
4.785	3.19221705e-11	-5.43597e-05	5.24523e-05	5.72207e-05	113.538
4.79	3.1955527e-11	-2.52725e-05	9.5368e-06	3.14715e-05	149.442
4.795	3.1988883499999996e-11	-5.81744e-05	1.38283e-05	3.95777e-05	147.918
4.8	3.202224e-11	-1.00136e-05	5.72208e-06	2.57493e-05	161.214
4.805	3.20555965e-11	-6.24661e-05	-6.67575e-06	1.57357e-05	119.478
4.81	3.208895299999999e-11	-2.14578e-05	4.05314e-05	6.34198e-05	128.556
4.815	3.21223095e-11	-5.43597e-05	-2.3842e-05	7.86786e-05	-155.412
4.82	3.2155666e-11	9.05996e-06	-2.0981e-05	1.57357e-05	165.792
4.825	3.21890225e-11	-6.10356e-05	3.2902e-05	4.95913e-05	136.506
4.83	3.2222378999999996e-11	-6.00817e-05	3.2902e-05	4.33924e-05	92.724
4.835	3.22557355e-11	-6.34198e-05	2.76567e-05	3.48093e-05	142.524
4.84	3.2289092e-11	-2.43188e-05	-4.7684e-06	2.90872e-05	-156.63
4.845	3.23224485e-11	-2.14578e-05	-2.00273e-05	2.00273e-05	-83.832
4.85	3.2355804999999994e-11	-4.91145e-05	7.62945e-06	5.14986e-05	-177.396
4.855	3.23891615e-11	9.5368e-06	2.86104e-06	1.43052e-05	124.044
4.86	3.2422518e-11	-5.43597e-05	1.09673e-05	4.86376e-05	136.356
4.865	3.24558745e-11	-5.00681e-05	1.66894e-05	6.2943e-05	161.466
4.87	3.2489231e-11	-3.67167e-05	2.81335e-05	2.86103e-05	162.552
4.875	3.25225875e-11	9.5368e-06	2.62262e-05	4.72071e-05	35.862
4.88	3.2555944e-11	-9.05996e-06	7.62945e-06	2.90872e-05	155.28
4.885	3.2589300499999994e-11	-1.81199e-05	-9.5368e-06	4.86376e-05	140.124
4.89	3.2622656999999995e-11	-3.00409e-05	4.10082e-05	4.05314e-05	120.438
4.895	3.2656013499999996e-11	1.66894e-05	4.43461e-05	5.24523e-05	36.12
4.9	3.2689370000000004e-11	-6.8665e-05	2.0981e-05	8.72617e-05	-169.578
4.905	3.27227265e-11	-3.38557e-05	3.8624e-05	4.52998e-05	172.212
4.91	3.2756083e-11	-4.38693e-05	4.7684e-06	3.14715e-05	-148.392
4.915	3.27894395e-11	0.0	2.90872e-05	1.90736e-06	-110.694
4.92	3.2822795999999995e-11	-6.24661e-05	3.38557e-05	8.53543e-05	160.02
4.925	3.2856152499999996e-11	-4.29156e-05	1.95504e-05	5.29292e-05	146.976
4.93	3.2889508999999997e-11	-3.91009e-05	3.76704e-05	5.24523e-05	145.116
4.935	3.29228655e-11	-4.91145e-05	5.24524e-06	1.43052e-05	165.192
4.94	3.2956222e-11	-1.4782e-05	5.24524e-06	2.19346e-05	176.124
4.945	3.29895785e-11	-1.62126e-05	-1.14442e-05	7.24797e-05	-172.32
4.95	3.3022935e-11	-1.81199e-05	2.05041e-05	5.24523e-05	-169.398
4.955	3.30562915e-11	-4.24387e-05	2.47956e-05	3.95777e-05	85.476
4.96	3.3089647999999996e-11	-2.81335e-05	8.58313e-06	4.67303e-05	140.922
4.965	3.31230045e-11	-3.05178e-05	1.66894e-05	2.3842e-05	130.812
4.97	3.3156361e-11	-3.19483e-05	2.28883e-05	4.62534e-05	123.93
4.975	3.31897175e-11	-1.43052e-06	4.95913e-05	4.05314e-05	162.756
4.98	3.3223074e-11	-4.05314e-05	1.09673e-05	4.95913e-05	160.866
4.985	3.32564305e-11	-7.05724e-05	-1.43052e-05	6.00817e-05	166.818
4.99	3.3289787e-11	-2.86103e-05	1.90736e-06	4.91145e-05	163.02
4.995	3.3323143499999996e-11	-3.48093e-05	3.71935e-05	6.24661e-05	140.232
5.0	3.33565e-11	-2.24115e-05	4.14851e-05	4.95913e-05	103.266
5.005	3.33898565e-11	-1.95504e-05	-9.5368e-06	1.00136e-05	51.072
5.01	3.3423213e-11	-5.38828e-05	-3.91009e-05	5.53133e-05	-134.688
5.015	3.3456569499999994e-11	-4.00546e-05	-1.43052e-06	3.91009e-05	-171.87
5.02	3.3489925999999995e-11	-5.72208e-06	1.71663e-05	1.09673e-05	165.114
5.025	3.35232825e-11	-2.3842e-06	9.5368e-06	3.00409e-05	116.352
5.03	3.3556639e-11	2.0981e-05	-4.43461e-05	4.05314e-05	-116.562
5.035	3.35899955e-11	-3.48093e-05	7.62945e-06	4.91145e-05	136.356
5.04	3.3623352e-11	-1.43052e-06	-8.10629e-06	3.19483e-05	-151.296
5.045	3.36567085e-11	-4.43461e-05	-3.33788e-05	6.38966e-05	-168.828
5.05	3.3690064999999994e-11	-1.04905e-05	2.3842e-06	1.90736e-06	-127.776
5.055	3.3723421499999995e-11	1.71663e-05	1.33515e-05	8.58313e-06	126.024
5.06	3.3756777999999996e-11	-2.33651e-05	4.29156e-06	1.09673e-05	-149.472
5.065	3.3790134500000004e-11	1.00136e-05	4.29156e-05	2.76567e-05	142.308
5.07	3.3823491e-11	-5.38828e-05	2.00273e-05	5.29292e-05	173.112
5.075	3.38568475e-11	-1.52589e-05	1.90736e-06	7.62945e-06	58.572
5.08	3.3890204e-11	-5.10218e-05	4.52998e-05	6.96187e-05	132.552
5.085	3.39235605e-11	-1.90736e-06	5.24524e-06	1.81199e-05	51.006
5.09	3.3956916999999996e-11	-2.86103e-05	-2.6703e-05	3.8624e-05	-109.11
5.095	3.3990273499999997e-11	-6.19893e-05	1.76431e-05	7.05724e-05	161.886
5.1	3.402363e-11	-5.0545e-05	-1.90736e-05	2.28883e-05	126.606
5.105	3.40569865e-11	-3.09946e-05	4.72071e-05	5.86512e-05	138.054
5.11	3.4090343e-11	-1.43052e-05	2.6703e-05	4.57766e-05	111.996
5.115	3.41236995e-11	-4.14851e-05	-1.38283e-05	4.19619e-05	-155.136
5.12	3.4157056e-11	3.33787e-06	-3.33787e-06	6.19891e-06	99.162
5.125	3.4190412499999996e-11	-1.14442e-05	-1.09673e-05	1.62126e-05	150.834
5.13	3.4223769e-11	-4.00546e-05	8.58313e-06	4.62534e-05	-149.274
5.135	3.42571255e-11	-5.57902e-05	6.67575e-06	3.24252e-05	151.074
5.14	3.4290482e-11	-2.47956e-05	-2.14578e-05	2.00273e-05	161.202
5.145	3.4323838499999994e-11	-5.9128e-05	7.62945e-06	6.8665e-05	149.64
5.15	3.4357195e-11	-3.52862e-05	4.00546e-05	3.91009e-05	143.712
5.155	3.43905515e-11	-6.67577e-05	2.19346e-05	2.90872e-05	90.0
5.16	3.4423907999999997e-11	-1.76431e-05	2.19346e-05	3.8624e-05	134.196
5.165	3.44572645e-11	-2.3842e-06	2.33651e-05	2.71798e-05	86.268
5.17	3.4490621e-11	-1.23978e-05	4.72071e-05	5.0545e-05	78.252
5.175	3.45239775e-11	-2.00273e-05	-2.00273e-05	1.66894e-05	118.812
5.18	3.4557333999999994e-11	-1.04905e-05	-9.05996e-06	1.38283e-05	-123.69
5.185	3.4590690499999995e-11	-6.10356e-05	2.76567e-05	6.48503e-05	143.712
5.19	3.4624047e-11	-2.33651e-05	2.90872e-05	6.38966e-05	142.992
5.195	3.46574035e-11	-6.19891e-06	2.76567e-05	3.67167e-05	92.142
5.2	3.469076e-11	-1.81199e-05	-1.23978e-05	1.71663e-05	-119.538
5.205	3.47241165e-11	-1.38283e-05	-3.81473e-06	2.00273e-05	-125.952
5.21	3.4757473e-11	-2.14578e-05	3.19483e-05	5.43597e-05	168.942
5.215	3.4790829499999994e-11	-4.48229e-05	5.38828e-05	5.29292e-05	143.334
5.22	3.4824185999999995e-11	-3.91009e-05	3.33787e-06	8.24933e-05	169.14
5.225	3.4857542499999996e-11	-2.14578e-05	1.62126e-05	1.62126e-05	141.498
5.23	3.4890899000000004e-11	-4.91145e-05	-2.6703e-05	7.82018e-05	-150.522
5.235	3.49242555e-11	-1.38283e-05	-7.15259e-06	6.19891e-06	-101.13
5.24	3.4957612e-11	-3.14715e-05	-3.33788e-05	4.38693e-05	171.096
5.245	3.49909685e-11	-4.10082e-05	-3.81472e-05	6.05586e-05	-135.714
5.25	3.5024325e-11	-1.00136e-05	7.62945e-06	2.81335e-05	163.638
5.255	3.5057681499999996e-11	4.7684e-06	1.1921e-05	1.43052e-05	161.052
5.26	3.5091037999999997e-11	-4.91145e-05	4.7684e-06	2.14578e-05	-121.722
5.265	3.51243945e-11	-6.00817e-05	1.43052e-06	7.1526e-05	172.686
5.27	3.515775099999999e-11	-1.90736e-06	2.76567e-05	2.52725e-05	107.01
5.275	3.51911075e-11	-6.34198e-05	0.0	4.67303e-05	135.684
5.28	3.5224464e-11	-1.14442e-05	2.14578e-05	3.09946e-05	-176.1
5.285	3.52578205e-11	-2.9564e-05	-9.5368e-06	3.81472e-05	-174.24
5.29	3.5291176999999996e-11	-5.10218e-05	4.76841e-07	2.81335e-05	-166.8
5.295	3.53245335e-11	-3.62399e-05	3.09946e-05	5.72207e-05	137.166
5.3	3.535789e-11	-7.39102e-05	-9.05996e-06	5.0545e-05	149.4
5.305	3.53912465e-11	-5.9128e-05	-1.62126e-05	5.0545e-05	-160.464
5.31	3.5424602999999994e-11	-8.48775e-05	3.81473e-06	6.96187e-05	174.672
5.315	3.54579595e-11	-2.14578e-05	3.09946e-05	4.29156e-05	58.782
5.32	3.5491316e-11	-2.90872e-05	4.7684e-06	3.09946e-05	156.798
5.325	3.5524672499999997e-11	-2.28883e-05	7.15259e-06	4.67303e-05	148.77
5.33	3.5558029e-11	-6.15125e-05	5.72208e-06	5.10218e-05	-164.634
5.335	3.55913855e-11	-1.14442e-05	-1.62126e-05	5.24524e-06	126.87
5.34	3.5624742e-11	-6.43735e-05	1.85968e-05	5.10218e-05	128.796
5.345	3.5658098499999994e-11	-2.24115e-05	-4.43461e-05	4.05314e-05	-168.462
5.35	3.5691454999999995e-11	-2.57493e-05	-3.38557e-05	4.38693e-05	-118.074
5.355	3.57248115e-11	-4.57766e-05	8.58313e-06	3.38557e-05	166.428
5.36	3.5758168000000003e-11	-6.67577e-05	1.52589e-05	6.96187e-05	143.688
5.365	3.57915245e-11	-1.00136e-05	-1.4782e-05	3.71935e-05	-151.008
5.37	3.5824881e-11	-6.15125e-05	1.28747e-05	6.10356e-05	-176.868
5.375	3.58582375e-11	-1.85968e-05	2.86103e-05	5.14986e-05	143.358
5.38	3.5891593999999994e-11	-3.91009e-05	-1.33515e-05	3.2902e-05	-173.718
5.385	3.5924950499999995e-11	-2.33651e-05	2.86104e-06	4.86376e-05	-176.382
5.39	3.5958306999999996e-11	-1.90736e-05	3.19483e-05	4.29156e-05	163.386
5.395	3.59916635e-11	-5.57902e-05	2.43188e-05	3.62399e-05	142.506
5.4	3.602502e-11	-2.24115e-05	9.53682e-07	1.00136e-05	118.77
5.405	3.60583765e-11	-3.5763e-05	1.14442e-05	3.19483e-05	-168.888
5.41	3.6091733e-11	-1.66894e-05	4.91145e-05	6.38966e-05	84.438
5.415	3.61250895e-11	-2.57493e-05	1.90736e-06	4.29156e-06	114.444
5.42	3.6158445999999996e-11	-3.62399e-05	-2.00273e-05	3.00409e-05	153.438
5.425	3.6191802499999997e-11	-6.67575e-06	-2.3842e-06	4.29156e-06	-3.366
5.43	3.6225159e-11	-8.10628e-05	2.43188e-05	8.48775e-05	152.868
5.435	3.62585155e-11	-4.95913e-05	-1.43052e-06	4.05314e-05	-151.836
5.44	3.6291872e-11	6.19891e-06	-4.33924e-05	4.86376e-05	-139.356
5.445	3.63252285e-11	-2.00273e-05	2.62262e-05	2.28883e-05	-169.59
5.45	3.6358585e-11	-4.43461e-05	8.58313e-06	3.95777e-05	175.062
5.455	3.6391941499999996e-11	-4.38693e-05	2.3842e-06	5.53133e-05	176.058
5.46	3.6425298e-11	-2.52725e-05	9.5368e-06	2.0981e-05	133.668
5.465	3.64586545e-11	-3.67167e-05	3.81473e-06	2.57493e-05	116.85
5.47	3.6492011e-11	-2.28883e-05	1.52589e-05	3.38557e-05	118.566
5.475	3.6525367499999994e-11	-3.33788e-05	1.43052e-06	4.43461e-05	168.006
5.48	3.6558724e-11	-1.38283e-05	9.53682e-07	3.2902e-05	-173.736
5.485	3.65920805e-11	-1.00136e-05	-4.7684e-06	1.43052e-05	159.144
5.49	3.6625436999999997e-11	-1.38283e-05	1.71663e-05	1.00136e-05	86.058
5.495	3.66587935e-11	-3.81472e-05	-1.23978e-05	5.14986e-05	-166.2
5.5	3.669215e-11	5.72208e-06	2.90872e-05	2.6703e-05	138.12
5.505	3.67255065e-11	-1.23978e-05	2.86103e-05	4.29156e-05	-175.842
5.51	3.6758862999999994e-11	-2.33651e-05	1.95504e-05	3.62399e-05	102.228
5.515	3.6792219499999995e-11	-4.14851e-05	-3.81473e-06	2.86103e-05	177.564
5.52	3.6825575999999996e-11	-2.6703e-05	2.0981e-05	2.33651e-05	-167.904
5.525	3.6858932500000003e-11	-2.3842e-05	1.33515e-05	3.05178e-05	149.826
5.53	3.6892289e-11	-6.77113e-05	-4.7684e-06	5.76975e-05	142.158
5.535	3.69256455e-11	-5.9128e-05	1.09673e-05	3.91009e-05	-159.864
5.54	3.6959002e-11	-2.19346e-05	3.19483e-05	2.9564e-05	72.732
5.545	3.6992358499999994e-11	-2.81335e-05	-4.7684e-06	4.19619e-05	153.66
5.55	3.7025714999999995e-11	-4.91145e-05	2.76567e-05	5.14986e-05	174.126
5.555	3.7059071499999996e-11	-2.47956e-05	2.0981e-05	1.09673e-05	152.928
5.56	3.7092428e-11	-5.24524e-06	1.38283e-05	2.19346e-05	131.184
5.565	3.71257845e-11	-3.43325e-05	-2.14578e-05	4.38693e-05	-147.888
5.57	3.7159141e-11	-1.33515e-05	-5.72208e-06	1.1921e-05	143.13
5.575	3.71924975e-11	-1.90736e-05	2.62262e-05	4.67303e-05	146.31
5.58	3.7225854e-11	-4.38693e-05	1.95504e-05	3.33788e-05	169.026
5.585	3.7259210499999996e-11	-2.57493e-05	1.04905e-05	1.95504e-05	-173.334
