Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 

10.5	7.004865e-11	-0.000248434	-0.000129701	0.000277044	-142.038
10.51	7.011536299999999e-11	-0.000276567	-0.00012064	0.000308992	-152.928
10.52	7.018207599999999e-11	-0.000244858	-0.000104666	0.000267508	-165.42
10.53	7.0248789e-11	-0.000223161	-2.71798e-05	0.000214816	-160.884
10.54	7.031550199999998e-11	-0.000218631	-6.2943e-05	0.000195266	-168.192
10.55	7.0382215e-11	-0.000254871	-6.60424e-05	0.000209094	-166.77
10.56	7.0448928e-11	-0.00025201	-9.53679e-05	0.000329496	-167.748
10.57	7.0515641e-11	-0.000342371	-0.000109673	0.000347616	-165.78
10.58	7.058235399999999e-11	-0.000271322	-7.36718e-05	0.000297787	-161.472
10.59	7.0649067e-11	-0.000295164	-0.00017357	0.000323536	-151.128
10.6	7.071578e-11	-0.000374319	-0.000191689	0.000436069	-151.704
10.61	7.0782493e-11	-0.00041485	-0.000132323	0.000406982	-162.366
10.62	7.084920599999999e-11	-0.000335695	-9.3699e-05	0.000337126	-160.092
10.63	7.0915919e-11	-0.000331881	-0.00012374	0.000321152	-161.58
10.64	7.0982632e-11	-0.00037718	-0.000145198	0.000378611	-157.158
10.65	7.104934499999999e-11	-0.000386955	-0.000143529	0.000395777	-154.182
10.66	7.1116058e-11	-0.000411989	-0.000173331	0.000470402	-156.396
10.67	7.1182771e-11	-0.000417711	-0.000166656	0.000397207	-145.086
10.68	7.1249484e-11	-0.000332596	-0.000149728	0.000416758	-160.128
10.69	7.131619699999999e-11	-0.000458958	-0.000215054	0.00047374	-147.66
10.7	7.138290999999999e-11	-0.000379087	-0.00016594	0.000383141	-157.404
10.71	7.1449623e-11	-0.00046921	-0.00017953	0.00047374	-158.346
10.72	7.151633600000001e-11	-0.000410559	-0.000131608	0.000441076	-161.46
10.73	7.1583049e-11	-0.000448467	-0.000101328	0.000480177	-159.744
10.74	7.1649762e-11	-0.000497583	-0.000127555	0.000524525	-164.052
10.75	7.1716475e-11	-0.000450851	-0.000167609	0.000496391	-160.446
10.76	7.178318799999999e-11	-0.000452997	-0.00024605	0.000508789	-154.368
10.77	7.184990099999999e-11	-0.000532869	-0.000204326	0.000556473	-161.1
10.78	7.191661399999999e-11	-0.000501398	-0.000120402	0.000505213	-161.34
10.79	7.1983327e-11	-0.000526194	-0.00018716	0.000571493	-164.424
10.8	7.205004e-11	-0.000560764	-0.000163318	0.000592474	-164.862
10.81	7.2116753e-11	-0.000558618	-0.000214339	0.00064278	-160.548
10.82	7.2183466e-11	-0.00056887	-0.000237704	0.000611309	-153.078
10.83	7.2250179e-11	-0.000669006	-0.000216962	0.000685696	-160.644
10.84	7.231689199999999e-11	-0.000585798	-0.000201226	0.000599626	-158.934
10.85	7.238360499999999e-11	-0.000627521	-0.000230313	0.00067449	-160.662
10.86	7.2450318e-11	-0.00059152	-0.000252249	0.000653747	-159.066
10.87	7.2517031e-11	-0.000683788	-0.000168324	0.000686649	-165.684
10.88	7.2583744e-11	-0.000635389	-0.00020361	0.0007453	-165.6
10.89	7.2650457e-11	-0.000652079	-0.000225545	0.000762228	-161.034
10.9	7.271717e-11	-0.000646356	-0.000285627	0.000713114	-159.936
10.91	7.278388299999999e-11	-0.000523809	-0.000262262	0.00058699	-158.43
10.92	7.2850596e-11	-0.000360491	-0.000128032	0.000425341	-160.296
10.93	7.2917309e-11	-0.000320675	-0.0001359	0.000347139	-156.984
10.94	7.2984022e-11	-8.58312e-05	-8.98843e-05	9.84673e-05	-115.602
10.95	7.305073499999999e-11	0.000204087	2.0981e-05	0.000225068	9.978
10.96	7.3117448e-11	0.000654224	0.000154258	0.00067449	8.478
10.97	7.3184161e-11	0.00127674	0.000286104	0.00125242	13.092
10.98	7.325087399999999e-11	0.00178123	0.000561241	0.00183917	19.236
10.99	7.3317587e-11	0.00243689	0.00085998	0.00258066	18.39
11.0	7.33843e-11	0.002831	0.000936035	0.00300814	17.58
11.01	7.3451013e-11	0.00341012	0.00106216	0.00350906	17.142
11.02	7.351772599999999e-11	0.00343277	0.00109673	0.00356366	17.598
11.03	7.358443899999999e-11	0.0036533	0.0011797	0.00382139	17.91
11.04	7.365115199999999e-11	0.00318743	0.00100899	0.0033796	17.838
11.05	7.371786500000001e-11	0.00249054	0.000785831	0.00257446	16.8
11.06	7.3784578e-11	0.00118328	0.000451805	0.00131775	19.14
11.0705	7.385462664999999e-11	-0.000108958	-6.05586e-05	0.000119925	-168.936
11.08	7.3918004e-11	-0.00126029	-0.000501875	0.00132323	-160.398
11.09	7.398471699999999e-11	-0.00161458	-0.000497822	0.0016904	-162.576
11.1	7.405142999999999e-11	-0.00132585	-0.000480415	0.00140096	-161.646
11.11	7.411814299999999e-11	-0.000799421	-0.000240804	0.000831608	-160.248
11.12	7.4184856e-11	-0.000268461	-0.000115872	0.000262978	-158.556
11.13	7.4251569e-11	4.0293e-05	-0.000189544	0.000169278	-75.84
11.14	7.4318282e-11	3.33788e-05	-0.000125648	0.000148059	-95.544
11.15	7.4384995e-11	-0.000138045	-0.000226499	0.000270607	-137.652
11.16	7.4451708e-11	-0.000191213	-0.000112534	0.000253918	-146.118
11.17	7.451842099999999e-11	-9.32221e-05	-2.64646e-05	0.000141622	171.528
11.18	7.458513399999999e-11	1.31131e-05	5.17371e-05	5.45981e-05	41.244
11.19	7.4651847e-11	0.000146152	-2.76567e-05	0.000153304	28.392
11.2	7.471856e-11	0.000110627	4.14851e-05	8.67848e-05	14.826
11.21	7.4785273e-11	-0.000186683	-6.22277e-05	0.000156165	-147.24
11.22	7.4851986e-11	-0.000252964	-5.93665e-05	0.000290634	-157.98
11.23	7.4918699e-11	-0.000232221	-9.77521e-05	0.000205756	-178.92
11.24	7.498541199999999e-11	-0.000109196	-6.67575e-06	7.20029e-05	174.75
11.25	7.5052125e-11	-2.76567e-05	7.24797e-05	7.79633e-05	42.732
11.26	7.5118838e-11	1.66894e-06	-1.38283e-05	4.07698e-05	-128.082
11.27	7.5185551e-11	-0.00016904	-0.000128032	0.000214578	-152.19
11.28	7.525226399999999e-11	-0.000405075	-0.00020671	0.000459434	-152.46
11.29	7.531897699999999e-11	-0.000608448	-0.000223638	0.000639919	-157.446
11.3	7.538569e-11	-0.000523809	-9.84673e-05	0.000532869	-167.748
11.31	7.545240299999999e-11	-0.000327351	-0.000125886	0.000365259	-164.688
11.32	7.5519116e-11	-0.000204564	-8.60696e-05	0.000168563	-158.76
11.33	7.5585829e-11	-5.88896e-05	-2.90872e-05	9.89442e-05	-131.352
11.34	7.5652542e-11	0.00011611	5.24524e-06	0.000111104	58.68
11.35	7.571925499999999e-11	3.48093e-05	8.10629e-06	6.53272e-05	30.432
11.36	7.578596799999999e-11	-5.98433e-05	-4.72071e-05	8.75001e-05	-136.542
11.37	7.585268099999999e-11	-0.000297071	-0.000177384	0.000299456	-149.124
11.38	7.591939400000001e-11	-0.000380756	-0.000150443	0.000419142	-155.262
11.39	7.5986107e-11	-0.000514749	-0.000182153	0.00051761	-160.482
11.4	7.605282e-11	-0.000515703	-0.000115872	0.000490669	-162.252
11.41	7.6119533e-11	-0.000391724	-0.000102044	0.000389339	-156.564
11.42	7.6186246e-11	-0.000250103	-0.000135184	0.000257971	-148.356
11.43	7.625295899999999e-11	-0.000174523	-0.000149966	0.00020361	-141.678
11.44	7.631967199999999e-11	-0.000175477	-0.000149251	0.000218392	-153.612
11.45	7.6386385e-11	-0.000273706	-9.70368e-05	0.000287535	-143.262
11.46	7.6453098e-11	-0.000259163	-9.79905e-05	0.000281336	-163.026
11.47	7.6519811e-11	-0.000197888	-6.79498e-05	0.000217916	-155.19
11.48	7.6586524e-11	-0.000211001	-0.000137568	0.000245096	-160.272
11.49	7.6653237e-11	-0.000124694	-0.000135184	0.000184298	-142.422
11.5	7.671994999999999e-11	-9.48911e-05	-4.33924e-05	0.000111819	-157.65
