Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
4.505	3.00542065e-11	-2.71798e-05	1.43052e-05	2.3842e-05	-133.026
4.51	3.0087563e-11	-6.05586e-05	1.52589e-05	5.6267e-05	172.128
4.515	3.01209195e-11	-2.71798e-05	1.04905e-05	2.57493e-05	-154.98
4.52	3.0154275999999994e-11	-4.62534e-05	2.90872e-05	6.00817e-05	172.536
4.525	3.01876325e-11	8.58313e-06	2.33651e-05	2.33651e-05	117.798
4.53	3.0220989e-11	8.10629e-06	4.14851e-05	3.00409e-05	107.574
4.535	3.02543455e-11	7.62945e-06	2.62262e-05	4.95913e-05	97.836
4.54	3.0287702e-11	-2.0981e-05	-2.47956e-05	6.00817e-05	-112.158
4.545	3.03210585e-11	-7.62945e-06	4.00546e-05	3.76704e-05	101.4
4.55	3.0354415e-11	-5.24524e-06	5.38828e-05	5.67439e-05	109.854
4.555	3.0387771499999994e-11	9.05996e-06	2.90872e-05	2.05041e-05	41.01
4.56	3.0421127999999995e-11	-6.67575e-06	2.9564e-05	5.48365e-05	74.682
4.565	3.04544845e-11	2.90872e-05	2.0981e-05	1.81199e-05	165.636
4.57	3.0487841e-11	-1.52589e-05	2.43188e-05	4.62534e-05	125.838
4.575	3.05211975e-11	-3.81473e-06	-1.04905e-05	1.62126e-05	174.354
4.58	3.0554554e-11	6.67575e-06	4.29156e-06	2.33651e-05	71.214
4.585	3.05879105e-11	-5.72208e-06	1.09673e-05	2.0981e-05	-137.292
4.59	3.0621266999999995e-11	6.38966e-05	1.09673e-05	3.76704e-05	40.074
4.595	3.0654623499999996e-11	-9.05996e-06	0.0	1.90736e-06	-4.764
4.6	3.0687979999999997e-11	2.90872e-05	1.28747e-05	3.38557e-05	63.702
4.605	3.0721336500000004e-11	-3.24252e-05	-1.62126e-05	1.04905e-05	-41.466
4.61	3.0754693e-11	-6.67575e-06	1.57357e-05	1.95504e-05	96.882
4.615	3.07880495e-11	1.09673e-05	-1.14442e-05	1.85968e-05	-172.926
4.62	3.0821406e-11	9.5368e-06	-1.90736e-06	1.43052e-05	-19.44
4.625	3.08547625e-11	2.76567e-05	5.19755e-05	5.10218e-05	36.06
4.63	3.0888118999999996e-11	1.52589e-05	-1.23978e-05	3.09946e-05	-106.992
4.635	3.09214755e-11	-1.81199e-05	7.62945e-06	8.10629e-06	-90.0
4.64	3.0954832e-11	-4.72071e-05	3.09946e-05	7.53407e-05	157.164
4.645	3.098818849999999e-11	-1.43052e-06	-1.43052e-06	1.38283e-05	-34.902
4.65	3.1021545e-11	-2.52725e-05	1.62126e-05	4.76839e-05	172.788
4.655	3.10549015e-11	-3.19483e-05	2.71798e-05	3.76704e-05	120.804
4.66	3.1088258e-11	-4.7684e-06	3.81473e-06	3.43325e-05	158.598
4.665	3.1121614499999996e-11	-2.47956e-05	-1.14442e-05	5.9128e-05	-176.772
4.67	3.1154971e-11	-2.86104e-06	-1.14442e-05	3.38557e-05	-179.328
4.675	3.11883275e-11	-1.28747e-05	1.76431e-05	7.62945e-06	38.658
4.68	3.1221684e-11	1.90736e-06	-2.33651e-05	1.62126e-05	-9.726
4.685	3.1255040499999994e-11	0.0	1.90736e-06	9.5368e-06	-70.464
4.69	3.1288397e-11	-1.33515e-05	-1.33515e-05	4.62534e-05	-136.014
4.695	3.13217535e-11	-1.81199e-05	8.10629e-06	1.76431e-05	-56.31
4.7	3.135511e-11	-1.71663e-05	-4.62534e-05	5.43597e-05	-150.432
4.705	3.13884665e-11	-1.71663e-05	-5.14986e-05	4.05314e-05	-109.884
4.71	3.1421823e-11	1.95504e-05	2.86104e-06	1.09673e-05	-145.716
4.715	3.14551795e-11	-6.19891e-06	7.62945e-06	1.09673e-05	20.724
4.72	3.1488535999999994e-11	1.90736e-06	-3.43325e-05	1.90736e-05	113.202
4.725	3.1521892499999995e-11	-3.81472e-05	-4.76841e-07	2.76567e-05	-150.42
4.73	3.1555249e-11	-4.76839e-05	4.7684e-06	4.24387e-05	132.906
4.735	3.1588605500000004e-11	1.38283e-05	-3.81473e-06	1.90736e-05	-86.88
4.74	3.1621962e-11	-3.81473e-06	1.85968e-05	3.09946e-05	93.576
4.745	3.16553185e-11	3.14715e-05	-2.62262e-05	3.00409e-05	-61.824
4.75	3.1688675e-11	3.81473e-06	4.7684e-06	2.05041e-05	-23.334
4.755	3.1722031499999995e-11	-2.0981e-05	4.62534e-05	5.29292e-05	139.818
4.76	3.1755387999999996e-11	1.14442e-05	1.90736e-06	3.81473e-06	7.122
4.765	3.1788744499999997e-11	-3.67167e-05	-7.15259e-06	5.14986e-05	-171.618
4.77	3.1822101e-11	1.09673e-05	1.52589e-05	3.33788e-05	40.386
4.775	3.18554575e-11	-2.86103e-05	2.86103e-05	1.04905e-05	9.606
4.78	3.1888814e-11	-3.14715e-05	-7.62945e-06	2.52725e-05	140.112
4.785	3.19221705e-11	2.33651e-05	-6.10356e-05	7.96323e-05	-78.462
4.79	3.1955527e-11	1.95504e-05	1.81199e-05	2.71798e-05	74.478
4.795	3.1988883499999996e-11	-2.47956e-05	-2.47956e-05	3.5763e-05	-131.988
4.8	3.202224e-11	-3.33787e-06	-1.33515e-05	1.28747e-05	58.572
4.805	3.20555965e-11	9.5368e-06	-1.66894e-05	3.19483e-05	-100.764
4.81	3.208895299999999e-11	3.81473e-06	-1.33515e-05	4.7684e-06	-45.0
4.815	3.21223095e-11	-1.33515e-05	-8.10629e-06	1.95504e-05	175.812
4.82	3.2155666e-11	3.2902e-05	-6.67575e-06	2.71798e-05	-38.292
4.825	3.21890225e-11	-1.00136e-05	1.90736e-06	2.00273e-05	21.654
4.83	3.2222378999999996e-11	-5.53133e-05	4.05314e-05	5.57902e-05	146.31
4.835	3.22557355e-11	-3.33788e-05	5.24524e-06	3.00409e-05	150.948
4.84	3.2289092e-11	-3.19483e-05	-1.28747e-05	2.86104e-06	121.758
4.845	3.23224485e-11	-6.43735e-05	-1.43052e-06	4.38693e-05	-131.562
4.85	3.2355804999999994e-11	5.72208e-06	3.00409e-05	4.57766e-05	66.72
4.855	3.23891615e-11	-3.91009e-05	2.3842e-06	2.14578e-05	-173.454
4.86	3.2422518e-11	-3.81472e-05	-7.62945e-06	5.0545e-05	-165.702
4.865	3.24558745e-11	-8.10629e-06	-2.05041e-05	2.6703e-05	-151.242
4.87	3.2489231e-11	4.7684e-06	-1.09673e-05	4.72071e-05	-9.906
4.875	3.25225875e-11	-4.10082e-05	1.76431e-05	2.71798e-05	144.906
4.88	3.2555944e-11	-2.9564e-05	-3.48093e-05	4.19619e-05	-117.12
4.885	3.2589300499999994e-11	-2.24115e-05	-1.04905e-05	2.28883e-05	133.668
4.89	3.2622656999999995e-11	-3.52862e-05	0.0	4.29156e-05	173.712
4.895	3.2656013499999996e-11	5.24524e-06	-9.53682e-07	7.62945e-06	115.116
4.9	3.2689370000000004e-11	-2.28883e-05	6.15125e-05	4.72071e-05	121.446
4.905	3.27227265e-11	7.62945e-06	-1.23978e-05	1.52589e-05	-87.396
4.91	3.2756083e-11	1.14442e-05	1.1921e-05	3.09946e-05	89.406
4.915	3.27894395e-11	-1.04905e-05	-2.90872e-05	2.3842e-05	-58.92
4.92	3.2822795999999995e-11	1.28747e-05	-2.3842e-06	1.09673e-05	-31.476
4.925	3.2856152499999996e-11	-3.33787e-06	-1.09673e-05	1.90736e-05	29.418
4.93	3.2889508999999997e-11	7.15259e-06	-5.43597e-05	4.33924e-05	-26.94
4.935	3.29228655e-11	-1.28747e-05	-2.57493e-05	5.10218e-05	-126.252
4.94	3.2956222e-11	4.67303e-05	9.05996e-06	1.71663e-05	-14.934
4.945	3.29895785e-11	3.8624e-05	7.15259e-06	3.19483e-05	96.546
4.95	3.3022935e-11	-2.3842e-06	3.95777e-05	5.76975e-05	106.218
4.955	3.30562915e-11	-1.14442e-05	3.38557e-05	3.2902e-05	167.472
4.96	3.3089647999999996e-11	1.00136e-05	-6.67575e-06	3.2902e-05	-42.03
4.965	3.31230045e-11	-3.33788e-05	-4.19619e-05	5.29292e-05	-106.83
4.97	3.3156361e-11	-4.76839e-05	2.76567e-05	3.2902e-05	-131.802
4.975	3.31897175e-11	3.33787e-06	-2.71798e-05	2.47956e-05	-147.474
4.98	3.3223074e-11	-3.5763e-05	2.19346e-05	4.14851e-05	169.41
4.985	3.32564305e-11	-7.15259e-06	-3.43325e-05	1.66894e-05	-173.088
4.99	3.3289787e-11	-7.15259e-06	0.0	1.04905e-05	-8.13
4.995	3.3323143499999996e-11	-7.62945e-06	-1.33515e-05	2.9564e-05	-132.942
5.0	3.33565e-11	8.10629e-06	-8.58313e-06	3.38557e-05	-177.012
5.005	3.33898565e-11	3.09946e-05	-3.24252e-05	3.00409e-05	-114.18
5.01	3.3423213e-11	-2.28883e-05	-7.15259e-06	4.29156e-05	-107.196
5.015	3.3456569499999994e-11	1.52589e-05	2.57493e-05	2.47956e-05	80.94
5.02	3.3489925999999995e-11	-2.62262e-05	3.62399e-05	5.53133e-05	80.418
5.025	3.35232825e-11	2.19346e-05	3.62399e-05	3.95777e-05	134.814
5.03	3.3556639e-11	2.47956e-05	-1.57357e-05	4.43461e-05	-39.576
5.035	3.35899955e-11	8.58313e-06	5.00681e-05	3.95777e-05	32.472
5.04	3.3623352e-11	2.76567e-05	-3.00409e-05	3.8624e-05	-51.936
5.045	3.36567085e-11	1.85968e-05	-2.3842e-06	1.14442e-05	-47.724
5.05	3.3690064999999994e-11	1.62126e-05	0.0	2.0981e-05	-69.336
5.055	3.3723421499999995e-11	-3.24252e-05	7.62945e-06	1.43052e-05	-101.07
5.06	3.3756777999999996e-11	-2.6703e-05	2.86104e-06	2.52725e-05	76.278
5.065	3.3790134500000004e-11	-1.66894e-05	1.43052e-05	3.14715e-05	126.774
5.07	3.3823491e-11	-8.10629e-06	3.5763e-05	4.05314e-05	94.992
5.075	3.38568475e-11	3.81473e-06	-1.00136e-05	2.47956e-05	-77.904
5.08	3.3890204e-11	-1.1921e-05	3.52862e-05	5.48365e-05	149.034
5.085	3.39235605e-11	-4.76841e-07	2.62262e-05	2.3842e-05	120.966
5.09	3.3956916999999996e-11	-3.33787e-06	0.0	4.29156e-06	123.024
5.095	3.3990273499999997e-11	-1.90736e-05	-1.85968e-05	1.66894e-05	80.406
5.1	3.402363e-11	-5.72208e-06	4.10082e-05	2.47956e-05	172.506
5.105	3.40569865e-11	-1.33515e-05	1.00136e-05	1.09673e-05	-77.124
5.11	3.4090343e-11	3.33787e-06	2.47956e-05	3.00409e-05	176.478
5.115	3.41236995e-11	1.09673e-05	-8.58313e-06	1.90736e-06	50.442
5.12	3.4157056e-11	2.19346e-05	8.10629e-06	2.33651e-05	83.016
5.125	3.4190412499999996e-11	3.38557e-05	3.81473e-06	4.19619e-05	3.816
5.13	3.4223769e-11	1.1921e-05	1.71663e-05	2.76567e-05	164.196
5.135	3.42571255e-11	5.24524e-06	3.81473e-06	1.4782e-05	77.004
5.14	3.4290482e-11	-3.33788e-05	-1.43052e-06	3.5763e-05	-108.714
5.145	3.4323838499999994e-11	-9.05996e-06	1.81199e-05	1.52589e-05	30.342
5.15	3.4357195e-11	-2.47956e-05	2.28883e-05	4.72071e-05	135.0
5.155	3.43905515e-11	-2.3842e-05	8.10629e-06	3.62399e-05	-179.496
5.16	3.4423907999999997e-11	2.86103e-05	2.90872e-05	3.95777e-05	91.704
5.165	3.44572645e-11	4.76841e-07	-1.38283e-05	3.14715e-05	-3.942
5.17	3.4490621e-11	6.19891e-06	4.00546e-05	2.28883e-05	0.81
5.175	3.45239775e-11	-3.91009e-05	-1.1921e-05	4.38693e-05	-147.528
5.18	3.4557333999999994e-11	3.33787e-06	3.19483e-05	2.90872e-05	130.794
5.185	3.4590690499999995e-11	-2.47956e-05	2.43188e-05	1.85968e-05	126.024
5.19	3.4624047e-11	3.14715e-05	2.28883e-05	3.19483e-05	-18.036
5.195	3.46574035e-11	3.24252e-05	1.95504e-05	3.95777e-05	99.222
5.2	3.469076e-11	-5.24524e-06	-4.29156e-06	3.81472e-05	-126.3
5.205	3.47241165e-11	-1.00136e-05	-1.00136e-05	7.62945e-06	103.242
5.21	3.4757473e-11	-1.33515e-05	1.85968e-05	3.33788e-05	178.128
5.215	3.4790829499999994e-11	-1.57357e-05	-1.71663e-05	1.28747e-05	91.848
5.22	3.4824185999999995e-11	5.24524e-06	1.90736e-06	1.28747e-05	120.342
5.225	3.4857542499999996e-11	-1.23978e-05	-2.81335e-05	2.47956e-05	-34.158
5.23	3.4890899000000004e-11	-4.43461e-05	1.04905e-05	3.71935e-05	149.67
5.235	3.49242555e-11	2.86104e-06	1.76431e-05	2.62262e-05	87.078
5.24	3.4957612e-11	9.53682e-07	2.86104e-06	4.14851e-05	32.76
5.245	3.49909685e-11	-9.05996e-06	-2.14578e-05	3.52862e-05	-64.59
5.25	3.5024325e-11	-2.6703e-05	2.43188e-05	5.00681e-05	95.424
5.255	3.5057681499999996e-11	1.76431e-05	2.19346e-05	2.52725e-05	17.1
5.26	3.5091037999999997e-11	-4.62534e-05	-1.81199e-05	2.19346e-05	105.666
5.265	3.51243945e-11	7.15259e-06	4.29156e-05	4.52998e-05	49.2
5.27	3.515775099999999e-11	-1.28747e-05	-2.86104e-06	8.58313e-06	-119.748
5.275	3.51911075e-11	-1.52589e-05	3.05178e-05	3.52862e-05	69.306
5.28	3.5224464e-11	-2.33651e-05	-6.38966e-05	4.52998e-05	-101.538
5.285	3.52578205e-11	-9.05996e-06	-1.71663e-05	2.52725e-05	-27.018
5.29	3.5291176999999996e-11	1.23978e-05	2.86103e-05	4.10082e-05	83.532
5.295	3.53245335e-11	-6.10356e-05	0.0	6.2943e-05	-175.044
5.3	3.535789e-11	-1.81199e-05	9.53682e-07	3.95777e-05	-178.38
5.305	3.53912465e-11	-1.90736e-05	2.90872e-05	4.19619e-05	147.69
5.31	3.5424602999999994e-11	-4.10082e-05	3.19483e-05	2.05041e-05	132.396
5.315	3.54579595e-11	1.95504e-05	-4.24387e-05	4.86376e-05	-56.22
5.32	3.5491316e-11	2.57493e-05	3.38557e-05	2.81335e-05	90.0
5.325	3.5524672499999997e-11	-2.86104e-06	-7.15259e-06	8.58313e-06	104.034
5.33	3.5558029e-11	8.58313e-06	-4.38693e-05	4.48229e-05	-32.67
5.335	3.55913855e-11	-4.7684e-06	-1.4782e-05	3.62399e-05	10.308
5.34	3.5624742e-11	2.86104e-06	-1.57357e-05	2.19346e-05	-109.092
5.345	3.5658098499999994e-11	5.57902e-05	4.7684e-06	5.6267e-05	43.398
5.35	3.5691454999999995e-11	2.14578e-05	-1.38283e-05	2.19346e-05	-163.026
5.355	3.57248115e-11	-5.00681e-05	-1.4782e-05	2.90872e-05	135.0
5.36	3.5758168000000003e-11	1.66894e-05	-7.62945e-06	2.05041e-05	-109.356
5.365	3.57915245e-11	2.9564e-05	9.53682e-07	4.7684e-06	161.568
5.37	3.5824881e-11	-1.71663e-05	1.09673e-05	5.3406e-05	172.512
5.375	3.58582375e-11	1.43052e-06	-1.71663e-05	3.8624e-05	-109.038
5.38	3.5891593999999994e-11	2.3842e-06	-4.62534e-05	2.19346e-05	-11.094
5.385	3.5924950499999995e-11	-7.15259e-06	4.05314e-05	3.95777e-05	72.282
5.39	3.5958306999999996e-11	9.5368e-06	-6.67575e-06	1.76431e-05	-58.536
5.395	3.59916635e-11	-1.43052e-06	-1.4782e-05	3.24252e-05	-142.752
5.4	3.602502e-11	-5.72208e-06	5.24524e-06	2.0981e-05	128.292
5.405	3.60583765e-11	-3.24252e-05	2.33651e-05	2.28883e-05	-142.434
5.41	3.6091733e-11	2.19346e-05	2.0981e-05	1.76431e-05	20.46
5.415	3.61250895e-11	1.1921e-05	2.62262e-05	2.86103e-05	129.804
5.42	3.6158445999999996e-11	2.86103e-05	1.90736e-06	9.5368e-06	-98.13
5.425	3.6191802499999997e-11	-1.90736e-06	-1.90736e-06	1.66894e-05	-109.656
5.43	3.6225159e-11	3.19483e-05	-3.33787e-06	4.76839e-05	-4.134
5.435	3.62585155e-11	-2.43188e-05	1.95504e-05	3.8624e-05	-174.576
5.44	3.6291872e-11	-1.00136e-05	-6.67575e-06	6.19891e-06	70.344
5.445	3.63252285e-11	0.0	-9.53682e-07	1.23978e-05	-10.44
5.45	3.6358585e-11	-2.47956e-05	3.2902e-05	4.67303e-05	108.732
5.455	3.6391941499999996e-11	-1.09673e-05	-9.53682e-07	2.86103e-05	-164.34
5.46	3.6425298e-11	1.09673e-05	1.38283e-05	2.9564e-05	113.202
5.465	3.64586545e-11	0.0	1.38283e-05	4.05314e-05	52.572
5.47	3.6492011e-11	1.66894e-05	-2.0981e-05	3.52862e-05	-85.542
5.475	3.6525367499999994e-11	-2.47956e-05	1.90736e-05	2.24115e-05	162.648
5.48	3.6558724e-11	-2.24115e-05	1.28747e-05	7.62945e-06	-62.466
5.485	3.65920805e-11	9.05996e-06	-1.71663e-05	3.33788e-05	-90.0
5.49	3.6625436999999997e-11	-3.71935e-05	2.76567e-05	3.05178e-05	52.308
5.495	3.66587935e-11	-1.1921e-05	-2.81335e-05	3.95777e-05	-37.626
5.5	3.669215e-11	2.0981e-05	-1.33515e-05	2.0981e-05	-7.122
5.505	3.67255065e-11	-3.43325e-05	1.62126e-05	6.62808e-05	-173.946
5.51	3.6758862999999994e-11	-1.66894e-05	6.19891e-06	1.57357e-05	-117.408
5.515	3.6792219499999995e-11	-1.62126e-05	-1.38283e-05	2.76567e-05	-145.008
5.52	3.6825575999999996e-11	-3.00409e-05	2.81335e-05	5.10218e-05	120.258
5.525	3.6858932500000003e-11	6.19891e-06	1.28747e-05	3.19483e-05	68.076
5.53	3.6892289e-11	7.62945e-06	-7.15259e-06	9.5368e-06	131.634
5.535	3.69256455e-11	-2.52725e-05	-1.76431e-05	3.24252e-05	-149.124
5.54	3.6959002e-11	-1.00136e-05	-6.67575e-06	2.62262e-05	-61.308
5.545	3.6992358499999994e-11	-3.43325e-05	9.05996e-06	8.58313e-06	-27.258
5.55	3.7025714999999995e-11	-4.29156e-05	-4.29156e-06	3.38557e-05	150.252
5.555	3.7059071499999996e-11	4.76841e-07	-9.53682e-07	3.43325e-05	52.002
5.56	3.7092428e-11	-3.33787e-06	-3.33787e-06	1.76431e-05	-177.078
5.565	3.71257845e-11	-5.72208e-06	1.90736e-06	1.95504e-05	16.902
5.57	3.7159141e-11	-8.10629e-06	1.76431e-05	3.81472e-05	93.654
5.575	3.71924975e-11	1.76431e-05	-1.62126e-05	3.8624e-05	-122.124
5.58	3.7225854e-11	5.00681e-05	5.24524e-06	4.05314e-05	-33.522
5.585	3.7259210499999996e-11	-3.62399e-05	-4.33924e-05	4.05314e-05	-42.582
5.59	3.7292566999999997e-11	5.24523e-05	-1.85968e-05	6.05586e-05	-21.126
