Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 

4.0	2.66852e-11	-4.36308e-05	-1.1921e-06	6.55656e-05	-141.798
4.05	2.7018765e-11	-7.12876e-05	-5.74591e-05	8.6308e-05	-111.942
4.1	2.7352329999999996e-11	-4.6015e-05	-1.50204e-05	7.12876e-05	-139.842
4.15	2.7685895000000002e-11	-6.24661e-05	-0.000119448	0.000123979	-107.946
4.2	2.801946e-11	-6.84266e-05	-4.48229e-05	9.05995e-05	-152.568
4.25	2.8353025e-11	-6.43735e-05	-9.87058e-05	0.000106097	-153.54
4.3	2.8686589999999996e-11	-0.000152827	-1.57357e-05	0.000124932	-160.29
4.35	2.9020154999999996e-11	-8.15396e-05	-3.05178e-05	0.000105858	179.34
4.4	2.935372e-11	-5.93665e-05	-1.14442e-05	4.41077e-05	-158.82
4.45	2.9687285e-11	-0.000108719	-9.67984e-05	0.000126601	-154.758
4.5	3.0020849999999996e-11	-0.000144483	-2.05041e-05	0.000130893	-161.454
4.55	3.0354415e-11	-0.000113726	-0.000118494	0.000138284	-117.756
4.6	3.0687979999999997e-11	-4.41077e-05	-2.93256e-05	3.14715e-05	-68.55
4.65	3.1021545e-11	5.00682e-06	7.15259e-07	2.57493e-05	-122.238
4.7	3.135511e-11	-7.29566e-05	-6.38966e-05	9.34605e-05	-156.396
4.75	3.1688675e-11	-6.0797e-05	6.91417e-06	6.93803e-05	167.49
4.8	3.202224e-11	-0.000100375	-3.12331e-05	9.60832e-05	135.066
4.85	3.2355804999999994e-11	-0.000115872	-5.88896e-05	0.000113965	-115.176
4.9	3.2689370000000004e-11	-2.16962e-05	3.21867e-05	3.09946e-05	-101.64
4.95	3.3022935e-11	-0.000128032	-1.04905e-05	0.000109673	-168.45
5.0	3.33565e-11	-9.70368e-05	-2.16962e-05	8.67848e-05	-146.508
5.05	3.3690064999999994e-11	-0.000149013	-1.90736e-05	0.00013137	-159.024
5.1	3.402363e-11	-4.0293e-05	3.40941e-05	3.74319e-05	-157.752
5.15	3.4357195e-11	-8.41622e-05	-2.86104e-06	0.000113488	172.26
5.2	3.469076e-11	-5.93665e-05	-3.43325e-05	7.24797e-05	172.794
5.25	3.5024325e-11	-8.1778e-05	-7.93939e-05	0.00011158	-174.63
5.3	3.535789e-11	-7.58176e-05	-7.8917e-05	0.000136853	-142.464
5.35	3.5691454999999995e-11	-8.10628e-05	-9.15532e-05	9.72752e-05	-139.434
5.4	3.602502e-11	-0.000104666	7.15259e-06	7.96323e-05	-175.974
5.45	3.6358585e-11	-6.5804e-05	-6.62808e-05	8.67848e-05	-153.372
5.5	3.669215e-11	-9.98979e-05	-1.74047e-05	0.000129939	-161.994
5.55	3.7025714999999995e-11	-3.98161e-05	-2.3842e-06	6.41351e-05	-172.956
5.6	3.735928e-11	-5.17371e-05	-0.000146867	0.000128985	-113.388
5.65	3.7692845e-11	-2.00273e-05	-5.12602e-05	5.17371e-05	-94.542
5.7	3.802641e-11	-9.41758e-05	-3.93393e-05	8.10628e-05	-133.35
5.75	3.8359974999999996e-11	-8.75001e-05	2.45572e-05	0.000102759	-163.272
5.8	3.869354e-11	-0.000121356	-4.79224e-05	0.000129224	-146.328
5.85	3.9027104999999996e-11	-2.05041e-05	-7.77249e-05	0.000110865	-105.576
5.9	3.936067e-11	-7.27181e-05	-3.09946e-06	6.62808e-05	159.156
5.95	3.9694234999999996e-11	-6.1274e-05	2.3842e-07	8.29701e-05	-176.73
6.0	4.00278e-11	-8.55927e-05	-6.00817e-05	9.98979e-05	-174.264
6.05	4.0361364999999996e-11	-3.36173e-05	-0.000133515	0.00014329	-144.564
6.1	4.0694929999999993e-11	-8.48775e-05	-0.000111342	0.00012064	-139.026
6.15	4.1028495e-11	-0.00010705	1.12057e-05	0.000113965	178.188
6.2	4.136206e-11	-5.38828e-05	-2.19346e-05	0.000111104	-168.168
6.25	4.1695625e-11	-3.67167e-05	-5.48366e-06	3.19483e-05	-145.074
6.3	4.2029189999999994e-11	-0.000153066	-4.62534e-05	0.000162602	-158.466
6.35	4.2362755e-11	-7.20029e-05	-3.19483e-05	7.6056e-05	-170.898
6.4	4.269632e-11	-0.000137807	-6.46119e-05	0.000137092	-153.036
6.45	4.3029885e-11	-7.3195e-05	4.24387e-05	5.76975e-05	-146.478
6.5	4.336345e-11	-7.1526e-05	4.33924e-05	6.96187e-05	158.106
6.55	4.3697015e-11	-0.000119687	-3.71935e-05	0.000148536	-132.864
6.6	4.4030579999999994e-11	-5.0545e-05	6.91417e-06	5.60286e-05	175.158
6.65	4.4364145e-11	-3.38557e-05	-6.43733e-06	4.12466e-05	-10.806
6.7	4.469771e-11	2.02657e-05	2.40804e-05	2.14578e-05	161.07
6.75	4.5031275e-11	-1.78815e-05	-5.50749e-05	7.12876e-05	-152.82
6.8	4.5364839999999995e-11	-0.000131608	-3.33788e-05	0.000184298	-167.424
6.85	4.5698405e-11	-3.38557e-05	1.04905e-05	6.46119e-05	170.748
6.9	4.603197e-11	-5.38828e-05	-7.91554e-05	9.79905e-05	-124.134
6.95	4.6365535e-11	-9.75137e-05	-1.78815e-05	9.67984e-05	-179.208
7.0	4.6699099999999995e-11	-0.000158549	-8.10629e-06	0.000153066	-172.752
7.05	4.7032665e-11	-1.57357e-05	-2.28883e-05	3.17099e-05	177.054
7.1	4.7366229999999995e-11	-0.000143052	-3.55246e-05	0.000133754	-169.854
7.15	4.7699795e-11	-6.72345e-05	-3.5763e-05	0.000135423	-158.262
7.2	4.8033359999999996e-11	-3.88625e-05	6.24661e-05	6.98571e-05	131.736
7.25	4.8366925e-11	-0.000118971	-4.10082e-05	0.000129462	-157.506
7.3	4.8700489999999996e-11	-9.82289e-05	-3.26636e-05	8.36854e-05	-151.824
7.35	4.903405499999999e-11	-2.64646e-05	-1.21594e-05	4.57766e-05	149.76
7.4	4.936762e-11	-3.14715e-05	-6.65192e-05	9.13148e-05	-103.71
7.45	4.9701185e-11	-0.000124455	-4.8876e-05	0.000121594	-176.706
7.5	5.0034749999999996e-11	-4.57766e-05	-7.70097e-05	0.000125886	-159.27
7.55	5.036831499999999e-11	-5.43597e-05	-3.05178e-05	5.88896e-05	160.11
7.6	5.0701879999999996e-11	-8.1778e-05	-9.77522e-06	9.39374e-05	-163.908
7.65	5.1035445e-11	-5.88896e-05	-9.58447e-05	0.000131608	-145.806
7.7	5.1369009999999997e-11	-9.03611e-05	-0.00012374	0.000137092	-146.754
7.75	5.1702575e-11	-8.44006e-05	-9.44142e-05	0.000150681	-138.714
7.8	5.203614e-11	-0.000113249	-5.98433e-05	7.82018e-05	-113.274
7.85	5.2369704999999994e-11	-7.62944e-05	-2.33651e-05	4.72071e-05	-119.034
7.9	5.270327e-11	-3.19483e-05	3.62399e-05	2.90872e-05	-88.494
7.95	5.3036835e-11	-9.70368e-05	-5.22139e-05	0.000115633	-130.764
8.0	5.33704e-11	-2.71798e-05	-7.53407e-05	6.91419e-05	-105.516
8.05	5.3703965e-11	-0.00014639	-3.02793e-05	0.000119925	-154.278
8.1	5.403753e-11	-3.21867e-05	-4.79224e-05	7.24797e-05	-163.626
8.15	5.4371095e-11	-6.34198e-05	-6.27046e-05	0.000145675	-144.006
8.2	5.470465999999999e-11	-2.74183e-05	-0.000104189	9.79905e-05	-111.666
8.25	5.5038224999999995e-11	-4.55382e-05	-8.58312e-05	8.51159e-05	-126.372
8.3	5.5371790000000004e-11	-7.27181e-05	-2.16962e-05	5.07834e-05	-152.052
8.35	5.5705354999999995e-11	-9.98979e-05	-2.9564e-05	0.00012064	-154.362
8.4	5.603892e-11	-5.65054e-05	-7.1526e-05	7.05724e-05	-159.642
8.45	5.6372484999999995e-11	-3.12331e-05	2.26499e-05	5.74591e-05	-166.89
8.5	5.670605e-11	-0.000103713	-8.94074e-05	0.000122786	-129.072
8.55	5.7039615e-11	-0.000134231	-8.10629e-06	0.000133992	-149.046
8.6	5.737317999999999e-11	-4.00546e-05	-3.17099e-05	4.12466e-05	-157.38
8.65	5.7706745e-11	-7.46255e-05	-1.4782e-05	9.91826e-05	-172.08
8.7	5.804030999999999e-11	-0.00013137	-3.36173e-05	0.000140429	-168.474
8.75	5.8373875e-11	-0.00013137	-1.21594e-05	0.000100136	-161.022
8.8	5.870744e-11	-6.15125e-05	-8.27317e-05	0.00013733	-133.776
