Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#With Preamplifier, Amplification 1, Chopper 230Hz, time constant=0.03, sensitivity=10uV
10.5	7.004865e-11	-8.92772e-06	-1.09221e-05	1.09217e-05	-130.302
10.51	7.011536299999999e-11	7.0129e-07	1.09217e-05	1.09217e-05	-59.13
10.52	7.018207599999999e-11	-1.09221e-05	1.09217e-05	1.09217e-05	133.866
10.53	7.0248789e-11	1.18186e-06	-2.61377e-06	1.09217e-05	169.152
10.54	7.031550199999998e-11	2.56581e-07	1.09217e-05	1.09217e-05	22.53
10.55	7.0382215e-11	-1.13017e-06	1.09217e-05	1.09217e-05	-3.552
10.56	7.0448928e-11	1.09217e-05	1.09217e-05	1.09217e-05	35.514
10.57	7.0515641e-11	-1.09221e-05	-1.13203e-06	1.09217e-05	169.548
10.58	7.058235399999999e-11	-1.09221e-05	-1.09221e-05	1.09217e-05	-60.378
10.59	7.0649067e-11	1.09217e-05	1.09217e-05	1.09217e-05	47.226
10.6	7.071578e-11	-1.09221e-05	-1.09221e-05	8.2404e-06	-60.93
10.61	7.0782493e-11	-1.09221e-05	-1.09221e-05	1.09217e-05	-174.906
10.62	7.084920599999999e-11	-1.09221e-05	1.09217e-05	1.09217e-05	160.938
10.63	7.0915919e-11	-6.81778e-06	1.09217e-05	1.09217e-05	146.262
10.64	7.0982632e-11	3.3118e-06	1.09217e-05	1.09217e-05	157.926
10.65	7.104934499999999e-11	-3.31506e-06	1.09217e-05	1.09217e-05	-38.748
10.66	7.1116058e-11	1.09217e-05	1.09217e-05	1.09217e-05	-13.956
10.67	7.1182771e-11	1.07959e-05	-1.09221e-05	1.09217e-05	-35.448
10.68	7.1249484e-11	-1.09221e-05	-1.09221e-05	1.09217e-05	-102.0
10.69	7.131619699999999e-11	-1.09221e-05	-1.09221e-05	1.09217e-05	-141.96
10.7	7.138290999999999e-11	1.09217e-05	-1.74205e-06	1.09217e-05	-50.406
10.71	7.1449623e-11	1.09217e-05	-1.63634e-06	1.09217e-05	18.354
10.72	7.151633600000001e-11	-1.09221e-05	-1.09221e-05	1.09217e-05	-98.664
10.73	7.1583049e-11	-1.09221e-05	1.09217e-05	1.09217e-05	160.77
10.74	7.1649762e-11	-1.35043e-07	2.60446e-06	1.09217e-05	172.452
10.75	7.1716475e-11	-1.09221e-05	1.09217e-05	1.09217e-05	91.368
10.76	7.178318799999999e-11	-1.09221e-05	-1.09221e-05	1.09217e-05	65.052
10.77	7.184990099999999e-11	-1.09221e-05	-1.09221e-05	1.09217e-05	175.578
10.78	7.191661399999999e-11	-1.09221e-05	-1.09221e-05	1.09217e-05	-163.992
10.79	7.1983327e-11	-1.09221e-05	-1.09221e-05	1.09217e-05	-175.164
10.8	7.205004e-11	-1.09221e-05	-1.09221e-05	1.09217e-05	-175.71
10.81	7.2116753e-11	-1.09221e-05	1.09217e-05	1.09217e-05	178.038
10.82	7.2183466e-11	-1.09221e-05	-1.09221e-05	1.09217e-05	-170.106
10.83	7.2250179e-11	-1.09221e-05	8.76054e-06	1.09217e-05	179.634
10.84	7.231689199999999e-11	-1.09221e-05	-1.09221e-05	1.09217e-05	-172.386
10.85	7.238360499999999e-11	-1.09221e-05	-1.09221e-05	1.09217e-05	-176.652
10.86	7.2450318e-11	-1.09221e-05	-1.09221e-05	1.09217e-05	-171.492
10.87	7.2517031e-11	-1.09221e-05	-1.09221e-05	1.09217e-05	-178.764
10.88	7.2583744e-11	-1.09221e-05	-1.09221e-05	1.09217e-05	-177.84
10.89	7.2650457e-11	-1.09221e-05	-1.09221e-05	1.09217e-05	-169.71
10.9	7.271717e-11	-1.09221e-05	1.09217e-05	1.09217e-05	177.294
10.91	7.278388299999999e-11	-1.09221e-05	-1.09221e-05	1.09217e-05	-174.042
10.92	7.2850596e-11	-1.09221e-05	-1.09221e-05	1.09217e-05	-175.716
10.93	7.2917309e-11	-1.09221e-05	-1.09221e-05	1.09217e-05	-159.24
10.94	7.2984022e-11	-1.09221e-05	-1.09221e-05	1.09217e-05	-164.994
10.95	7.305073499999999e-11	-4.523e-06	-1.09221e-05	1.09217e-05	-65.694
10.96	7.3117448e-11	1.09217e-05	-1.09221e-05	1.09217e-05	-26.034
10.97	7.3184161e-11	1.09217e-05	-1.09221e-05	1.09217e-05	-2.328
10.98	7.325087399999999e-11	1.09217e-05	5.45432e-06	1.09217e-05	-0.084
10.99	7.3317587e-11	1.09217e-05	-3.83196e-06	1.09217e-05	-0.258
11.0	7.33843e-11	1.09217e-05	-1.09221e-05	1.09217e-05	0.666
11.01	7.3451013e-11	1.09217e-05	-1.09221e-05	1.09217e-05	-0.942
11.02	7.351772599999999e-11	1.09217e-05	-1.09221e-05	1.09217e-05	-1.614
11.03	7.358443899999999e-11	1.09217e-05	-1.09221e-05	1.09217e-05	-0.828
11.04	7.365115199999999e-11	1.09217e-05	-1.09221e-05	1.09217e-05	-0.384
11.05	7.371786500000001e-11	1.09217e-05	1.09217e-05	1.09217e-05	-0.27
11.06	7.3784578e-11	1.09217e-05	2.62774e-06	1.09217e-05	0.114
11.07	7.3851291e-11	1.09217e-05	-1.90689e-06	1.09217e-05	-8.658
11.08	7.3918004e-11	-1.09221e-05	-1.09221e-05	1.09217e-05	-179.058
11.09	7.398471699999999e-11	-1.09221e-05	1.09217e-05	1.09217e-05	178.746
11.1	7.405142999999999e-11	-1.09221e-05	-1.09221e-05	1.09217e-05	-177.114
11.11	7.411814299999999e-11	-1.09221e-05	-1.09221e-05	1.09217e-05	178.836
11.12	7.4184856e-11	-1.09221e-05	-1.09221e-05	1.09217e-05	-166.848
11.13	7.4251569e-11	-1.09221e-05	-1.09221e-05	1.09217e-05	-154.548
11.14	7.4318282e-11	-1.09221e-05	-1.09221e-05	1.09217e-05	-121.482
11.15	7.4384995e-11	-1.09221e-05	-1.09221e-05	1.09217e-05	-165.792
11.16	7.4451708e-11	-1.09221e-05	-1.09221e-05	1.09217e-05	-158.472
11.17	7.451842099999999e-11	-1.09221e-05	-5.69646e-06	1.09217e-05	179.682
11.18	7.458513399999999e-11	-1.09221e-05	1.09217e-05	1.09217e-05	154.59
11.19	7.4651847e-11	7.71467e-06	-1.09221e-05	1.09217e-05	-6.912
11.2	7.471856e-11	1.09217e-05	5.85432e-06	1.09217e-05	-12.006
11.21	7.4785273e-11	1.09217e-05	-1.09221e-05	1.09217e-05	-96.354
11.22	7.4851986e-11	-1.09221e-05	-1.09221e-05	1.09217e-05	-153.288
11.23	7.4918699e-11	-1.09221e-05	-1.09221e-05	1.09217e-05	-173.25
11.24	7.498541199999999e-11	-1.09221e-05	-1.09221e-05	1.09217e-05	-170.352
11.25	7.5052125e-11	-9.49117e-06	1.09217e-05	1.09217e-05	-142.488
11.26	7.5118838e-11	1.09217e-05	-1.09221e-05	1.09217e-05	-57.96
11.27	7.5185551e-11	-1.09221e-05	-1.09221e-05	1.09217e-05	-145.086
11.28	7.525226399999999e-11	-1.09221e-05	1.09217e-05	1.09217e-05	-172.05
11.29	7.531897699999999e-11	-1.09221e-05	-1.09221e-05	1.09217e-05	-174.576
11.3	7.538569e-11	-1.09221e-05	1.09217e-05	1.09217e-05	177.108
11.31	7.545240299999999e-11	-1.09221e-05	-1.09221e-05	1.09217e-05	-171.21
11.32	7.5519116e-11	-1.09221e-05	-1.09221e-05	1.09217e-05	174.018
11.33	7.5585829e-11	-1.09221e-05	-8.16962e-06	1.09217e-05	168.096
11.34	7.5652542e-11	2.59887e-06	-1.09221e-05	1.09217e-05	2.964
11.35	7.571925499999999e-11	1.09217e-05	-1.09221e-05	1.09217e-05	-13.422
11.36	7.578596799999999e-11	-1.09221e-05	-1.09221e-05	1.09217e-05	-158.742
11.37	7.585268099999999e-11	-1.09221e-05	1.09217e-05	1.09217e-05	-177.384
