Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#Without Preamplifier, ZnTe detector angle dependance 50deg, Chopper 230Hz, time constant=0.03, sensitivity=20mV
6.0	4.00278e-11	-4.95913e-05	-0.000102044	0.000117302	-64.176
6.03	4.0227939e-11	-3.81472e-05	-0.00013733	0.000117302	-97.308
6.06	4.0428078e-11	-1.62126e-05	-7.62944e-05	4.86376e-05	169.02
6.09	4.0628217e-11	0.0	4.86376e-05	3.91009e-05	85.428
6.12	4.0828356e-11	2.3842e-05	3.71935e-05	3.52862e-05	127.116
6.15	4.1028495e-11	-3.14715e-05	-3.62399e-05	3.24252e-05	-41.058
6.18	4.1228633999999996e-11	-2.57493e-05	-2.86104e-06	5.53133e-05	166.446
6.21	4.1428772999999995e-11	-3.24252e-05	-4.29156e-05	5.9128e-05	-150.522
6.24	4.1628912e-11	3.33788e-05	-2.6703e-05	3.52862e-05	-115.428
6.27	4.1829050999999994e-11	-4.95913e-05	-8.96459e-05	0.000112534	-148.086
6.3	4.2029189999999994e-11	-6.2943e-05	-4.19619e-05	8.39238e-05	-89.088
6.33	4.2229329e-11	-8.58313e-06	-6.67577e-05	7.05724e-05	-115.71
6.36	4.2429468e-11	-7.53407e-05	-4.76839e-05	9.44142e-05	-152.82
6.39	4.2629607e-11	5.53133e-05	0.0	7.43871e-05	-19.374
6.42	4.2829746e-11	-7.91554e-05	-3.62399e-05	6.67577e-05	-40.668
6.45	4.3029885e-11	-0.000164987	0.000134469	0.000187875	159.132
6.48	4.3230024e-11	-6.8665e-05	-3.43325e-05	0.000110627	-125.112
6.51	4.3430162999999996e-11	-4.67303e-05	-5.72208e-06	1.43052e-05	-10.782
6.54	4.3630301999999995e-11	-4.95913e-05	-0.000135423	0.00013733	-100.122
6.57	4.3830441e-11	-4.95913e-05	-9.91826e-05	0.000100136	-119.844
6.6	4.4030579999999994e-11	1.43052e-05	-5.14986e-05	0.000112534	-20.202
6.63	4.4230719e-11	9.25069e-05	2.57493e-05	8.01091e-05	-2.922
6.66	4.4430858e-11	0.000236512	0.000186921	0.000250818	24.546
6.69	4.4630997e-11	0.000154496	0.000132562	0.00027466	27.81
6.72	4.4831136e-11	7.05724e-05	4.67303e-05	6.8665e-05	-2.202
6.75	4.5031275e-11	4.19619e-05	9.5368e-06	4.29156e-05	160.728
6.78	4.5231414e-11	-0.000124932	-0.000106812	0.00019455	-143.7
6.81	4.5431552999999997e-11	-0.00026417	-0.000130654	0.000254633	-161.832
6.84	4.5631691999999996e-11	-1.90736e-05	1.52589e-05	2.57493e-05	-123.978
6.87	4.5831830999999996e-11	-7.62945e-06	-2.9564e-05	0.000115395	-144.918
6.9	4.603197e-11	-4.95913e-05	-1.33515e-05	2.3842e-05	3.366
6.93	4.6232108999999994e-11	-2.76567e-05	-2.47956e-05	3.71935e-05	-98.568
6.96	4.6432248e-11	-3.24252e-05	2.00273e-05	3.33788e-05	91.044
6.99	4.6632387e-11	5.53133e-05	8.58313e-06	9.5368e-06	-59.238
7.02	4.683252599999999e-11	-6.77113e-05	-1.81199e-05	3.24252e-05	-145.386
7.05	4.7032665e-11	9.5368e-06	-6.5804e-05	6.38966e-05	-75.036
7.08	4.7232804e-11	2.00273e-05	-4.95913e-05	6.48503e-05	-39.852
7.11	4.7432943e-11	-2.28883e-05	-2.76567e-05	2.3842e-05	-117.756
7.14	4.7633081999999997e-11	2.9564e-05	-1.14442e-05	2.76567e-05	13.704
7.17	4.7833220999999996e-11	-3.62399e-05	-6.67577e-05	8.96459e-05	-104.85
7.2	4.8033359999999996e-11	1.71663e-05	-6.00817e-05	5.9128e-05	-26.562
7.23	4.8233499e-11	6.48503e-05	-2.6703e-05	3.91009e-05	0.0
7.26	4.8433637999999994e-11	1.71663e-05	1.14442e-05	2.9564e-05	56.004
7.29	4.8633777e-11	-3.81473e-06	3.24252e-05	6.00817e-05	86.496
7.32	4.8833916e-11	-9.5368e-06	-6.2943e-05	6.8665e-05	-57.33
7.35	4.903405499999999e-11	-9.53682e-07	1.04905e-05	3.24252e-05	-56.85
7.38	4.9234194e-11	-4.57766e-05	-6.67577e-05	5.9128e-05	-123.39
7.41	4.9434333e-11	0.0	-7.1526e-05	8.39238e-05	-88.89
7.44	4.9634472e-11	-3.62399e-05	-3.14715e-05	2.86103e-05	-0.762
7.47	4.9834611e-11	-2.19346e-05	-1.14442e-05	4.19619e-05	-166.722
7.5	5.0034749999999996e-11	-6.67577e-05	5.72207e-05	5.53133e-05	95.55
7.53	5.0234889e-11	3.71935e-05	2.86104e-06	1.43052e-05	-113.886
7.56	5.0435027999999995e-11	-6.67575e-06	-2.47956e-05	4.48229e-05	-116.094
7.59	5.0635166999999994e-11	-2.86104e-06	1.90736e-06	6.10356e-05	-148.284
7.62	5.0835306e-11	5.3406e-05	-0.000110627	0.000129701	-31.584
7.65	5.1035445e-11	3.24252e-05	4.19619e-05	6.19893e-05	135.0
7.68	5.123558399999999e-11	-6.10356e-05	-3.05178e-05	4.38693e-05	-116.028
7.71	5.1435723e-11	-3.62399e-05	-3.43325e-05	5.53133e-05	-168.426
7.74	5.1635862e-11	1.33515e-05	-4.29156e-05	4.86376e-05	-54.36
7.77	5.1836001e-11	-6.2943e-05	1.43052e-05	3.24252e-05	-105.252
7.8	5.203614e-11	6.8665e-05	1.90736e-05	2.57493e-05	-76.374
7.83	5.2236278999999996e-11	-1.33515e-05	-4.7684e-06	4.19619e-05	-118.854
7.86	5.2436418e-11	6.00817e-05	-3.81473e-06	6.19893e-05	69.204
7.89	5.2636556999999995e-11	-6.77113e-05	6.67575e-06	8.20165e-05	180.0
7.92	5.2836695999999994e-11	5.72207e-05	8.58313e-06	4.95913e-05	59.304
7.95	5.3036835e-11	-6.00817e-05	-9.5368e-06	5.9128e-05	-131.466
7.98	5.3236974e-11	1.62126e-05	2.9564e-05	7.05724e-05	51.876
8.01	5.343711299999999e-11	1.90736e-05	-9.53682e-07	8.58313e-06	169.992
8.04	5.363725199999999e-11	-0.000128747	-2.00273e-05	9.44142e-05	-148.674
8.07	5.3837391e-11	3.33788e-05	1.90736e-06	4.00546e-05	16.26
8.1	5.403753e-11	-1.14442e-05	2.19346e-05	6.67577e-05	12.402
8.13	5.4237669000000003e-11	8.58313e-06	4.76839e-05	4.10082e-05	11.022
8.16	5.4437807999999996e-11	1.04905e-05	-1.62126e-05	1.43052e-05	-135.0
8.19	5.4637946999999996e-11	2.76567e-05	7.72481e-05	6.2943e-05	36.654
8.22	5.4838086e-11	-1.90736e-05	-3.62399e-05	3.05178e-05	-60.948
8.25	5.5038224999999995e-11	-2.86104e-06	-3.24252e-05	4.48229e-05	-20.118
8.28	5.5238363999999994e-11	-8.20165e-05	2.19346e-05	9.44142e-05	149.532
8.31	5.5438503e-11	3.05178e-05	1.23978e-05	1.04905e-05	163.494
8.34	5.5638642e-11	-3.62399e-05	-3.05178e-05	5.43597e-05	-103.206
8.37	5.583878099999999e-11	-0.000118256	-8.58313e-06	2.86103e-05	-140.196
8.4	5.603892e-11	9.25069e-05	-6.2943e-05	9.05995e-05	-47.028
8.43	5.6239059e-11	-2.9564e-05	-4.67303e-05	8.77385e-05	178.584
8.46	5.6439198000000003e-11	-1.62126e-05	8.58313e-06	2.0981e-05	63.888
8.49	5.6639336999999996e-11	1.90736e-06	2.57493e-05	4.86376e-05	105.948
8.52	5.6839475999999996e-11	-3.43325e-05	5.0545e-05	6.48503e-05	133.53
8.55	5.7039615e-11	-9.72752e-05	-0.000124932	0.000132562	-101.7
8.58	5.7239753999999995e-11	4.67303e-05	-2.6703e-05	8.77385e-05	-40.236
8.61	5.7439892999999994e-11	3.24252e-05	-2.28883e-05	4.76839e-05	-87.066
8.64	5.7640032e-11	-5.3406e-05	1.71663e-05	7.05724e-05	-103.542
8.67	5.7840171e-11	-3.62399e-05	4.38693e-05	3.52862e-05	43.266
8.7	5.804030999999999e-11	9.72752e-05	4.38693e-05	3.71935e-05	-42.456
