Time (s) 	 Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#Without Preamplifier, ZnTe detector angle dependance 40deg, Chopper 230Hz, time constant=0.3s 6dB, waiting time= 1.5s, sensitivity=20mV
2.4576	6.0	4.00278e-11	0.000169755	-0.000203134	0.000225068	-154.356
4.8716	7.0	4.6699099999999995e-11	-3.91009e-05	-9.53679e-05	0.00029278	87.978
7.1587	8.0	5.33704e-11	0.000189782	0.000183106	0.000280382	40.926
9.2537	9.0	6.004169999999999e-11	-0.000305178	-0.000100136	0.000234605	-141.492
11.3338	10.0	6.6713e-11	-0.000308992	-0.00010109	0.000203134	-90.612
13.6359	11.0	7.33843e-11	0.00817114	0.00457767	0.00919443	27.882
15.9231	12.0	8.00556e-11	-0.000133515	0.000161172	0.000376703	-71.322
18.2106	13.0	8.67269e-11	0.000452997	3.91009e-05	0.000449182	-8.958
20.2893	14.0	9.339819999999999e-11	0.000498775	-0.00015545	0.000107766	19.29
22.6406	15.0	1.0006949999999999e-10	-8.48775e-05	0.00013733	0.000338556	-24.564
