Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#With Preamplifier, Amplification 1,High pass 100Hz, low pass 300Hz Chopper 230Hz, time constant=0.03, sensitivity=10mV
4.0	2.66852e-11	-7.77249e-05	-2.47956e-05	8.72617e-05	-160.812
4.05	2.7018765e-11	2.47956e-05	-4.76841e-07	2.9564e-05	-51.252
4.1	2.7352329999999996e-11	-5.72208e-06	-4.33924e-05	4.95913e-05	-55.062
4.15	2.7685895000000002e-11	-6.72345e-05	-2.14578e-05	5.00681e-05	-87.186
4.2	2.801946e-11	4.7684e-06	-4.7684e-06	3.62399e-05	-34.38
4.25	2.8353025e-11	-4.43461e-05	-1.04905e-05	4.29156e-05	-74.268
4.3	2.8686589999999996e-11	-2.14578e-05	2.24115e-05	5.24524e-06	60.066
4.35	2.9020154999999996e-11	7.62945e-06	-5.29292e-05	9.15532e-05	-93.306
4.4	2.935372e-11	5.29292e-05	3.24252e-05	5.29292e-05	92.292
4.45	2.9687285e-11	-4.43461e-05	2.9564e-05	4.62534e-05	97.164
4.5	3.0020849999999996e-11	2.28883e-05	-8.86922e-05	7.1526e-05	-66.45
4.55	3.0354415e-11	-6.05586e-05	-3.33787e-06	3.00409e-05	148.926
4.6	3.0687979999999997e-11	3.52862e-05	-1.62126e-05	1.81199e-05	-87.666
4.65	3.1021545e-11	8.10629e-06	-3.91009e-05	4.86376e-05	-128.886
4.7	3.135511e-11	5.24524e-06	1.95504e-05	4.91145e-05	-110.634
4.75	3.1688675e-11	-5.57902e-05	-7.62944e-05	9.82289e-05	-155.184
4.8	3.202224e-11	-8.58313e-06	-4.00546e-05	4.72071e-05	-151.776
4.85	3.2355804999999994e-11	-5.67439e-05	-3.81472e-05	2.19346e-05	168.054
4.9	3.2689370000000004e-11	-7.00955e-05	6.19893e-05	7.24797e-05	177.168
4.95	3.3022935e-11	-3.33787e-06	-1.43052e-05	3.67167e-05	-167.778
5.0	3.33565e-11	-1.62126e-05	-4.10082e-05	4.10082e-05	-146.496
