Time (s) 	 Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#Without Preamplifier, ZnTe detector angle dependance 40deg, Chopper 230Hz, time constant=0.3s 6dB, waiting time= 1.5s, sensitivity=20mV
2.4766	6.0	4.00278e-11	-0.00010109	7.91554e-05	0.000189782	75.642
4.8764	7.0	4.6699099999999995e-11	-0.000122071	0.000139237	0.000208856	-26.562
7.1468	8.0	5.33704e-11	-5.14986e-05	-7.82018e-05	0.000253679	-45.0
9.2265	9.0	6.004169999999999e-11	0.000211717	-0.000244142	0.000221253	23.46
11.5282	10.0	6.6713e-11	-0.000282289	-1.81199e-05	0.000164033	-71.196
13.8152	11.0	7.33843e-11	0.00798994	0.0044823	0.00912577	27.642
16.0879	12.0	8.00556e-11	-0.000411989	1.90736e-06	0.000355722	-117.414
18.3749	13.0	8.67269e-11	0.000141145	-0.00014782	0.000427248	-53.262
20.6619	14.0	9.339819999999999e-11	7.05724e-05	-0.000148774	0.000494007	80.094
22.965	15.0	1.0006949999999999e-10	-0.000286104	-6.00817e-05	0.000263216	-83.202
