Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#Without Preamplifier, ZnTe detector angle dependance 30deg, Chopper 230Hz, time constant=0.03, sensitivity=5mV
6.0	4.00278e-11	-0.000126601	4.43461e-05	0.000109196	170.358
6.03	4.0227939e-11	-1.9312e-05	3.05178e-05	2.47956e-05	28.074
6.06	4.0428078e-11	3.2902e-05	6.31814e-05	0.000113011	103.386
6.09	4.0628217e-11	-2.86103e-05	-2.12194e-05	0.000101328	-160.59
6.12	4.0828356e-11	-5.24523e-05	7.15259e-06	6.84266e-05	-177.93
6.15	4.1028495e-11	-1.81199e-05	5.9128e-05	0.000108481	101.682
6.18	4.1228633999999996e-11	-6.74729e-05	1.66894e-06	4.12466e-05	42.6
6.21	4.1428772999999995e-11	-4.3154e-05	-9.25069e-05	0.000137092	-143.13
6.24	4.1628912e-11	-3.55246e-05	-6.19893e-05	8.9169e-05	168.828
6.27	4.1829050999999994e-11	-5.29292e-05	-7.15259e-06	2.81335e-05	-133.878
6.3	4.2029189999999994e-11	-6.67577e-05	2.33651e-05	7.6056e-05	-125.196
6.33	4.2229329e-11	-5.53133e-05	4.62534e-05	7.70097e-05	135.93
6.36	4.2429468e-11	-2.86103e-05	-5.14986e-05	5.98433e-05	-82.398
6.39	4.2629607e-11	-1.59742e-05	-6.43735e-05	8.24933e-05	-113.604
6.42	4.2829746e-11	-1.40668e-05	2.59877e-05	7.86786e-05	156.528
6.45	4.3029885e-11	-1.50204e-05	6.24661e-05	3.09946e-05	-110.256
6.48	4.3230024e-11	-8.53543e-05	6.05586e-05	8.13012e-05	124.776
6.51	4.3430162999999996e-11	-8.10629e-06	-2.88488e-05	3.95777e-05	149.928
6.54	4.3630301999999995e-11	2.57493e-05	5.43597e-05	4.8876e-05	162.252
6.57	4.3830441e-11	0.000111342	1.90736e-06	0.000196219	-16.26
6.6	4.4030579999999994e-11	2.19346e-05	3.64783e-05	4.98297e-05	-147.996
6.63	4.4230719e-11	-1.43052e-06	3.52862e-05	0.000131131	9.246
6.66	4.4430858e-11	0.000137807	5.88896e-05	0.000188113	43.584
6.69	4.4630997e-11	5.31676e-05	2.81335e-05	3.24252e-05	32.682
6.72	4.4831136e-11	6.46119e-05	9.27453e-05	0.000112296	56.526
6.75	4.5031275e-11	-0.000167848	-6.72345e-05	0.000159026	156.348
6.78	4.5231414e-11	-0.000231505	1.43052e-06	0.000217439	159.198
6.81	4.5431552999999997e-11	-0.000100852	-3.98161e-05	0.000151874	-154.08
6.84	4.5631691999999996e-11	0.000130416	5.3406e-05	9.48911e-05	-9.924
6.87	4.5831830999999996e-11	7.93939e-05	4.74455e-05	0.000103236	51.564
6.9	4.603197e-11	-5.12602e-05	-4.6015e-05	6.03201e-05	-10.158
6.93	4.6232108999999994e-11	8.27317e-05	-6.22277e-05	4.3154e-05	157.62
6.96	4.6432248e-11	-1.16826e-05	-5.60286e-05	6.89034e-05	-28.644
6.99	4.6632387e-11	5.24523e-05	2.90872e-05	4.17235e-05	107.652
7.02	4.683252599999999e-11	-9.53682e-07	-2.16962e-05	3.09946e-05	163.968
7.05	4.7032665e-11	-3.09946e-05	-3.33787e-06	0.000112534	134.328
7.08	4.7232804e-11	-4.7684e-06	-4.22003e-05	0.00010109	-90.972
7.11	4.7432943e-11	-0.000104189	5.6267e-05	0.000102759	-156.918
7.14	4.7633081999999997e-11	-2.12194e-05	4.22003e-05	4.48229e-05	140.988
7.17	4.7833220999999996e-11	3.36173e-05	9.53682e-07	3.91009e-05	-29.07
7.2	4.8033359999999996e-11	4.55382e-05	9.89442e-05	6.0797e-05	-175.434
7.23	4.8233499e-11	-6.74729e-05	-7.41486e-05	8.08244e-05	-118.698
7.26	4.8433637999999994e-11	-0.000113488	-1.31131e-05	0.000109673	153.438
7.29	4.8633777e-11	1.69278e-05	-1.00136e-05	2.83719e-05	-113.892
7.32	4.8833916e-11	-3.5763e-05	-4.10082e-05	8.13012e-05	-96.972
7.35	4.903405499999999e-11	-9.87058e-05	-3.12331e-05	3.48093e-05	-108.75
7.38	4.9234194e-11	-1.40668e-05	3.64783e-05	8.79769e-05	-88.326
7.41	4.9434333e-11	9.77522e-06	9.87058e-05	0.000114918	114.222
7.44	4.9634472e-11	-8.84538e-05	0.000107766	9.67984e-05	76.812
7.47	4.9834611e-11	-5.57902e-05	-5.0545e-05	7.67712e-05	155.07
7.5	5.0034749999999996e-11	8.82155e-06	-6.93803e-05	9.63216e-05	-60.498
7.53	5.0234889e-11	4.7684e-06	-4.05314e-05	5.19755e-05	-125.88
7.56	5.0435027999999995e-11	-1.95504e-05	-6.31814e-05	9.67984e-05	-104.532
7.59	5.0635166999999994e-11	-2.52725e-05	-4.10082e-05	7.1526e-05	-105.342
7.62	5.0835306e-11	-0.000108719	-1.97889e-05	4.74455e-05	-33.486
7.65	5.1035445e-11	-4.76839e-05	-4.43461e-05	4.29156e-05	-139.068
7.68	5.123558399999999e-11	-0.000108004	-4.05314e-06	8.51159e-05	147.216
7.71	5.1435723e-11	-7.86787e-06	-4.52998e-06	4.22003e-05	5.748
7.74	5.1635862e-11	1.97889e-05	-2.33651e-05	3.67167e-05	-78.048
7.77	5.1836001e-11	-3.12331e-05	8.03475e-05	0.000184298	156.594
7.8	5.203614e-11	9.5368e-06	6.03201e-05	4.45845e-05	13.032
7.83	5.2236278999999996e-11	1.1921e-05	3.17099e-05	2.98024e-05	39.474
7.86	5.2436418e-11	-0.000104666	-8.34471e-06	5.6267e-05	-45.858
7.89	5.2636556999999995e-11	-0.000101328	-1.1921e-05	3.64783e-05	33.906
7.92	5.2836695999999994e-11	7.6056e-05	6.36582e-05	0.000146152	68.322
7.95	5.3036835e-11	-7.93939e-05	3.69551e-05	0.000103951	130.404
7.98	5.3236974e-11	-3.60014e-05	-6.46119e-05	5.86512e-05	-106.722
8.01	5.343711299999999e-11	-4.33924e-05	-1.83583e-05	7.24797e-05	167.4
8.04	5.363725199999999e-11	-8.27317e-05	-1.1921e-06	9.51295e-05	160.554
8.07	5.3837391e-11	1.14442e-05	2.3842e-05	4.91145e-05	103.884
8.1	5.403753e-11	-3.05178e-05	2.07425e-05	4.0293e-05	102.582
8.13	5.4237669000000003e-11	-7.6056e-05	-3.55246e-05	2.50341e-05	109.2
8.16	5.4437807999999996e-11	-0.000133754	6.36582e-05	6.41351e-05	79.746
8.19	5.4637946999999996e-11	3.81473e-06	-6.48503e-05	3.55246e-05	-157.044
8.22	5.4838086e-11	-2.98024e-05	1.09673e-05	7.51023e-05	-137.454
8.25	5.5038224999999995e-11	-7.39101e-06	-3.17099e-05	3.55246e-05	116.784
8.28	5.5238363999999994e-11	-7.43871e-05	-2.78951e-05	5.60286e-05	-60.24
8.31	5.5438503e-11	2.52725e-05	9.77522e-06	4.93529e-05	-172.794
8.34	5.5638642e-11	-3.67167e-05	3.21867e-05	0.000140668	161.634
8.37	5.583878099999999e-11	-1.38283e-05	1.6451e-05	7.36718e-05	162.906
8.4	5.603892e-11	2.47956e-05	-2.40804e-05	2.71798e-05	165.582
8.43	5.6239059e-11	-3.12331e-05	1.31131e-05	7.05724e-05	-144.54
8.46	5.6439198000000003e-11	-7.15259e-06	6.31814e-05	0.000103474	123.3
8.49	5.6639336999999996e-11	3.07562e-05	3.33787e-06	0.000105143	46.668
8.52	5.6839475999999996e-11	7.39101e-06	-0.000144483	0.000163556	-93.3
8.55	5.7039615e-11	-0.00014329	5.22139e-05	0.000158072	-175.782
8.58	5.7239753999999995e-11	-6.0797e-05	1.04905e-05	1.97889e-05	-75.834
8.61	5.7439892999999994e-11	2.31267e-05	-3.62399e-05	9.87058e-05	-130.14
8.64	5.7640032e-11	-3.50478e-05	-3.36173e-05	0.00010562	-159.522
8.67	5.7840171e-11	9.46526e-05	3.8624e-05	9.13148e-05	106.8
8.7	5.804030999999999e-11	-9.98979e-05	1.88352e-05	0.000108481	-175.164
8.73	5.8240449e-11	-5.48365e-05	-7.10492e-05	5.81744e-05	-115.008
8.76	5.8440588e-11	1.04905e-05	-2.9564e-05	5.12602e-05	-93.432
8.79	5.864072699999999e-11	-7.39101e-06	-0.00010252	0.000109196	-97.356
8.82	5.8840866e-11	-9.39374e-05	5.12602e-05	7.67712e-05	147.372
8.85	5.904100499999999e-11	4.72071e-05	6.69961e-05	5.55518e-05	161.364
8.88	5.924114400000001e-11	-1.35899e-05	-7.34334e-05	0.00012064	-5.868
8.91	5.9441283e-11	-1.9312e-05	-0.0001328	9.75137e-05	-142.944
8.94	5.9641422e-11	-2.45572e-05	3.8624e-05	7.17645e-05	165.378
8.97	5.9841561e-11	-6.48503e-05	9.01227e-05	0.000128985	110.994
9.0	6.004169999999999e-11	-2.81335e-05	4.64919e-05	4.79224e-05	44.052
