Time (s) 	 Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#Without Preamplifier, ZnTe detector angle dependance 40deg, Chopper 230Hz, time constant=0.3s 18dB, waiting time= 2.6999999999999997s, sensitivity=20mV
3.6804	6.0	4.00278e-11	9.53682e-07	-2.00273e-05	1.90736e-05	-83.886
7.2644	7.0	4.6699099999999995e-11	-1.81199e-05	-5.14986e-05	5.43597e-05	-110.886
10.7345	8.0	5.33704e-11	-2.28883e-05	-3.33788e-05	3.71935e-05	-125.418
14.0296	9.0	6.004169999999999e-11	-2.86104e-06	6.67575e-06	8.58313e-06	102.096
17.5158	10.0	6.6713e-11	-6.5804e-05	-6.5804e-05	9.25069e-05	-136.734
20.811	11.0	7.33843e-11	0.00892931	0.0051823	0.0103322	30.108
24.1055	12.0	8.00556e-11	-0.000177384	-9.91826e-05	0.000204087	-150.858
27.5922	13.0	8.67269e-11	0.000227929	0.000130654	0.000261309	29.58
30.8858	14.0	9.339819999999999e-11	0.000221253	0.000105858	0.000243188	25.65
34.1655	15.0	1.0006949999999999e-10	-8.29701e-05	-6.48503e-05	0.000103951	-141.282
