Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#With Preamplifier, Amplification 1,High pass 100Hz, low pass 300Hz Chopper 230Hz, time constant=0.03, sensitivity=10mV
4.0	2.66852e-11	-4.7684e-06	6.72345e-05	6.24661e-05	98.13
4.05	2.7018765e-11	-3.43325e-05	-2.6703e-05	3.62399e-05	180.0
4.1	2.7352329999999996e-11	-9.01227e-05	4.52998e-05	0.000101567	140.664
4.15	2.7685895000000002e-11	-2.9564e-05	-5.86512e-05	6.05586e-05	-142.434
4.2	2.801946e-11	2.14578e-05	-3.33788e-05	4.38693e-05	-42.444
4.25	2.8353025e-11	5.38828e-05	4.38693e-05	7.72481e-05	16.806
4.3	2.8686589999999996e-11	4.52998e-05	1.95504e-05	4.29156e-05	-26.736
4.35	2.9020154999999996e-11	4.29156e-06	5.10218e-05	4.72071e-05	72.042
4.4	2.935372e-11	-4.91145e-05	-1.57357e-05	5.19755e-05	140.028
4.45	2.9687285e-11	-1.85968e-05	-5.38828e-05	4.29156e-05	-163.446
4.5	3.0020849999999996e-11	4.62534e-05	-1.90736e-05	3.8624e-05	-46.758
4.55	3.0354415e-11	2.81335e-05	3.95777e-05	4.86376e-05	45.306
4.6	3.0687979999999997e-11	2.57493e-05	4.76841e-07	4.14851e-05	-39.528
4.65	3.1021545e-11	-1.57357e-05	3.24252e-05	2.28883e-05	53.706
4.7	3.135511e-11	-4.29156e-05	5.53133e-05	9.15532e-05	160.23
4.75	3.1688675e-11	-2.9564e-05	-4.67303e-05	5.53133e-05	-124.488
4.8	3.202224e-11	-4.67303e-05	-7.00955e-05	7.96323e-05	-156.762
4.85	3.2355804999999994e-11	2.0981e-05	-3.00409e-05	5.81744e-05	-86.706
4.9	3.2689370000000004e-11	4.95913e-05	-4.76839e-05	8.01091e-05	-61.776
4.95	3.3022935e-11	5.6267e-05	-2.90872e-05	7.43871e-05	-15.414
5.0	3.33565e-11	1.1921e-05	5.38828e-05	6.19893e-05	55.842
5.05	3.3690064999999994e-11	-7.10492e-05	8.96459e-05	0.000114441	135.282
5.1	3.402363e-11	-4.00546e-05	1.85968e-05	3.95777e-05	105.042
5.15	3.4357195e-11	-1.57357e-05	-1.81199e-05	4.38693e-05	-173.526
5.2	3.469076e-11	2.62262e-05	-1.81199e-05	1.52589e-05	-142.668
5.25	3.5024325e-11	2.47956e-05	-1.95504e-05	4.14851e-05	-65.694
5.3	3.535789e-11	5.29292e-05	2.0981e-05	6.19893e-05	-10.698
5.35	3.5691454999999995e-11	6.67575e-06	6.67577e-05	5.9128e-05	68.046
5.4	3.602502e-11	2.52725e-05	-1.90736e-06	2.76567e-05	22.068
5.45	3.6358585e-11	9.53682e-07	7.1526e-05	5.81744e-05	77.67
5.5	3.669215e-11	-1.1921e-05	2.47956e-05	4.62534e-05	117.642
5.55	3.7025714999999995e-11	-4.7684e-06	-1.52589e-05	3.24252e-05	-115.866
5.6	3.735928e-11	5.38828e-05	9.53682e-07	2.6703e-05	-28.206
5.65	3.7692845e-11	9.53682e-07	5.53133e-05	4.95913e-05	39.9
5.7	3.802641e-11	-7.67712e-05	2.52725e-05	8.82153e-05	129.882
5.75	3.8359974999999996e-11	-2.81335e-05	2.86104e-06	7.24797e-05	-177.528
5.8	3.869354e-11	1.81199e-05	1.09673e-05	3.67167e-05	94.236
5.85	3.9027104999999996e-11	1.90736e-06	-5.48365e-05	4.19619e-05	-123.138
5.9	3.936067e-11	2.86104e-06	-6.72345e-05	6.00817e-05	-121.296
5.95	3.9694234999999996e-11	4.86376e-05	-1.52589e-05	3.09946e-05	-56.31
6.0	4.00278e-11	3.09946e-05	3.19483e-05	3.62399e-05	52.17
6.05	4.0361364999999996e-11	-4.76839e-05	3.00409e-05	3.48093e-05	108.324
6.1	4.0694929999999993e-11	-4.52998e-05	-2.28883e-05	5.38828e-05	-179.118
6.15	4.1028495e-11	9.5368e-06	-7.20029e-05	7.05724e-05	-72.588
6.2	4.136206e-11	5.38828e-05	-1.90736e-06	3.2902e-05	-74.25
6.25	4.1695625e-11	5.14986e-05	1.90736e-05	7.96323e-05	4.422
6.3	4.2029189999999994e-11	-6.15125e-05	4.95913e-05	5.29292e-05	126.87
