Time (s) 	 Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#Without Preamplifier, ZnTe detector angle dependance 40deg, Chopper 230Hz, time constant=0.3s 6dB, waiting time= 1.5s, sensitivity=20mV
2.6734	6.0	4.00278e-11	-1.14442e-05	0.000219346	0.000221253	-148.338
5.0098	7.0	4.6699099999999995e-11	-0.000157357	2.28883e-05	0.000209809	127.368
7.0895	8.0	5.33704e-11	-0.000181199	0.000158311	0.000232697	-48.192
9.2002	9.0	6.004169999999999e-11	-0.000254633	0.000229836	0.000280382	98.928
11.2799	10.0	6.6713e-11	-0.000295641	0.000234605	0.000296595	2.352
13.647	11.0	7.33843e-11	0.00818735	0.0042744	0.00889689	30.066
15.9338	12.0	8.00556e-11	-0.000182153	-0.000174523	0.000441553	-124.788
18.0128	13.0	8.67269e-11	0.000177384	0.000267984	0.000452997	94.518
20.0914	14.0	9.339819999999999e-11	0.00014782	0.000205995	0.000435831	135.0
22.3778	15.0	1.0006949999999999e-10	-8.01091e-05	0.000138284	0.000382425	-53.712
