Time (s) 	 Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#Without Preamplifier, ZnTe detector angle dependance 40deg, Chopper 230Hz, time constant=0.3s 18dB, waiting time= 2.6999999999999997s, sensitivity=20mV
3.934	6.0	4.00278e-11	8.58313e-06	-2.86104e-06	8.58313e-06	-24.444
7.259	6.01	4.0094512999999995e-11	-5.24523e-05	-1.33515e-05	5.24523e-05	-163.854
10.5552	6.02	4.0161226e-11	-2.3842e-05	-7.62945e-06	2.19346e-05	-157.248
13.8495	6.03	4.0227939e-11	-1.33515e-05	-1.71663e-05	1.90736e-05	-126.468
17.1283	6.04	4.0294652e-11	-3.14715e-05	-1.43052e-05	2.86103e-05	-152.82
20.4071	6.05	4.0361364999999996e-11	-8.58313e-06	-2.0981e-05	2.19346e-05	-112.752
23.6858	6.06	4.0428078e-11	-3.43325e-05	2.86104e-06	3.43325e-05	174.51
26.9634	6.07	4.0494791e-11	-1.04905e-05	-2.6703e-05	2.86103e-05	-110.556
30.2581	6.08	4.0561503999999996e-11	-4.29156e-05	-3.91009e-05	5.81744e-05	-138.204
33.5376	6.09	4.0628217e-11	4.7684e-06	1.90736e-06	7.62945e-06	12.096
36.8323	6.1	4.0694929999999993e-11	-1.90736e-06	-6.67575e-06	6.67575e-06	-109.98
40.1109	6.11	4.0761643e-11	-4.67303e-05	-1.04905e-05	4.57766e-05	-170.136
43.3883	6.12	4.0828356e-11	0.0	-9.5368e-06	8.58313e-06	-90.0
46.6518	6.13	4.0895069e-11	-5.0545e-05	-1.33515e-05	5.14986e-05	-165.966
49.947	6.14	4.0961781999999995e-11	9.53682e-07	-1.04905e-05	1.23978e-05	-105.948
53.2401	6.15	4.1028495e-11	-3.05178e-05	-4.10082e-05	5.0545e-05	-123.276
56.5521	6.16	4.1095208e-11	-3.81473e-06	-2.86104e-06	7.62945e-06	-158.964
59.8468	6.17	4.1161921e-11	6.67575e-06	-1.43052e-05	1.52589e-05	-59.934
63.1403	6.18	4.1228633999999996e-11	2.00273e-05	4.7684e-06	2.3842e-05	10.716
66.4363	6.19	4.1295347e-11	-1.33515e-05	-2.00273e-05	2.0981e-05	-122.196
69.7298	6.2	4.136206e-11	-2.00273e-05	-8.58313e-06	2.00273e-05	-158.55
72.9934	6.21	4.1428772999999995e-11	-4.67303e-05	-3.71935e-05	5.81744e-05	-139.608
76.2882	6.22	4.1495486e-11	-5.3406e-05	1.62126e-05	5.72207e-05	164.688
