Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
6.56	4.376372799999999e-11	-5.6267e-05	-1.33515e-05	5.81744e-05	-167.544
6.57	4.3830441e-11	3.81473e-06	1.90736e-06	2.86104e-06	0.0
6.58	4.3897154e-11	-1.14442e-05	-4.29156e-05	4.29156e-05	-105.102
6.59	4.3963867e-11	-1.90736e-06	-1.62126e-05	1.52589e-05	-97.434
6.6	4.4030579999999994e-11	-6.67575e-06	-4.48229e-05	4.38693e-05	-97.764
6.61	4.4097293e-11	-6.67575e-06	3.81473e-06	8.58313e-06	155.556
6.62	4.4164006e-11	5.53133e-05	-1.33515e-05	5.81744e-05	-11.82
6.63	4.4230719e-11	8.10628e-05	1.23978e-05	8.10628e-05	9.924
6.64	4.4297431999999996e-11	0.00012684	4.10082e-05	0.000134469	17.808
6.65	4.4364145e-11	0.000133515	5.81744e-05	0.000148774	24.09
6.66	4.4430858e-11	0.000175477	0.000103951	0.000204087	30.228
6.67	4.4497570999999995e-11	0.000231744	0.000129701	0.000265123	29.082
6.68	4.4564284e-11	0.000250818	0.000121117	0.000280382	25.536
6.69	4.4630997e-11	0.000223161	0.000152589	0.000270845	34.158
6.7	4.469771e-11	0.00025654	0.000153542	0.000300409	30.66
6.71	4.4764422999999996e-11	0.000196458	8.48775e-05	0.00021267	23.364
6.72	4.4831136e-11	0.000157357	0.000103951	0.000188828	33.354
6.73	4.4897849e-11	0.000108719	5.72207e-05	0.000123979	27.66
6.74	4.4964561999999996e-11	6.77113e-05	4.86376e-05	8.20165e-05	36.78
6.75	4.5031275e-11	2.6703e-05	2.9564e-05	3.91009e-05	46.362
6.76	4.5097987999999993e-11	-3.81473e-06	5.72208e-06	5.72208e-06	108.432
6.77	4.5164700999999995e-11	-4.29156e-05	-1.62126e-05	4.48229e-05	-159.444
6.78	4.5231414e-11	-8.20165e-05	-9.34605e-05	0.000123979	-131.304
6.79	4.5298127e-11	-0.000185014	-9.25069e-05	0.000205041	-153.6
6.8	4.5364839999999995e-11	-0.000217439	-0.000140191	0.000258448	-147.246
6.81	4.5431552999999997e-11	-0.00025654	-0.000138284	0.000291826	-151.806
6.82	4.5498266e-11	-0.000199319	-0.000144959	0.000244142	-144.006
6.83	4.5564979e-11	-0.000136376	-6.8665e-05	0.000151635	-152.874
6.84	4.5631691999999996e-11	-4.57766e-05	-4.95913e-05	6.5804e-05	-130.542
6.85	4.5698405e-11	-4.7684e-06	-2.3842e-05	2.3842e-05	-100.008
6.86	4.5765118e-11	1.23978e-05	-9.53682e-07	1.23978e-05	-8.97
6.87	4.5831830999999996e-11	-7.62945e-06	-4.29156e-05	4.19619e-05	-97.236
6.88	4.5898544e-11	-2.0981e-05	-2.3842e-05	3.14715e-05	-129.96
6.89	4.596525699999999e-11	-4.7684e-06	-1.71663e-05	1.71663e-05	-100.884
6.9	4.603197e-11	-3.33788e-05	-4.00546e-05	4.95913e-05	-128.538
6.91	4.6098683e-11	4.7684e-06	-3.81473e-06	4.7684e-06	-39.804
6.92	4.6165396e-11	1.23978e-05	-4.67303e-05	4.67303e-05	-72.84
6.93	4.6232108999999994e-11	-4.29156e-05	-1.71663e-05	4.57766e-05	-158.664
6.94	4.6298822e-11	3.81473e-06	1.90736e-06	5.72208e-06	12.528
6.95	4.6365535e-11	-2.6703e-05	-1.33515e-05	2.9564e-05	-150.102
6.96	4.6432248e-11	-5.3406e-05	-5.14986e-05	7.24797e-05	-136.848
6.97	4.6498960999999996e-11	-3.43325e-05	-2.86103e-05	4.38693e-05	-139.866
6.98	4.6565674e-11	-4.10082e-05	-1.62126e-05	4.19619e-05	-158.7
6.99	4.6632387e-11	-1.81199e-05	-6.67575e-06	1.81199e-05	-160.2
7.0	4.6699099999999995e-11	3.24252e-05	4.7684e-06	3.33788e-05	5.598
7.01	4.6765813e-11	-4.19619e-05	-4.48229e-05	6.00817e-05	-132.318
7.02	4.683252599999999e-11	-4.48229e-05	-2.47956e-05	5.0545e-05	-151.452
7.0305	4.690257465e-11	-5.14986e-05	-3.71935e-05	6.19893e-05	-143.382
7.04	4.6965951999999997e-11	-4.7684e-06	-1.81199e-05	1.81199e-05	-108.432
7.05	4.7032665e-11	-3.81473e-06	-1.52589e-05	1.43052e-05	-108.432
7.06	4.7099377999999994e-11	-1.62126e-05	-8.58313e-06	1.62126e-05	-154.44
7.07	4.7166091e-11	2.86104e-06	-2.28883e-05	2.19346e-05	-77.274
7.08	4.7232804e-11	-1.33515e-05	9.53682e-07	1.14442e-05	169.992
7.09	4.7299516999999993e-11	7.62945e-06	-3.91009e-05	3.91009e-05	-79.26
7.1	4.7366229999999995e-11	-4.48229e-05	-2.86104e-06	4.38693e-05	-178.266
7.11	4.7432943e-11	1.90736e-06	-7.62945e-06	6.67575e-06	-66.036
7.12	4.7499656e-11	-1.33515e-05	-2.28883e-05	2.57493e-05	-122.472
7.13	4.7566368999999995e-11	-6.10356e-05	1.90736e-05	6.38966e-05	161.568
7.14	4.7633081999999997e-11	-7.62945e-06	1.52589e-05	1.62126e-05	109.98
7.15	4.7699795e-11	3.81473e-06	-2.76567e-05	2.86103e-05	-78.18
7.16	4.7766508e-11	6.67575e-06	-3.62399e-05	3.62399e-05	-81.57
7.17	4.7833220999999996e-11	-1.52589e-05	-3.81472e-05	4.00546e-05	-112.332
7.18	4.7899934e-11	-1.04905e-05	3.81473e-06	1.04905e-05	156.372
7.19	4.7966647e-11	3.81473e-06	8.58313e-06	8.58313e-06	74.748
7.2	4.8033359999999996e-11	-2.47956e-05	-1.90736e-06	2.28883e-05	-176.634
7.21	4.8100073e-11	-3.71935e-05	-1.14442e-05	3.71935e-05	-163.494
7.22	4.816678599999999e-11	-1.14442e-05	-2.3842e-05	2.47956e-05	-114.57
7.23	4.8233499e-11	-2.47956e-05	-3.05178e-05	3.91009e-05	-128.208
7.24	4.8300212e-11	-3.33788e-05	-1.81199e-05	3.71935e-05	-150.642
7.25	4.8366925e-11	-1.14442e-05	1.23978e-05	1.52589e-05	133.266
7.26	4.8433637999999994e-11	-6.10356e-05	-3.33788e-05	6.8665e-05	-151.212
7.27	4.8500350999999996e-11	-5.72208e-06	5.72208e-06	7.62945e-06	131.634
7.28	4.8567064e-11	2.86104e-06	-2.47956e-05	2.47956e-05	-81.252
7.29	4.8633777e-11	-4.67303e-05	4.7684e-06	4.48229e-05	174.036
7.3	4.8700489999999996e-11	-4.10082e-05	-1.62126e-05	4.38693e-05	-162.648
7.31	4.8767203e-11	-2.47956e-05	-2.28883e-05	3.24252e-05	-134.196
7.32	4.8833916e-11	-4.57766e-05	3.81473e-06	4.38693e-05	172.236
7.33	4.8900628999999995e-11	3.81473e-06	-2.00273e-05	2.0981e-05	-73.812
7.34	4.8967342e-11	9.53682e-07	-4.7684e-06	3.81473e-06	-90.0
7.35	4.903405499999999e-11	-1.33515e-05	-4.29156e-05	4.29156e-05	-107.574
7.36	4.9100768e-11	-2.76567e-05	-1.62126e-05	3.05178e-05	-151.782
7.37	4.9167480999999997e-11	2.86104e-06	-7.62945e-06	8.58313e-06	-57.528
7.38	4.9234194e-11	-9.5368e-06	-9.5368e-06	1.23978e-05	-139.398
7.39	4.9300906999999994e-11	-1.14442e-05	-2.19346e-05	2.3842e-05	-114.444
7.4	4.936762e-11	-4.95913e-05	-7.62945e-06	4.95913e-05	-172.302
7.41	4.9434333e-11	-2.00273e-05	-2.00273e-05	2.76567e-05	-134.064
7.42	4.9501046e-11	-2.00273e-05	9.53682e-07	1.90736e-05	178.152
7.43	4.9567758999999995e-11	-7.62945e-06	1.90736e-06	5.72208e-06	147.996
7.44	4.9634472e-11	2.0981e-05	-2.6703e-05	3.33788e-05	-52.224
7.45	4.9701185e-11	-2.28883e-05	-2.3842e-05	3.24252e-05	-134.172
7.46	4.9767897999999995e-11	-1.43052e-05	-3.62399e-05	3.71935e-05	-110.676
7.47	4.9834611e-11	-3.81473e-06	-4.95913e-05	4.86376e-05	-93.762
7.48	4.9901324e-11	-4.48229e-05	-1.71663e-05	4.67303e-05	-161.052
7.49	4.9968037e-11	3.81473e-06	-2.00273e-05	2.0981e-05	-79.692
7.5	5.0034749999999996e-11	-2.76567e-05	-1.04905e-05	2.86103e-05	-160.71
7.51	5.0101463e-11	-1.33515e-05	-4.10082e-05	4.19619e-05	-105.822
7.52	5.0168175999999994e-11	3.81473e-06	-1.52589e-05	1.52589e-05	-75.378
7.53	5.0234889e-11	1.90736e-06	-1.71663e-05	1.71663e-05	-72.9
7.54	5.0301602e-11	8.58313e-06	-4.7684e-06	1.04905e-05	-55.302
7.55	5.036831499999999e-11	-2.6703e-05	-1.62126e-05	2.86103e-05	-148.134
7.56	5.0435027999999995e-11	0.0	1.71663e-05	1.71663e-05	90.0
7.57	5.0501741e-11	-4.7684e-06	-1.52589e-05	1.52589e-05	-109.98
7.58	5.0568454e-11	-2.9564e-05	-2.19346e-05	3.52862e-05	-142.494
7.59	5.0635166999999994e-11	4.7684e-06	-9.53682e-07	5.72208e-06	-6.342
7.6	5.0701879999999996e-11	1.23978e-05	-3.14715e-05	3.24252e-05	-69.042
7.61	5.0768593e-11	-1.33515e-05	-2.6703e-05	2.9564e-05	-118.812
7.62	5.0835306e-11	-5.14986e-05	6.67575e-06	5.14986e-05	171.144
7.63	5.0902018999999996e-11	-2.76567e-05	-3.14715e-05	4.10082e-05	-132.396
7.64	5.0968732e-11	-3.81472e-05	-1.62126e-05	3.91009e-05	-157.83
7.65	5.1035445e-11	-2.47956e-05	3.81473e-06	2.3842e-05	170.538
7.66	5.1102157999999995e-11	-1.81199e-05	-3.62399e-05	3.81472e-05	-116.112
7.67	5.1168871e-11	-3.81472e-05	-3.33788e-05	5.14986e-05	-138.606
7.68	5.123558399999999e-11	-5.72208e-06	-1.33515e-05	1.43052e-05	-117.642
7.69	5.1302297e-11	2.19346e-05	-1.33515e-05	2.3842e-05	-30.696
7.7	5.1369009999999997e-11	-4.95913e-05	-2.3842e-05	5.43597e-05	-153.12
7.71	5.1435723e-11	-4.00546e-05	-9.5368e-06	3.91009e-05	-167.154
7.72	5.1502435999999994e-11	-2.3842e-05	9.5368e-06	2.47956e-05	154.8
7.73	5.1569149e-11	2.86104e-06	-1.04905e-05	9.5368e-06	-82.404
7.74	5.1635862e-11	-2.6703e-05	-4.7684e-06	2.57493e-05	-172.878
7.75	5.1702575e-11	-1.14442e-05	1.14442e-05	1.52589e-05	133.152
7.76	5.1769287999999995e-11	-2.00273e-05	-9.53682e-07	2.00273e-05	-178.266
7.77	5.1836001e-11	-2.47956e-05	-1.33515e-05	2.6703e-05	-151.506
7.78	5.1902714e-11	-1.52589e-05	-2.00273e-05	2.3842e-05	-127.182
7.79	5.1969426999999995e-11	-3.05178e-05	-3.14715e-05	4.19619e-05	-134.37
7.8	5.203614e-11	-3.62399e-05	-2.3842e-05	4.10082e-05	-144.462
7.81	5.210285299999999e-11	-4.29156e-05	-3.81472e-05	5.6267e-05	-137.862
7.82	5.2169566e-11	-3.14715e-05	-2.9564e-05	4.10082e-05	-140.316
7.83	5.2236278999999996e-11	-4.7684e-06	-1.71663e-05	1.71663e-05	-104.034
7.84	5.2302992e-11	-1.43052e-05	-2.86104e-06	1.33515e-05	-169.218
7.85	5.2369704999999994e-11	-1.62126e-05	-4.7684e-06	1.52589e-05	-162.348
7.86	5.2436418e-11	-2.86104e-06	-3.05178e-05	2.86103e-05	-96.63
7.87	5.2503131e-11	-9.53682e-07	-2.47956e-05	2.47956e-05	-88.494
7.88	5.2569844e-11	2.19346e-05	-1.43052e-05	2.57493e-05	-30.696
7.89	5.2636556999999995e-11	-2.86103e-05	-6.67575e-06	2.86103e-05	-166.608
7.9	5.270327e-11	2.57493e-05	5.72208e-06	2.86103e-05	11.82
7.91	5.2769983e-11	6.67575e-06	2.19346e-05	2.19346e-05	74.748
7.92	5.2836695999999994e-11	1.04905e-05	8.58313e-06	1.23978e-05	40.602
7.93	5.2903408999999996e-11	5.72208e-06	-1.04905e-05	1.04905e-05	-58.392
7.94	5.2970122e-11	2.19346e-05	-2.6703e-05	3.24252e-05	-49.896
7.95	5.3036835e-11	4.00546e-05	0.0	3.81472e-05	-1.008
7.96	5.3103547999999996e-11	1.52589e-05	-1.81199e-05	2.19346e-05	-49.968
7.97	5.3170261e-11	3.05178e-05	-8.58313e-06	3.24252e-05	-13.764
7.98	5.3236974e-11	-3.62399e-05	-3.91009e-05	5.24523e-05	-133.98
7.99	5.3303687e-11	2.86103e-05	-6.19893e-05	6.5804e-05	-66.798
8.0	5.33704e-11	-3.71935e-05	-1.04905e-05	3.71935e-05	-165.72
8.01	5.343711299999999e-11	-2.28883e-05	2.86104e-06	2.19346e-05	171.636
8.02	5.3503825999999995e-11	-5.14986e-05	0.0	5.14986e-05	179.274
8.03	5.357053899999999e-11	-4.19619e-05	-9.53682e-07	4.10082e-05	-178.152
8.04	5.363725199999999e-11	3.81473e-06	-4.38693e-05	4.19619e-05	-83.76
8.05	5.3703965e-11	-2.86104e-06	-1.81199e-05	1.71663e-05	-96.342
8.06	5.3770678e-11	-2.86104e-06	-1.62126e-05	1.62126e-05	-101.31
8.07	5.3837391e-11	-2.28883e-05	-6.67575e-06	2.3842e-05	-170.538
8.08	5.3904104e-11	-4.67303e-05	-2.0981e-05	4.95913e-05	-155.172
8.09	5.3970816999999995e-11	-8.58313e-06	-2.00273e-05	2.0981e-05	-113.43
8.1	5.403753e-11	-9.5368e-06	-2.00273e-05	2.00273e-05	-112.482
8.11	5.410424299999999e-11	-2.6703e-05	-5.72208e-06	2.57493e-05	-165.258
8.12	5.4170955999999995e-11	-1.04905e-05	1.43052e-05	1.71663e-05	123.114
8.13	5.4237669000000003e-11	-2.3842e-05	1.62126e-05	2.9564e-05	145.956
8.14	5.4304382e-11	-3.81472e-05	-8.58313e-06	3.91009e-05	-168.504
8.15	5.4371095e-11	9.5368e-06	-2.28883e-05	2.3842e-05	-62.742
8.16	5.4437807999999996e-11	-2.86104e-06	2.86103e-05	2.86103e-05	97.596
8.17	5.4504521e-11	1.14442e-05	2.57493e-05	2.86103e-05	69.906
8.18	5.4571233999999994e-11	-1.52589e-05	2.9564e-05	3.24252e-05	116.562
8.19	5.4637946999999996e-11	-6.67575e-06	0.0	5.72208e-06	180.0
8.2	5.470465999999999e-11	-2.47956e-05	-2.6703e-05	3.52862e-05	-133.494
8.21	5.4771373000000006e-11	9.5368e-06	-2.00273e-05	2.19346e-05	-58.17
8.22	5.4838086e-11	-9.53682e-07	-4.76839e-05	4.67303e-05	-92.388
8.23	5.4904799e-11	1.81199e-05	-1.90736e-05	2.57493e-05	-47.046
8.24	5.4971512e-11	1.23978e-05	3.81473e-06	1.43052e-05	13.392
8.25	5.5038224999999995e-11	9.53682e-07	5.72208e-06	4.7684e-06	97.122
8.26	5.5104937999999996e-11	-3.81473e-06	-1.14442e-05	1.04905e-05	-102.528
8.27	5.517165099999999e-11	-1.71663e-05	-2.00273e-05	2.57493e-05	-125.706
8.28	5.5238363999999994e-11	-1.23978e-05	-1.62126e-05	1.90736e-05	-126.468
8.29	5.530507699999999e-11	-2.76567e-05	-8.58313e-06	2.57493e-05	-163.446
8.3	5.5371790000000004e-11	-2.0981e-05	-2.47956e-05	3.24252e-05	-132.582
8.31	5.5438503e-11	-3.81472e-05	-4.7684e-06	3.71935e-05	-174.804
8.32	5.5505216e-11	-4.00546e-05	-4.38693e-05	5.9128e-05	-132.78
8.33	5.5571929e-11	-1.33515e-05	0.0	1.33515e-05	177.276
8.34	5.5638642e-11	-2.6703e-05	-3.33788e-05	4.19619e-05	-128.514
8.35	5.5705354999999995e-11	-2.6703e-05	-5.81744e-05	6.2943e-05	-115.512
8.36	5.577206799999999e-11	-4.57766e-05	-3.62399e-05	5.6267e-05	-141.342
8.37	5.583878099999999e-11	-1.81199e-05	-3.81472e-05	4.19619e-05	-116.16
8.38	5.5905494e-11	3.81473e-06	-3.14715e-05	3.24252e-05	-80.73
8.39	5.5972207e-11	-1.81199e-05	-4.10082e-05	4.38693e-05	-111.162
8.4	5.603892e-11	1.23978e-05	5.72208e-06	1.52589e-05	22.248
8.41	5.6105633e-11	9.5368e-06	-1.90736e-06	9.5368e-06	-3.576
8.42	5.6172345999999996e-11	5.72208e-06	1.71663e-05	1.90736e-05	78.312
8.43	5.6239059e-11	0.0	-6.67575e-06	6.67575e-06	-90.0
8.44	5.630577199999999e-11	3.62399e-05	-1.43052e-05	3.81472e-05	-20.322
8.45	5.6372484999999995e-11	3.81472e-05	3.14715e-05	4.86376e-05	39.51
8.46	5.6439198000000003e-11	2.47956e-05	-9.5368e-06	2.57493e-05	-20.226
8.47	5.6505911e-11	-1.52589e-05	8.58313e-06	1.71663e-05	149.742
8.48	5.6572624e-11	-1.43052e-05	3.24252e-05	3.43325e-05	115.08
8.49	5.6639336999999996e-11	2.3842e-05	-2.6703e-05	3.52862e-05	-47.292
8.5	5.670605e-11	1.43052e-05	9.5368e-06	1.71663e-05	35.538
8.51	5.6772762999999994e-11	1.14442e-05	-3.24252e-05	3.43325e-05	-71.916
8.52	5.6839475999999996e-11	-1.43052e-05	1.90736e-06	1.33515e-05	171.87
8.53	5.690618899999999e-11	-3.33788e-05	-5.3406e-05	6.2943e-05	-123.522
8.54	5.697290199999999e-11	-4.95913e-05	-4.19619e-05	6.48503e-05	-141.162
8.55	5.7039615e-11	-7.82018e-05	-3.71935e-05	8.58312e-05	-154.422
8.56	5.7106328000000004e-11	-1.81199e-05	-4.29156e-05	4.57766e-05	-111.804
8.57	5.7173041e-11	-7.1526e-05	-3.33788e-05	7.62944e-05	-155.886
8.58	5.7239753999999995e-11	-4.38693e-05	-2.00273e-05	4.67303e-05	-155.958
8.59	5.7306466999999997e-11	2.86103e-05	1.90736e-06	2.9564e-05	1.248
8.6	5.737317999999999e-11	2.0981e-05	2.57493e-05	3.43325e-05	49.764
8.61	5.7439892999999994e-11	1.90736e-06	-2.00273e-05	2.00273e-05	-82.65
8.62	5.750660599999999e-11	-2.00273e-05	-3.05178e-05	3.62399e-05	-126.252
8.63	5.7573319000000004e-11	1.90736e-06	0.0	0.0	0.0
8.64	5.7640032e-11	-2.28883e-05	-6.67575e-06	2.3842e-05	-167.472
8.65	5.7706745e-11	-6.67575e-06	-2.00273e-05	1.90736e-05	-106.506
8.66	5.7773458e-11	2.28883e-05	-2.28883e-05	3.33788e-05	-43.41
8.67	5.7840171e-11	8.58313e-06	-6.67575e-06	9.5368e-06	-47.724
8.68	5.7906883999999995e-11	-3.62399e-05	-4.29156e-05	5.53133e-05	-131.058
8.69	5.7973596999999997e-11	-9.5368e-06	-2.28883e-05	2.3842e-05	-107.928
8.7	5.804030999999999e-11	-4.7684e-06	-2.86103e-05	2.6703e-05	-97.122
8.71	5.8107023e-11	-2.9564e-05	-2.00273e-05	3.33788e-05	-144.726
8.72	5.8173736e-11	-2.00273e-05	-2.0981e-05	2.9564e-05	-136.788
8.73	5.8240449e-11	1.62126e-05	-1.04905e-05	1.90736e-05	-30.966
8.74	5.8307162e-11	-3.05178e-05	-2.86104e-06	3.05178e-05	-177.564
8.75	5.8373875e-11	-4.86376e-05	-3.05178e-05	5.6267e-05	-147.06
8.76	5.8440588e-11	-4.57766e-05	-1.71663e-05	4.86376e-05	-158.91
8.77	5.8507301e-11	-1.04905e-05	-3.43325e-05	3.52862e-05	-104.298
8.78	5.857401399999999e-11	-4.48229e-05	-5.72208e-06	4.57766e-05	-174.288
8.79	5.864072699999999e-11	-1.81199e-05	2.86103e-05	3.24252e-05	125.274
8.8	5.870744e-11	-2.3842e-05	-2.86104e-06	2.3842e-05	-172.302
8.81	5.8774153e-11	-2.47956e-05	2.86104e-06	2.28883e-05	170.274
8.82	5.8840866e-11	6.67575e-06	-7.62945e-06	1.04905e-05	-47.49
8.83	5.8907579e-11	-2.0981e-05	-7.62945e-06	2.19346e-05	-159.444
8.84	5.8974292e-11	-5.72208e-06	-1.52589e-05	1.52589e-05	-109.98
8.85	5.904100499999999e-11	-3.71935e-05	-3.05178e-05	4.67303e-05	-140.712
8.86	5.910771799999999e-11	-2.19346e-05	-2.3842e-05	3.14715e-05	-129.96
8.87	5.917443099999999e-11	8.58313e-06	-1.62126e-05	1.71663e-05	-59.418
8.88	5.924114400000001e-11	0.0	-1.14442e-05	1.04905e-05	-73.608
8.89	5.9307857e-11	-9.5368e-06	9.53682e-07	7.62945e-06	165.966
8.9	5.937457e-11	-9.5368e-06	1.71663e-05	1.90736e-05	110.322
8.91	5.9441283e-11	-4.67303e-05	-2.47956e-05	5.24523e-05	-151.506
8.92	5.950799599999999e-11	-2.76567e-05	-1.43052e-05	3.05178e-05	-153.438
8.93	5.957470899999999e-11	-3.43325e-05	-4.29156e-05	5.3406e-05	-127.44
8.94	5.9641422e-11	-3.62399e-05	-1.90736e-06	3.52862e-05	-176.7
8.95	5.9708135e-11	-2.0981e-05	-4.7684e-06	2.19346e-05	-171.384
8.96	5.9774848e-11	-1.52589e-05	6.67575e-06	1.52589e-05	157.752
8.97	5.9841561e-11	3.81473e-06	-2.19346e-05	2.0981e-05	-71.568
8.98	5.9908274e-11	-2.00273e-05	-7.62945e-06	1.90736e-05	-154.29
8.99	5.9974987e-11	1.90736e-06	-2.0981e-05	2.00273e-05	-86.31
9.0	6.004169999999999e-11	0.0	-1.33515e-05	1.14442e-05	-79.992
9.01	6.0108413e-11	2.28883e-05	-3.14715e-05	3.71935e-05	-53.748
9.02	6.0175126e-11	-5.24523e-05	-4.00546e-05	6.48503e-05	-141.162
9.03	6.0241839e-11	-3.71935e-05	-9.5368e-06	3.62399e-05	-167.244
9.04	6.030855199999999e-11	1.90736e-06	-1.43052e-05	1.33515e-05	-87.396
9.05	6.0375265e-11	9.53682e-07	-1.81199e-05	1.81199e-05	-90.0
9.06	6.0441978e-11	-2.0981e-05	-2.76567e-05	3.33788e-05	-128.478
9.07	6.0508691e-11	3.81473e-06	-2.9564e-05	2.9564e-05	-78.438
9.08	6.0575404e-11	-1.71663e-05	7.62945e-06	1.71663e-05	148.674
9.09	6.0642117e-11	-1.43052e-05	-5.72208e-06	1.62126e-05	-164.358
9.1	6.070883e-11	-9.5368e-06	-1.23978e-05	1.43052e-05	-117.756
9.11	6.077554299999999e-11	-2.3842e-05	-4.29156e-05	4.86376e-05	-119.052
9.12	6.084225599999999e-11	-2.28883e-05	-2.28883e-05	2.9564e-05	-134.088
9.13	6.0908969e-11	-9.5368e-06	1.52589e-05	1.90736e-05	128.046
9.14	6.0975682e-11	-1.90736e-05	-3.05178e-05	3.52862e-05	-121.89
