Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
7.02	4.683252599999999e-11	2.57493e-05	5.19755e-05	4.62534e-05	71.334
7.05	4.7032665e-11	-4.48229e-05	7.62945e-06	4.43461e-05	-153.744
7.08	4.7232804e-11	-6.00817e-05	-5.72208e-06	2.9564e-05	137.142
7.11	4.7432943e-11	-3.14715e-05	-1.90736e-05	2.05041e-05	-43.668
7.14	4.7633081999999997e-11	0.0	0.0	9.53682e-07	124.38
7.17	4.7833220999999996e-11	1.33515e-05	-2.19346e-05	3.33788e-05	-89.076
7.2	4.8033359999999996e-11	8.58313e-06	-1.4782e-05	1.95504e-05	-173.478
7.23	4.8233499e-11	1.43052e-06	-6.67575e-06	3.09946e-05	-133.602
7.26	4.8433637999999994e-11	-3.33788e-05	9.05996e-06	1.4782e-05	62.052
7.29	4.8633777e-11	-4.00546e-05	3.09946e-05	4.95913e-05	118.26
7.32	4.8833916e-11	1.33515e-05	-4.76841e-07	3.71935e-05	-53.022
7.35	4.903405499999999e-11	-1.90736e-05	-2.71798e-05	3.38557e-05	177.174
7.38	4.9234194e-11	9.53682e-07	4.29156e-06	1.28747e-05	115.644
7.41	4.9434333e-11	1.1921e-05	-1.66894e-05	2.05041e-05	-116.928
7.44	4.9634472e-11	-9.72752e-05	-3.05178e-05	8.48775e-05	-153.174
7.47	4.9834611e-11	-5.43597e-05	-5.9128e-05	7.39102e-05	-151.56
7.5	5.0034749999999996e-11	6.67575e-06	7.15259e-06	1.04905e-05	-105.066
7.53	5.0234889e-11	-3.14715e-05	-1.81199e-05	7.39102e-05	-147.312
7.56	5.0435027999999995e-11	4.29156e-06	4.29156e-06	1.90736e-06	-172.182
7.59	5.0635166999999994e-11	-1.23978e-05	2.0981e-05	9.5368e-06	-161.568
7.62	5.0835306e-11	-3.38557e-05	5.24524e-06	6.38966e-05	-162.876
7.65	5.1035445e-11	2.19346e-05	1.62126e-05	3.48093e-05	-28.83
7.68	5.123558399999999e-11	1.33515e-05	1.14442e-05	2.19346e-05	100.542
7.71	5.1435723e-11	1.04905e-05	7.62945e-06	4.43461e-05	-150.624
7.74	5.1635862e-11	-2.14578e-05	1.00136e-05	4.05314e-05	108.432
7.77	5.1836001e-11	-4.29156e-05	-2.28883e-05	6.05586e-05	-154.782
7.8	5.203614e-11	-4.76839e-05	-1.23978e-05	3.2902e-05	162.9
7.83	5.2236278999999996e-11	1.28747e-05	-4.76841e-07	2.52725e-05	-13.782
7.86	5.2436418e-11	5.3406e-05	-5.67439e-05	5.96049e-05	-0.75
7.89	5.2636556999999995e-11	5.19755e-05	4.00546e-05	6.8665e-05	64.08
7.92	5.2836695999999994e-11	1.43052e-06	3.52862e-05	3.71935e-05	21.504
7.95	5.3036835e-11	1.95504e-05	3.67167e-05	2.9564e-05	38.514
7.98	5.3236974e-11	4.29156e-06	-5.72208e-06	3.38557e-05	116.562
8.01	5.343711299999999e-11	4.29156e-06	-1.81199e-05	1.1921e-05	104.532
8.04	5.363725199999999e-11	-3.52862e-05	-7.00955e-05	8.48775e-05	-136.764
8.07	5.3837391e-11	-5.24523e-05	2.24115e-05	3.09946e-05	-158.064
8.1	5.403753e-11	2.3842e-05	1.95504e-05	3.71935e-05	82.95
8.13	5.4237669000000003e-11	-2.81335e-05	-2.43188e-05	2.9564e-05	-51.342
8.16	5.4437807999999996e-11	-2.14578e-05	-4.7684e-06	4.72071e-05	-168.99
8.19	5.4637946999999996e-11	-1.4782e-05	1.04905e-05	2.86103e-05	90.408
8.22	5.4838086e-11	-4.29156e-06	-6.19891e-06	9.5368e-06	23.628
8.25	5.5038224999999995e-11	2.52725e-05	1.14442e-05	1.57357e-05	-9.246
8.28	5.5238363999999994e-11	-1.4782e-05	1.28747e-05	7.62945e-06	177.756
8.31	5.5438503e-11	7.62945e-06	-5.48365e-05	5.72207e-05	-75.786
8.34	5.5638642e-11	3.38557e-05	4.76839e-05	6.2943e-05	38.784
8.37	5.583878099999999e-11	-2.14578e-05	2.00273e-05	4.14851e-05	167.706
8.4	5.603892e-11	0.0	1.62126e-05	2.43188e-05	39.534
8.43	5.6239059e-11	6.05586e-05	2.52725e-05	4.48229e-05	-21.426
8.46	5.6439198000000003e-11	-3.19483e-05	-2.47956e-05	1.33515e-05	26.562
8.49	5.6639336999999996e-11	-1.00136e-05	-2.90872e-05	2.43188e-05	151.05
8.52	5.6839475999999996e-11	-4.7684e-06	-2.14578e-05	1.28747e-05	-55.62
8.55	5.7039615e-11	-2.81335e-05	3.2902e-05	6.10356e-05	145.548
8.58	5.7239753999999995e-11	5.24524e-06	-1.4782e-05	5.24524e-06	79.044
8.61	5.7439892999999994e-11	7.20029e-05	-2.90872e-05	6.24661e-05	-4.056
8.64	5.7640032e-11	-1.38283e-05	-1.66894e-05	1.57357e-05	-62.784
8.67	5.7840171e-11	-9.05996e-06	-1.14442e-05	1.33515e-05	-130.602
8.7	5.804030999999999e-11	4.81608e-05	-1.14442e-05	3.81472e-05	-21.18
8.73	5.8240449e-11	-1.00136e-05	-3.33787e-06	2.62262e-05	-160.836
8.76	5.8440588e-11	-3.5763e-05	3.81473e-06	4.10082e-05	149.238
8.79	5.864072699999999e-11	4.52998e-05	-2.14578e-05	2.86103e-05	41.112
8.82	5.8840866e-11	2.3842e-05	1.43052e-05	1.4782e-05	-151.392
8.85	5.904100499999999e-11	-4.57766e-05	-6.67577e-05	7.39102e-05	-147.738
8.88	5.924114400000001e-11	-2.6703e-05	-2.86103e-05	4.29156e-05	-162.252
8.91	5.9441283e-11	-1.04905e-05	-1.76431e-05	3.14715e-05	-159.51
8.94	5.9641422e-11	-1.28747e-05	-3.05178e-05	2.33651e-05	24.444
8.97	5.9841561e-11	-3.38557e-05	5.24524e-06	2.33651e-05	-90.0
9.0	6.004169999999999e-11	-4.7684e-06	1.81199e-05	2.28883e-05	-136.398
9.03	6.0241839e-11	7.62945e-06	-2.3842e-06	3.67167e-05	162.678
9.06	6.0441978e-11	1.43052e-06	4.29156e-06	1.76431e-05	74.934
9.09	6.0642117e-11	2.0981e-05	4.72071e-05	5.86512e-05	122.526
9.12	6.084225599999999e-11	-3.71935e-05	4.24387e-05	4.95913e-05	-162.9
9.15	6.1042395e-11	-7.29566e-05	-3.19483e-05	6.62808e-05	-119.052
9.18	6.124253399999999e-11	8.58313e-06	-1.90736e-05	5.24524e-06	134.238
9.21	6.144267300000001e-11	-3.81473e-06	5.72208e-06	2.81335e-05	168.504
9.24	6.1642812e-11	0.0	3.52862e-05	2.81335e-05	105.948
9.27	6.1842951e-11	6.67575e-06	-6.48503e-05	8.3447e-05	-68.406
9.3	6.204309e-11	1.76431e-05	3.8624e-05	3.38557e-05	39.804
9.33	6.224322899999999e-11	-2.19346e-05	-1.04905e-05	1.62126e-05	156.126
9.36	6.2443368e-11	-4.38693e-05	4.29156e-06	4.19619e-05	-146.472
9.39	6.2643507e-11	-1.09673e-05	-9.05996e-06	1.33515e-05	180.0
9.42	6.2843646e-11	-1.4782e-05	2.86104e-06	2.52725e-05	-84.804
9.45	6.304378499999999e-11	-3.81472e-05	-2.14578e-05	5.48365e-05	-122.43
9.48	6.3243924e-11	8.58313e-06	2.3842e-06	2.86104e-06	-13.83
9.51	6.344406299999999e-11	-1.71663e-05	1.90736e-06	3.09946e-05	22.794
9.54	6.3644202e-11	0.0	-2.3842e-06	2.24115e-05	122.412
9.57	6.3844341e-11	1.00136e-05	4.38693e-05	4.38693e-05	142.404
9.6	6.404448e-11	4.29156e-06	8.58313e-06	1.85968e-05	-139.29
9.63	6.4244619e-11	1.57357e-05	2.3842e-05	1.95504e-05	79.38
9.66	6.444475799999999e-11	-3.5763e-05	-2.00273e-05	4.62534e-05	-124.068
9.69	6.4644897e-11	4.00546e-05	-1.04905e-05	1.00136e-05	-73.686
9.72	6.4845036e-11	-5.72208e-06	5.57902e-05	5.48365e-05	92.922
9.75	6.5045175e-11	-1.57357e-05	-3.43325e-05	4.95913e-05	-121.884
9.78	6.524531399999999e-11	-1.38283e-05	-1.90736e-06	8.58313e-06	165.966
9.81	6.5445453e-11	3.2902e-05	-3.33787e-06	6.67575e-06	162.204
9.84	6.564559199999999e-11	-5.00681e-05	-2.90872e-05	3.24252e-05	-144.294
9.87	6.5845731e-11	1.28747e-05	-2.0981e-05	4.05314e-05	-75.468
9.9	6.604587e-11	-1.33515e-05	-6.81882e-05	5.96049e-05	-89.442
9.93	6.6246009e-11	-9.05996e-06	2.62262e-05	3.09946e-05	67.14
9.96	6.6446148e-11	-8.72617e-05	2.33651e-05	5.96049e-05	-170.604
9.99	6.664628699999999e-11	-4.29156e-05	2.62262e-05	5.53133e-05	178.146
10.02	6.6846426e-11	5.57902e-05	4.62534e-05	4.62534e-05	68.682
10.05	6.7046565e-11	6.38966e-05	3.95777e-05	8.39238e-05	12.786
10.08	6.7246704e-11	3.62399e-05	1.71663e-05	6.96187e-05	12.528
10.11	6.744684299999999e-11	-3.33788e-05	-4.10082e-05	7.20029e-05	-134.268
10.14	6.7646982e-11	2.62262e-05	1.38283e-05	3.09946e-05	53.934
10.17	6.7847121e-11	6.67575e-06	1.28747e-05	1.85968e-05	77.904
10.2	6.804726e-11	4.29156e-06	3.33788e-05	3.48093e-05	9.84
10.23	6.8247399e-11	-3.43325e-05	-3.24252e-05	2.19346e-05	-52.434
10.26	6.8447538e-11	-1.90736e-05	5.24524e-06	3.8624e-05	-176.688
10.29	6.864767699999999e-11	-7.24797e-05	1.09673e-05	0.000107289	168.348
10.32	6.884781599999999e-11	-6.67577e-05	3.95777e-05	7.62944e-05	171.192
10.35	6.9047955e-11	-4.91145e-05	3.48093e-05	4.00546e-05	165.726
10.38	6.9248094e-11	-4.86376e-05	1.76431e-05	6.91419e-05	164.016
10.41	6.9448233e-11	-6.91419e-05	-2.9564e-05	5.38828e-05	147.048
10.44	6.964837199999999e-11	-5.3406e-05	2.76567e-05	4.19619e-05	176.67
10.47	6.9848511e-11	-3.91009e-05	4.62534e-05	8.9169e-05	149.178
10.5	7.004865e-11	-4.62534e-05	-2.71798e-05	9.34605e-05	-167.88
10.53	7.0248789e-11	-7.34334e-05	-1.90736e-05	8.29701e-05	-161.19
10.56	7.0448928e-11	-9.25069e-05	2.28883e-05	7.62944e-05	164.964
10.59	7.0649067e-11	-8.6308e-05	3.24252e-05	8.15396e-05	170.07
10.62	7.084920599999999e-11	-0.00010109	-2.81335e-05	0.000120163	-152.13
10.65	7.104934499999999e-11	-0.000142098	1.62126e-05	0.000161649	174.924
10.68	7.1249484e-11	-0.000151635	2.28883e-05	0.000144959	171.774
10.71	7.1449623e-11	-0.000138284	-2.33651e-05	0.000130654	-177.882
10.74	7.1649762e-11	-0.000168801	1.62126e-05	0.00017357	-179.472
10.77	7.184990099999999e-11	-0.000186444	1.1921e-05	0.00018406	-178.074
10.8	7.205004e-11	-0.000167371	-2.33651e-05	0.000144959	-173.892
10.83	7.2250179e-11	-0.000185014	6.67575e-06	0.000185014	174.468
10.86	7.2450318e-11	-0.00018406	-9.5368e-06	0.000242711	178.602
10.89	7.2650457e-11	-0.000215531	-4.76841e-07	0.000241281	-173.676
10.92	7.2850596e-11	-7.72481e-05	7.62945e-06	0.000129224	169.65
10.95	7.305073499999999e-11	0.000263216	-5.67439e-05	0.000290873	-15.078
10.98	7.325087399999999e-11	0.00094891	-0.000132562	0.00101376	-9.3
11.01	7.3451013e-11	0.00148345	-0.000252726	0.00148345	-9.39
11.04	7.365115199999999e-11	0.00109721	-0.000170709	0.00113583	-7.374
11.07	7.3851291e-11	-0.000514988	1.76431e-05	0.000509266	176.268
11.1	7.405142999999999e-11	-0.000514034	-1.4782e-05	0.000527862	177.948
11.13	7.4251569e-11	9.5368e-06	-4.62534e-05	3.62399e-05	-100.728
11.16	7.4451708e-11	-0.000127793	-1.57357e-05	0.000168801	-172.368
11.19	7.4651847e-11	3.48093e-05	-3.62399e-05	4.62534e-05	18.834
11.22	7.4851986e-11	-0.00013733	5.10218e-05	0.000188352	164.1
11.25	7.5052125e-11	7.39102e-05	-5.24524e-06	6.91419e-05	-2.028
11.28	7.525226399999999e-11	-0.000249388	-2.33651e-05	0.000277998	-178.866
11.31	7.545240299999999e-11	-4.57766e-05	2.3842e-05	9.53679e-05	166.038
11.34	7.5652542e-11	1.90736e-05	-1.23978e-05	2.14578e-05	11.976
11.37	7.585268099999999e-11	-7.00955e-05	-1.33515e-05	0.00010109	170.802
11.4	7.605282e-11	-9.53679e-05	-3.33788e-05	0.000141145	-174.24
11.43	7.625295899999999e-11	-5.3406e-05	1.09673e-05	4.62534e-05	135.93
11.46	7.6453098e-11	-0.000168801	-3.33787e-06	0.000137807	179.574
11.49	7.6653237e-11	-6.77113e-05	2.0981e-05	7.39102e-05	170.286
11.52	7.6853376e-11	-5.29292e-05	-2.43188e-05	0.000106812	-159.06
11.55	7.7053515e-11	-0.000102044	-2.90872e-05	0.000145436	-170.148
11.58	7.7253654e-11	-7.86786e-05	4.52998e-05	9.72752e-05	158.556
11.61	7.745379299999999e-11	2.3842e-05	2.19346e-05	3.14715e-05	51.03
11.64	7.7653932e-11	-5.67439e-05	-3.2902e-05	6.05586e-05	-132.582
11.67	7.7854071e-11	-6.8665e-05	5.72208e-06	6.24661e-05	-168.036
11.7	7.805420999999999e-11	7.86786e-05	-5.24523e-05	5.53133e-05	-10.164
11.73	7.8254349e-11	-5.24523e-05	-4.76839e-05	6.38966e-05	-142.548
11.76	7.845448799999999e-11	-3.05178e-05	-3.91009e-05	5.19755e-05	-110.64
11.79	7.865462699999998e-11	-5.00681e-05	3.38557e-05	5.9128e-05	144.75
11.82	7.8854766e-11	-5.0545e-05	3.05178e-05	8.05859e-05	146.478
11.85	7.9054905e-11	-8.05859e-05	-4.7684e-06	6.96187e-05	-167.856
11.88	7.9255044e-11	-8.58313e-06	-6.19893e-05	7.48639e-05	-150.204
11.91	7.9455183e-11	-2.90872e-05	1.66894e-05	4.05314e-05	177.42
11.94	7.965532199999999e-11	2.28883e-05	5.72208e-06	1.62126e-05	162.72
11.97	7.9855461e-11	-3.14715e-05	5.19755e-05	6.19893e-05	126.504
12.0	8.00556e-11	-2.3842e-06	-4.7684e-06	1.76431e-05	145.008
12.03	8.025573899999999e-11	7.62945e-06	3.48093e-05	2.33651e-05	19.47
12.06	8.0455878e-11	-1.4782e-05	-6.19891e-06	2.76567e-05	153.804
12.09	8.065601699999999e-11	-6.24661e-05	-1.23978e-05	6.00817e-05	-173.274
12.12	8.0856156e-11	-7.53407e-05	3.38557e-05	5.72207e-05	161.256
12.15	8.1056295e-11	-6.48503e-05	9.15532e-05	0.000102044	115.062
12.18	8.1256434e-11	-6.67575e-06	-2.24115e-05	3.14715e-05	-150.432
12.21	8.1456573e-11	-3.67167e-05	5.72208e-06	1.57357e-05	164.748
12.24	8.1656712e-11	-2.43188e-05	-8.10629e-06	7.15259e-06	-9.21
12.27	8.185685099999999e-11	-1.57357e-05	1.38283e-05	2.86103e-05	150.036
12.3	8.205699e-11	-4.57766e-05	2.0981e-05	5.19755e-05	158.934
12.33	8.2257129e-11	2.62262e-05	-4.67303e-05	5.6267e-05	-65.94
12.36	8.245726799999999e-11	-6.15125e-05	-1.14442e-05	3.38557e-05	-100.458
12.39	8.2657407e-11	-7.1526e-05	9.5368e-06	7.62944e-05	159.522
12.42	8.285754599999999e-11	-1.85968e-05	-5.72208e-06	1.52589e-05	-171.87
12.45	8.3057685e-11	2.28883e-05	2.05041e-05	3.8624e-05	84.804
12.48	8.3257824e-11	9.10764e-05	-4.91145e-05	0.000101567	-22.908
12.51	8.3457963e-11	4.10082e-05	8.58313e-06	7.39102e-05	-6.528
12.54	8.365810199999999e-11	0.000100613	-2.57493e-05	0.000136853	-23.382
12.57	8.3858241e-11	5.3406e-05	-1.33515e-05	5.86512e-05	-18.72
12.6	8.405837999999999e-11	8.77385e-05	1.95504e-05	7.72481e-05	31.758
12.63	8.4258519e-11	-3.05178e-05	3.48093e-05	5.00681e-05	153.438
12.66	8.4458658e-11	-8.01091e-05	4.29156e-06	3.76704e-05	-167.424
12.69	8.465879699999999e-11	-0.000156404	2.86104e-06	0.000154973	-178.104
12.72	8.4858936e-11	-0.000109196	4.76839e-05	0.00011921	163.476
12.75	8.505907499999999e-11	-3.14715e-05	-4.76839e-05	5.10218e-05	-75.378
12.78	8.5259214e-11	7.24797e-05	-5.00681e-05	7.82018e-05	-40.332
12.81	8.5459353e-11	-2.9564e-05	-2.47956e-05	3.91009e-05	-136.866
12.84	8.5659492e-11	-3.09946e-05	-4.7684e-06	2.9564e-05	-104.658
12.87	8.585963099999999e-11	9.29837e-05	3.33787e-06	5.67439e-05	-5.316
12.9	8.605977e-11	-2.86103e-05	-1.90736e-05	3.38557e-05	-78.942
12.93	8.625990899999999e-11	-2.00273e-05	-2.86104e-06	6.19893e-05	-176.328
12.96	8.6460048e-11	1.95504e-05	2.33651e-05	4.52998e-05	64.74
12.99	8.6660187e-11	6.8665e-05	-3.33788e-05	9.29837e-05	-30.006
13.02	8.686032599999999e-11	-1.57357e-05	-5.53133e-05	6.19893e-05	-93.984
13.05	8.7060465e-11	-2.52725e-05	-4.05314e-05	2.33651e-05	-120.696
13.08	8.726060399999999e-11	-2.33651e-05	8.58313e-06	2.62262e-05	165.294
13.11	8.7460743e-11	-3.00409e-05	-7.15259e-06	3.95777e-05	-159.864
13.14	8.7660882e-11	1.33515e-05	-4.76841e-07	2.62262e-05	-52.968
13.17	8.7861021e-11	-1.14442e-05	1.76431e-05	8.58313e-06	-78.39
13.2	8.806115999999999e-11	-2.90872e-05	-1.66894e-05	5.6267e-05	-157.914
13.23	8.8261299e-11	-1.66894e-05	4.29156e-06	1.09673e-05	128.796
13.26	8.8461438e-11	6.19891e-06	-2.3842e-06	1.62126e-05	-86.532
13.29	8.866157699999999e-11	5.57902e-05	-1.04905e-05	2.3842e-05	-74.25
13.32	8.8861716e-11	6.67575e-06	-5.72208e-06	1.85968e-05	132.54
13.35	8.906185499999999e-11	-2.33651e-05	-1.81199e-05	5.86512e-05	164.514
13.38	8.9261994e-11	-2.81335e-05	1.52589e-05	2.76567e-05	49.992
13.41	8.946213299999999e-11	5.14986e-05	2.28883e-05	3.48093e-05	66.138
13.44	8.9662272e-11	-2.19346e-05	-1.4782e-05	4.29156e-05	-130.362
13.47	8.9862411e-11	-0.000145436	-5.72208e-06	0.000139714	-178.188
