X 	 Y 	 R 	 theta 

-0.000188828	8.16588e-05	0.000209213	152.742
-0.000226737	-4.88761e-06	0.000237108	175.218
-0.000186325	-5.79359e-05	0.000180365	-159.714
-0.000184895	-4.76841e-07	0.000175119	177.366
-0.000189186	4.375e-05	0.000238777	175.482
-0.00015545	-3.89817e-05	0.000171782	176.826
-0.000127793	-4.32732e-05	0.0001359	-173.592
-0.000143648	-1.08481e-05	0.000171901	-177.492
-0.000180961	-5.72208e-06	0.000178219	-178.704
-0.000121952	-1.57357e-05	0.000137449	-173.298
-0.000176192	-5.88896e-05	0.000210525	-171.144
-0.000242473	-1.88352e-05	0.000195266	178.782
-0.000168086	-1.68086e-05	0.000210763	174.39
-0.000205041	2.14578e-05	0.000228168	166.752
-0.000158668	-6.31812e-06	0.00017047	-179.478
-0.000113488	1.81199e-05	0.000129462	-176.064
-0.000188709	-2.77759e-05	0.000170232	-171.186
-0.000171901	-7.093e-05	0.000187875	-167.076
-0.00017202	-6.19891e-06	0.000171185	-174.264
-0.000168205	8.34469e-07	0.000154496	-173.028
-0.000178457	2.3842e-05	0.000209094	164.82
-0.000169755	4.26772e-05	0.000163914	175.296
-0.000188352	2.27691e-05	0.000149966	174.768
-0.000208856	-2.40804e-05	0.00020218	-171.444
-0.00016904	-2.22923e-05	0.000186683	-174.354
-0.000199796	5.12603e-06	0.000188113	177.744
-0.000205756	7.21221e-05	0.000219942	-177.09
-0.000148416	3.55246e-05	0.000133396	159.96
-0.000180007	-3.56438e-05	0.000171782	-171.192
-0.000172258	4.828e-05	0.000187517	167.442
-0.000164867	-1.38283e-05	0.000158907	173.382
-0.000207425	-5.48366e-06	0.000201703	-170.154
-0.00017953	2.70606e-05	0.000187517	164.904
-0.000187636	-3.58822e-05	0.000177504	-178.962
-0.000179292	-1.23978e-05	0.000194908	-174.324
-0.000189782	-4.88761e-06	0.000150324	-170.922
-0.000168324	1.1921e-06	0.000149966	177.306
-0.000206471	2.57493e-05	0.000192882	171.414
-0.000164033	-3.96969e-05	0.000176431	-168.042
-0.000164271	-1.81199e-05	0.000230671	-176.106
-0.000197412	-3.49286e-05	0.000203014	-161.076
-0.00020516	1.07289e-05	0.000199676	172.218
-0.00022328	-2.93256e-05	0.000228525	176.262
-0.000180126	-2.99216e-05	0.000177504	-163.416
-0.000161768	1.53781e-05	0.000163437	175.992
-0.000217796	4.76839e-05	0.000202061	172.278
-0.000266792	5.88896e-05	0.000221253	174.57
-0.000198246	5.76975e-05	0.000218512	161.526
-0.00021124	-3.54054e-05	0.000185967	-179.442
-0.000217319	-1.65702e-05	0.000220896	-162.852
-0.00028074	7.51021e-06	0.000224234	174.18
-0.000177861	-3.52862e-05	0.000215412	-173.562
-0.000206591	-2.49149e-05	0.000199915	178.59
-0.000165225	-8.34471e-06	0.000159861	173.784
-0.000238062	3.73127e-05	0.00027323	-179.346
-0.000183226	-1.43052e-05	0.000206471	-178.434
-0.0002414	7.14068e-05	0.000262382	167.934
-0.000210644	-2.16962e-05	0.00022018	-170.934
-0.000240684	-9.17917e-06	0.000208736	-160.5
-0.000177861	4.29156e-06	0.000241281	-179.496
-0.000173808	2.55109e-05	0.000214816	-178.584
-0.000172258	-1.07289e-05	0.000198127	-174.354
-0.000254633	-4.7684e-06	0.000260236	-174.03
-0.000218869	1.46628e-05	0.000200153	172.734
-0.000190736	2.51533e-05	0.000172258	-174.078
-0.000283362	-4.47037e-05	0.000258805	-170.868
-0.000240684	-4.47037e-05	0.000224234	-167.064
-0.000256779	-2.50341e-05	0.000256183	-177.354
-0.000230909	-4.12466e-05	0.000223518	-172.392
-0.00026405	-8.44006e-05	0.000243546	-153.744
-0.000205399	3.21867e-06	0.00019467	178.422
-0.000239612	5.38828e-05	0.000238896	162.978
-0.000243188	-2.01465e-05	0.000245215	174.474
-0.000236393	-5.6267e-05	0.000237585	-172.368
-0.000234843	-3.30212e-05	0.000190259	-165.672
-0.000248434	1.16826e-05	0.000213624	-177.162
-0.000319364	-2.02657e-06	0.000292899	178.134
-0.000256063	1.97889e-05	0.000255825	177.972
-0.000224114	-2.0981e-05	0.000234724	-169.302
-0.000289919	-5.93665e-05	0.000313999	-171.228
-0.000219584	6.55654e-06	0.000237943	178.386
-0.000299336	-5.36444e-05	0.000258448	-177.048
-0.00020373	-7.35526e-05	0.00023377	-166.176
-0.000239492	1.85968e-05	0.000268819	170.088
-0.000279667	-7.64136e-05	0.000311853	-177.822
-0.000179411	-2.84911e-05	0.00020063	-173.406
-0.000267627	-3.2306e-05	0.00025201	-168.39
-0.000165106	2.6107e-05	0.000223876	175.806
-0.000168444	-2.30075e-05	0.000190497	-169.104
-0.000170113	-2.88488e-05	0.000211478	-175.23
-0.000272157	-2.03849e-05	0.000285389	-178.566
-0.000286223	-4.86376e-05	0.000248553	-160.962
-0.000257017	-9.89443e-06	0.00030029	-173.328
-0.000227691	1.94312e-05	0.000244381	-178.098
-0.000240565	3.89817e-05	0.000232578	176.202
-0.000228764	-3.43325e-05	0.000245931	179.16
-0.000291349	3.0637e-05	0.000245215	-178.638
