X 	 Y 	 R 	 theta 
#With Preamplifier, Finding B, ZnTe detector angle dependance 40deg, Chopper inside probe 388Hz inside Pump 230Hz, time constant=0.3s 18dB, waiting time= 1s, sensitivity=20mV, position 11.0085mm
0.000358583	0.0206681	0.020672	88.992
0.000366213	0.02063	0.0206376	88.998
0.000308992	0.0207216	0.0207216	89.136
0.000377657	0.0206224	0.0206224	88.944
0.000331881	0.0207559	0.0207597	89.082
0.000278475	0.0207559	0.0207597	89.226
0.00039673	0.0205957	0.0205957	88.896
0.000400545	0.0205804	0.0205842	88.878
0.000381472	0.0206453	0.0206491	88.944
0.000366213	0.0207025	0.0207063	88.986
0.00033951	0.0207406	0.0207406	89.04
0.000350954	0.0206796	0.0206834	89.022
0.000350954	0.0206491	0.0206491	88.998
0.000381472	0.0206109	0.0206147	88.956
0.000331881	0.0207101	0.0207139	89.076
0.00027466	0.0207177	0.0207254	89.232
0.000289919	0.0207406	0.0207444	89.178
0.000324251	0.0206949	0.0206949	89.094
0.000324251	0.0207063	0.0207101	89.094
0.000366213	0.0206567	0.0206643	88.974
0.000366213	0.0206376	0.0206414	88.992
0.000419619	0.020588	0.020588	88.83
0.000400545	0.0206224	0.0206262	88.878
0.000331881	0.0207292	0.020733	89.07
0.000473024	0.0204889	0.0204965	88.68
0.000518803	0.0204469	0.0204545	88.56
0.00039673	0.0205652	0.020569	88.884
0.000370027	0.0205957	0.0205995	88.95
0.000366213	0.0205957	0.0206033	88.992
0.000442507	0.020527	0.020527	88.764
0.00046158	0.020485	0.0204889	88.698
0.000480654	0.020466	0.0204774	88.668
0.000415804	0.020527	0.0205308	88.848
0.000411989	0.0206224	0.0206224	88.842
0.000473024	0.0205003	0.0205041	88.65
0.000446321	0.0204889	0.0204889	88.74
0.000473024	0.0204774	0.020485	88.686
0.000373842	0.0206338	0.0206414	88.944
0.000446321	0.020527	0.020527	88.746
0.000389101	0.0205728	0.0205766	88.944
0.000392916	0.0205919	0.0205957	88.896
0.000473024	0.020466	0.0204698	88.656
0.000381472	0.0206376	0.0206414	88.956
0.000423433	0.0205575	0.0205537	88.794
0.000526432	0.0203935	0.0204011	88.5
0.000503544	0.0203859	0.0203935	88.584
0.000465395	0.0205079	0.0205156	88.704
0.000480654	0.0204355	0.0204393	88.626
0.000450136	0.0204965	0.0205079	88.722
0.000442507	0.0205613	0.0205613	88.764
0.000473024	0.0204889	0.0204965	88.674
0.000457766	0.0205423	0.0205461	88.71
0.00040436	0.0206224	0.02063	88.89
0.00039673	0.0205995	0.0206033	88.896
0.000484468	0.0204622	0.0204622	88.638
0.000442507	0.020569	0.0205728	88.782
0.000411989	0.0205346	0.0205346	88.83
0.000514988	0.020363	0.0203744	88.548
0.000453951	0.0205117	0.0205194	88.728
0.000370027	0.0207139	0.0207177	88.968
0.000392916	0.0205995	0.0205995	88.878
0.000480654	0.0205079	0.0205117	88.662
0.000534061	0.020466	0.0204736	88.518
0.000564579	0.0203859	0.0203935	88.392
0.000518803	0.0203973	0.0204049	88.548
0.000526432	0.0204011	0.0204087	88.506
0.000488285	0.0204507	0.0204622	88.668
0.000419619	0.0204812	0.020485	88.806
0.000453951	0.0205117	0.0205156	88.722
0.000473024	0.0204126	0.0204126	88.662
0.000446321	0.020485	0.0204927	88.752
0.000301363	0.0207216	0.0207254	89.154
0.000465395	0.0204812	0.0204889	88.686
0.000446321	0.0205079	0.0205156	88.77
0.00039673	0.0206147	0.0206186	88.89
0.00040436	0.0206529	0.0206567	88.884
0.000392916	0.0206681	0.020672	88.908
0.000392916	0.0207025	0.0207025	88.902
0.000381472	0.0207025	0.0207063	88.92
0.000419619	0.0206338	0.0206376	88.842
0.000366213	0.0207063	0.0207101	88.992
0.000354769	0.0207292	0.0207292	89.004
0.000400545	0.020569	0.020569	88.848
0.000431063	0.020527	0.0205346	88.8
0.000431063	0.0205308	0.0205308	88.788
0.000473024	0.0205117	0.0205156	88.668
0.000381472	0.0205194	0.0205232	88.932
0.000392916	0.0205537	0.0205575	88.902
0.000362398	0.0205728	0.0205766	88.986
0.000389101	0.0205919	0.0205957	88.896
0.000392916	0.0206071	0.0206109	88.914
0.000373842	0.0206491	0.0206529	88.974
0.000366213	0.020672	0.0206758	88.986
0.000320436	0.0207025	0.0207025	89.088
0.000385286	0.0205919	0.0205957	88.926
0.000381472	0.0206605	0.0206643	88.944
0.000324251	0.0207101	0.0207101	89.094
0.000316622	0.0207216	0.0207254	89.106
0.000373842	0.0205957	0.0205995	88.95
0.000423433	0.0205003	0.0205003	88.788
