X 	 Y 	 R 	 theta 
#With Preamplifier, Finding A-B, ZnTe detector angle dependance 40deg,  Chopper inside probe 388Hz inside Pump 230Hz, time constant=0.3s 18dB, waiting time= 1s, sensitivity=20mV, position 11.0085mm
0.0113946	0.0105858	0.0155526	42.87
0.0113907	0.0106164	0.015564	43.002
0.0113564	0.0105744	0.0155221	42.948
0.0113869	0.0105897	0.0155564	42.924
0.0114403	0.0106621	0.0156404	42.978
0.011448	0.0106469	0.0156327	42.918
0.0114365	0.0106698	0.0156404	43.014
0.0113984	0.0106354	0.0155869	43.014
0.0114098	0.0106125	0.0155831	42.918
0.0114251	0.0106125	0.0155945	42.894
0.0114136	0.0107155	0.0156556	43.206
0.0114518	0.010727	0.0156938	43.122
0.0114442	0.0106354	0.0156212	42.906
0.0114403	0.0106621	0.0156366	42.978
0.011509	0.0107194	0.0157281	42.984
0.0114937	0.0107308	0.0157281	43.026
0.0115128	0.0107689	0.0157624	43.092
0.0114861	0.0107308	0.0157205	43.062
0.0115128	0.0107842	0.0157739	43.134
0.0115662	0.0108529	0.0158578	43.176
0.0115433	0.0107613	0.0157853	42.99
0.0115395	0.0108262	0.0158273	43.176
0.0115052	0.0107995	0.0157853	43.2
0.0115204	0.0108147	0.0158006	43.188
0.0115281	0.0108262	0.0158159	43.2
0.0115014	0.0107575	0.0157472	43.08
0.0115166	0.010788	0.0157777	43.128
0.011467	0.0107613	0.0157319	43.17
0.0114899	0.0107117	0.015709	42.978
0.0114594	0.0107117	0.0156862	43.062
0.0115319	0.0107728	0.0157853	43.044
0.0115433	0.0107995	0.0158044	43.092
0.0114823	0.0107689	0.0157396	43.182
0.0115281	0.01083	0.0158159	43.218
0.0114709	0.0107689	0.0157319	43.176
0.0114213	0.010666	0.0156289	43.05
0.011448	0.0106736	0.0156556	42.996
0.0114594	0.0107384	0.0157052	43.152
0.0114442	0.0107384	0.0156976	43.17
0.0115204	0.0108185	0.0158082	43.2
0.0115662	0.0108948	0.0158921	43.284
0.0115929	0.0109063	0.0159189	43.26
0.0115243	0.0108262	0.0158082	43.218
0.0114976	0.0107728	0.0157586	43.158
0.0114632	0.0107155	0.01569	43.05
0.0115052	0.0107537	0.0157472	43.068
0.0114899	0.0107155	0.015709	42.996
0.0114709	0.0107194	0.0157052	43.068
0.0114937	0.0107384	0.0157357	43.044
0.0114823	0.0106698	0.0156709	42.906
0.0114785	0.0107422	0.0157205	43.11
0.0114442	0.0107232	0.0156862	43.14
0.0114556	0.0106774	0.0156595	42.99
0.0114747	0.0107422	0.0157167	43.116
0.0114823	0.0107804	0.0157548	43.182
0.0114823	0.010727	0.015709	43.056
0.0114632	0.010666	0.0156633	42.942
0.0114937	0.0107728	0.0157548	43.122
0.0114785	0.0107422	0.0157205	43.092
0.0115014	0.0107499	0.0157434	43.068
0.0114823	0.0107461	0.0157205	43.104
0.0114594	0.0107003	0.0156823	43.026
0.0114251	0.0106469	0.0156174	42.984
0.0114327	0.0106583	0.0156327	42.996
0.011467	0.0106202	0.0156327	42.804
0.0114594	0.0106545	0.0156442	42.93
0.0114327	0.010666	0.0156366	42.996
0.011448	0.0105973	0.0155984	42.804
0.0114213	0.0106049	0.0155869	42.888
0.0114136	0.010624	0.0155945	42.948
0.0114327	0.0106888	0.015648	43.074
0.0114518	0.0106812	0.0156595	43.008
0.011448	0.0106278	0.0156289	42.876
0.0114518	0.0106164	0.0156174	42.84
0.0115052	0.0107155	0.0157205	42.966
0.0115319	0.010666	0.0157014	42.774
0.0114327	0.0106202	0.015606	42.9
0.0115395	0.0107308	0.0157624	42.936
0.0115662	0.0107613	0.015793	42.948
0.0116082	0.0108643	0.015896	43.116
0.0115891	0.0108262	0.0158578	43.05
0.011551	0.0107842	0.0158006	43.026
0.0115128	0.0107041	0.0157205	42.912
0.0115243	0.0107499	0.0157586	43.002
0.0115052	0.0107689	0.0157586	43.116
0.0115395	0.0107232	0.015751	42.906
0.0114785	0.0107003	0.0156938	43.02
0.0114861	0.0107194	0.0157129	43.008
0.011509	0.0106736	0.01569	42.84
0.0114976	0.0106927	0.0157052	42.948
0.0115586	0.0107728	0.0158006	42.99
0.0115166	0.0107232	0.0157357	42.948
0.0115243	0.0107346	0.015751	42.978
0.0115128	0.0107384	0.0157396	43.002
0.0114289	0.0105973	0.0155945	42.846
0.011551	0.0107918	0.0158159	43.044
0.0116006	0.0108262	0.0158654	43.026
0.0115777	0.0108758	0.0158883	43.2
0.0115395	0.0107766	0.0157892	43.05
0.0115128	0.0107308	0.0157396	42.984
