Time (s) 	 Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#Without Preamplifier,Fluence 1 filter = NE15A-B, ZnTe detector angle dependance 40deg, Chopper 230Hz, time constant=0.3s 18dB, waiting time= 2.7s, sensitivity=20mV
3.6884	8.0	5.33704e-11	-8.77385e-05	-0.000106812	0.000141145	-131.184
7.0147	8.1	5.403753e-11	-9.91826e-05	-0.000106812	0.000141145	-129.474
10.2938	8.2	5.470465999999999e-11	-6.10356e-05	-0.000114441	0.000125886	-112.62
13.5726	8.3	5.5371790000000004e-11	-3.81472e-05	-0.000122071	0.000125886	-105.522
16.8506	8.4	5.603892e-11	-7.62944e-05	-8.77385e-05	0.000110627	-127.878
20.1444	8.5	5.670605e-11	-0.000125886	-0.000118256	0.000167848	-134.214
23.6805	8.6	5.737317999999999e-11	-8.01091e-05	-0.000133515	0.000152589	-118.812
26.9584	8.7	5.804030999999999e-11	-4.19619e-05	-6.8665e-05	7.24797e-05	-116.562
30.2379	8.8	5.870744e-11	-6.8665e-05	-8.77385e-05	0.000102997	-125.136
33.5325	8.9	5.937457e-11	-7.24797e-05	-0.000148774	0.000156404	-111.804
37.0824	9.0	6.004169999999999e-11	-1.14442e-05	-0.000133515	0.000125886	-93.012
40.3767	9.1	6.070883e-11	-9.15532e-05	-0.000114441	0.000141145	-129.474
43.6714	9.2	6.137595999999999e-11	-0.000106812	-9.53679e-05	0.000133515	-135.972
46.9821	9.3	6.204309e-11	-6.8665e-05	-0.000160218	0.000164033	-110.958
50.2934	9.4	6.271022e-11	-3.43325e-05	-0.00013733	0.000133515	-104.382
53.572	9.5	6.337735e-11	-5.3406e-05	-0.000110627	0.000122071	-119.358
57.1228	9.6	6.404448e-11	-0.000114441	-0.000129701	0.000171662	-131.904
60.4016	9.7	6.471160999999999e-11	-3.81472e-05	-0.000160218	0.000160218	-102.906
63.6949	9.8	6.537874000000001e-11	-5.3406e-05	-0.000106812	0.000114441	-118.74
66.9743	9.9	6.604587e-11	-8.01091e-05	-5.72207e-05	9.91826e-05	-146.82
70.5403	10.0	6.6713e-11	-8.39238e-05	-0.000133515	0.000156404	-123.024
73.836	10.1	6.738012999999999e-11	-5.72207e-05	-0.000133515	0.000141145	-114.774
77.1149	10.2	6.804726e-11	-5.3406e-05	-0.000110627	0.000118256	-117.3
80.4079	10.3	6.871439e-11	-0.000118256	-0.000144959	0.000183106	-128.994
83.6883	10.4	6.938152e-11	-0.000179292	-0.000205995	0.000267031	-130.446
86.9662	10.5	7.004865e-11	-0.000247957	-0.000267031	0.000358583	-132.348
90.5168	10.6	7.071578e-11	-0.000316622	-0.000293734	0.000427248	-138.18
93.8122	10.7	7.138290999999999e-11	-0.000450136	-0.00046921	0.000648502	-134.376
97.0905	10.8	7.205004e-11	-0.000541691	-0.00061417	0.000812534	-131.514
100.3853	10.9	7.271717e-11	-0.00061417	-0.000846867	0.00103379	-125.988
103.9362	11.0	7.33843e-11	0.00451663	0.00430301	0.00623706	43.656
107.2148	11.1	7.405142999999999e-11	-0.000900272	-0.000892643	0.00126649	-135.318
110.5098	11.2	7.471856e-11	-0.000232697	-0.000221253	0.000316622	-136.29
113.7885	11.3	7.538569e-11	-0.000408174	-0.000385286	0.000553135	-136.704
117.0831	11.4	7.605282e-11	-0.000362398	-0.000320436	0.000480654	-138.63
120.3779	11.5	7.671994999999999e-11	-0.000102997	-0.000110627	0.000148774	-131.424
123.9284	11.6	7.738708e-11	5.72207e-05	-5.72207e-05	8.39238e-05	-40.602
127.2065	11.7	7.805420999999999e-11	0.000129701	-3.81473e-06	0.000129701	0.0
130.4698	11.8	7.872134e-11	-0.000209809	-0.000228883	0.000301363	-132.318
133.7644	11.9	7.938846999999999e-11	-8.01091e-05	-0.000114441	0.000129701	-120.468
137.3306	12.0	8.00556e-11	-0.000125886	-0.000144959	0.000183106	-129.144
140.6247	12.1	8.072272999999999e-11	-0.000106812	-0.000186921	0.000209809	-118.608
143.9037	12.2	8.138985999999999e-11	-0.000141145	-0.000156404	0.000205995	-131.712
147.1987	12.3	8.205699e-11	-0.000141145	-0.000152589	0.000205995	-133.026
150.4933	12.4	8.272412e-11	-0.000160218	-0.000236512	0.000278475	-123.876
154.0607	12.5	8.339125e-11	-1.14442e-05	-1.52589e-05	1.52589e-05	-90.0
157.355	12.6	8.405837999999999e-11	8.39238e-05	2.28883e-05	8.77385e-05	15.642
160.6495	12.7	8.472551e-11	-0.000438692	-0.000431063	0.000617985	-135.87
163.9608	12.8	8.539264e-11	4.19619e-05	-8.77385e-05	9.91826e-05	-64.29
167.2549	12.9	8.605977e-11	-3.81473e-06	-7.24797e-05	6.8665e-05	-92.862
170.5173	13.0	8.67269e-11	6.10356e-05	-7.62945e-06	5.72207e-05	-3.18
174.0827	13.1	8.739403e-11	-0.000160218	-0.000183106	0.000240327	-132.798
177.3788	13.2	8.806115999999999e-11	-0.000278475	-0.000308992	0.000408174	-132.024
180.6738	13.3	8.872829e-11	-7.24797e-05	-0.000110627	0.000125886	-122.004
183.9521	13.4	8.939542e-11	0.000106812	0.0	0.000106812	3.468
187.5034	13.5	9.006255e-11	7.24797e-05	7.62945e-06	6.48503e-05	10.782
190.7812	13.6	9.072967999999999e-11	-0.000240327	-0.000297548	0.000377657	-128.58
194.0609	13.7	9.139681e-11	-0.000160218	-0.000205995	0.000255587	-129.132
197.3388	13.8	9.206394e-11	-4.57766e-05	-8.77385e-05	9.53679e-05	-120.258
200.633	13.9	9.273107e-11	-0.00019455	-0.000179292	0.000263216	-139.086
203.9289	14.0	9.339819999999999e-11	8.39238e-05	7.24797e-05	0.000114441	39.174
