X 	 Y 	 R 	 theta 
#With Preamplifier, Finding A, ZnTe detector angle dependance 40deg, Chopper inside probe 388Hz inside Pump 230Hz, time constant=0.3s 18dB, waiting time= 1s, sensitivity=20mV, position 11.0085mm
0.000473024	0.0204889	0.0204965	88.668
0.000526432	0.0203859	0.0203897	88.518
0.000446321	0.0205156	0.0205194	88.764
0.000389101	0.0205842	0.0205842	88.908
0.000446321	0.020466	0.0204736	88.734
0.000453951	0.0204355	0.0204431	88.722
0.000453951	0.0205079	0.0205117	88.722
0.000476839	0.0204316	0.0204393	88.638
0.000511173	0.0204355	0.0204393	88.542
0.000530247	0.0203859	0.0203897	88.518
0.000553135	0.0203325	0.0203401	88.47
0.000518803	0.0204316	0.0204393	88.536
0.000499729	0.020466	0.0204736	88.602
0.000446321	0.020569	0.020569	88.758
0.000453951	0.0205613	0.0205613	88.698
0.000488285	0.0204316	0.0204393	88.608
0.000545505	0.0203592	0.0203668	88.482
0.000534061	0.0203592	0.020363	88.512
0.000480654	0.0204545	0.0204622	88.65
0.000507358	0.0204545	0.0204622	88.554
0.000545505	0.020382	0.0203859	88.482
0.000480654	0.020424	0.0204316	88.656
0.000526432	0.0204393	0.0204431	88.488
0.000488285	0.0204622	0.0204698	88.638
0.000484468	0.0204469	0.0204507	88.644
0.000507358	0.0203744	0.0203782	88.566
0.000537876	0.0203592	0.020363	88.464
0.000530247	0.0203859	0.0203935	88.524
0.000537876	0.0204049	0.0204126	88.494
0.000473024	0.0204965	0.0205079	88.668
0.000434877	0.020569	0.020569	88.8
0.000473024	0.0204507	0.0204583	88.668
0.000518803	0.0204087	0.0204126	88.53
0.000499729	0.0203897	0.0204011	88.578
0.000545505	0.0204087	0.0204126	88.464
0.000579838	0.0203668	0.0203744	88.38
0.00054932	0.0203019	0.0203058	88.44
0.000480654	0.0204393	0.0204469	88.674
0.000442507	0.0205156	0.0205156	88.77
0.000434877	0.0205384	0.0205423	88.782
0.000446321	0.0205804	0.020588	88.758
0.000392916	0.020588	0.0205919	88.908
0.000480654	0.0205079	0.0205117	88.632
0.000572208	0.0203058	0.0203096	88.356
0.000499729	0.0205156	0.020527	88.632
0.000419619	0.0206529	0.0206567	88.842
0.000438692	0.020569	0.020569	88.764
0.000476839	0.0205194	0.0205346	88.668
0.000370027	0.0207025	0.0207025	88.986
0.000411989	0.0205308	0.0205346	88.836
0.000381472	0.0205842	0.0205919	88.926
0.000328066	0.0207063	0.0207101	89.07
0.000392916	0.0206186	0.0206224	88.914
0.000446321	0.020569	0.020569	88.764
0.000419619	0.0206224	0.0206224	88.824
0.00046158	0.020527	0.0205384	88.71
0.000453951	0.0205957	0.0205995	88.752
0.000446321	0.0205499	0.0205499	88.734
