X 	 Y 	 R 	 theta 
#With Preamplifier, Finding A, ZnTe detector angle dependance 40deg, Chopper inside probe 388Hz inside Pump 230Hz, time constant=0.3s 18dB, waiting time= 1s, sensitivity=20mV, position 8.0mm
-0.000179292	0.0278474	0.0278436	90.366
-0.000183106	0.0278474	0.0278512	90.384
-0.000320436	0.0281106	0.0281183	90.666
-0.000240327	0.0279809	0.0279771	90.486
-0.000282289	0.028042	0.028042	90.582
-0.000328066	0.0281755	0.0281793	90.666
-0.000282289	0.0280725	0.0280763	90.564
-0.000419619	0.028309	0.0283128	90.834
-0.000400545	0.0283052	0.0283052	90.81
-0.000354769	0.0282022	0.0282022	90.726
-0.000366213	0.0281793	0.0281869	90.744
-0.00033951	0.0281793	0.0281831	90.678
-0.000335695	0.0282136	0.0282174	90.684
-0.000308992	0.0280496	0.0280496	90.636
-0.000164033	0.0278627	0.0278627	90.33
-0.000251772	0.0280305	0.0280305	90.51
-0.000213624	0.027939	0.027939	90.426
-0.000186921	0.0279313	0.0279351	90.39
-0.000221253	0.0280153	0.0280153	90.462
-0.000225068	0.0279847	0.0279847	90.468
-0.000213624	0.0280343	0.0280381	90.438
-0.000263216	0.0281106	0.0281144	90.528
-0.000305178	0.0280763	0.0280763	90.606
-0.000186921	0.027897	0.027897	90.372
-0.000129701	0.0278322	0.0278322	90.258
-0.00020218	0.0279657	0.0279657	90.42
-0.000270845	0.028061	0.0280648	90.558
-0.000343325	0.028145	0.0281488	90.702
-0.000343325	0.0281488	0.0281488	90.672
-0.000213624	0.0280153	0.0280153	90.45
-0.000232697	0.028042	0.0280381	90.456
-0.000148774	0.0278589	0.0278589	90.3
-0.000282289	0.0280343	0.0280381	90.57
-0.000141145	0.0278817	0.0278779	90.282
-0.000106812	0.0278093	0.0278093	90.222
-0.000106812	0.0277711	0.0277711	90.204
-0.000209809	0.0280153	0.0280191	90.438
-0.000186921	0.0279084	0.0279123	90.378
-0.000213624	0.0279161	0.0279123	90.432
-0.000183106	0.0279008	0.0279008	90.378
-0.000293734	0.0281144	0.0281144	90.606
-0.000328066	0.028164	0.0281717	90.672
-0.000320436	0.0281411	0.028145	90.642
-0.000240327	0.0280114	0.0280076	90.468
-0.000354769	0.0281564	0.028164	90.738
-0.000297548	0.0281106	0.0281068	90.582
-0.000282289	0.0281068	0.0281068	90.57
-0.000255587	0.0280496	0.0280496	90.516
-0.000293734	0.0280534	0.0280496	90.588
-9.15532e-05	0.0278093	0.0278054	90.186
-0.000186921	0.0279886	0.0279924	90.39
-0.000175477	0.027958	0.0279619	90.348
-0.000259401	0.0280648	0.0280687	90.522
-0.000240327	0.0281106	0.0281068	90.474
-0.000213624	0.0280076	0.0280038	90.426
-0.000263216	0.0280877	0.0280877	90.534
-0.000228883	0.0280343	0.0280343	90.45
-0.000289919	0.0281488	0.0281526	90.588
-0.000297548	0.0281831	0.0281831	90.594
-0.000293734	0.0281297	0.0281259	90.6
-0.000301363	0.0281183	0.0281183	90.618
-0.000305178	0.0282136	0.0282174	90.624
-0.000343325	0.0282594	0.0282594	90.69
-0.000324251	0.0281907	0.0281945	90.66
-0.000320436	0.0281793	0.0281831	90.654
-0.000450136	0.0284539	0.0284616	90.918
-0.000400545	0.0282861	0.0282899	90.804
-0.00039673	0.0282747	0.0282785	90.81
-0.000316622	0.0282518	0.0282518	90.624
-0.000293734	0.0281869	0.0281869	90.606
-0.000366213	0.0282403	0.0282441	90.744
-0.000438692	0.0282975	0.0282975	90.87
-0.000419619	0.0283853	0.0283891	90.84
-0.000408174	0.0283014	0.0283014	90.81
-0.000389101	0.0283166	0.0283204	90.786
-0.00039673	0.028267	0.0282747	90.804
-0.000400545	0.0283471	0.0283509	90.81
-0.000431063	0.0283662	0.0283738	90.876
-0.0004921	0.0284387	0.0284425	90.978
-0.000320436	0.0281411	0.0281488	90.642
-0.000434877	0.0283662	0.02837	90.882
-0.000335695	0.0281793	0.0281831	90.678
-0.000385286	0.0283357	0.0283433	90.786
-0.000350954	0.0283052	0.028309	90.702
-0.000301363	0.0282098	0.0282136	90.624
-0.000450136	0.0283929	0.0283967	90.9
-0.00046921	0.0284883	0.0284883	90.948
-0.000389101	0.0283204	0.0283281	90.786
-0.000453951	0.0283624	0.02837	90.93
-0.000450136	0.0283815	0.0283853	90.888
-0.000381472	0.0283014	0.0283052	90.774
-0.000431063	0.0283548	0.0283586	90.882
-0.000400545	0.0282823	0.0282899	90.816
-0.00039673	0.0283357	0.0283433	90.81
-0.000392916	0.0283128	0.0283166	90.798
-0.000431063	0.0283853	0.0283929	90.888
-0.000411989	0.0282823	0.0282785	90.81
-0.000442507	0.0284044	0.028412	90.9
-0.000465395	0.0283853	0.0283853	90.936
-0.000400545	0.0282556	0.0282556	90.786
