Time (s) 	 Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#Without Preamplifier, ZnTe detector angle dependance 40deg, Chopper 230Hz, time constant=0.3s 12dB, waiting time= 2.1s, sensitivity=20mV
2.8507	10.0	6.6713e-11	3.81473e-06	-1.90736e-06	5.72208e-06	-10.308
5.5702	10.1	6.738012999999999e-11	2.9564e-05	-4.7684e-06	2.86103e-05	-9.246
8.2414	10.2	6.804726e-11	-7.62945e-06	-3.33788e-05	3.71935e-05	-109.98
10.9275	10.3	6.871439e-11	-5.6267e-05	-0.000118256	0.000127793	-115.086
13.6152	10.4	6.938152e-11	-0.000123979	-0.000170709	0.000209809	-125.244
16.3178	10.5	7.004865e-11	-0.000204087	-0.000293734	0.000354769	-124.65
19.2606	10.6	7.071578e-11	-0.000208856	-0.000467302	0.000510219	-114.192
21.9478	10.7	7.138290999999999e-11	-6.2943e-05	-0.000561718	0.000564579	-96.558
24.6187	10.8	7.205004e-11	-1.14442e-05	-0.00083733	0.000836376	-90.732
27.2898	10.9	7.271717e-11	5.72208e-06	-0.00094128	0.000940327	-89.634
30.2319	11.0	7.33843e-11	0.00205423	0.0100403	0.0102482	78.462
32.9195	11.1	7.405142999999999e-11	-0.000692371	-0.000719074	0.000996597	-133.866
35.606	11.2	7.471856e-11	0.000208856	-0.000295641	0.000360491	-54.756
38.2931	11.3	7.538569e-11	-0.000390055	-0.000873569	0.000956539	-113.922
40.98	11.4	7.605282e-11	-0.000314714	-0.000701908	0.000766758	-114.048
43.6503	11.5	7.671994999999999e-11	-8.96459e-05	-0.000131608	0.000156404	-122.952
46.3377	11.6	7.738708e-11	-4.57766e-05	0.000497822	0.000500683	95.328
49.0086	11.7	7.805420999999999e-11	8.58312e-05	0.000447275	0.000455858	79.446
51.6949	11.8	7.872134e-11	-6.67577e-05	-0.000348093	0.000351908	-99.984
54.3825	11.9	7.938846999999999e-11	6.5804e-05	0.000107766	0.000127793	56.964
57.0692	12.0	8.00556e-11	-6.8665e-05	-0.00012684	0.000143052	-119.154
