Time (s) 	 Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#Without Preamplifier,Fluence 1 filter = NE15A-B, ZnTe detector angle dependance 40deg, Chopper 230Hz, time constant=0.3s 18dB, waiting time= 2.7s, sensitivity=20mV
3.2589	11.5	7.671994999999999e-11	-1.33515e-05	-3.62399e-05	3.91009e-05	-114.846
6.5856	11.502	7.67332926e-11	-8.58313e-06	-4.00546e-05	4.10082e-05	-101.844
9.8639	11.504	7.674663519999999e-11	-2.86103e-05	-4.67303e-05	5.24523e-05	-120.72
13.143	11.506	7.67599778e-11	-4.48229e-05	-2.9564e-05	5.24523e-05	-146.916
16.421	11.508	7.677332039999999e-11	-3.81472e-05	-2.6703e-05	4.57766e-05	-146.766
19.7164	11.51	7.6786663e-11	-3.81472e-05	-3.14715e-05	5.0545e-05	-142.98
23.0097	11.512	7.68000056e-11	-4.00546e-05	-1.43052e-05	4.19619e-05	-157.164
26.2896	11.514	7.681334819999999e-11	-5.0545e-05	-3.14715e-05	5.81744e-05	-146.49
29.5683	11.516	7.68266908e-11	-1.90736e-05	-2.9564e-05	3.33788e-05	-122.736
32.847	11.518	7.68400334e-11	-5.53133e-05	-4.86376e-05	7.1526e-05	-138.414
36.1414	11.52	7.6853376e-11	-4.29156e-05	-4.67303e-05	6.19893e-05	-131.532
39.4355	11.522	7.68667186e-11	-3.62399e-05	-2.00273e-05	4.10082e-05	-152.202
42.7149	11.524	7.68800612e-11	-1.04905e-05	-4.57766e-05	4.57766e-05	-104.034
46.0091	11.526	7.68934038e-11	-3.71935e-05	-3.62399e-05	5.24523e-05	-136.02
49.2882	11.528	7.69067464e-11	-5.0545e-05	-1.90736e-05	5.3406e-05	-159.114
52.5668	11.53	7.6920089e-11	-4.00546e-05	-1.81199e-05	3.91009e-05	-156.93
55.8601	11.532	7.693343159999999e-11	-4.95913e-05	-2.28883e-05	5.3406e-05	-155.616
59.14	11.534	7.69467742e-11	-4.48229e-05	-3.52862e-05	5.53133e-05	-141.45
62.4348	11.536	7.696011679999999e-11	-4.29156e-05	-3.05178e-05	5.24523e-05	-146.31
65.7293	11.538	7.69734594e-11	-5.81744e-05	-4.7684e-06	5.6267e-05	-175.914
69.0068	11.54	7.698680199999999e-11	-4.67303e-05	-5.6267e-05	7.24797e-05	-131.286
72.3019	11.542	7.700014459999999e-11	-2.57493e-05	-1.62126e-05	2.86103e-05	-147.426
75.5802	11.544	7.70134872e-11	-3.71935e-05	-6.2943e-05	7.24797e-05	-122.394
78.876	11.546	7.702682979999999e-11	-5.43597e-05	-3.14715e-05	6.19893e-05	-147.672
82.1702	11.548	7.70401724e-11	-4.48229e-05	-3.14715e-05	5.24523e-05	-143.706
85.4492	11.55	7.7053515e-11	-4.29156e-05	-3.91009e-05	5.72207e-05	-139.188
88.7432	11.552	7.70668576e-11	-4.67303e-05	-3.91009e-05	6.19893e-05	-140.196
92.0387	11.554	7.70802002e-11	-5.6267e-05	-4.48229e-05	6.77113e-05	-141.78
95.3164	11.556	7.709354279999999e-11	-3.62399e-05	-3.05178e-05	4.57766e-05	-139.572
98.6114	11.558	7.71068854e-11	-6.67577e-05	-4.10082e-05	7.82018e-05	-149.952
101.9219	11.56	7.7120228e-11	-5.14986e-05	-5.0545e-05	7.05724e-05	-135.0
105.2159	11.562	7.71335706e-11	-5.72207e-05	-6.8665e-05	8.77385e-05	-130.74
108.5261	11.564	7.71469132e-11	-3.71935e-05	-5.14986e-05	6.19893e-05	-124.89
111.8383	11.566	7.716025580000001e-11	-6.00817e-05	-6.8665e-05	9.05995e-05	-130.788
115.1319	11.568	7.71735984e-11	-2.9564e-05	-4.48229e-05	5.24523e-05	-123.084
118.4275	11.57	7.718694099999999e-11	-4.19619e-05	-4.67303e-05	6.00817e-05	-131.424
121.7061	11.572	7.720028359999999e-11	-4.48229e-05	-3.81472e-05	5.72207e-05	-139.188
125.0002	11.574	7.721362619999999e-11	-5.81744e-05	-6.00817e-05	8.39238e-05	-133.728
128.2946	11.576	7.72269688e-11	-6.2943e-05	-4.19619e-05	7.53407e-05	-146.31
131.59	11.578	7.724031139999999e-11	-4.48229e-05	-6.38966e-05	7.72481e-05	-124.506
134.8847	11.58	7.7253654e-11	-3.91009e-05	-3.05178e-05	4.95913e-05	-144.636
138.1623	11.582	7.72669966e-11	-6.10356e-05	-4.38693e-05	7.43871e-05	-145.464
141.4407	11.584	7.728033919999999e-11	-5.81744e-05	-6.96187e-05	8.96459e-05	-129.588
144.7202	11.586	7.72936818e-11	-6.00817e-05	-6.96187e-05	9.05995e-05	-131.706
148.0154	11.588	7.730702439999999e-11	-4.10082e-05	-3.62399e-05	5.24523e-05	-138.546
151.2937	11.59	7.7320367e-11	-6.38966e-05	-6.19893e-05	8.77385e-05	-136.53
154.5886	11.592	7.73337096e-11	-6.00817e-05	-5.3406e-05	7.91554e-05	-137.724
157.8674	11.594	7.73470522e-11	-6.2943e-05	-3.71935e-05	7.24797e-05	-148.494
161.1455	11.596	7.73603948e-11	-6.48503e-05	-6.77113e-05	9.34605e-05	-133.854
164.4402	11.598	7.73737374e-11	-5.53133e-05	-6.48503e-05	8.39238e-05	-131.184
167.7182	11.6	7.738708e-11	-2.76567e-05	-5.3406e-05	5.9128e-05	-117.996
170.998	11.602	7.74004226e-11	-4.00546e-05	-4.19619e-05	5.72207e-05	-133.092
174.2914	11.604	7.74137652e-11	-5.81744e-05	-6.67577e-05	8.67848e-05	-131.268
177.5702	11.606	7.742710779999999e-11	-6.8665e-05	-6.67577e-05	9.44142e-05	-135.57
180.849	11.608	7.74404504e-11	-6.67577e-05	-6.2943e-05	9.05995e-05	-136.194
