Time (s) 	 Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#Without Preamplifier,Fluence 1 filter = NE15A-B, ZnTe detector angle dependance 40deg, Chopper 230Hz, time constant=0.3s 18dB, waiting time= 2.7s, sensitivity=20mV
3.4625	10.0	6.6713e-11	-9.53682e-07	5.72208e-06	5.72208e-06	110.556
6.7882	10.002	6.67263426e-11	-2.28883e-05	-3.81473e-06	2.19346e-05	-168.024
10.0833	10.004	6.673968519999999e-11	-2.86104e-06	-5.72208e-06	5.72208e-06	-129.804
13.3934	10.006	6.67530278e-11	-3.81473e-06	-9.53682e-07	2.86104e-06	-170.538
16.6731	10.008	6.676637039999999e-11	5.72208e-06	8.58313e-06	1.04905e-05	55.302
19.9669	10.01	6.6779713e-11	-7.62945e-06	9.5368e-06	1.04905e-05	116.562
23.2456	10.012	6.67930556e-11	1.71663e-05	-1.71663e-05	2.3842e-05	-43.92
26.541	10.014	6.68063982e-11	7.62945e-06	-9.53682e-07	8.58313e-06	-3.816
29.8185	10.016	6.68197408e-11	-1.90736e-05	5.72208e-06	1.90736e-05	162.18
33.0811	10.018	6.68330834e-11	3.81473e-06	3.81473e-06	5.72208e-06	48.816
36.361	10.02	6.6846426e-11	1.33515e-05	5.72208e-06	1.52589e-05	21.372
39.6398	10.022	6.68597686e-11	-3.62399e-05	1.90736e-06	3.52862e-05	178.92
42.9334	10.024	6.68731112e-11	-1.33515e-05	-1.81199e-05	1.90736e-05	-123.69
46.2289	10.026	6.688645379999999e-11	-1.90736e-05	8.58313e-06	1.90736e-05	158.55
49.5397	10.028	6.68997964e-11	2.28883e-05	8.58313e-06	2.28883e-05	18.432
52.8496	10.03	6.691313899999999e-11	1.43052e-05	1.33515e-05	1.90736e-05	47.862
56.1269	10.032	6.692648159999999e-11	1.33515e-05	5.72208e-06	1.52589e-05	27.642
59.4229	10.034	6.69398242e-11	-1.52589e-05	-8.58313e-06	1.62126e-05	-151.392
62.7021	10.036	6.695316679999999e-11	3.62399e-05	3.81473e-06	3.81472e-05	8.82
65.981	10.038	6.69665094e-11	-2.00273e-05	-9.53682e-07	1.81199e-05	-177.882
69.2596	10.04	6.697985199999999e-11	-1.90736e-06	1.71663e-05	1.71663e-05	94.236
72.5382	10.042	6.69931946e-11	1.90736e-05	0.0	1.90736e-05	1.974
75.8331	10.044	6.70065372e-11	1.14442e-05	-1.33515e-05	1.81199e-05	-36.468
79.1114	10.046	6.70198798e-11	1.62126e-05	-3.81473e-06	1.52589e-05	-14.622
82.3901	10.048	6.70332224e-11	8.58313e-06	1.52589e-05	1.71663e-05	62.526
85.6679	10.05	6.7046565e-11	-3.81473e-06	1.43052e-05	1.43052e-05	113.202
88.9475	10.052	6.70599076e-11	1.90736e-06	-1.14442e-05	9.5368e-06	-78.69
92.2262	10.054	6.70732502e-11	-2.19346e-05	-2.86104e-06	2.19346e-05	-174.804
95.5034	10.056	6.70865928e-11	-1.04905e-05	-3.81473e-06	1.04905e-05	-163.608
98.7834	10.058	6.70999354e-11	6.67575e-06	-1.62126e-05	1.62126e-05	-68.628
102.0622	10.06	6.7113278e-11	-1.81199e-05	6.67575e-06	1.90736e-05	162.756
105.3394	10.062	6.712662059999999e-11	-9.5368e-06	1.43052e-05	1.71663e-05	125.538
108.6196	10.064	6.713996319999999e-11	1.52589e-05	-2.86104e-06	1.62126e-05	-6.582
111.9133	10.066	6.71533058e-11	-1.81199e-05	5.72208e-06	1.90736e-05	159.678
115.2078	10.068	6.716664839999999e-11	-7.62945e-06	-6.67575e-06	1.04905e-05	-149.034
118.5028	10.07	6.7179991e-11	1.04905e-05	1.90736e-06	8.58313e-06	24.444
121.781	10.072	6.719333359999999e-11	-1.33515e-05	-1.62126e-05	2.00273e-05	-132.396
125.0608	10.074	6.72066762e-11	1.81199e-05	-2.00273e-05	2.76567e-05	-48.816
128.3396	10.076	6.72200188e-11	-2.00273e-05	2.86104e-06	1.90736e-05	170.838
131.6183	10.078	6.723336139999999e-11	-2.86104e-06	3.81473e-06	4.7684e-06	125.538
134.8969	10.08	6.7246704e-11	4.10082e-05	-1.81199e-05	4.67303e-05	-21.948
138.1747	10.082	6.72600466e-11	-1.14442e-05	-1.62126e-05	1.71663e-05	-119.478
141.4368	10.084	6.72733892e-11	-1.90736e-06	-1.04905e-05	9.5368e-06	-93.816
144.7167	10.086	6.72867318e-11	-1.04905e-05	1.23978e-05	1.62126e-05	131.82
148.0115	10.088	6.73000744e-11	1.90736e-06	-1.52589e-05	1.52589e-05	-90.0
151.2902	10.09	6.7313417e-11	1.52589e-05	-9.5368e-06	1.81199e-05	-25.644
154.5681	10.092	6.73267596e-11	2.86104e-06	-2.47956e-05	2.3842e-05	-79.284
157.8634	10.094	6.73401022e-11	-3.33788e-05	2.3842e-05	4.00546e-05	142.944
161.1413	10.096	6.73534448e-11	-3.81473e-06	9.53682e-07	1.90736e-06	116.562
164.419	10.098	6.73667874e-11	5.72208e-06	1.04905e-05	1.33515e-05	62.244
167.6996	10.1	6.738012999999999e-11	8.58313e-06	-7.62945e-06	1.14442e-05	-36.252
170.9934	10.102	6.73934726e-11	-8.58313e-06	-9.5368e-06	1.23978e-05	-130.914
174.2569	10.104	6.740681519999999e-11	1.33515e-05	1.90736e-05	2.3842e-05	54.09
177.5496	10.106	6.742015779999999e-11	-1.04905e-05	8.58313e-06	1.23978e-05	130.914
180.8461	10.108	6.74335004e-11	4.7684e-06	1.52589e-05	1.62126e-05	68.628
184.3966	10.11	6.744684299999999e-11	8.58313e-06	-1.90736e-06	8.58313e-06	-15.948
187.6906	10.112	6.74601856e-11	1.90736e-05	-8.58313e-06	1.90736e-05	-18.432
190.97	10.114	6.74735282e-11	2.86104e-06	1.62126e-05	1.62126e-05	77.004
194.2633	10.116	6.74868708e-11	8.58313e-06	-1.90736e-05	1.90736e-05	-64.29
197.5432	10.118	6.75002134e-11	1.23978e-05	0.0	1.04905e-05	3.816
200.8208	10.12	6.751355599999999e-11	2.3842e-05	1.90736e-06	2.3842e-05	6.168
204.1004	10.122	6.75268986e-11	1.52589e-05	5.72208e-06	1.71663e-05	14.532
207.3783	10.124	6.75402412e-11	-1.90736e-06	-6.67575e-06	5.72208e-06	-96.342
210.6575	10.126	6.75535838e-11	3.81473e-06	7.62945e-06	8.58313e-06	77.004
213.9522	10.128	6.75669264e-11	-1.90736e-06	-1.04905e-05	1.04905e-05	-96.342
217.2467	10.13	6.758026900000001e-11	-1.71663e-05	1.14442e-05	1.90736e-05	137.724
