Time (s) 	 Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#Without Preamplifier,Fluence with Filter (NE03A-B), ZnTe detector angle 40deg, Chopper 230Hz, time constant=0.1s 18dB, waiting time= 0.9s, sensitivity=20mV
1.4243	8.6	5.737317999999999e-11	3.62399e-05	-3.81472e-05	5.53133e-05	-45.468
2.956	8.604	5.739986519999999e-11	5.24523e-05	-1.33515e-05	5.72207e-05	-11.958
4.4285	8.608	5.74265504e-11	3.24252e-05	1.33515e-05	3.52862e-05	10.884
5.8856	8.612	5.74532356e-11	4.76839e-05	-1.62126e-05	5.24523e-05	-25.344
7.3681	8.616	5.74799208e-11	8.48775e-05	6.67575e-06	9.72752e-05	2.538
8.839	8.62	5.750660599999999e-11	7.05724e-05	-6.67575e-06	6.48503e-05	-8.652
10.3338	8.624	5.75332912e-11	8.58312e-05	-1.14442e-05	8.86922e-05	-11.976
11.7871	8.628	5.75599764e-11	3.43325e-05	-9.53682e-07	3.14715e-05	-8.838
13.2579	8.632	5.75866616e-11	5.14986e-05	2.3842e-05	5.9128e-05	24.906
14.7075	8.636	5.761334679999999e-11	7.53407e-05	-3.52862e-05	8.29701e-05	-22.836
16.2005	8.64	5.7640032e-11	2.76567e-05	-3.62399e-05	4.57766e-05	-34.116
17.6725	8.644	5.76667172e-11	3.71935e-05	-2.0981e-05	3.81472e-05	-27.03
19.3836	8.648	5.7693402399999996e-11	4.48229e-05	2.19346e-05	5.9128e-05	21.69
21.0296	8.652	5.7720087599999994e-11	3.71935e-05	5.72208e-06	3.91009e-05	7.596
22.5003	8.656	5.77467728e-11	4.38693e-05	-3.24252e-05	5.14986e-05	-32.172
23.9737	8.66	5.7773458e-11	3.33788e-05	-2.47956e-05	4.19619e-05	-33.942
25.4399	8.664	5.7800143199999996e-11	5.53133e-05	0.0	3.91009e-05	3.366
26.912	8.668	5.7826828399999994e-11	5.14986e-05	1.43052e-05	4.86376e-05	19.29
28.373	8.672	5.78535136e-11	4.57766e-05	-3.81473e-06	5.0545e-05	-3.486
29.8427	8.676	5.7880198799999997e-11	3.33788e-05	-2.76567e-05	4.10082e-05	-27.846
31.5556	8.68	5.7906883999999995e-11	7.43871e-05	1.23978e-05	6.77113e-05	5.196
33.0378	8.684	5.793356919999999e-11	1.81199e-05	-2.0981e-05	2.00273e-05	-75.528
34.5093	8.688	5.7960254400000004e-11	9.82289e-05	-7.62945e-06	9.53679e-05	-5.382
35.9991	8.692	5.7986939599999996e-11	3.14715e-05	-2.86104e-06	3.14715e-05	-29.052
37.4686	8.696	5.8013624799999994e-11	2.47956e-05	-1.14442e-05	2.6703e-05	2.664
38.9378	8.7	5.804030999999999e-11	3.71935e-05	1.23978e-05	4.67303e-05	25.866
40.4135	8.704	5.8066995200000003e-11	1.33515e-05	-2.28883e-05	3.24252e-05	-26.112
41.9006	8.708	5.8093680399999995e-11	3.91009e-05	-9.5368e-06	4.38693e-05	-17.352
43.6213	8.712	5.8120365599999993e-11	2.0981e-05	8.58313e-06	2.86103e-05	23.838
45.0864	8.716	5.814705079999999e-11	3.62399e-05	4.7684e-06	3.52862e-05	2.082
46.5693	8.72	5.8173736e-11	3.52862e-05	-9.5368e-06	3.52862e-05	-30.414
48.0449	8.724	5.82004212e-11	2.28883e-05	2.57493e-05	3.33788e-05	48.27
49.752	8.728	5.82271064e-11	4.29156e-05	4.38693e-05	5.9128e-05	44.064
51.2087	8.732	5.82537916e-11	1.23978e-05	5.72208e-06	1.71663e-05	14.532
52.6809	8.736	5.82804768e-11	3.05178e-05	0.0	3.14715e-05	8.472
54.1628	8.74	5.8307162e-11	-9.5368e-06	-3.62399e-05	3.71935e-05	-102.846
55.6394	8.744	5.833384719999999e-11	2.3842e-05	1.33515e-05	2.57493e-05	46.044
57.1084	8.748	5.836053239999999e-11	1.04905e-05	-2.3842e-05	2.3842e-05	-43.362
58.5925	8.752	5.83872176e-11	4.38693e-05	2.76567e-05	5.53133e-05	27.18
60.0714	8.756	5.84139028e-11	3.62399e-05	3.33788e-05	5.72207e-05	40.128
61.7964	8.76	5.8440588e-11	1.33515e-05	-1.33515e-05	2.86103e-05	-11.538
63.2706	8.764	5.84672732e-11	3.52862e-05	6.67575e-06	4.29156e-05	6.912
64.7175	8.768	5.849395840000001e-11	5.72208e-06	-9.5368e-06	1.23978e-05	-119.748
66.1796	8.772	5.852064359999999e-11	2.6703e-05	1.23978e-05	2.76567e-05	26.562
67.8854	8.776	5.854732879999999e-11	2.00273e-05	-1.71663e-05	3.05178e-05	-39.522
69.3757	8.78	5.857401399999999e-11	5.9128e-05	-6.67575e-06	5.0545e-05	-14.418
70.8515	8.784	5.86006992e-11	3.62399e-05	5.72208e-06	3.14715e-05	33.072
72.3375	8.788	5.86273844e-11	-2.47956e-05	-9.53682e-07	2.19346e-05	171.384
74.0431	8.792	5.86540696e-11	-9.5368e-06	3.81473e-06	3.81473e-06	111.804
75.496	8.796	5.86807548e-11	3.05178e-05	0.0	2.3842e-05	-8.616
76.9882	8.8	5.870744e-11	-1.04905e-05	3.43325e-05	3.43325e-05	84.612
78.4469	8.804	5.87341252e-11	1.90736e-05	-8.58313e-06	2.00273e-05	-13.572
80.1539	8.808	5.87608104e-11	3.71935e-05	2.0981e-05	3.91009e-05	33.15
81.6083	8.812	5.878749559999999e-11	3.05178e-05	5.0545e-05	5.81744e-05	56.124
83.0783	8.816	5.88141808e-11	2.0981e-05	1.90736e-06	2.47956e-05	-5.856
84.5359	8.82	5.8840866e-11	5.0545e-05	-1.33515e-05	5.0545e-05	-22.506
86.0053	8.824	5.88675512e-11	5.72207e-05	-9.5368e-06	5.24523e-05	-8.748
87.4987	8.828	5.889423639999999e-11	3.05178e-05	-3.91009e-05	4.67303e-05	-51.984
88.9628	8.832	5.89209216e-11	-1.43052e-05	1.71663e-05	1.90736e-05	104.532
90.4177	8.836	5.89476068e-11	1.90736e-05	1.04905e-05	2.47956e-05	23.388
92.1308	8.84	5.8974292e-11	4.48229e-05	-2.00273e-05	4.19619e-05	-28.77
93.6008	8.844	5.90009772e-11	5.72208e-06	-8.58313e-06	9.5368e-06	-93.366
95.0795	8.848	5.90276624e-11	-2.00273e-05	2.6703e-05	3.52862e-05	115.644
