Time (s) 	 Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#Without Preamplifier,Fluence with Filter (NE07A-B), ZnTe detector angle 40deg, Chopper 230Hz, time constant=0.1s 18dB, waiting time= 0.9s, sensitivity=20mV
1.8745	8.4	5.603892e-11	2.28883e-05	-3.24252e-05	3.71935e-05	-57.45
3.3437	8.404	5.6065605199999996e-11	6.19893e-05	-1.33515e-05	6.19893e-05	-9.258
5.0599	8.408	5.6092290399999994e-11	5.72207e-05	-3.62399e-05	6.5804e-05	-26.82
6.5287	8.412	5.6118975600000006e-11	3.33788e-05	1.71663e-05	3.43325e-05	39.96
7.9697	8.416	5.61456608e-11	4.19619e-05	-4.67303e-05	5.53133e-05	-55.254
9.4301	8.42	5.6172345999999996e-11	3.81473e-06	2.6703e-05	2.76567e-05	68.964
10.9004	8.424	5.6199031199999994e-11	1.71663e-05	-2.47956e-05	2.76567e-05	-37.878
12.3654	8.428	5.6225716400000005e-11	-8.58313e-06	-2.19346e-05	1.90736e-05	-81.252
13.8234	8.432	5.6252401599999997e-11	9.5368e-06	-2.76567e-05	2.86103e-05	-54.462
15.278	8.436	5.6279086799999995e-11	4.10082e-05	-1.04905e-05	4.00546e-05	-13.296
17.0035	8.44	5.630577199999999e-11	3.05178e-05	-1.14442e-05	3.05178e-05	-10.542
18.461	8.444	5.6332457200000004e-11	3.14715e-05	1.90736e-06	3.24252e-05	8.298
19.9193	8.448	5.63591424e-11	5.3406e-05	2.19346e-05	5.3406e-05	30.966
21.45	8.452	5.6385827599999994e-11	7.62945e-06	-2.0981e-05	2.47956e-05	-38.454
22.9077	8.456	5.641251279999999e-11	2.9564e-05	-5.24523e-05	6.5804e-05	-53.238
24.3831	8.46	5.6439198000000003e-11	3.24252e-05	3.05178e-05	4.29156e-05	39.918
25.8316	8.464	5.64658832e-11	2.9564e-05	-1.71663e-05	3.05178e-05	-36.12
27.55	8.468	5.64925684e-11	2.76567e-05	2.6703e-05	4.10082e-05	53.652
29.019	8.472	5.651925359999999e-11	3.81473e-06	2.9564e-05	3.62399e-05	43.638
30.5056	8.476	5.65459388e-11	1.62126e-05	6.67575e-06	2.76567e-05	-4.968
31.9473	8.48	5.6572624e-11	1.90736e-05	1.23978e-05	2.28883e-05	32.346
33.4132	8.484	5.65993092e-11	4.95913e-05	3.62399e-05	5.9128e-05	38.454
35.1292	8.488	5.66259944e-11	2.0981e-05	1.52589e-05	2.57493e-05	29.748
36.5769	8.492	5.66526796e-11	2.86103e-05	1.62126e-05	2.86103e-05	42.09
38.0376	8.496	5.66793648e-11	4.57766e-05	1.14442e-05	5.0545e-05	8.028
39.7614	8.5	5.670605e-11	6.5804e-05	2.28883e-05	6.8665e-05	18.972
41.2323	8.504	5.6732735199999996e-11	0.0	0.0	5.72208e-06	25.02
42.691	8.508	5.675942039999999e-11	9.5368e-06	-9.5368e-06	1.62126e-05	-47.862
44.1967	8.512	5.67861056e-11	1.62126e-05	-2.9564e-05	3.81472e-05	-47.022
45.6497	8.516	5.68127908e-11	-9.5368e-06	3.05178e-05	2.76567e-05	94.764
47.3883	8.52	5.6839475999999996e-11	-4.95913e-05	-2.3842e-05	4.00546e-05	-142.122
48.8486	8.524	5.6866161199999994e-11	2.3842e-05	-2.28883e-05	3.14715e-05	-36.87
50.3236	8.528	5.68928464e-11	-6.67575e-06	8.58313e-06	1.62126e-05	163.494
51.7949	8.532	5.69195316e-11	1.90736e-06	2.86103e-05	3.52862e-05	92.862
53.2447	8.536	5.6946216799999995e-11	3.91009e-05	-2.28883e-05	4.29156e-05	-29.406
54.7378	8.54	5.697290199999999e-11	4.19619e-05	-9.5368e-06	3.62399e-05	-22.008
56.2075	8.544	5.69995872e-11	2.57493e-05	6.67575e-06	2.57493e-05	16.554
57.9498	8.548	5.7026272399999996e-11	1.90736e-05	-6.67575e-06	1.62126e-05	-29.478
59.4559	8.552	5.7052957599999994e-11	1.90736e-06	-1.62126e-05	1.90736e-05	-121.83
60.9086	8.556	5.707964279999999e-11	4.76839e-05	3.81473e-06	3.91009e-05	-7.002
62.3976	8.56	5.7106328000000004e-11	-2.9564e-05	1.04905e-05	1.90736e-05	160.71
63.8479	8.564	5.7133013199999995e-11	1.62126e-05	4.7684e-06	9.5368e-06	78.69
65.5491	8.568	5.7159698399999994e-11	3.52862e-05	-3.14715e-05	4.38693e-05	-41.424
66.9797	8.572	5.718638359999999e-11	8.58313e-06	-1.52589e-05	1.52589e-05	-60.252
68.4567	8.576	5.72130688e-11	2.6703e-05	3.52862e-05	4.29156e-05	50.316
69.9385	8.58	5.7239753999999995e-11	-1.90736e-06	-2.86104e-06	5.72208e-06	127.878
71.4283	8.584	5.726643919999999e-11	1.71663e-05	-6.67575e-06	2.6703e-05	-3.366
72.9187	8.588	5.729312439999999e-11	3.81472e-05	-1.90736e-05	4.38693e-05	-30.192
74.4029	8.592	5.73198096e-11	3.33788e-05	-4.7684e-06	3.52862e-05	-1.122
75.8798	8.596	5.73464948e-11	-1.62126e-05	-1.14442e-05	1.90736e-05	-141.006
77.6199	8.6	5.737317999999999e-11	2.57493e-05	3.33788e-05	4.00546e-05	61.698
79.0906	8.604	5.739986519999999e-11	8.58313e-06	-3.52862e-05	4.10082e-05	-67.038
80.5663	8.608	5.74265504e-11	3.52862e-05	-4.00546e-05	4.86376e-05	-62.724
82.047	8.612	5.74532356e-11	-1.33515e-05	-6.67575e-06	1.71663e-05	-173.16
83.5047	8.616	5.74799208e-11	-8.58313e-06	2.00273e-05	2.00273e-05	95.526
84.996	8.62	5.750660599999999e-11	-9.53682e-07	0.0	1.90736e-06	20.556
86.4274	8.624	5.75332912e-11	6.67575e-06	-2.00273e-05	2.19346e-05	-35.91
88.1376	8.628	5.75599764e-11	2.00273e-05	8.58313e-06	2.57493e-05	5.316
89.6283	8.632	5.75866616e-11	-2.28883e-05	-9.53682e-07	2.19346e-05	178.152
91.0867	8.636	5.761334679999999e-11	-4.29156e-05	-1.43052e-05	4.86376e-05	-167.394
92.5387	8.64	5.7640032e-11	1.52589e-05	-3.14715e-05	3.33788e-05	-66.036
94.0146	8.644	5.76667172e-11	2.6703e-05	-4.7684e-06	2.19346e-05	-5.358
95.7395	8.648	5.7693402399999996e-11	-7.62945e-06	-1.90736e-06	6.67575e-06	-135.0
97.1917	8.652	5.7720087599999994e-11	4.19619e-05	1.33515e-05	4.19619e-05	16.968
98.6512	8.656	5.77467728e-11	9.5368e-06	8.58313e-06	1.14442e-05	55.302
100.1192	8.66	5.7773458e-11	3.14715e-05	8.58313e-06	3.05178e-05	15.75
101.5799	8.664	5.7800143199999996e-11	8.58313e-06	0.0	1.23978e-05	-8.13
103.0447	8.668	5.7826828399999994e-11	2.47956e-05	-4.7684e-06	1.52589e-05	-3.012
104.4916	8.672	5.78535136e-11	-2.28883e-05	-6.67575e-06	1.62126e-05	-146.31
105.9573	8.676	5.7880198799999997e-11	-1.23978e-05	3.43325e-05	3.91009e-05	134.328
107.6899	8.68	5.7906883999999995e-11	0.0	-7.62945e-06	1.04905e-05	-29.478
109.1544	8.684	5.793356919999999e-11	0.0	6.67575e-06	1.33515e-05	49.896
110.6321	8.688	5.7960254400000004e-11	-6.67575e-06	2.00273e-05	1.81199e-05	110.856
112.0843	8.692	5.7986939599999996e-11	-4.7684e-06	6.38966e-05	6.10356e-05	92.022
113.5588	8.696	5.8013624799999994e-11	-4.7684e-06	-1.33515e-05	1.23978e-05	-92.724
115.0414	8.7	5.804030999999999e-11	8.58313e-06	2.28883e-05	2.76567e-05	46.788
116.5118	8.704	5.8066995200000003e-11	1.90736e-06	3.81473e-06	1.23978e-05	52.122
118.2386	8.708	5.8093680399999995e-11	-2.00273e-05	8.58313e-06	1.81199e-05	140.712
119.7262	8.712	5.8120365599999993e-11	5.0545e-05	7.1526e-05	8.58312e-05	53.034
