Time (s) 	 Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#Without Preamplifier,searching for the GaP signal, ZnTe detector angle 40deg, Chopper 230Hz, time constant=0.1s 24dB, waiting time= 1.0s, sensitivity=20mV
1.742	7.7	5.1369009999999997e-11	1.52589e-05	-3.24252e-05	3.33788e-05	-80.91
3.3387	7.704	5.1395695199999995e-11	-2.6703e-05	5.72208e-06	2.47956e-05	168.69
4.9409	7.708	5.14223804e-11	9.5368e-06	1.04905e-05	8.58313e-06	124.992
6.5037	7.712	5.14490656e-11	2.86104e-06	1.90736e-05	1.71663e-05	99.09
8.0599	7.716	5.1475750799999996e-11	1.62126e-05	6.67575e-06	2.0981e-05	31.83
9.849	7.72	5.1502435999999994e-11	-5.9128e-05	1.90736e-06	5.9128e-05	179.358
11.4328	7.724	5.15291212e-11	2.47956e-05	-1.62126e-05	3.81472e-05	-30.966
13.2363	7.728	5.15558064e-11	-1.62126e-05	-6.67575e-06	1.62126e-05	-151.392
14.8276	7.732	5.15824916e-11	-2.3842e-05	1.62126e-05	2.3842e-05	139.968
16.3718	7.736	5.1609176799999993e-11	1.14442e-05	3.43325e-05	3.62399e-05	64.854
17.9872	7.74	5.1635862e-11	-1.14442e-05	-2.86104e-06	1.04905e-05	163.608
19.5395	7.744	5.1662547199999996e-11	1.33515e-05	5.72208e-06	1.23978e-05	38.658
21.1114	7.748	5.16892324e-11	1.90736e-06	8.58313e-06	1.23978e-05	49.896
22.6606	7.752	5.17159176e-11	1.23978e-05	-1.43052e-05	1.52589e-05	-70.71
24.2259	7.756	5.17426028e-11	-2.28883e-05	4.7684e-06	1.71663e-05	165.258
26.0523	7.76	5.1769287999999995e-11	2.86103e-05	5.72208e-06	3.14715e-05	14.034
27.6153	7.764	5.17959732e-11	1.52589e-05	-8.58313e-06	2.19346e-05	-24.306
29.4116	7.768	5.18226584e-11	8.58313e-06	1.90736e-06	1.14442e-05	21.252
30.9723	7.772	5.1849343599999997e-11	-2.47956e-05	-4.7684e-06	2.00273e-05	-173.658
32.5617	7.776	5.1876028799999995e-11	1.04905e-05	-2.47956e-05	2.6703e-05	-74.982
34.1608	7.78	5.1902714e-11	-2.86104e-06	-5.72208e-06	4.7684e-06	-56.31
35.7364	7.784	5.19293992e-11	5.72208e-06	-7.62945e-06	8.58313e-06	-82.404
37.3035	7.788	5.19560844e-11	-1.04905e-05	2.57493e-05	2.57493e-05	97.308
38.8941	7.792	5.1982769599999994e-11	9.53682e-07	2.19346e-05	2.0981e-05	84.474
40.4408	7.796	5.20094548e-11	2.28883e-05	3.14715e-05	3.81472e-05	53.748
41.9922	7.8	5.203614e-11	-2.0981e-05	-2.6703e-05	3.24252e-05	-125.394
43.5736	7.804	5.20628252e-11	1.14442e-05	-6.67575e-06	8.58313e-06	4.764
45.1239	7.808	5.208951039999999e-11	1.62126e-05	3.52862e-05	3.91009e-05	69.102
46.6769	7.812	5.21161956e-11	1.33515e-05	9.53682e-07	1.33515e-05	2.724
48.2329	7.816	5.2142880799999996e-11	-2.00273e-05	1.52589e-05	2.28883e-05	140.826
50.0479	7.82	5.2169566e-11	6.67575e-06	9.5368e-06	1.23978e-05	74.478
51.6231	7.824	5.21962512e-11	-4.7684e-06	-1.90736e-06	3.81473e-06	-165.966
53.4281	7.828	5.22229364e-11	3.24252e-05	2.19346e-05	3.33788e-05	37.35
55.007	7.832	5.2249621599999995e-11	-1.81199e-05	-4.7684e-06	1.90736e-05	-168.312
56.5924	7.836	5.22763068e-11	4.7684e-06	-3.05178e-05	3.05178e-05	-72.348
58.1427	7.84	5.2302992e-11	3.05178e-05	1.90736e-05	3.43325e-05	32.736
59.7135	7.844	5.2329677199999996e-11	3.33788e-05	-4.48229e-05	5.6267e-05	-57.996
61.2805	7.848	5.2356362399999995e-11	1.52589e-05	1.62126e-05	2.0981e-05	43.668
62.8256	7.852	5.23830476e-11	-1.62126e-05	5.72208e-06	1.43052e-05	174.288
64.401	7.856	5.24097328e-11	1.14442e-05	1.90736e-06	1.33515e-05	2.724
66.2149	7.86	5.2436418e-11	-6.67575e-06	-3.33788e-05	3.43325e-05	-105.642
67.768	7.864	5.2463103199999994e-11	2.28883e-05	-1.33515e-05	2.0981e-05	-33.114
69.5806	7.868	5.24897884e-11	-4.7684e-06	0.0	3.81473e-06	171.87
71.1415	7.872	5.2516473599999997e-11	5.43597e-05	-2.28883e-05	6.19893e-05	-23.04
72.7138	7.876	5.25431588e-11	-3.05178e-05	6.67575e-06	3.14715e-05	161.94
74.28	7.88	5.2569844e-11	3.05178e-05	1.90736e-06	3.05178e-05	1.272
75.8346	7.884	5.25965292e-11	-1.14442e-05	3.91009e-05	3.71935e-05	108.78
77.4016	7.888	5.2623214399999996e-11	3.62399e-05	-2.9564e-05	4.57766e-05	-38.658
78.9616	7.892	5.26498996e-11	-7.62945e-06	-2.00273e-05	2.0981e-05	-95.526
80.5312	7.896	5.26765848e-11	-9.53682e-07	1.04905e-05	1.14442e-05	92.862
82.4064	7.9	5.270327e-11	1.90736e-06	6.67575e-06	2.86104e-06	-171.87
83.9704	7.904	5.2729955199999995e-11	-9.5368e-06	2.0981e-05	2.28883e-05	93.012
85.7795	7.908	5.27566404e-11	1.52589e-05	-2.76567e-05	3.52862e-05	-67.068
87.3406	7.912	5.27833256e-11	3.81473e-06	-2.19346e-05	2.00273e-05	-97.35
88.9262	7.916	5.28100108e-11	-3.33788e-05	-1.04905e-05	3.43325e-05	-177.708
90.5141	7.92	5.2836695999999994e-11	5.72208e-06	3.81473e-06	1.04905e-05	27.9
