Time (s) 	 Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#Without Preamplifier,searching for the GaP signal, ZnTe detector angle 40deg, Chopper 230Hz, time constant=0.1s 24dB, waiting time= 1.0s, sensitivity=20mV
1.9705	7.9	5.270327e-11	2.28883e-05	1.71663e-05	2.76567e-05	29.748
3.5728	7.904	5.2729955199999995e-11	8.58313e-06	2.57493e-05	2.6703e-05	53.43
5.4251	7.908	5.27566404e-11	0.0	-3.05178e-05	3.05178e-05	-96.342
6.9782	7.912	5.27833256e-11	-1.14442e-05	3.81473e-06	8.58313e-06	115.02
8.5401	7.916	5.28100108e-11	-6.67575e-06	0.0	1.90736e-06	-90.0
10.1269	7.92	5.2836695999999994e-11	5.72208e-06	-4.7684e-06	3.81473e-06	30.966
11.7107	7.924	5.28633812e-11	5.72208e-06	5.72208e-06	8.58313e-06	118.302
13.2769	7.928	5.28900664e-11	-1.52589e-05	-3.81473e-06	1.14442e-05	-147.264
14.8444	7.932	5.29167516e-11	0.0	-9.53682e-07	7.62945e-06	-2.862
16.3942	7.936	5.2943436799999994e-11	-1.14442e-05	-1.43052e-05	1.90736e-05	-129.558
17.9336	7.94	5.2970122e-11	9.5368e-06	0.0	9.5368e-06	7.596
19.4818	7.944	5.2996807199999997e-11	-1.43052e-05	1.52589e-05	2.28883e-05	121.218
21.0472	7.948	5.30234924e-11	2.19346e-05	-1.81199e-05	1.90736e-05	-43.362
22.5981	7.952	5.30501776e-11	-2.00273e-05	2.9564e-05	3.33788e-05	121.758
24.1883	7.956	5.30768628e-11	2.6703e-05	-3.05178e-05	3.81472e-05	-56.592
25.7529	7.96	5.3103547999999996e-11	1.14442e-05	3.81473e-06	8.58313e-06	45.0
27.3153	7.964	5.31302332e-11	4.19619e-05	1.90736e-05	4.67303e-05	20.748
28.8673	7.968	5.31569184e-11	1.23978e-05	5.72208e-06	1.04905e-05	32.472
30.4185	7.972	5.31836036e-11	-2.57493e-05	-1.43052e-05	2.9564e-05	-150.57
31.9899	7.976	5.3210288799999995e-11	0.0	-1.14442e-05	1.04905e-05	-86.634
33.8138	7.98	5.3236974e-11	2.3842e-05	3.24252e-05	4.57766e-05	47.244
35.3576	7.984	5.32636592e-11	-2.9564e-05	5.72208e-06	2.57493e-05	163.008
37.17	7.988	5.32903444e-11	5.72208e-06	-1.81199e-05	1.43052e-05	-67.62
38.7175	7.992	5.3317029599999994e-11	2.9564e-05	-6.67575e-06	3.14715e-05	-9.27
40.2922	7.996	5.33437148e-11	2.19346e-05	-7.62945e-06	2.28883e-05	-19.536
42.0949	8.0	5.33704e-11	1.23978e-05	-6.67575e-06	9.5368e-06	-15.252
43.6901	8.004	5.3397085199999995e-11	1.90736e-06	-5.72208e-06	3.81473e-06	-60.252
45.2564	8.008	5.3423770399999994e-11	2.19346e-05	-1.90736e-06	1.71663e-05	-4.968
46.8264	8.012	5.34504556e-11	1.33515e-05	1.43052e-05	1.71663e-05	49.896
48.3804	8.016	5.3477140799999996e-11	3.81473e-06	1.52589e-05	1.81199e-05	80.22
49.9421	8.02	5.3503825999999995e-11	9.5368e-06	0.0	9.5368e-06	-12.996
51.5108	8.024	5.353051119999999e-11	-6.67575e-06	-1.04905e-05	1.71663e-05	-170.22
53.0619	8.028	5.35571964e-11	5.0545e-05	-1.71663e-05	5.14986e-05	-16.26
54.9212	8.032	5.3583881599999996e-11	4.00546e-05	-9.5368e-06	4.19619e-05	-5.616
56.4984	8.036	5.3610566799999994e-11	-2.6703e-05	-4.67303e-05	5.14986e-05	-120.582
58.0501	8.04	5.363725199999999e-11	-3.81473e-06	-4.7684e-06	7.62945e-06	-120.258
59.6318	8.044	5.3663937200000003e-11	-2.86104e-06	1.62126e-05	1.52589e-05	92.49
61.4797	8.048	5.3690622399999995e-11	-1.71663e-05	3.24252e-05	3.81472e-05	115.254
63.0387	8.052	5.371730759999999e-11	1.90736e-06	3.71935e-05	3.91009e-05	90.954
64.6067	8.056	5.374399279999999e-11	1.71663e-05	2.3842e-05	2.86103e-05	55.122
