Time (s) 	 Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#Without Preamplifier,searching for the GaP signal, ZnTe detector angle 40deg, Chopper 230Hz, time constant=0.1s 24dB, waiting time= 1.0s, sensitivity=20mV
1.9758	7.4	4.936762e-11	8.58313e-06	-2.3842e-05	2.6703e-05	-51.768
3.5529	7.404	4.9394305199999994e-11	-1.62126e-05	-4.48229e-05	4.76839e-05	-108.432
5.3645	7.408	4.94209904e-11	-8.58313e-06	-9.53682e-07	1.04905e-05	-171.03
6.9099	7.412	4.94476756e-11	2.28883e-05	4.76839e-05	5.3406e-05	70.02
8.4952	7.416	4.94743608e-11	-4.7684e-06	-1.81199e-05	1.71663e-05	-96.582
10.0457	7.42	4.9501046e-11	3.81473e-06	9.5368e-06	8.58313e-06	60.948
11.5968	7.424	4.95277312e-11	8.58313e-06	-1.14442e-05	1.71663e-05	-45.0
13.1483	7.428	4.9554416399999996e-11	1.52589e-05	1.33515e-05	2.19346e-05	35.136
14.6965	7.432	4.95811016e-11	-9.5368e-06	-3.52862e-05	3.14715e-05	-96.954
16.268	7.436	4.96077868e-11	2.76567e-05	-2.0981e-05	3.52862e-05	-36.87
18.0551	7.44	4.9634472e-11	0.0	6.67575e-06	5.72208e-06	73.302
19.6414	7.444	4.9661157199999996e-11	9.5368e-06	-1.33515e-05	1.04905e-05	-104.034
21.4456	7.448	4.96878424e-11	1.33515e-05	-1.62126e-05	1.90736e-05	-56.82
23.0515	7.452	4.97145276e-11	-1.81199e-05	-4.7684e-06	1.23978e-05	-167.004
24.6019	7.456	4.97412128e-11	-3.05178e-05	-1.14442e-05	2.57493e-05	-165.582
26.1475	7.46	4.9767897999999995e-11	2.86103e-05	-2.76567e-05	3.71935e-05	-49.512
27.6973	7.464	4.97945832e-11	0.0	1.43052e-05	1.62126e-05	85.602
29.2815	7.468	4.98212684e-11	-1.04905e-05	-9.53682e-07	9.5368e-06	146.31
30.8498	7.472	4.98479536e-11	2.19346e-05	-1.33515e-05	2.19346e-05	-26.562
32.4008	7.476	4.9874638799999994e-11	-1.23978e-05	0.0	6.67575e-06	167.472
34.2227	7.48	4.9901324e-11	3.24252e-05	-1.62126e-05	4.10082e-05	-29.406
35.7756	7.484	4.99280092e-11	9.53682e-07	-1.43052e-05	1.52589e-05	-73.074
37.6011	7.488	4.99546944e-11	-2.9564e-05	1.90736e-05	3.52862e-05	148.11
39.2035	7.492	4.99813796e-11	2.76567e-05	2.76567e-05	3.91009e-05	40.062
40.7824	7.496	5.00080648e-11	1.62126e-05	-8.58313e-06	1.71663e-05	-17.652
42.3326	7.5	5.0034749999999996e-11	3.71935e-05	-2.86104e-06	3.71935e-05	-1.044
43.8987	7.504	5.0061435199999994e-11	1.23978e-05	1.62126e-05	2.28883e-05	42.798
45.4569	7.508	5.00881204e-11	1.52589e-05	-1.81199e-05	2.3842e-05	-46.08
47.0194	7.512	5.01148056e-11	3.24252e-05	1.52589e-05	3.33788e-05	19.884
48.5829	7.516	5.0141490799999995e-11	3.81473e-06	2.0981e-05	2.57493e-05	65.226
50.4116	7.52	5.0168175999999994e-11	-3.05178e-05	-3.52862e-05	5.0545e-05	-140.562
51.9741	7.524	5.01948612e-11	3.33788e-05	1.23978e-05	3.81472e-05	26.994
53.8028	7.528	5.0221546399999997e-11	-2.47956e-05	3.71935e-05	4.38693e-05	123.69
55.3688	7.532	5.0248231599999995e-11	-2.86104e-06	1.14442e-05	9.5368e-06	26.562
56.9157	7.536	5.027491679999999e-11	-2.47956e-05	-8.58313e-06	2.47956e-05	-172.302
58.5193	7.54	5.0301602e-11	1.71663e-05	-3.14715e-05	3.33788e-05	-59.658
60.0811	7.544	5.0328287199999996e-11	4.57766e-05	1.90736e-05	4.95913e-05	25.842
61.6508	7.548	5.03549724e-11	5.72208e-06	8.58313e-06	1.23978e-05	39.096
63.207	7.552	5.038165759999999e-11	3.71935e-05	1.43052e-05	3.91009e-05	24.444
64.7709	7.556	5.04083428e-11	-4.7684e-06	-1.52589e-05	1.52589e-05	-128.292
66.5787	7.56	5.0435027999999995e-11	3.33788e-05	9.53682e-07	3.05178e-05	1.272
68.1731	7.564	5.04617132e-11	1.71663e-05	2.86104e-06	9.5368e-06	-45.0
69.9788	7.568	5.04883984e-11	1.33515e-05	-2.0981e-05	2.57493e-05	-58.572
71.5773	7.572	5.0515083599999996e-11	-1.81199e-05	-2.00273e-05	2.57493e-05	-143.43
73.1471	7.576	5.0541768799999994e-11	1.23978e-05	-1.81199e-05	2.28883e-05	-51.582
74.7293	7.58	5.0568454e-11	-6.67575e-06	-4.7684e-06	5.72208e-06	-123.69
76.2963	7.584	5.05951392e-11	1.23978e-05	-3.14715e-05	3.33788e-05	-79.116
77.8633	7.588	5.0621824399999995e-11	-7.62945e-06	1.04905e-05	1.23978e-05	116.562
79.4297	7.592	5.0648509599999994e-11	-2.6703e-05	-2.6703e-05	3.14715e-05	-127.65
81.0197	7.596	5.06751948e-11	2.76567e-05	-1.14442e-05	2.9564e-05	-22.518
82.5993	7.6	5.0701879999999996e-11	1.04905e-05	1.33515e-05	1.90736e-05	65.094
84.1507	7.604	5.07285652e-11	-1.81199e-05	-1.33515e-05	2.3842e-05	-138.24
85.9594	7.608	5.075525039999999e-11	3.91009e-05	0.0	4.19619e-05	-0.87
87.5438	7.612	5.07819356e-11	-2.86104e-06	6.67575e-06	1.04905e-05	86.988
89.1125	7.616	5.0808620799999996e-11	0.0	3.81473e-06	4.7684e-06	54.462
90.673	7.62	5.0835306e-11	-4.7684e-06	1.90736e-05	2.00273e-05	115.71
92.2416	7.624	5.086199119999999e-11	2.19346e-05	1.90736e-06	1.90736e-05	9.864
93.8261	7.628	5.0888676399999997e-11	8.58313e-06	1.90736e-06	1.04905e-05	17.526
95.3813	7.632	5.0915361599999995e-11	2.0981e-05	-1.04905e-05	2.28883e-05	-15.252
96.9613	7.636	5.09420468e-11	-9.53682e-07	-3.33788e-05	3.52862e-05	-83.346
