Time (s) 	 Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#Without Preamplifier,Fluence with Filter (NE02A-B + NE03A-B), ZnTe detector angle 40deg, Chopper 230Hz, time constant=0.1s 18dB, waiting time= 0.9s, sensitivity=20mV
1.8874	8.9	5.937457e-11	3.24252e-05	1.52589e-05	1.14442e-05	60.252
3.3765	8.904	5.94012552e-11	2.57493e-05	0.0	3.05178e-05	-6.84
5.1182	8.908	5.94279404e-11	1.62126e-05	1.33515e-05	2.3842e-05	37.878
6.5756	8.912	5.945462560000001e-11	2.86103e-05	1.90736e-06	2.86103e-05	3.99
8.0667	8.916	5.94813108e-11	2.19346e-05	-6.67575e-06	1.04905e-05	-41.184
9.7881	8.92	5.950799599999999e-11	3.33788e-05	-2.76567e-05	5.53133e-05	-39.126
11.2446	8.924	5.953468119999999e-11	6.77113e-05	-7.62945e-06	7.91554e-05	-9.768
12.7063	8.928	5.95613664e-11	2.9564e-05	-4.67303e-05	5.14986e-05	-65.43
14.1777	8.932	5.95880516e-11	1.90736e-05	1.33515e-05	3.05178e-05	18.06
15.6583	8.936	5.96147368e-11	1.62126e-05	-2.86103e-05	3.71935e-05	-50.574
17.1274	8.94	5.9641422e-11	3.24252e-05	-1.90736e-06	3.05178e-05	-9.042
18.5868	8.944	5.96681072e-11	3.91009e-05	2.57493e-05	5.24523e-05	28.44
20.0728	8.948	5.96947924e-11	3.33788e-05	1.04905e-05	2.19346e-05	10.122
21.7892	8.952	5.97214776e-11	-1.81199e-05	2.57493e-05	3.05178e-05	118.926
23.2599	8.956	5.97481628e-11	1.23978e-05	-1.14442e-05	2.0981e-05	-30.378
24.7301	8.96	5.9774848e-11	5.72208e-06	6.67575e-06	8.58313e-06	28.074
26.168	8.964	5.98015332e-11	3.24252e-05	1.33515e-05	3.43325e-05	14.856
27.8804	8.968	5.98282184e-11	2.28883e-05	-2.6703e-05	3.71935e-05	-42.93
29.3528	8.972	5.985490359999999e-11	4.86376e-05	3.81473e-06	4.76839e-05	-5.712
30.8018	8.976	5.98815888e-11	-9.5368e-06	2.86103e-05	2.86103e-05	102.678
32.2727	8.98	5.9908274e-11	1.33515e-05	-2.00273e-05	2.86103e-05	-31.608
33.7504	8.984	5.99349592e-11	8.58313e-06	1.43052e-05	1.62126e-05	78.69
35.235	8.988	5.99616444e-11	1.62126e-05	-4.19619e-05	3.91009e-05	-75.702
36.6897	8.992	5.99883296e-11	2.6703e-05	1.33515e-05	2.6703e-05	1.506
38.1617	8.996	6.00150148e-11	2.28883e-05	8.58313e-06	2.57493e-05	20.094
39.8922	9.0	6.004169999999999e-11	3.24252e-05	0.0	3.62399e-05	-10.122
41.3926	9.004	6.006838519999999e-11	2.19346e-05	-2.86103e-05	3.14715e-05	-52.596
42.8516	9.008	6.009507039999999e-11	1.90736e-06	-2.47956e-05	2.76567e-05	-75.648
44.3226	9.012	6.01217556e-11	8.10628e-05	-8.58313e-06	8.10628e-05	-3.876
45.8431	9.016	6.01484408e-11	3.05178e-05	-4.7684e-06	2.57493e-05	-1.506
47.3139	9.02	6.0175126e-11	1.23978e-05	-2.86104e-06	1.23978e-05	-20.856
48.8149	9.024	6.02018112e-11	1.62126e-05	9.53682e-07	1.90736e-05	11.31
50.2669	9.028	6.02284964e-11	1.52589e-05	-3.81473e-06	1.52589e-05	-13.494
51.9755	9.032	6.025518159999999e-11	-1.81199e-05	3.24252e-05	3.43325e-05	106.584
53.4348	9.036	6.028186679999999e-11	1.62126e-05	-1.62126e-05	2.3842e-05	-28.608
54.9037	9.04	6.030855199999999e-11	1.90736e-06	-1.43052e-05	1.52589e-05	-41.82
56.3764	9.044	6.03352372e-11	5.72208e-06	-3.62399e-05	3.91009e-05	-71.568
58.0748	9.048	6.03619224e-11	1.52589e-05	1.52589e-05	2.28883e-05	41.346
59.5459	9.052	6.03886076e-11	3.91009e-05	-1.14442e-05	3.81472e-05	-23.46
61.0289	9.056	6.041529279999999e-11	-3.14715e-05	-1.04905e-05	3.43325e-05	-177.756
62.4884	9.06	6.0441978e-11	5.24523e-05	-6.67575e-06	5.24523e-05	-5.13
63.9601	9.064	6.04686632e-11	1.52589e-05	6.67575e-06	1.90736e-05	20.772
65.6843	9.068	6.049534839999999e-11	3.62399e-05	-1.14442e-05	3.71935e-05	-19.722
67.1616	9.072	6.052203359999999e-11	1.33515e-05	-9.5368e-06	1.71663e-05	-23.748
68.612	9.076	6.05487188e-11	2.19346e-05	1.23978e-05	3.14715e-05	25.08
70.3529	9.08	6.0575404e-11	3.24252e-05	-1.33515e-05	3.71935e-05	-12.846
71.8118	9.084	6.06020892e-11	1.33515e-05	-4.7684e-06	1.52589e-05	-8.748
73.2844	9.088	6.062877439999999e-11	2.86104e-06	9.53682e-07	1.14442e-05	-15.948
74.7354	9.092	6.06554596e-11	-9.5368e-06	-1.33515e-05	1.04905e-05	-55.302
76.2061	9.096	6.06821448e-11	-3.05178e-05	1.90736e-06	1.71663e-05	137.724
77.9356	9.1	6.070883e-11	1.23978e-05	3.91009e-05	4.29156e-05	71.028
79.3922	9.104	6.07355152e-11	1.23978e-05	3.24252e-05	3.71935e-05	67.83
80.8643	9.108	6.07622004e-11	8.58313e-06	-2.47956e-05	2.6703e-05	-75.618
82.3608	9.112	6.07888856e-11	4.00546e-05	1.52589e-05	4.38693e-05	33.456
83.8055	9.116	6.081557079999999e-11	6.48503e-05	-4.67303e-05	8.01091e-05	-32.106
