Time (s) 	 Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#Without Preamplifier,Fluence with Filter (NE07A-B), ZnTe detector angle 40deg, Chopper 230Hz, time constant=0.1s 18dB, waiting time= 0.9s, sensitivity=20mV
1.87	8.4	5.603892e-11	5.43597e-05	-3.71935e-05	7.34334e-05	-27.666
3.4202	8.404	5.6065605199999996e-11	5.81744e-05	-9.5368e-06	5.9128e-05	-13.884
5.1104	8.408	5.6092290399999994e-11	1.52589e-05	-1.14442e-05	2.0981e-05	-22.752
6.5682	8.412	5.6118975600000006e-11	5.3406e-05	2.47956e-05	5.81744e-05	23.898
8.0435	8.416	5.61456608e-11	4.57766e-05	-2.28883e-05	5.0545e-05	-23.298
9.7509	8.42	5.6172345999999996e-11	3.81472e-05	-4.67303e-05	6.19893e-05	-51.342
11.2217	8.424	5.6199031199999994e-11	5.53133e-05	-2.47956e-05	6.19893e-05	-22.038
12.6815	8.428	5.6225716400000005e-11	5.24523e-05	-2.3842e-05	5.9128e-05	-27.426
14.1497	8.432	5.6252401599999997e-11	5.3406e-05	-3.43325e-05	6.5804e-05	-34.284
15.6098	8.436	5.6279086799999995e-11	4.76839e-05	3.05178e-05	5.53133e-05	34.47
17.3043	8.44	5.630577199999999e-11	4.86376e-05	-6.67575e-06	4.00546e-05	-8.274
18.7698	8.444	5.6332457200000004e-11	6.38966e-05	5.72208e-06	6.38966e-05	7.56
20.2101	8.448	5.63591424e-11	3.14715e-05	-3.62399e-05	4.67303e-05	-46.146
21.6805	8.452	5.6385827599999994e-11	6.38966e-05	-5.43597e-05	8.39238e-05	-46.89
23.1507	8.456	5.641251279999999e-11	1.14442e-05	-4.7684e-06	1.04905e-05	-34.698
24.6055	8.46	5.6439198000000003e-11	3.81472e-05	3.81473e-06	3.14715e-05	16.818
26.0662	8.464	5.64658832e-11	4.48229e-05	-8.58313e-06	3.91009e-05	-23.46
27.7951	8.468	5.64925684e-11	3.24252e-05	-2.6703e-05	4.10082e-05	-34.212
29.2519	8.472	5.651925359999999e-11	6.38966e-05	-2.86104e-06	6.10356e-05	-1.302
30.6878	8.476	5.65459388e-11	3.52862e-05	-3.81473e-06	3.33788e-05	-6.984
32.1467	8.48	5.6572624e-11	4.19619e-05	-2.28883e-05	4.29156e-05	-24.588
33.5986	8.484	5.65993092e-11	3.05178e-05	0.0	3.91009e-05	-0.894
35.3074	8.488	5.66259944e-11	3.91009e-05	-3.81473e-06	4.48229e-05	0.786
36.7777	8.492	5.66526796e-11	5.24523e-05	-1.71663e-05	5.24523e-05	-17.718
38.2376	8.496	5.66793648e-11	5.53133e-05	3.81473e-06	5.6267e-05	8.694
39.9657	8.5	5.670605e-11	5.53133e-05	3.33788e-05	6.96187e-05	32.226
41.4227	8.504	5.6732735199999996e-11	5.0545e-05	4.7684e-06	4.95913e-05	0.786
42.8883	8.508	5.675942039999999e-11	2.28883e-05	-4.7684e-06	2.76567e-05	-9.246
44.3466	8.512	5.67861056e-11	3.62399e-05	1.04905e-05	3.71935e-05	17.472
45.8166	8.516	5.68127908e-11	8.58313e-06	-4.48229e-05	4.48229e-05	-74.166
47.5609	8.52	5.6839475999999996e-11	4.67303e-05	-4.67303e-05	6.10356e-05	-62.04
49.0009	8.524	5.6866161199999994e-11	3.24252e-05	-3.14715e-05	4.38693e-05	-37.404
50.4585	8.528	5.68928464e-11	3.71935e-05	1.04905e-05	3.52862e-05	26.076
51.9436	8.532	5.69195316e-11	6.2943e-05	-4.86376e-05	7.62944e-05	-44.64
53.4013	8.536	5.6946216799999995e-11	2.0981e-05	2.0981e-05	2.86103e-05	45.936
54.8513	8.54	5.697290199999999e-11	3.05178e-05	-5.53133e-05	6.19893e-05	-67.854
56.3217	8.544	5.69995872e-11	-6.67575e-06	-2.28883e-05	2.3842e-05	-122.826
58.0317	8.548	5.7026272399999996e-11	1.04905e-05	-4.67303e-05	4.48229e-05	-86.532
59.5118	8.552	5.7052957599999994e-11	3.91009e-05	1.71663e-05	3.81472e-05	12.756
60.9919	8.556	5.707964279999999e-11	5.9128e-05	6.67575e-06	6.67577e-05	10.206
62.4324	8.56	5.7106328000000004e-11	4.48229e-05	-1.14442e-05	4.00546e-05	-26.13
63.9026	8.564	5.7133013199999995e-11	6.67575e-06	1.52589e-05	1.23978e-05	85.914
65.633	8.568	5.7159698399999994e-11	6.5804e-05	-1.33515e-05	6.2943e-05	-6.894
67.1204	8.572	5.718638359999999e-11	4.38693e-05	4.48229e-05	5.43597e-05	62.766
68.5782	8.576	5.72130688e-11	2.3842e-05	-5.14986e-05	5.6267e-05	-55.74
70.2834	8.58	5.7239753999999995e-11	3.05178e-05	-9.5368e-06	2.57493e-05	-3.096
71.7434	8.584	5.726643919999999e-11	6.48503e-05	-5.72208e-06	6.5804e-05	1.17
73.2012	8.588	5.729312439999999e-11	2.28883e-05	1.33515e-05	2.3842e-05	33.69
74.6513	8.592	5.73198096e-11	1.62126e-05	2.28883e-05	3.24252e-05	33.072
76.1215	8.596	5.73464948e-11	2.28883e-05	-4.7684e-06	3.24252e-05	-1.062
77.8317	8.6	5.737317999999999e-11	4.57766e-05	-3.43325e-05	5.9128e-05	-32.274
79.3116	8.604	5.739986519999999e-11	5.72208e-06	-1.23978e-05	1.23978e-05	-97.764
80.7619	8.608	5.74265504e-11	1.62126e-05	-9.5368e-06	1.33515e-05	-38.16
82.2199	8.612	5.74532356e-11	4.48229e-05	-3.62399e-05	5.72207e-05	-39.972
83.6756	8.616	5.74799208e-11	4.10082e-05	5.72208e-06	3.81472e-05	12.846
85.146	8.62	5.750660599999999e-11	2.6703e-05	-1.62126e-05	2.86103e-05	-37.476
86.6125	8.624	5.75332912e-11	2.47956e-05	2.57493e-05	3.52862e-05	52.926
