Time (s) 	 Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#Without Preamplifier,Fluence with Filter (NE07A-B), ZnTe detector angle 40deg, Chopper 230Hz, time constant=0.1s 18dB, waiting time= 0.9s, sensitivity=20mV
1.6776	7.458	4.9754555399999996e-11	3.81473e-06	-2.00273e-05	2.19346e-05	-87.21
3.1973	7.462	4.9781240599999994e-11	5.72208e-06	1.62126e-05	1.62126e-05	77.196
4.7012	7.466	4.98079258e-11	4.7684e-06	-1.04905e-05	1.23978e-05	-86.988
6.1883	7.47	4.9834611e-11	-1.71663e-05	-1.90736e-06	1.14442e-05	176.634
7.6746	7.474	4.98612962e-11	4.10082e-05	3.71935e-05	4.67303e-05	55.812
9.1796	7.478	4.988798139999999e-11	-3.81473e-06	2.19346e-05	1.90736e-05	66.252
10.6661	7.482	4.99146666e-11	1.71663e-05	2.19346e-05	3.05178e-05	54.06
12.1696	7.486	4.9941351799999996e-11	-3.81473e-06	-3.33788e-05	3.14715e-05	-104.676
13.6576	7.49	4.9968037e-11	0.0	1.52589e-05	1.43052e-05	115.464
15.1451	7.494	4.99947222e-11	1.33515e-05	-1.62126e-05	1.90736e-05	-70.974
16.6474	7.498	5.00214074e-11	2.6703e-05	5.81744e-05	6.2943e-05	62.616
18.1197	7.502	5.0048092599999995e-11	2.0981e-05	3.05178e-05	4.19619e-05	46.248
19.6069	7.506	5.00747778e-11	-4.7684e-06	5.72208e-06	8.58313e-06	153.438
21.3824	7.51	5.0101463e-11	2.28883e-05	1.04905e-05	2.47956e-05	23.628
22.8527	7.514	5.0128148199999996e-11	-3.33788e-05	9.5368e-06	3.43325e-05	168.906
24.6282	7.518	5.0154833399999995e-11	0.0	2.86104e-06	1.90736e-06	0.0
26.1162	7.522	5.01815186e-11	1.14442e-05	1.52589e-05	2.19346e-05	52.122
27.5876	7.526	5.02082038e-11	2.28883e-05	5.72208e-06	2.6703e-05	15.018
29.075	7.53	5.0234889e-11	4.95913e-05	2.6703e-05	5.53133e-05	28.158
30.5624	7.534	5.0261574199999994e-11	2.86103e-05	-1.43052e-05	3.24252e-05	-12.654
32.0497	7.538	5.02882594e-11	1.33515e-05	1.71663e-05	1.90736e-05	127.878
33.5691	7.542	5.0314944599999997e-11	2.19346e-05	6.67575e-06	1.62126e-05	21.372
35.0725	7.546	5.03416298e-11	3.05178e-05	3.91009e-05	5.0545e-05	52.386
36.8319	7.55	5.036831499999999e-11	1.90736e-05	-8.58313e-06	2.47956e-05	-18.432
38.3184	7.554	5.03950002e-11	-1.52589e-05	2.28883e-05	2.47956e-05	113.202
40.0775	7.558	5.0421685399999996e-11	3.33788e-05	2.19346e-05	3.91009e-05	33.69
41.5659	7.562	5.04483706e-11	-1.90736e-06	1.71663e-05	1.52589e-05	110.226
43.0677	7.566	5.04750558e-11	-3.62399e-05	-5.72208e-06	4.48229e-05	-169.992
