Time (s) 	 Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#Without Preamplifier,searching for the GaP signal, ZnTe detector angle 40deg, Chopper 230Hz, time constant=0.1s 24dB, waiting time= 1.0s, sensitivity=20mV
1.972	8.2	5.470465999999999e-11	-7.62945e-06	4.10082e-05	3.91009e-05	92.91
3.6049	8.204	5.47313452e-11	2.19346e-05	2.86103e-05	3.52862e-05	51.84
5.3908	8.208	5.47580304e-11	1.71663e-05	-2.6703e-05	3.05178e-05	-58.626
6.9451	8.212	5.478471559999999e-11	3.24252e-05	1.90736e-06	3.33788e-05	1.122
8.5175	8.216	5.481140079999999e-11	3.71935e-05	-9.5368e-06	4.19619e-05	-14.25
10.0632	8.22	5.4838086e-11	-9.53682e-07	1.33515e-05	1.43052e-05	106.926
11.6197	8.224	5.48647712e-11	2.19346e-05	2.00273e-05	2.76567e-05	49.842
13.1801	8.228	5.48914564e-11	-1.62126e-05	-4.48229e-05	5.0545e-05	-121.086
14.733	8.232	5.491814159999999e-11	-4.00546e-05	3.24252e-05	4.67303e-05	138.012
16.2966	8.236	5.49448268e-11	2.57493e-05	2.86104e-06	2.19346e-05	20.136
18.1216	8.24	5.4971512e-11	3.81473e-06	5.72208e-06	7.62945e-06	60.948
19.6722	8.244	5.49981972e-11	8.58313e-06	-8.58313e-06	1.04905e-05	-90.0
21.2399	8.248	5.5024882399999995e-11	-1.04905e-05	-3.81473e-06	8.58313e-06	151.698
22.8038	8.252	5.50515676e-11	4.19619e-05	-9.53682e-07	4.10082e-05	-8.394
24.3942	8.256	5.50782528e-11	1.33515e-05	1.71663e-05	2.19346e-05	64.176
26.2152	8.26	5.5104937999999996e-11	-4.76839e-05	2.86104e-06	4.95913e-05	168.54
27.7479	8.264	5.5131623199999995e-11	-1.71663e-05	-2.86104e-06	1.23978e-05	-169.38
29.3018	8.268	5.51583084e-11	1.90736e-05	3.81473e-06	1.71663e-05	-2.49
30.8497	8.272	5.51849936e-11	3.14715e-05	-1.43052e-05	3.71935e-05	-19.98
32.3994	8.276	5.5211678799999996e-11	4.7684e-06	2.76567e-05	2.6703e-05	82.692
33.9723	8.28	5.5238363999999994e-11	-3.81473e-06	3.71935e-05	3.91009e-05	103.134
35.5019	8.284	5.52650492e-11	-2.28883e-05	0.0	2.19346e-05	-178.266
